group,ASCL2,BARX2,BCL11A,CEBPA,CEBPB,E2F1,EGR2,ESR1,ETS2,FOS,FOXA1,FOXH1,FOXP1,GATA3,GRHL2,GTF2B,HES1,HINFP,HNF4G,HOXA4,HOXC6,HSF1,IRF1,IRF2,IRF4,JUND,KLF1,MAFF,MYBL2,NFIC,NFYA,NKX2-1,OTX2,PAX5,RELA,SIX5,SP4,SPIB,TCF12,TCF3,TCF4,TFAP2C,THAP1,VEZF1,ZBTB7B,ZEB1,ZNF384,ZNF76
healthy,0.0064672083377176,0.0740730663597853,-0.0421328763903644,-0.0682568200346845,-0.0173550994648476,0.092619909491107,-0.0212719447543869,-0.0808621503255798,0.0206293095979295,0.0693826260359686,0.073334672357495,-0.0296667952121104,-0.0095322814524711,0.0074283081209335,-0.0212273509283285,0.0552858604995376,0.0843215076037477,0.0314701364311345,-0.0604571516856667,-0.0069179997509126,-0.0315961553732213,-0.0363089176909592,0.0467469203170079,-0.0519593441660931,-0.0487153063461429,0.0339277252596334,-0.0422291744753763,0.0641595051864257,-0.0595185745435085,0.0631812751539422,0.0630942319180954,-0.0036465986777399,0.0584497272480616,-0.0324410553835865,0.0334195613058825,-0.0377007065523949,0.0592042858852758,-0.0049209462621686,-0.0763683567358524,0.0107096913891407,0.0685959889378272,0.0695955753498881,-0.0188956430970101,0.026012396376944,0.0058771301905433,-0.101054375217818,0.0462678251171386,-0.055210843551427
healthy,-0.190087239557322,0.341225418371607,-0.348402974789957,0.335788072418765,-0.316987156941695,0.337098935723895,0.339910473114218,-0.0158040203455124,0.315712474577046,-0.263009646782437,0.292206738034416,-0.331483097131345,0.348540276820502,0.326152067480532,-0.30582876935398,0.351877643879153,0.380945040375253,0.133139181412908,0.273806039422054,-0.0734936949981505,0.29213957136542,-0.374387012983913,0.328843558365771,-0.275562206610031,-0.366286749811648,0.354119006756148,-0.356888796907454,0.349750761208706,0.0902501090231012,0.375309534194544,-0.0537338918266836,-0.301432877857145,0.295024583896413,-0.360205383118239,0.300917995242604,-0.338844712487938,0.335854311371338,-0.27686156623152,-0.328504570784954,0.302088958911206,0.0787968931562851,0.289156406436917,-0.219635378703612,-0.332952414401454,0.346334538254134,-0.26848521465189,0.345259686006913,-0.324131130025547
healthy,-0.102140073563184,0.107976047627681,-0.191190117269778,0.168240164870789,-0.207961990284772,0.0396967047771948,-0.208379312308642,0.206578903201486,-0.0528883788288828,0.263441860470652,-0.110857660558684,0.0195965651967426,0.0429125819040741,0.108333835194423,-0.130608434519988,0.142675778567909,-0.190655033185588,0.0979899410773696,0.0099017418683808,0.190485868203748,0.178823503670292,-0.232328136733449,0.170378032705667,0.0775052960274643,-0.228183812487354,0.16832264187481,-0.195464400879604,0.201995040414593,-0.153480556506731,0.151938759273101,0.188226317746739,-0.11698201372527,-0.187230059428794,-0.220009586317645,0.200777778575308,-0.163045275265369,0.213913548319693,0.135360155434785,-0.185954569986319,0.165786474001145,0.2153417944668,0.0171388085592946,0.169956354502007,0.045409689365624,0.147068405062027,-0.19230355682407,-0.220409483622356,0.129072300320085
healthy,0.0136921923798414,0.10515458415881,-0.0848363766567693,0.0578993206254197,-0.0810584988812495,0.0296517780847986,-0.0277453810434273,0.0444807920950281,0.0902808206092522,0.0996672239814591,-0.0665578981568548,-0.163732397799522,-0.0155844229003825,0.0188953888158331,-0.116550300179596,0.0963165084752084,0.0409294119878409,0.058150651371443,-0.114497821308723,0.0072789250675219,0.147989476530792,-0.0733065786829489,0.0664938154832169,0.0626821047226555,-0.0566312503461634,0.0868787722981108,-0.0513605546050394,0.0590219757349775,-0.0651393294268962,0.133755289730481,0.0824872341732157,-0.136609677012821,0.0698554475437545,-0.178063666933758,-0.0749946446385837,-0.0482071704007062,0.0841120507799673,-0.0075963384665944,-0.068880124250831,-0.0762530483506853,0.119024524708833,0.0386015192855326,-0.171058655713112,-0.0753139746845921,0.0803837558273533,-0.0217319429484221,0.0737401575528293,-0.0396730915876261
healthy,-0.0690317072428265,-0.118766976628853,-0.14496048288998,0.0617281579443629,-0.15224105274091,0.072477347736782,-0.136455959576197,-0.0813987352506242,0.0835025462267903,0.0648201702735071,-0.0148104241530605,-0.0916758250598403,0.0277366187174912,-0.126793697652082,-0.100369120279653,-0.0009304122978861,-0.0160289306357569,0.0625242681377793,0.0947378789981268,0.064882044563716,-0.0753911416839491,-0.116429456160371,0.0436810360517661,-0.126423473219608,-0.142547981335289,0.154412270096506,-0.0155639798140086,0.123124730971733,-0.134153333824339,0.0907972441825005,0.0499830218740565,-0.153972851994239,-0.107101843079587,-0.013821541927563,0.0639638879711807,0.0393817516364971,0.128430259861747,0.110162450163769,-0.106118748270505,0.0877137427598499,-0.0598736314193959,0.0977263135952433,-0.0112996752244286,0.0937327409412264,0.124862913404932,-0.0577080312620858,0.035722402280486,-0.113140331236834
healthy,0.0268663373139481,-0.045759264660477,-0.0968431454686882,-0.0107032893121966,0.0067841555993973,0.0764095931454037,-0.0849776302968338,-0.0495162273230915,0.0234607452600674,-0.128142158154354,-0.0177847585035994,-0.004486732388446,-0.0893832771601875,-0.132277519934066,-0.183334372233913,0.0864912267652253,0.0265690237219426,-0.116357728507592,-0.0310016990936604,-0.128088101137626,0.10378947211827,0.0029190789033263,-0.0532461614773418,-0.133980315961007,0.0831396917280728,-0.0924645271136987,-0.0502730255572872,-0.0851668298553828,0.0558949552970268,-0.0277042210732362,-0.0414347033222157,0.0808152400087574,0.0042975328298971,-0.098437827462172,0.0460836067608466,0.136331796188686,0.253662550997387,-0.110897969818037,0.168198407549999,0.0220012058084042,0.0626791108964242,0.0832207772531652,0.0152981357340992,0.307206026066735,-0.0618412271371361,-0.0579220934243368,0.248743362475115,0.0322179819700464
healthy,0.0865974464898983,0.29485138030609,-0.304706686716321,-0.251229532260806,-0.29485138030609,-0.263992961874056,-0.299213565110619,0.169317395375771,0.19985268900747,-0.0079165576082183,-0.0003231248003354,0.316500741928565,-0.308422621920179,-0.0504074688523289,-0.0715721432743003,0.120202425724784,0.255591717065334,0.364000087577875,0.198560189806129,0.368846959582906,0.104369310508348,0.297921065909277,-0.136843352942059,-0.101138062504993,-0.341866038754897,0.218917052227262,-0.220209551428603,0.2707785826811,-0.285965448296866,-0.175456766582145,-0.0074318704077151,-0.152191780957993,-0.075772765678661,-0.266254835476404,0.271747957082106,-0.247836721857284,0.289842945900891,-0.150576156956316,-0.400351627615612,-0.280310764290995,0.13328898013837,0.0727030800754743,0.293720443504916,0.0276271704286802,0.292427944303574,0.146537096952123,-0.045722159247465,-0.163985836170237
healthy,-0.0883989627269383,-0.0631411027296032,-0.111140566400626,0.106175931124252,-0.12675293694397,0.0659238831932995,0.0471899205636213,0.123570562014185,0.101713089858316,0.0908187718258046,0.0008561368959142,-0.0980985239848823,-0.0696582890577624,0.189667590026524,-0.0437197379113801,0.0800398836726531,0.0097685890927769,-0.11204080441324,-0.113389531608281,0.118563551316983,-0.0615425331212634,-0.0960785010960901,0.0302974671720977,-0.0803033399089322,-0.0847433636405764,0.046895593545653,0.0532710810684189,0.118368355939594,-0.0932740535620157,0.126795312364798,0.117130073280285,0.177986162932932,0.0757841259112158,-0.0712284805562264,-0.0295421876126338,-0.0689798988365429,-0.108664959801937,-0.0362359701515739,-0.0622245664782101,-0.0676545644077502,-0.0273455685130607,0.0515287034708438,0.0377030033857599,0.167618373885007,0.125964485674989,0.0825538390684722,0.0927749439673763,-0.146325396022883
healthy,-0.168856687541045,0.110211637800298,-0.161282895202621,0.179381142017439,-0.133620128407987,0.118567859188934,-0.0764836200061941,0.163242046175609,0.16025255531142,0.187652416124688,0.105410133417386,-0.135570138766438,-0.135980975395893,-0.193654268274977,-0.09569033630383,0.158222186864419,-0.0856921092726475,-0.0167745385223142,-0.165737075118662,0.149715013136938,-0.118731559285657,-0.160840557447031,0.136008019528162,-0.150118484395175,-0.127406833447025,0.145852857982327,-0.173020577403241,0.183815341003354,-0.110811670042232,0.159456566423939,0.122342630823986,-0.181009606708283,-0.178086253100523,-0.184071485951653,0.150408661135617,0.103464580052801,0.139367440883192,-0.105027115228456,-0.153921282211992,-0.0166743694737425,0.156217332818741,0.179504785826073,0.0979499755369664,-0.141483323178597,0.163787518013825,-0.0771666920872253,0.217062891081637,-0.140661291093909
healthy,-0.175814730069902,0.0086338458042591,-0.158076525984849,0.139973053687838,-0.135758431043891,0.0616260772243518,-0.0804081826368106,0.119794083308534,0.0886235778370786,0.0831640897522362,-0.0241121312124185,0.0379569106225092,-0.12619292613815,-0.159044549115072,-0.119351499251747,0.0799260844115833,-0.121892456901932,-0.0651912108305373,-0.0853200009643667,0.0445986313371145,0.169079911099156,-0.110041197945388,0.125277134015488,-0.14283991337468,-0.0915524466496749,0.0948666367447287,-0.052984609773371,0.154972856131767,-0.136552075971172,0.150500218018773,0.103008067087699,0.0172332303487226,0.0926529976369712,-0.0908289610417992,0.0818908730540496,-0.162209181570988,0.0479740377375293,0.0428588345515473,-0.153592175271899,-0.0385722978123878,0.155841195311109,0.118018926733391,0.116004158693282,-0.0768758189402467,0.130471132977702,-0.160646743993044,0.1475726705735,0.145616560671614
