group,ARNT,BHLHE40,EGR1,ELK1,ESR1,ESRRA,ETS2,ETV1,ETV5,ETV7,FOSL1,FOXP1,GATA2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF4G,HOXA1,HOXC6,HSF1,HSF2,JUNB,KLF1,KLF10,KLF4,KLF9,MECOM,MEIS1,MNT,NFAT5,NR2C2,PAX5,PBX3,PGR,POU2F2,PRDM1,RELA,RXRG,SPIB,TFAP4,VEZF1,ZEB1,ZNF143
healthy,0.0071422991748476,-0.0565816777429254,0.0117329515459811,0.0640147124358478,-0.0754379642172696,-0.0486439789288558,0.143033588764531,0.0013468048482649,-0.0376571222702222,0.0567518066047205,-0.0920362349728786,0.0153786419525688,0.0735294995040471,0.0141866068720842,-0.0373690076407685,0.0042518939331736,-0.0250091143578031,-0.0440070661568226,-0.0414909329661692,-0.118201859353177,0.0073541905806515,0.0950286603069873,0.0969584011422465,0.0523991973009585,-0.0363890928646573,-0.0029780276140859,0.0658280011238642,0.0598351161158568,-0.0354150607817826,-0.0311400366481591,-0.166576504780208,-0.0137762947412927,0.0444222881619302,-0.0225361171025756,0.0170605771964667,0.0724517878141088,0.0202849797858546,-0.091866575353151,-0.0616673804952863,0.0552330531510328,0.0324420117115837,-0.132415693710105,0.0280772822285656,-0.0937131115583901,-0.078227985991281,-0.0635005032443516
healthy,-0.334814342476707,0.330230488892835,-0.255259394886832,0.3454442335772,-0.139634370912557,0.305451916670508,0.312717762752765,-0.143660791658725,-0.493262700861515,-0.0771999101571952,0.371148835285832,0.399467094587584,-0.342776197873082,0.251653355834661,0.445432690640782,-0.309480015282654,-0.35937692758775,-0.313950460379774,-0.0274706319165773,0.187827791650687,0.297595919363986,0.248976244400937,-0.300369736891321,0.206224524360989,0.039931608664961,-0.346004488280412,-0.0471544403648862,-0.330675047110235,-0.347090982767473,-0.0991116195570717,-0.384315507211022,-0.381244326072494,0.3066560905759,-0.283390038265646,-0.316784070949217,-0.283767710643852,-0.187489244056411,0.0387384171550583,-0.345946068037741,0.34292583301162,-0.36994008538232,-0.315178810808569,-0.189943199315128,-0.196096543987673,-0.348349153450686,0.19049903055349
healthy,-0.194779158819912,0.0156494186469782,-0.0822413254136361,-0.0560202494690663,0.0375334316147393,-0.0036547012302332,0.225919956890698,0.0699469109465385,-0.185060748334964,0.181551829743852,0.0153978051186641,0.19419025352671,-0.141575684498496,0.059450443078017,0.0857464727481173,-0.207538380666715,-0.0964336247800169,0.0720681249494075,0.181324965087175,-0.244144201002128,-0.165659990006597,0.18115679061181,-0.0111547878540778,0.1370436946946,-0.0340213310258456,-0.0638775448068781,0.0274675941127093,-0.036395219222956,-0.29228052063343,0.165792101840433,0.300769147901536,0.0357345422020057,0.0458386815291889,0.183861488726475,0.0180596051891568,-0.0047363447725595,-0.0220339204188222,0.0826617026761636,-0.100738042816618,0.141644274228463,-0.0706478932727269,0.193810888680039,-0.0137137033296205,-0.137657584562979,-0.184332188694665,-0.0102446186366681
healthy,-0.0777539658732269,0.0275872057923647,-0.0111250417028256,-0.0085013888897862,0.0279770643746296,0.0627501616654938,0.0107851085133931,-0.0550090949040514,-0.0277650038212507,0.0525536343764242,0.0012929820180486,0.084211166895459,0.0173718952979035,-0.0158151530243394,-0.0348758848643427,-0.0821012072174945,-0.0575547392907901,-0.0450720450549356,0.0033083526551811,-0.156638778603956,0.126198055169053,-0.0349006028284411,0.012970201012924,0.0191736146215913,-0.0021497898626874,-0.0037890069273521,-0.0529508961113029,0.0002450382332032,-0.0400112866381046,0.0984264435752211,-0.0214519501342064,-0.0978448984050346,0.0406612344911179,-0.0150887263220117,-0.0316019170998134,0.0560123750408971,-0.0418029107536829,-0.072387781523774,0.0262279624992701,-0.0684523634872944,0.0232104742038014,-0.13317225321265,-0.0322183978083667,-0.0398945493225111,0.0025114430453252,0.0128814243646399
healthy,-0.0256967658946003,-0.0863289608131936,0.012566895411936,0.0276820053650033,0.051098171726018,0.0073840015795666,0.0583329518820134,0.0748187997028582,-0.0508152161982921,0.0055286794331778,-0.0200416923190764,0.21393735304127,-0.0441757803446014,-0.0587050879457153,-0.0184754912683329,-0.0472069643727462,-0.0768666490474895,-0.0511290729652327,0.0051117696024429,0.0569026869239674,0.0056822314342161,-0.0826347580348676,-0.0623954005442826,0.0137978804068755,0.0012885302955198,-0.0506375891225212,0.0059873536466044,-0.0319076213782801,-0.0511502120552418,0.104094677774624,-0.0213391773680028,-0.0268829771225067,-0.0345778994842904,0.0019772389120314,-0.0890335899404686,0.0446877426807593,0.133186910001935,0.0778195228894968,-0.0091709152818981,0.0602999148475127,0.0034895646430989,-0.0141331698622975,-0.0369434223760029,-0.0407429536062838,0.0001388720774208,-0.0083503075516838
healthy,-0.0501046632277686,-0.0899962780893658,-0.0428175152043382,0.14109464332033,0.29221463573956,-0.206767304598154,0.131036170821322,-0.231907965278989,0.0779724838507056,0.248072184530962,0.168465612941669,0.107938119813721,0.187279704202162,0.13644632617205,0.0319309577026679,-0.0163740007859808,-0.168609147675464,0.165826782066518,-0.0962124361760194,-0.275785429286735,0.122258469793099,-0.0078392046918721,0.09630076524297,0.0292810856941477,-0.172385215287605,-0.0639833678723929,-0.073887264504237,-0.0957376674411595,0.0247321387461881,0.111349830024691,-0.270938371737817,-0.056994330449921,0.0746822261067931,-0.144727176198676,-0.119906708385537,0.0193992713290413,0.0693383175562774,0.0210996058678417,-0.31731113188692,0.137539398375565,0.0783037178517706,-0.218492988235856,-0.150093167015929,-0.0440541221416476,0.180235461112846,-0.0533286741714682
healthy,0.0744326876534022,0.18467386402164,0.195691860549282,-0.0362369663575774,0.293445974186193,-0.114648374979295,0.220543563828296,-0.133868657810848,0.129889936842532,-0.266941571428032,0.0744326876534022,-0.204261413404114,0.133746235627207,0.15296651845876,0.174574033871302,-0.0886948720475162,0.231683982539578,-0.180756354145145,0.203465669210451,0.253842397778502,0.321358232056218,0.126339693516959,0.0164657836996424,0.140724300094714,0.0581505372292205,-0.179226076849639,0.0979989580041915,-0.0179960609951482,0.285121265698641,0.209403145117014,-0.2583720185732,0.142927899400242,0.144090910144826,-0.222012630031982,-0.181735731614269,-0.246741911127355,0.130257203393454,-0.226419828643038,0.0607826141774904,0.0844713067119202,-0.146233298358534,0.0676382564613564,-0.209464356208834,-0.0325643008483635,0.25592357490039,-0.255189041798547
healthy,-0.131640735423925,-0.0812371830621058,0.0082532680602634,0.1949277387044,0.0656948299061249,0.157677292797024,0.154738211881052,0.0182394017861731,-0.082428106870463,0.131976325026694,-0.0777857566281385,0.0146299637851989,-0.0841034240985937,0.0053829164210957,0.0230118114972827,-0.126895126842287,0.129259874351854,-0.124829795631908,-0.0876424885816918,-0.121091284706792,-0.161924203061563,-0.0795294742848591,-0.110029159623449,-0.0122048726282943,-0.0830113191786561,-0.0092056124890918,-0.112967911691206,-0.0807544338834041,-0.0963199708384983,0.119780002451973,0.205785484622509,-0.102916994867065,0.0808037611155602,-0.0236152479706599,-0.168136310255204,0.0653978799685448,0.112770438338474,-0.0688838354650214,0.0685354207818917,0.0045050561128231,-0.109716589395686,-0.149954456906547,-0.0876104258807903,0.226915133364819,0.011185114315519,-0.0944664178781766
healthy,-0.110447228629772,0.0784882934820246,-0.145864252147957,-0.0725735602954166,-0.0528750683934151,0.0501215552142958,0.0820897853341318,0.0053313839996924,-0.155487173682073,0.0699453661698139,0.032016645509542,-0.0534328482536015,-0.0622120309265601,-0.0574377255874052,0.052433818130682,-0.150129176709663,0.0840608901609124,-0.0434486132167179,0.0783648823438316,0.0070802737656702,0.0053484737027614,-0.121736542975833,0.0664159185048812,-0.0132910436598305,-0.0843053805407918,-0.000182507592317,0.0427215181017934,-0.0274576736904503,-0.0296996861862055,0.06978368257637,-0.242042508212317,-0.0470143275797665,0.0073994500616336,0.0408554627665877,0.0057732213132942,0.031478482932554,0.10353465572895,0.171645259636258,-0.0149414067216643,0.0294348447095416,-0.0920197670865587,-0.0580301577558184,0.0040400351580564,0.0198954963893838,0.157025850316121,-0.140013621654826
healthy,-0.0189811481707031,0.0238450214060286,0.0091618380762677,0.056566158974768,-0.0409637055349586,-0.0376408230988278,0.0846282641866597,0.0424962538036576,-0.0225884283970937,0.0963568107382794,-0.0213359670510784,0.0214748805275013,-0.12610989109125,-0.0106105783004941,0.0361186886118487,-0.02908341246233,0.0236237534340155,-0.113261663888451,0.0141789412489276,-0.0421983957525131,0.0613771668363527,0.0101108262918938,0.023802918267507,0.0116137261457152,-0.0221924159731223,-0.0203655738347852,0.0451093563734789,-0.0905329282009378,-0.0926326592082458,0.0785315326036042,-0.148710485493374,-0.0257833089292348,0.0280330441900556,-0.0083268439339623,-0.0345407816533638,-0.0459893507962567,0.020823342174635,0.046938159807226,-0.0564424181592831,0.0729028736281616,-0.0213510700213166,-0.0916554064359249,-0.0641395369294312,-0.0452980987002921,-0.0076036436300251,-0.0365843320007812
