group,RUNX1,SIX5,STAT1,E2F3,KMT2A,REST,RUNX3,E2F1,FOXP3,MZF1,GMEB1,NFAT5,ZBTB33,ELF1,ZFX,TEAD4,MEIS1,STAT5B,SP2,PRDM14,FOXP1,JUNB,KLF4,PBX1,TAL1,RFX2,IRF2,TBP,ZBTB7B,MEF2C,ZKSCAN1,EGR2,USF1,RARG,EGR1,RBPJ,SETDB1,HES1,CEBPB,MYB,ETV7
healthy,0.103687284516478,-0.0568388913110452,-0.293115475751361,-0.120433759147818,0.115216788857681,0.0800022393992546,0.232076923356755,-0.132589299923838,-0.0002347636630561,-0.085949585530011,-0.234633238798922,-0.0454137263756447,-0.180324578078594,0.0322147915415975,-0.0975312595741157,0.0878276948344604,0.19540162221709,-0.0063907886054181,-0.0666467954565032,-0.0829237427617314,-0.159456696918045,-0.0839149671168575,-0.305844883259296,0.204583489927732,-0.107234824313771,-0.259883375003187,0.0729071598046679,-0.162430369983423,-0.188567391137011,0.12392912924221,0.0622123707098866,-0.175733644223273,-0.0932011742333018,0.138588815757496,0.0668554742681087,-0.330364643622941,0.054699933492089,0.059603885564818,0.115790655589596,0.198479634688271,-0.240371906118073
healthy,-0.0612086659356842,-0.0311439182339655,-0.106602592473257,0.121708513317966,0.0243397534426519,-0.0256074088270299,-0.135841327720536,0.129454861725375,-0.113312424596795,0.0308688615011395,0.0769160778597443,-0.12051166759556,-0.0667671341587793,-0.089917682343826,-0.154880764392532,0.0635533260512631,-0.09504804389352,-0.118941161031601,-0.0976656551020193,-0.0605772146085316,-0.154886419539708,0.0094754998979785,-0.0613013140915354,0.144480948737087,-0.166465694348052,-0.0095497387449398,0.136363466256012,0.100389510884047,0.0788887616456944,0.107919219025728,0.148306896445763,-0.118585247726395,0.152128031263227,-0.0598741715245849,0.122656833370358,-0.0868544575701382,-0.106682486467394,0.103094295584642,0.107485758010852,0.156781495454847,-0.112850748007183
healthy,0.142360371785387,0.0503390815119429,0.101098074233868,0.0194688010374031,0.081222975068103,-0.105442741591021,0.0275078493143041,0.0850262606408143,-0.112280697204954,-0.0681983974377663,-0.0682675100059929,-0.0868347061760765,-0.0441451293746667,0.0957020581115719,-0.0141994912901886,-0.119566837352235,0.122439197574137,-0.0789956654829827,0.0457305298033795,0.0613730077453291,-0.123683223802216,0.014909465854698,-0.0557267203532423,-0.0374736722205522,0.130871978057905,0.0838272622980956,-0.0320284395723973,-0.11865266656342,0.0798763271478093,-0.129856232736999,0.101116923116112,0.0471745636152651,0.0949679988641956,-0.0823308704799776,0.129183955936977,-0.104402911587249,0.129686592796806,-0.0285948015236858,-0.0795684620711637,-0.160024915928026,0.033115391781779
healthy,0.0121566818699753,0.0149486365072244,-0.0409324571388731,0.0653320332547957,0.059220533713665,-0.0433360876552908,-0.0533912507537078,-0.0457655081987087,0.158178341029223,0.0540308434233125,0.136355557039576,-0.073135358567139,-0.0515763697108087,0.0080877524672596,-0.0837888502919603,-0.0307512913371123,-0.0571941744493643,-0.0029584845258789,0.0058771787243861,0.068994953946737,0.0998833008559075,-0.040729821212443,0.0420487968790242,-0.0318963685359208,-0.0893956021618016,0.0189866178775399,0.0824065048447502,-0.0559363579896694,-0.0256898143238465,-0.0636431549152404,-0.0545525388266306,-0.022699644907653,0.0999776186689368,-0.0137593478335585,-0.0082159657443462,0.0197529501084027,0.0605652994072463,0.0104479083667341,-0.0044366215019469,0.076645749670822,0.0267133099667969
healthy,0.0366165442992604,0.0060302722920231,-0.002716668123477,0.137175903156846,-0.0099456854529448,-0.121197508938225,-0.228139210530741,0.0549412626460507,0.0647407596797949,0.0310991497112659,-0.113263132486114,-0.0627623430732807,-0.118573426813575,0.0496443689236837,-0.145786401047759,0.0299491341468882,-0.0868030286108128,0.0283654262722154,0.0041529693421225,0.076398067874213,-0.085264395498727,0.0847429901369116,0.0510051394590756,-0.0289026687127775,0.184460547347267,-0.134860034949344,-0.0749715125501808,-0.0468034406438861,-0.0380333537286792,-0.0610982315680476,0.133400587230992,-0.0418586173644272,0.0053955709053273,-0.0577371161632614,-0.0194272226749278,0.185057483392336,-0.0481020811011178,0.131094464918103,-0.0305424154814771,0.0099700501894782,0.115583873640923
healthy,0.154223182499127,-0.0663237935286326,0.127214879374687,0.138649021985754,0.12020081108099,0.0093844390685402,-0.0088385663951078,0.0924214298420007,-0.0008480804433615,0.0254056701804761,0.0421048030730094,-0.0776241489884982,0.07596402800453,0.0059638127861013,0.0476403563317416,0.0475311817970551,0.0559530917554369,0.0029361093458915,-0.0563896140897791,-0.0111521523475618,-0.0332737962672598,0.132707712163324,-0.0155212433878645,-0.117901816894042,-0.0781091933382566,-0.0418215821786778,-0.0772161069675525,-0.037374082374333,-0.0039564781048613,-0.03912773130106,-0.0050485750605333,0.0847368435526608,0.0328817524470492,-0.0457796425231723,-0.121275503400697,0.0451787430713875,-0.0095665724307546,0.0652346852478232,-0.128055751837498,-0.0348252701297527,-0.0211803871423851
healthy,0.0416899676612558,-0.010219579335843,-0.0017279133434058,-0.0024313436189051,0.0093357823230362,-0.0213878877099235,-0.0316760064059433,0.0022870502290591,0.0475230279457804,-0.0376100720633601,-0.0565377574764093,-0.009018336865375,0.0892166029417823,-0.0816989173308056,0.038858209885528,0.0263984756723258,0.0354023831987163,-0.0253884219434038,-0.05727726109937,0.0194723929597178,0.0606717630954972,-0.040156850394142,-0.0221201766633919,-0.0135635786455241,-0.0111935597173035,0.0039139581995727,-0.0612597586591196,0.0549866035355648,0.084808439881987,-0.0435513523902692,0.0060206416913243,0.0383098950041132,0.0293925635116304,-0.0336239671688643,-0.0746429705673362,0.0557838245144639,-0.0089065094882444,-0.0998762771166556,0.0209008975191932,-0.0501130942935161,-0.0713855472915627
healthy,0.201614753056097,-0.0118565700197628,0.192204964020024,-0.105783480504518,-0.0258651281336149,-0.180772895761287,-0.130752438253745,0.2694819721001,-0.143363678070887,0.0285831185757386,-0.0351275207248866,-0.217179817627043,-0.175908813082866,-0.110370457866713,0.0932547826964639,0.0379693241806428,0.0136017439262023,0.156723691827616,-0.0395612057844896,-0.105636084059717,0.160962813580082,-0.190194476512944,-0.27195823237275,-0.0056423359069681,-0.197864987500368,0.125121894062361,-0.0266197979309941,-0.215098579826458,0.0799419358020708,-0.110523750169306,0.0422556127954452,-0.194327472825153,0.0662989208713243,0.0330050119197575,-0.0357465857930493,-0.123146781702032,0.191857108410295,0.204521410947565,-0.112221757213409,-0.162012276267063,0.273190466651283
healthy,-0.0841900762163115,0.0290109182746468,-0.0278094255349921,0.001013035311259,0.0512639150172556,-0.0166784824130179,0.0089852627262615,0.0314448637413797,-0.0233068624531234,0.0085913045496608,0.0526390289141051,-0.0126037189197456,-0.0406468463796057,-0.0977521446873522,-0.0079330523022033,-0.02112304916201,-0.0764908484527878,-0.0368399940646318,-0.0209998835882797,0.0369243523669976,-0.103207784926618,0.0781590706662149,0.0073679865515451,0.0075937798855664,-0.0488430892283616,-0.0800986372446645,0.0383476534917972,-0.0752211824338956,-0.0178797912319553,0.0245970049785492,-0.10032783172027,-0.0596112793887817,0.0542623744724946,-0.0146609947573103,0.0061534354409574,-0.0211904254514723,-0.0504789413955321,0.0406439649550336,0.0269951472123013,-0.0414540744081307,0.0220764941608421
healthy,-0.0411031005471787,-0.0053930814116505,-0.0377178102238339,0.0420291958602971,-0.0532530865968675,-0.0146821038333187,-0.0537547474596715,-0.008447708798546,0.0166267748816948,-0.00559702608612,0.0175091643489832,-0.0335588212292309,-0.007226670753393,-0.0136868633855501,-0.0105404728496964,-0.015145223217196,-0.0135903662335972,0.0340212711581393,0.0046896755121321,0.017417401200025,-0.0226007519335458,-0.0617036166699255,0.0064723862762344,-0.0172887223913503,-0.0245311731547257,-0.0281713823666044,0.0825815262408781,0.0206528292467491,-0.0215083926970674,-0.0465842631054582,-0.0167632958771486,-0.0534558836342473,-0.0255352121535148,-0.087617644699442,-0.0851353534927868,0.0339289341906362,0.0229601536154479,0.0143517756243538,0.0163233683261242,-0.0512621753374217,-0.0397347345906445
