group,RXRG,NR2F2,ZNF76,ARNT,HEY1,KMT2A,REST,FOXM1,SRF,CLOCK,IRF1,STAT3,GATA2,RXRA,TFAP4,SP4,BATF,SPDEF,ZBTB7A,JUN,STAT5B,ONECUT1,NFYA,TCF12,IRF2,MAFK,ATF2,HOXC6,GLIS1,RBPJ,NR2C2,MYB
healthy,0.185196146722535,-0.149753263505077,0.270312389070809,-0.104762297502661,-0.229787193027152,0.0873657906483942,-0.0186962458721149,0.11870949696341,-0.239018672718017,0.0224288297182412,0.121109015150206,-0.188678780757537,-0.299989763311661,-0.0408917890999731,-0.165266815115539,0.226604498765499,0.284526201663424,0.149719936863594,0.114826943230609,-0.28489279471974,-0.20042642188039,-0.481919899168836,0.0419749049481795,0.0742517572247271,0.179413974425188,-0.182263402272007,0.0677197354940061,0.275977918122965,0.225704679445451,0.399469788139224,-0.238652079661701,-0.459924315789877
healthy,-0.058364264733244,0.0581056974867369,0.156415567897438,-0.135944714824995,-0.0480288660386926,0.0672501894670106,-0.0787005493106279,-0.0661985978456182,0.201350581899717,0.17659800398447,0.212661137310467,0.030668698298045,0.136282995554575,0.0648648527905847,0.162835953131723,0.114155188368964,0.000526725556662,0.0943407848824202,-0.15951847272352,0.0519596851803785,-0.0693885562545037,-0.0244910746288471,0.0349380917733006,-0.160809938804105,0.0783331528521163,-0.171081429697003,-0.0902808289194754,0.0433201431275662,-0.0596926270484751,-0.124364043744162,0.0557539295330785,0.10949353996411
healthy,-0.363935410897098,-0.0346184406460077,-0.239188087799256,-0.263951166148237,0.140783318997853,0.132257218636807,-0.236015814325022,-0.123293533355223,-0.138633621535809,0.060491554071375,-0.0992906538258391,0.465592382648623,0.0513419458784842,-0.0839001753234973,-0.0892542918098607,0.295705467241554,0.158086312930525,-0.265218164180898,-0.247064326769378,0.0859053626099307,-0.188205824562272,-0.297630145852998,0.0193455395610969,-0.214137147497254,0.242819666160301,-0.103906870657981,-0.19928358656121,0.259544329790978,-0.11796634962704,-0.277850496565968,0.160904406154714,0.173366454004194
healthy,-0.127342211195635,-0.20199066296224,-0.037244749828918,-0.270024436259656,-0.0501766392494575,0.167639976885118,-0.081425488461179,0.0425764577059025,0.231400209201067,0.252280839432247,-0.29943965935951,-0.0324262301888154,0.264241985617092,-0.0698708055258998,-0.0324398546552813,-0.10716778247627,0.0141399254471816,0.0461744522251027,0.0528390870713333,0.197159654227877,-0.0495817042137804,0.121089716459998,-0.103097473119586,-0.104600705919656,0.124174522742316,-0.0533170787698449,-0.137056455785814,0.0608184829315222,-0.126977756717673,-0.0442681622920837,-0.125127100022723,0.157003810064081
healthy,-0.182535163921391,0.0669491095206057,0.24973088063156,0.0658599277666991,-0.0726194940652543,-0.152365303582774,0.0295169836123999,0.160859024284864,-0.238121372938251,0.201070223521615,0.162828720170739,-0.146701242299396,-0.0816680809438628,0.0828236569411134,0.177146164503296,0.175454692113339,-0.0563876823829427,0.206598334687669,-0.0365041873167063,-0.239795456359713,0.260366606089156,0.356269928969055,0.0691511852581846,0.170323365592032,-0.183929443031617,0.0833959120861268,-0.149326976542123,0.0793490248727729,-0.10608535434131,0.211728080393659,0.229346267109608,0.122699723330509
healthy,-0.0184125098891662,-0.0746136821320036,0.0093146664378205,-0.0217150060747389,-0.0325346230088776,0.0451227577905869,0.162567088467721,-0.0436454723264839,0.04516227926518,-0.0689404425946287,-0.0983183900310878,-0.0745037034078771,-0.0784794274710022,-0.0262361264872496,-0.0055075219059772,-0.0193592536270927,0.117406989697691,0.0892618397066446,0.0951384104167539,0.0252821598591388,-0.0480936824324176,-0.0420504401242826,-0.0299845339309906,-0.0634000769804551,0.0569697967832009,0.0758992203038563,-0.0585969912888642,0.102510119395007,0.0203084504220629,0.095803461437494,0.0259716051693692,0.0467066149551445
healthy,0.30952795434412,0.481683520224433,0.16382093032227,0.126911026048439,-0.174698543553463,-0.218051590707543,-0.0843397608887861,0.199528429403329,-0.242802773672064,-0.117895173293909,0.175779396512202,0.353302499173048,-0.225216176703456,0.120235272418169,0.0210127959106302,0.265669459770823,-0.254526880158968,-0.0449078663778977,-0.253059508585535,-0.107505517951856,0.218718816279969,-0.0778047979756337,0.323686603417698,0.0050649679102072,-0.131857939630629,-0.3160235658146,-0.459914302137986,-0.272762338693421,0.0674466237877185,0.276359060553691,0.186324708671937,-0.182327476572911
healthy,0.261009373913065,0.314873419829886,-0.404118529624846,0.226860696844647,-0.229489036676819,-0.477579499891195,0.0753194208558355,0.354837157771628,-0.173766540170511,-0.204330861094412,0.351729399729726,-0.177384737600421,-0.0921103386248802,-0.135900961923121,-0.108182129079329,-0.116210974038763,-0.164237398225331,-0.305358378420287,0.338793568388341,-0.435308914328513,-0.0658071995533519,0.496705466352341,0.40572035046677,0.317577902554192,0.274041088896397,-0.476806790541394,0.204581850627742,-0.168312453008044,0.24339498486613,-0.105457905605211,0.160968894077813,-0.172438269718845
healthy,-0.0192754193809101,0.122095416001374,-0.0239771725108397,-0.0614327953663717,0.0474546010348915,0.0150928379249744,0.108461730451925,0.0296188265024897,0.0895884508895446,-0.0012275770053557,0.0420069843958706,0.040843917957347,-0.0724877747984604,-0.0586494065883235,0.0656039331161449,0.11946108814941,-0.0054219614466008,0.0609510685634721,-0.0112177195790271,-0.056817136165362,-0.0127433785166449,-0.0678970389249418,0.0503013693157906,0.0109294978633538,0.0600384196903804,-0.0770851906027854,0.0222039968542358,0.077761300730826,-0.0439382295705024,-0.102228330398595,0.0663887185328236,-0.202436500687002
healthy,-0.0317112281458396,-0.0780515930251395,-0.078481941849687,-0.0075055188471221,-0.21498630276803,0.101347921463985,0.118280937353861,-0.0264991659445384,0.104361405486877,-0.100347932003945,0.155922204196956,0.0393733536198947,-0.0422270033996697,0.0860977039620976,0.1279711489056,0.0289568948057297,-0.0416306676886542,0.0436619141405184,-0.0090079069388198,-0.0057498973689797,-0.0389057527252223,-0.0267044221612465,0.0557552540463344,0.0143094346262242,0.151288759438659,0.0173055702121267,0.103489478423141,-0.0293778969917441,-0.109173209660347,-0.0570075691257677,-0.154552518199827,0.105490869425303
