group,FOXK1,ARID3A,RFX5,STAT1,REST,ESR2,IRF4,NFYB,ZNF384,PPARG,ZBTB33,E2F7,BACH1,TEAD4,BATF,MNT,ZBTB7A,POU2F1,USF2,BCL6,ONECUT1,KLF4,IRF3,ELK1,STAT2,TCF12,IRF2,VEZF1,AHR,MEF2C,TCF4,HOXC6,NRF1,MAF
healthy,-0.123216236110638,0.0486020927443594,0.148007850134841,-0.0652574627837853,0.234539197925882,0.087991085682427,0.0856937932631959,0.0484106517094234,0.0724365015938827,0.353711242173499,-0.247222166490387,-0.242484000875723,0.148725754015851,0.016487859133857,0.122402611712161,0.0751166760829857,0.016535719392591,0.0538188609463634,-0.133171169927307,-0.049702878695241,-0.161648023874026,0.0287400853697566,0.216017277795831,-0.119195974376984,0.166769071558562,-0.0873210420601513,0.225445748766425,0.0857895137806638,-0.0686555411538981,0.218458150991264,-0.105125058309193,0.151453788763688,-0.0979938797578294,0.0925378102621554
healthy,-0.134824048888546,0.174108652806266,0.0927439192569817,-0.13395129356808,0.0405776979955051,-0.197283449908436,0.170832452067748,-0.1398566325119,-0.165014700295724,-0.154700244680705,-0.107045325124189,-0.0294296880601312,-0.0191432800225978,0.139613202033625,0.185228240259193,0.196597467553831,-0.179386143096185,-0.0383194813871896,-0.113874828231419,-0.184984809780917,0.112838942389271,-0.0167487151658383,0.0809910470282012,-0.030118365044152,0.150983155706628,-0.175749611825862,0.182404643536303,0.134291449526605,-0.199552023266332,0.166155887569133,-0.190569183213965,0.166961792648525,-0.174673236247795,0.153978927533412
healthy,-0.0534134606671942,-0.0009401197340467,0.142406520660322,0.0109075302301491,-0.0214411538818863,0.0072051138793762,0.0172425289110844,-0.0210207148768658,0.0661419324058648,0.0214279765575369,0.0258003774931955,-0.020424852741445,-0.0038403664650547,-0.161515699923765,-0.0079537506189719,-0.0222186160184961,-0.0769687515243744,-0.0314538614304394,0.0182839493260665,0.0081448218220371,-0.028481551206896,0.0090725878145063,-0.0636473001899843,-0.0029010703137798,0.049634039327255,-0.0459003268311526,0.0835602962387355,0.0417391748764691,0.086443247731535,-0.0924652849591739,0.0663931251512737,0.0710513093087581,0.03051703602748,0.0042575111389879
healthy,-0.381318946241293,0.0327229662140331,0.337561024701105,0.0046471357733518,-0.0712547045791592,-0.122269311905907,0.0929374031055543,-0.0207500839548346,-0.176050479040822,-0.0061204306914626,-0.165091667562598,-0.0598425715876712,-0.0847156383161451,0.0083350951677254,-0.179295741644897,-0.275352681466083,-0.438837064548707,-0.131429593890747,-0.16634774592227,0.193248954212694,-0.0237739981637615,-0.030272787045332,0.115619415853248,-0.0481223216301359,0.293541026661061,-0.0028061073881004,0.163134947749483,0.250577598293862,-0.116719664942735,-0.175286679511961,-0.0950664795356928,-0.0952116840829104,-0.0825417019445898,0.18799325791828
healthy,-0.181580573082357,0.188112640280733,0.13159713545294,-0.191726159385419,0.0875762519606286,0.201140457902562,0.168207746098774,-0.103666234013336,0.0744378332515386,-0.0494238291431279,0.139730442272853,-0.0271682491662525,0.0737626713904986,0.144489590550061,0.130700771417378,0.131209206266278,-0.0156789421910965,-0.213291720638787,0.167139702763584,-0.181184390083214,-0.0858545066768517,0.0016573655464161,0.141744372518498,0.0339660891265531,0.190839699924836,-0.179522072249309,-0.23246367627233,-0.174814097609489,-0.162572042935961,0.0566046460026004,0.0356663744978765,0.164136965782577,0.0270411404540273,0.0328501736789661
healthy,-0.0694782196005632,0.0835534680399856,0.105339704504887,0.0683657987033381,-0.064721946441695,-0.019192017026714,0.0299156074599869,0.052670924243947,-0.0680524709010635,-0.0419684673574551,-0.0482484998675609,0.0122859414786323,-0.0799580085376381,-0.0647234778581284,0.102714856738032,-0.0814976946197832,0.0423476460663661,-0.0539346490847925,-0.0342559479155424,-0.0450784678504133,-0.0969303905857754,0.118259958670236,-0.0213822488097694,0.0023657321063235,0.0516050584062973,-0.0735184024351715,-0.0235286820828294,-0.0540050942407291,-0.0244300737955314,0.023062518920501,-0.0298696649669848,0.0605518994935341,0.0150930278010631,0.0038267033837916
healthy,0.104240074223476,-0.153299374665802,-0.28050507164814,0.0459738804126786,0.164755819728616,0.0554141437324823,-0.0446331251634314,0.248015037750484,-0.13428421151581,0.177629314063229,0.229753839058646,-0.231009324517983,0.137249580657032,-0.185007394832307,0.197623957826269,0.130214822989434,0.0788947511435653,0.0961046630834832,-0.205065990937781,-0.188286915831094,0.0774406768314111,0.211156049090846,0.087983837565449,0.19515562180255,0.136456347216683,0.0045843731785973,0.0886794595357697,0.1910368665557,-0.22129754423557,-0.19849348528917,-0.23392757088057,0.149789849628443,0.118654034631072,0.233347511914996
healthy,-0.242854125300325,0.209518678340097,-0.0157754761210118,-0.122024155939904,-0.152129871014712,0.084278360816812,-0.015639773100616,-0.347026548907161,0.331522478826941,-0.208656964160583,-0.343355782205455,0.0190934149696892,-0.417056092582414,0.181753840367116,0.348634629698852,0.0968987417136215,-0.0240465752141359,0.286448720602476,-0.328591293586392,-0.118285537728,-0.312367997498074,0.0586169196599661,-0.192060484766177,0.0302685586992834,0.12830720578423,-0.308595453531071,-0.208236284797356,0.0560860583295844,0.104633813876182,-0.132887182722588,-0.221881223498154,0.252197278254576,0.199639498455282,0.329520859276103
healthy,-0.0573838521857168,0.109486253155128,0.0291659665748094,0.0845487426267314,0.0523370420810518,-0.0137625615041811,-0.087767484557678,-0.0977289862758484,-0.0252302970627335,-0.0409510190274026,-0.118755739641225,-0.105988775254712,0.014688952116172,-0.081464543988919,0.15215957913039,-0.0384527256229184,-0.0931159666011766,-0.129848976160537,-0.0898739399279791,-0.134593948244041,0.131333835205429,0.104621070683313,0.0443828279757076,0.0264394760529737,0.124861042240807,-0.0919790998561292,0.0883640190599367,0.116152980453033,-0.109627688864834,0.107555263763344,-0.0920693988173403,0.0917813622375566,-0.143918291722759,-0.0152443812424885
healthy,-0.0031382515769949,0.0803617001370588,0.0095364563901142,-0.0539843179903331,-0.0517235109130153,-0.0036684794084779,-0.0626459290368068,-0.0557230004873411,-0.0540652740562991,-0.0325269088837472,-0.0519398524301861,-0.0418934263365219,0.0750499425472722,-0.108610398184429,0.0597529154764492,0.0101799768464901,-0.0891608371161792,0.0830306511579013,-0.0975649023777241,-0.0266255251024629,-0.0179142243082292,0.107799920175579,0.0251559317010172,-0.145687588384981,0.0324191967997565,-0.058304803335189,0.0932183490267356,-0.139792090927662,0.0006153884145671,-0.0485148527857326,-0.0474827585018729,0.108004183261756,-0.0532041889504999,-0.0387553276510585
