group,TFAP2C,LHX2,RUNX1,FOXK1,DUX4,TP63,RFX5,STAT1,E2F3,KMT2A,MYBL2,GATA1,ESR2,RUNX3,CLOCK,E2F1,TFDP1,AR,NFAT5,KLF3,PBX3,ZBTB33,TFAP4,RELA,TEAD4,MEIS1,STAT5B,SP2,POU2F1,GATA3,PRDM14,NR3C1,FOSL2,PBX1,IRF3,RFX2,VEZF1,TBP,NR5A2,AHR,TCF3,MEF2C,FOXP2,E2F8,EGR2,GTF2I,MYC,NR2C2,SETDB1,ETV7
healthy,-0.0885439432705651,-0.317927371443275,0.0572509659394104,-0.110811722287883,-0.0686800722153442,-0.0225840826965409,0.0060097699052419,-0.201358922193528,-0.001075432509359,0.148979032914156,-0.0040697740060059,0.179470707591279,0.09735827246492,-0.0843265608809216,-0.0284462442181453,-0.008244982571753,0.0144867085084254,0.0452314261289264,0.0570400968199282,-0.0398331766701828,-0.0849169944154717,-0.164035088045184,0.0098475878798175,-0.102461305156389,-0.12704864448801,0.0747952766803273,0.0216140847469229,0.0283618965703525,0.11308910877829,0.0581366162412355,0.0217827800425086,-0.209371948733851,0.0865195997235362,-0.0595283524298179,0.0641674730584257,-0.0554374915118637,0.0857604708934004,-0.224976263575532,-0.0713791969447161,0.0502922849964986,-0.0533288003170419,-0.118782575004309,-0.133037327481304,-0.0287414609854204,-0.134471237493783,0.0148662729234933,0.0303440662934849,-0.0092993281691639,0.0267592912622879,-0.0669509454355904
healthy,0.0349896668481378,-0.0972028823164287,0.0401969667659674,-0.0097786930826702,0.0012525151141275,0.0130814396571189,-0.0831886870532216,-0.0250564381814987,0.141431777970442,0.109607789631562,-0.0539898738026267,0.117689411824768,-0.0663321850518868,-0.109997963528326,0.0969972802186411,0.157515354636653,0.0407820049373616,-0.0215888140643717,-0.0339838247682994,0.0419438670928497,0.0213892488994193,0.0280925700500799,0.143005487601234,-0.0602613068402932,-0.0310990120850455,-0.0030297485543537,-0.024531620889288,-0.005745081770719,-0.157370963079169,-0.0191965557207996,0.0374718853875651,0.055744246070969,0.11222658140562,0.0439902388748008,-0.0992988361205177,0.0930015234445497,-0.0251289803416327,-0.027454634491794,0.107561269400442,-0.0735202917024331,-0.14440021701838,0.0182352483913845,-0.0428740000969686,0.0157100290762707,-0.0282668493734031,0.0474381687356295,-0.0205558057867751,-0.014063579353121,-0.0223303176589199,-0.0268045755847817
healthy,0.0188089367390597,0.0403267496681161,-0.0585517370488531,-0.002688149592402,-0.078440259175676,-0.0270824538050479,-0.0114753258161741,-0.0211834838982884,-0.0696386644492293,-0.0314422485512903,0.0400491934916294,-0.0381738869875099,0.0674578659196909,-0.0139742325609715,0.0056935062436459,-0.0368518905235294,-0.0276970424815542,0.0080905823133038,0.0088015947264467,-0.0003929041978837,-0.0745634842690339,0.12365578240691,0.0325209327826363,0.0954135402929713,-0.034927921572883,0.0706236284131902,0.0670162992752803,-0.0411999702363486,0.0468096689331983,0.0734541607195042,0.0123052908763827,0.0377332214995164,-0.0045526422195155,-0.0227217579023884,-0.10766926756641,0.0144455373671486,0.0584562144686337,0.0294299662717617,-0.0030350948130103,0.0261885066392206,0.0392660885651134,-0.0676579226443015,-0.0359363156036902,0.0291379915926004,-0.0191531784904165,0.0624789767148565,0.0440151828835709,0.0217358927820103,0.0698188957326622,-0.0011354570856274
healthy,0.0808630535326225,0.13647822989386,-0.150944455288304,-0.196622790938538,0.0031564003999004,0.0095669864175695,0.10433350143772,-0.0592837850452107,-0.0250456546800106,0.009958127289043,-0.022420088319967,0.101741860561426,-0.0613991387378731,-0.0352625469333447,0.0544676967638031,-0.0676560622703206,0.0878217689348055,-0.0148626879104267,-0.111108620104313,-0.11844251144444,-0.0534080243007807,0.0027579422672259,0.0421899976740324,0.0293089571379583,0.0005734071959355,-0.0266847211890421,-0.0343572021611078,0.033436557660905,-0.0621754336307464,0.0606547737120589,0.0285985175958943,-0.0783918148633643,0.0560362514830792,-0.0480670888295898,0.0426057511513638,0.051384468975913,-0.0158711395450419,-0.112414418625916,0.0848609389706418,-0.0947924580371356,0.100339607233083,-0.0190082489835941,0.0643094130791933,0.0972144714946777,-0.120758757217349,-0.0178328307524827,0.111868950063657,-0.0209839095078732,-0.0630807784029834,-0.0895233647668277
healthy,0.103007572226074,-0.0690912171331566,0.025260613924674,-0.0417578214569988,0.0931186571044162,0.116344488768467,0.120787714949845,-0.086244368257723,-0.0296305553736774,-0.0121073615881084,0.0285104751430633,0.114464418720635,0.0576126566438178,0.0150803693730826,-0.0845280579205058,0.0309614423035913,0.181105573443046,0.0717457529947251,-0.0185518942881605,-0.0414520160305467,-0.0597315806342041,0.0394733282564328,0.0424960972794391,0.0037230453545857,-0.0128754941533681,0.0456744832650186,-0.0465665665504673,-0.0991678141495584,-0.033503789192142,-0.0362234670380435,-0.08017983046628,0.0663570632907367,-0.0511554574468121,-0.0327600848710072,0.0052403107396745,0.0153726035527986,-0.0722677936191713,-0.0348120573774958,-0.0024591099085696,-0.0320932842813767,-0.0350635778170037,0.0533422376708786,-0.0978749267105054,0.158212689698919,0.0405572184957508,0.0488501550012509,-0.0901302685731412,-0.0545138886390897,-0.0154947447734229,-0.0344139674732388
healthy,-0.0889861548100968,-0.0068268499070483,-0.0718500712160324,-0.0486476803988459,0.0444904905251711,0.157827758639683,0.0790612575619939,0.0542082895613827,0.0934990037114735,0.0457518531533426,0.0391788131176842,0.0343864333678518,0.0173721548605814,-0.0246229574240924,-0.033771642887298,0.0846781867950023,0.0397498483728847,0.0837272497521068,-0.0443400080271659,-0.0891656103627278,0.0273329727835519,-0.029288801792498,-0.0297380319609046,-0.0227252223461052,-0.0505983356480373,0.0315676212318384,-0.113723821879034,-0.0540894409087342,-0.110912992115214,0.0018802921165289,-0.0291773442252132,-0.0114889987327721,0.0372352533104418,-0.0154859498757615,-0.094725332595021,-0.0245712198265464,0.0087791311950198,-0.0698432437180767,0.024326279257593,-0.0820695771267329,-0.0310047161705379,0.0387156877087938,0.0403171880854034,0.0021456320810862,-0.0405380337160712,0.0274045184898727,-0.0224387438774076,-0.0048621515956658,0.0061164187818881,-0.0414613280997064
healthy,0.0424801219774843,-0.0386452809949347,0.112397873171694,0.178208396434074,0.0530573050865754,0.0553710638916891,-0.228070510789779,0.207491523745355,-0.0022066403419139,0.254733826543946,0.0570115066424047,0.0441909568611596,0.149307835062793,-0.226307646938263,0.126112096988776,0.102561337722441,0.136395469455948,0.303463545717253,0.0382015045045359,0.101269795109004,-0.294165663111518,0.259878573305052,0.0427157825965236,-0.152524449486304,-0.231785991199048,-0.0353368507458237,-0.148141774077676,0.103121414258599,-0.102411371873961,0.0991213047899699,-0.204510569940883,-0.160132920901004,0.147881629238477,0.0776639463473084,-0.109416919367222,0.204850288495602,0.145491357245364,-0.0953966427981401,0.11742631988704,-0.17616396405072,-0.0927278628007074,-0.273439770746135,0.0819762296229766,0.0515117386889797,-0.13597923771323,-0.0153332428751582,0.158186425398289,-0.173868568410726,-0.105018941320994,0.146161612772242
healthy,0.0555175910432513,-0.106861925224102,0.210782658484543,-0.102477101661917,0.121439285675868,-0.268955204191747,0.0929607485383112,0.0266491074394266,-0.156729440873128,-0.0316893729342746,-0.115656462548445,-0.0424502360566084,-0.0369785404288681,-0.123057148674214,-0.108678909822244,0.158770437271042,0.0768443440547849,-0.0002074183331213,-0.181366590481278,0.0286693620040282,-0.0266905911060509,-0.161321682768434,0.201121112527752,-0.233200431928295,0.0170456386159097,0.075346783689649,0.0597738152389007,-0.102692816728363,0.0823782651824616,0.201316085760886,-0.118323862312386,0.0527672239460627,0.14396076828618,0.0553806949433912,-0.025981220406776,0.0331205594328117,0.0782921240199717,-0.188804611907009,0.17194979815757,-0.0043225980622482,-0.0011159106321926,-0.12523918953865,0.0720529805596826,0.002559542230717,-0.0955700711689773,-0.0174065465155408,0.0919112117727173,0.238510341256201,0.0282545253377856,0.121858270708773
healthy,0.048360319015256,-0.0726156751381097,-0.0530799428678382,0.079084074380528,0.0270191414422247,0.0856987311792789,-0.0343862301222991,-0.0397992686687813,0.0587932090003419,0.002036204741085,-0.0545348804744578,0.0200128437560991,-0.0145482583164348,0.0132270408396528,-0.049788262965128,0.0077523770229695,0.0214479971919348,0.0436310638855596,-0.104723353741801,-0.0187615415269181,-0.0445783009212036,-0.0316223330279519,0.0950903627445902,-0.0431355095286622,-0.11997672586631,-0.153020706187142,-0.0477304856536401,-0.0348411915336802,-0.0155680186824574,0.0669810613305117,0.060375365159018,-0.101693842045723,0.014547569037415,-0.051947848650754,0.089267203181338,-0.07831938451015,-0.0209127068310051,-0.0843047295638404,0.024648431455756,0.0038878131090075,-0.0545289564007203,-0.0668058726845111,0.01684219752343,0.0376376337752588,-0.0525445221027696,0.0130943639429262,-0.0782069202549494,-0.03851149053904,-0.0234643618747477,-0.0170859414881549
healthy,0.112519270692131,-0.104913652056277,0.0220240532399856,0.0787797882812787,0.0719886229535094,0.0589868051646155,0.126236127237566,-0.137901200424331,-0.0201228513023751,-0.080821597749377,0.0451511539062833,-0.0878588667997706,-0.10711171914332,-0.0965495312057846,-0.10736414777216,0.0282634921332457,0.0678169418615402,-0.0285957118866532,-0.0852825216679032,0.0496055907415114,0.0799597887332154,-0.0872005089335478,0.0528227786146965,-0.0681472154899581,-0.121628433059419,-0.10291092726505,-0.0701998097340396,-0.0962013370097555,0.0462572826971622,-0.0190494011936108,-0.0112327090849423,0.0388711707424096,-0.0812575297470139,0.0424655825093831,0.0170685703085152,0.0220980870781259,-0.0595386937762071,0.113127515839876,-0.0824668031623335,-0.0917945802367689,-0.0819022647383105,-0.0879095471380375,-0.102200591643901,-0.0493824350760545,-0.0715423927111366,-0.105874064738571,0.0931204589743732,-0.0233692310504019,-0.0921074198288231,-0.0292839914245888
