group,HSF1,RUNX1,HOXA6,MEF2A,BCL11A,CLOCK,XBP1,FOXP3,IRF4,HOXA4,STAT5A,ZNF384,KLF3,PRDM1,ZFX,E2F7,BHLHE40,CDX2,SPDEF,HINFP,NR3C1,FOXA1,KLF9,MAFK,NR5A2,HOXC6,POU2F2,MAF,SPIB,ZNF143,MYB,ASCL2
healthy,-0.25433226447958,0.136672556722893,0.193927726791152,0.219922507148103,0.307221644513531,0.14030516064457,-0.130390484803297,-0.145120860338902,0.168666132546833,-0.118726160284152,0.434696048187041,0.181013653216385,0.0626374226678073,-0.0893987157788737,-0.0957474409814367,-0.297956838181182,-0.18462959381732,-0.295107410334362,0.0148636821015387,-0.124258382770375,-0.239435255736558,-0.0100313190864645,-0.353462359571569,-0.160117849006374,0.136589240119185,0.239418592415817,-0.0717022691512569,0.0770511951093219,-0.0065486850514626,0.164483639040683,-0.242251356941895,0.163050593456902
healthy,-0.285252800359535,-0.276495862699444,0.236715326970361,0.300770435484922,0.26464622131011,0.271712645049498,-0.270528958483916,-0.276838175957886,0.114433306192899,0.113082686205686,0.303755118477311,-0.315566984441969,0.346253023013827,0.203788144607773,-0.280174637287034,-0.185134894568483,0.223699019178697,-0.279653293982206,0.108578200256693,0.196946675644546,0.275520238079663,-0.280480066451044,0.284223398814962,-0.232093100540411,-0.226833530540869,0.325348866995408,0.249132151505703,0.343421394157823,0.214715683636334,0.287536006448977,0.248812248836283,-0.285663448936773
healthy,-0.293302757165767,-0.130781182302354,0.343887487909146,0.243367328047718,0.2717250293697,0.243950159344362,-0.320482636687994,-0.267470117720067,-0.32452922060016,-0.0159082951274588,-0.309789830521048,-0.344962361760816,0.325610579361945,-0.11487369778866,-0.349875491787186,-0.313545404091775,0.354940206587511,-0.276890260276816,-0.189332625122812,0.344476804115906,0.235509238215076,-0.343874518088915,-0.289789557110613,-0.353693482617777,0.140908180061709,0.29573703030043,-0.269739836260546,-0.252612378031344,0.21858281219946,0.238485001344396,0.35022000263708,0.0807355097123387
healthy,-0.36965746934106,0.0422185016363364,-0.103489122728374,-0.247686057859974,0.0005974717445512,0.0270850313806644,-0.0929026038097938,-0.2246802063438,0.168591217427818,-0.0823224635931132,0.0314937775099423,0.0674409520624565,-0.211190314944135,0.0563866616712744,0.022220208065599,0.0730106219373751,0.164417420151824,-0.181015865610329,0.0022261669627943,0.10951168043813,-0.141292499533533,-0.193522373800545,0.0025089560803221,-0.0746467589745005,0.205236859838286,0.0533280741106443,0.0988677532024581,-0.124286880270468,-0.0110914994855937,-0.0131135479876161,-0.0756280159499824,0.0078808861963679
healthy,0.227456893575521,0.327425839192532,-0.262590450316847,-0.363861146281137,-0.202411216893854,-0.193636049289663,-0.13808830657594,-0.267050658085685,0.352778454903452,0.066300200582256,-0.232600862842562,0.23414377956997,-0.267308267628094,-0.222880213407189,0.127508501911362,0.315988249562272,0.408456372651903,-0.236961041374188,-0.303762758406028,0.210580728020678,0.292382719843754,0.230037099790182,-0.122744095640317,-0.311147108533914,-0.172569617880102,0.0417861861476882,0.337791882747451,0.224362838539565,-0.234750806310859,0.302196547198722,-0.312069295885198,-0.331092664381291
healthy,0.238457020229597,-0.0434131385224847,0.095382905614389,0.153605331023234,0.0938223010021012,0.0334126885948448,-0.116186903671962,-0.109353498567571,-0.0832413480933868,0.0807737837626626,-0.0359451054215647,0.120519586778502,0.181382191432225,0.0976915081880109,0.0005617298901282,-0.143763111433568,0.0685198315023596,0.0396831447772275,-0.158257156675859,-0.144684211921808,0.0956574315936792,-0.331076868185642,0.0209717368442082,0.245475474373313,0.0472372415288486,0.111051122363128,0.0744843106829579,0.0420685463592653,-0.0220162033586655,-0.243727626464316,-0.068435230689914,0.0289388415966442
healthy,0.044272307257438,0.102497683385893,0.100161462315055,0.0188790988597731,0.144143463123121,0.0244213128932445,0.233638171472306,0.131005088240461,0.0554852504324032,-0.159234808665194,-0.0761199574642698,-0.189041134075847,0.0763563334665255,-0.0151888793294121,0.0492166965473403,-0.110185640740812,0.0151624878340146,-0.0441162531976963,-0.0227161927993028,-0.0466372147363168,-0.123846108249813,-0.00889278649263,0.129555850906242,-0.0255687692148742,0.0046391659083488,0.027540099175434,0.0615633265680757,0.0181504640955383,0.055616060453069,0.0315814403402137,-0.0605983158015851,-0.03262792050554
healthy,-0.0916442523718781,0.0124512971058823,0.29928901359396,0.10204548217324,0.297525123197431,0.0706024448097436,-0.0499456752692703,-0.222390676808405,-0.152984971795717,0.076201105773358,0.244025651052558,0.043530109313753,0.218326964714927,-0.214710729241217,-0.214528616663404,0.0411418329361517,-0.0969671428605189,-0.170384527801596,0.210131898713353,-0.302863623335599,0.0300849978546641,-0.150003528736097,0.280666701708481,-0.147027288892986,0.119757231169656,0.142141468591095,-0.113898409380594,-0.0019720190568864,-0.0345285447532949,0.0970555975411708,-0.0119413818880066,0.0413655712460359
healthy,-0.24391157639656,-0.325844452124897,0.304787928787967,0.283533281676055,0.310367247085341,0.292980118381188,-0.334234900809575,-0.348218021854669,-0.143953287797449,-0.268267877929337,0.372613553835622,-0.377461679421659,0.392750972616795,-0.192160099949309,-0.337131685112192,-0.346430394915047,0.34735307287637,-0.0821277803577876,0.26672760150689,0.304582457967921,0.25781052217692,-0.338041270854846,-0.275635901349047,-0.328757085713408,-0.368484021625779,0.329204007850924,-0.215650574555005,0.0442950728502222,-0.311290772190225,0.248492497500876,-0.0362737169137277,-0.239562895848814
healthy,-0.0130187500032794,-0.0603179939672747,0.204823763707252,0.0043266191387249,0.0458457241092895,0.044989241701967,0.0118481676805371,0.109667795233359,0.0984150948025893,0.0400474070588424,-0.128496699161422,0.0579608253845498,0.0365421824499435,0.0737800832282156,0.0460156678051155,-0.171555322502277,-0.0840892760684058,0.0395675305105006,0.055526354765344,-0.136874850894988,-0.0430845316015196,-0.222943964980546,0.0569645953894016,-0.0186038825312438,0.096513041959646,-0.0240954071244071,0.060264365679466,0.082555011820907,0.0274824441665926,-0.110212653806118,0.0251882646651565,0.0054450829790586
