group,NR2F2,MAFF,PGR,KMT2A,ELK3,ESR2,XBP1,FOXP3,FOS,NFYB,GMEB1,AR,STAT3,KLF3,PRDM1,BACH1,MXI1,TEAD4,IKZF1,TCF7L2,MEIS1,PAX5,TBX21,GATA3,BCL6,NR3C1,JUNB,NFATC1,KLF9,HIF1A,TP73,AHR,MEF2C,TCF4,EGR1,MYC,RBPJ,NR2C2,MYB,ELK4,SREBF1,ETV7
healthy,-0.211107305821812,0.214288971505679,-0.01891954772728,0.234306951433341,-0.209421780548811,-0.118308723375694,0.0151129119983678,-0.0530845768564223,0.146527067833799,0.1608445634112,-0.23180707125316,0.278888147979905,-0.160105962448874,-0.311632790643035,-0.248700200955597,0.0694663674310941,-0.123194852818775,0.0590880769860997,0.187415259568732,0.169972913766104,0.33301434157807,0.208531671696777,0.238568110831378,0.317749921689994,0.0995974989967623,-0.295307815527004,-0.0055300379743401,-0.0936508143257253,-0.276956422386129,-0.2373371092275,0.339074657166388,0.157132620113356,-0.190426478876677,0.0717011088042864,-0.136110900416378,-0.0562094270816487,-0.331234123874001,0.17065469926979,0.223909722502134,-0.235916722761488,0.150693534800768,-0.192282450525599
healthy,0.0493567499874194,-0.0188632421142748,-0.0468041974135266,0.0253581621314708,-0.0343523652194981,0.0346253587971901,0.0338475068878657,0.036792682162367,-0.0420241432986433,0.0403089743843678,-0.0214964160710719,-0.0682844124449871,-0.0683431765649742,-0.0371930417684258,-0.0296829710734321,-0.0426408332453492,0.0360139010163567,-0.0588550033751782,-0.0533594976145114,-0.0298793026245338,0.0152190990447668,-0.0506722663235494,-0.0596488341153413,0.0103778163125988,0.0432229192259024,-0.0494449062677989,-0.0578181974424386,-0.005894330106114,-0.0549315236775567,-0.0649072027139149,-0.0410145882417589,0.0285149205592018,-0.061972168239769,0.0479142514380756,-0.0548583765897349,0.0568072283297276,-0.0238120132900493,-0.0262845101033684,-0.052802824237239,0.0391735481581331,0.0619769154271863,0.0439325126404049
healthy,0.153566186446767,-0.217814959076988,-0.122372365877401,-0.0632206486370506,0.191509611988246,0.163940628168299,0.159166742723894,0.142698804947308,-0.190675020323528,0.137904853395178,0.15320763678505,-0.0755436150297682,-0.270356213960634,-0.161040019491111,0.0690894570911317,-0.163365311737606,0.161389328182165,-0.098834557488303,-0.169924288686332,-0.214595140870334,0.180282096660671,-0.166800048519104,-0.145648786810609,0.153118659438954,0.219421831861383,-0.0650397997189571,-0.201471642390484,0.16795965832342,0.233002890402909,-0.165748954113143,0.0981314516347301,0.123788082582943,-0.277662917449848,0.17514728530495,-0.125431655222256,0.144542510608404,0.117601120710328,-0.0832062279033664,-0.281654752748447,-0.130857425139989,0.0175425306508034,-0.19630303548491
healthy,-0.116590388525607,0.0778863961440253,-0.118158656848965,0.09949933382057,0.103407212880812,0.0291216938413953,-0.0912307478155283,0.206415323219301,0.0564909181860538,-0.020097115520608,0.0712398038045765,-0.183315984407568,-0.0488363360922776,0.0771841291705154,-0.0071646581395789,0.0352578954296047,-0.0865348970691625,0.0308716049885019,-0.0576805507641307,0.220621838716206,-0.0508817366216807,0.101340066379551,0.0816510076249717,-0.0512207179476918,-0.022403467712299,-0.0747882347417649,0.0683936398408981,0.145801624604062,0.0205959936985112,0.105576693367283,0.0124271833290502,-0.110158697555102,0.0875083491034813,-0.126373517511771,-0.0090719077889473,0.0235163498014676,-0.0160984150484916,0.140864009817636,0.15319269668592,0.116223265353663,0.0348677471109881,0.0839918975366714
healthy,-0.081405202681298,-0.112415496680088,0.033538500718616,-0.056834392431395,0.0412363621453631,0.0172673846979149,-0.0175015014751911,0.157120349775751,0.127831577514215,0.0122707728263717,0.0539079327154415,-0.0214216851207792,-0.0262134448122056,0.0781415639111151,0.164768588624706,0.089030538802041,0.144044164340597,-0.0913144497542742,-0.0256930439322817,-0.0298982393067278,-0.0986687702578442,-0.0189431009787456,-0.121811977115878,0.0851027209137157,0.0710175430634528,-0.0462342463906958,0.0679002272790676,-0.0562541899833625,0.0357778785882152,-0.0695861225502147,-0.0537883295792243,0.071562119045378,-0.0589083617083533,0.0981903577129753,-0.0863254721254684,0.0234931096501584,0.0968225558892145,0.0072118146391409,0.040526377570797,0.198719338451134,0.0376304548257927,0.010508535127852
healthy,-0.108356026892069,-0.0876342363581408,0.195345381809607,-0.107051409387654,-0.179525480653752,-0.201098754543743,-0.170979983880083,0.151625772648025,0.191040811821678,0.18972365647015,0.258876015937167,-0.0867433678084322,-0.138743952425804,-0.0689832348119469,-0.0737604271236319,0.0264348241077904,-0.216770518310347,-0.181430688291037,0.138852840902356,-0.0399752901462479,0.206975734096693,-0.126087540889711,-0.241400028714912,0.0612334824870686,-0.217084237050049,0.148194627248604,-0.149787615236602,0.229664331255893,0.179964850426471,0.223090956064422,0.211961027414253,-0.106198563222123,0.1545250135118,-0.0219781645831506,0.0358378005991846,-0.160054885493065,0.172862977723027,-0.196639096838272,0.155307674989692,0.269361471989573,0.142705094427614,-0.242920106396333
healthy,-0.433718266419124,-0.314433852761754,0.43241767371113,0.474057394505894,0.432628674123863,0.42599945623857,-0.457471378455811,-0.355046243678129,-0.408835783320841,0.415781501825234,0.460665786343664,0.325810579933542,-0.425169290680276,0.279483882757576,-0.406606442894506,0.293051901100944,-0.405468424275011,-0.467829423307109,-0.481425113835753,0.453043828811577,-0.181600445388394,0.483908692464316,0.259476892802691,0.3029516253836,-0.417889776440985,-0.230803320321532,0.218167508719665,0.454705889439745,-0.467736029681801,0.391445544386161,0.294968199931339,-0.422642474262218,-0.479399855775832,-0.457907215373916,0.433886029042363,0.403994880409039,-0.350668849869708,-0.426042694028064,0.419837206479816,0.236417314909495,-0.167337163389955,0.453687207119255
healthy,0.194066558058821,-0.233888014352223,-0.126473276235866,-0.146902560074378,-0.0655009548669667,-0.168151705031616,0.137084917151098,0.0347884918232476,-0.0801317256828251,-0.0085089687085335,0.0831344347012468,-0.0013164331527792,0.182358320568386,-0.151154458115968,-0.0191335411871523,-0.237345914401861,0.0346902119415077,-0.102205904384142,0.0324608104136184,-0.0547237899403833,0.0480873116102626,-0.0093598655793868,-0.135820210251866,-0.0596429566527331,0.14932593505307,0.0284727162651203,-0.142503242210179,0.0612076758225394,-0.120204054305931,-0.170179374170671,-0.0077537654067427,-0.0150342355935275,0.131596761649728,0.0469933013477369,0.0890415728563504,-0.0702235618158367,-0.004326901109233,0.0317133660498597,0.0175067505130892,0.123938689812047,0.0879035952783094,0.145637853175147
healthy,0.164143837006765,-0.164002864522259,-0.131574613339914,-0.142395134928527,0.157574668012408,-0.0404017748628054,0.125138349967905,0.211661979139045,-0.139535095205762,0.117672689891752,-0.0456750849799637,0.10612519756386,0.0952036890899092,-0.197186634301894,0.117329162450534,-0.0945489016561035,0.146814706008581,-0.0229112601265862,0.192358582429416,-0.122045673099288,-0.019444601668548,-0.151540562128768,-0.133355390596782,-0.0676258770660869,0.157608051338224,-0.128131969488818,-0.122862471952045,0.0709083925409832,0.10361823998072,0.0665783473576695,0.161664683363511,0.251059859740896,-0.0988234087019692,0.142992431439809,-0.175402572865322,-0.122705203011134,-0.0677839596674459,-0.0708860052549378,0.0009177624906547,-0.159611864547657,-0.106528912630802,-0.0416864284732614
healthy,-0.0959802322710386,-0.0216964001415453,0.121111395615037,-0.0708407469088726,-0.0085246093781274,-0.180357340915226,-0.086877508934827,-0.0919833999615292,0.105469563283256,0.049555154872165,0.152049596660415,-0.0518073260048938,-0.0460899996593633,-0.034358151055492,-0.0117944634685661,0.0886334880563159,-0.0484070492457285,-0.117175513766589,-0.0585101790299336,0.0397311122892369,-0.033668089309014,-0.0403888513171511,-0.163012191192923,0.0097602626356897,-0.0906312384496171,-0.0472982235450443,-0.100317801292412,0.0165443718461205,-0.0264699097626237,0.206789169122714,0.105251859287985,-0.0833021369134102,-0.109907029810716,-0.0203423412094909,-0.104369558921829,0.13065588496367,0.0247188239878175,0.0033560701986576,-0.116704420962143,0.0327631197653694,0.0668089621230583,-0.04026435392536
