group,RUNX1,FOXK1,MAFF,ETS2,MITF,KLF10,MEF2A,TFDP1,ESRRA,FOXH1,AR,STAT3,STAT5A,PBX3,E2F4,RXRA,PRDM1,E2F7,BHLHE40,SP4,BACH1,MXI1,BATF,MNT,NFE2,PAX5,POU2F1,FOXP1,CTCF,HSF2,ATF3,NFATC1,FOSL2,NFYA,NANOG,PBX1,GMEB2,FOXA1,VEZF1,ZEB1,HOXA1,E2F8,ZKSCAN1,GTF2B,TCF4,ATF2,RBPJ,RARA,POU2F2,NR2C2,BACH2,MAF,ZNF143,MECOM,SREBF1,ETV7
healthy,0.193210494695233,-0.169368940469306,0.030754039860359,-0.132380621112232,-0.0616906736808729,-0.0973225807625102,0.238285118002018,0.153874538707598,0.146466440895603,0.16269121849793,0.0203722689829859,-0.227172971284026,0.179646371940876,0.216999879218259,-0.067585850108728,0.0799500696963532,-0.0986789930379459,-0.143075410207014,-0.0060256006851085,-0.249032076799701,0.203122738246493,-0.186167584803547,-0.0819325184066054,0.125755068843758,0.167803849382264,0.175264116897161,0.211104702790403,-0.125702899140857,-0.216373842783442,0.284246626258128,0.0433791079624912,-0.203435756463902,-0.0393620408390855,-0.250805846698348,-0.0470831568684886,0.143492767830225,-0.135667312395019,-0.141458149417071,0.0358666707446935,-0.1311285482426,-0.0473961750858968,-0.0916360831462606,0.213556678826768,-0.103269926893267,-0.0023737214820124,-0.0949749441319485,-0.309548932165293,-0.035657991933088,0.0236589602657724,0.0551694608182013,0.23301597800898,-0.0467701386510804,0.0010173092065767,0.180533256890199,0.0547521031949903,-0.141614658525775
healthy,-0.0531990876334441,-0.0621684331294579,0.135029982429367,-0.124516052137181,-0.18965892033538,0.0828704001869594,0.112537419350862,0.122831856412884,0.106350922725911,0.0753372440270021,0.0349747852112114,-0.0600649752818226,0.0273365420266646,0.109999975579038,-0.099189447830285,-0.063560021724004,0.118645271180193,0.049104279917542,-0.0040007572281416,-0.0075701045658632,-0.0956439666877659,-0.0313811675945592,0.123986020561824,0.157130710567592,-0.0096111567327101,0.0749477578233926,-0.0922311512842922,-0.167733135196273,-0.143024097102376,-0.130391934651239,0.0956000730927799,0.135238944227361,0.144649650175604,-0.0405579595745861,-0.119696873827846,0.124338280551965,-0.130006615561078,-0.167853577402538,0.0536046866757194,-0.12979285526881,-0.0874782679616301,-0.0423807055072221,0.142282729737121,-0.123436188883781,-0.131919724717453,-0.127253466844044,-0.108491076427122,-0.16374265684797,0.146340311239554,-0.0875330213068139,0.0642691381566943,0.092299517200073,0.148958117162842,0.101549827163416,0.0747925391612616,-0.107121131567272
healthy,0.0452298264195201,-0.0075887602471836,0.0376452183988944,-0.0612200508938011,-0.0363240554032148,0.0497493362901692,0.0281577581893484,0.10800809469794,0.0728844102450854,-0.0121803678698826,-0.0462433471747772,-0.0826549768108485,-0.0680919858470431,-0.0700525917326316,0.157635883992507,-0.0925874802123677,0.130658113095871,-0.0578699590118993,0.0423557306912046,-0.0151012705157594,0.144525417373666,-0.0523878875301122,0.0749174913578655,0.112600079795781,0.0959141686354889,0.0307721510202275,-0.0406955950183478,-0.0119304793261284,-0.126016301279336,-0.100719049713205,-0.0622105456654192,-0.0495232286803372,0.0686978334493476,-0.0680651851119879,-0.0036739655534141,0.0764202198966657,-0.0073890758972651,-0.0586853053178044,0.0684037803140235,-0.0378396180968301,-0.133729250848114,-0.0089944776745866,0.0350953738172328,-0.121480559977597,-0.0200250562630864,-0.0504265266942404,-0.152702283891497,-0.0549486788908809,-0.0994669646684422,0.039759834142265,-0.0055673808637938,-0.0806305776263257,0.080330107413594,-0.0192048027803402,0.0713141136559348,-0.11273030871964
healthy,-0.0483369389279561,-0.103933477122785,0.134591871708211,-0.0153923140791259,0.0943163490004488,0.0186264649681032,0.0101431013424448,0.0322865739090057,-0.0027899957253302,-0.0093927128817568,-0.0815083166761218,-0.030352161288385,0.0587301697572968,0.103090751141234,-0.0672369099705156,-0.204172284581654,-0.0662621062692482,-0.142560950407541,-0.0241293136798144,-0.0523740755996321,0.0149154316928944,0.0086785581317875,0.0067476519993009,-0.204815140739564,0.150437691586008,0.123448252418182,-0.0843228578183904,0.130464735174428,0.140693161061468,-0.0013827251541959,0.118430467898349,0.227679781032362,-0.105679708213545,0.0397740949045924,-0.0913896002378904,-0.154166257301887,0.017984777639571,0.0977258242961288,0.131232656075786,-0.118788129688023,-0.0095610243121915,-0.11511449895291,-0.209954483514711,-0.0654263932639649,0.0013359719790751,0.0882933712155193,0.0327950146884438,-0.0243923002898686,0.154590542366108,0.16634545942084,-0.0966481636095957,0.353036731824849,0.114046188901401,-0.171713892754079,0.0113236190142435,-0.0428948693439018
healthy,0.0512938315157758,-0.0770499564622339,0.0502599366318785,-0.0279546783479354,-0.0392865686250928,-0.0648530144545606,-0.0606534900651373,0.0951097075405135,-0.0297171134766361,-0.0275027534820762,0.0022725569963637,0.0682693940048956,0.0389531932073524,0.0100422159779247,-0.0598372950768764,-0.0466215462968845,-0.0405439112566566,-0.0272599067338084,0.06540840065696,-0.0805683603861015,-0.0243680186812115,0.0457270368247148,-0.0040723531632594,0.0337664752317755,0.0844107994681606,0.0936533455324107,-0.0585433098886212,0.0094983254795853,0.0014815088607341,-0.0454274300376507,0.0061458907830841,-0.121057667048473,0.0400654025751586,0.0948065083459307,-0.0788641222592046,-0.0413134049471737,-0.108766603963808,0.0540334014895776,-0.0177651736617418,-0.0185389782412814,0.0563023660784225,0.105375371266105,-0.0780651708270337,-0.049188680709786,0.0263653972616387,0.0413428626888275,0.0277506296008702,0.0860395970371637,0.0446543439396149,-0.0497641843942904,-0.201960121333819,0.0449762236532952,0.005973455222184,-0.0157268416356009,0.0794159160540852,-0.0072221760757028
healthy,-0.0858355962273123,-0.0245878266504288,-0.170363626299221,-0.0129620682989385,-0.0871437151479476,0.108233367030052,0.0645795620104898,0.0600267111802287,0.0767439900801966,-0.0750953677768816,-0.147203315859458,-0.0807161610346379,-0.0798975157266045,0.0353440852925766,-0.0272869792764429,-0.0731582020226596,0.0136571705777041,0.008682283493099,-0.144436173109954,0.0316908598767816,-0.0446755915502166,-0.0275818795275136,0.107315223980326,-0.115960748585522,0.160111765930929,-0.057253764395793,-0.0151734056080454,0.0291826876382932,-0.124271297460355,-0.074416295689833,0.0498467102920477,0.0440393587686188,-0.0885275629053153,-0.112203326923566,-0.0677347459525926,0.106125673201874,-0.127312335382128,-0.0067462232693402,0.0369772301694061,-0.093577626061421,-0.0556117752752576,-0.0706995022724014,-0.0174256475442924,-0.102680011130553,0.0246328770168061,-0.0201532675797351,0.0603727422152246,0.0243202882783234,0.0334796081663129,-0.166656506273343,0.178811813716728,-0.0620114147443703,-0.0051238573145273,0.138907415263263,-0.0656306450984205,-0.12876914815007
healthy,-0.0031608954215376,0.108161365720882,-0.0733271792745026,-0.0087693868553279,-0.0072504787014385,-0.0978646789539082,-0.0333376563131732,0.0811287167352712,-0.0731509523616204,0.0691984344584057,0.0791678426728837,-0.0408119152214463,0.018777956606002,-0.106359935055864,-0.0234437739185018,-0.0220143778473463,-0.0440651199783032,-0.0629829392135768,0.0039469233980439,-0.0783370586550105,0.110600569975378,0.0065875298386913,0.0603143602470751,0.0492400372613516,0.0201234350995946,0.0636374963185678,0.0805217129242326,-0.0649102462449391,-0.0623423683715129,0.0211080680096665,0.0322355387945132,0.0278494467405565,0.0469071286051017,-0.110726446341722,0.0043609167806877,0.0188087263844417,0.0567031071592829,-0.0715565183879245,0.0294187054409836,-0.0254298232541582,0.0759537994522229,0.0424986585304615,0.0307921564604305,0.172456216397026,-0.0417685756056639,0.0349628600653089,-0.0551786045002228,0.0218465426922204,0.100015766192105,-0.0506918113531905,0.0525296063018191,0.0405321899629032,0.0325572228418378,-0.0653661984163644,-0.119277647495387,0.062913007898941
healthy,0.0671708484544281,-0.030250675293046,0.031312230936195,0.066878005518387,-0.0121017343318986,-0.0100591548530119,0.0366712566657472,0.0559769272242569,0.0441094672411912,0.0628440940744208,-0.0677272500329062,0.0824060022019665,0.0107766200463126,0.0675002967574743,-0.0769884078852061,0.0930581640004616,-0.0135366647185,-0.0221389259647074,0.153801110008787,0.0987612801798621,-0.115079952790753,0.0791261613183061,0.0177023554836847,0.0239252678745581,0.110892298805365,0.0099859441190016,0.0098980912381892,-0.140894057602776,0.035822012151228,-0.0918501868892921,0.0742503264332217,-0.0886728410332461,-0.0742503264332217,-0.030265317439848,-0.0678443872073226,2.19632202030827e-05,0.0755827617922088,0.221938340152151,-0.0240204418287715,-0.06369333858894,-0.127108476388641,-0.0736646405611395,0.0160477928950525,-0.010088439146616,-0.0264437171245116,0.149181512692739,0.116463635663547,-0.0738842727631704,0.0634151377997009,0.0291378721360898,-0.0731375232762655,0.0745578115160649,0.0014056460929973,-0.0909863002279708,0.1460554143505,0.0228051436442009
healthy,-0.0786451418490452,0.0616211999959071,-0.0147400189286257,0.0202748976557214,-0.0653545167304846,0.026106716389318,-0.0540386784483187,0.0480125489759341,-0.0005063819834773,-0.0175253981715642,-0.0706152788237315,-0.0022409920424727,0.0369416613177755,0.0091298045161903,0.0858472738524311,-0.0916843893628295,0.0672927321907449,-0.0081539492996886,0.0315274951218689,0.0438726455813161,0.0544362234766212,-0.0057735373200614,0.0647586124715712,-0.0787343267501626,0.0019714974367884,0.0026766435000591,-0.0146753611404692,0.0237282105745908,-0.0160299021608647,0.0283024834043846,-0.101033537792247,0.0618784816512586,0.0040763420729969,0.045802612239487,-0.0647436330518261,-0.0144527109589203,-0.0180398771386876,-0.0953470093089479,0.0013099907416265,0.0037823034856358,-0.0315712357022732,0.0212746895801266,-0.065482297253648,-0.0046241367540804,-0.0087343006025153,0.0290586067271932,0.0072363923654379,0.104146170124211,-0.0716043928509536,0.0332600809349527,0.013788657087653,-0.0139661497166596,0.0058167381015559,0.0437639604445845,0.0062264960801911,0.0274537676998409
healthy,0.0523885753642518,0.000893703399617,-0.0371347740115308,-0.0077958844612,-0.0442739082394365,0.0654750304719363,-0.0568549781073831,-0.0296623705582882,0.0035302576329568,-0.0492408412664855,-0.0288298239408582,0.0349321901839282,-0.0458001653989858,-0.0262536434323151,0.0174696188502207,0.0073998140331563,0.111752547656085,0.0216208409937324,-0.0562978327741425,0.0320137352900591,-0.014743717768641,0.0226951174275663,-0.0086202089760312,-0.0557940136491853,-0.028968894933386,0.0710021627560484,-0.0273094397117366,0.0136687365831557,-0.0350786219159253,-0.004751357327483,-0.0051865023193057,0.0168878072091837,-0.0240162135508415,0.129590203479775,0.0671352687509761,-0.0008251858779606,0.0636830819398381,0.02214086940667,-0.0015972021591158,-0.0024830749848293,-0.0591329703616773,0.0573024954059735,-0.0529086037771894,0.0336991880170684,0.0436435470401972,0.0643884600370738,0.0522805917501212,-0.0512117967180198,0.0201019445736525,-0.0429552395940714,0.0301990780936404,-0.0220619372217218,-0.0583906319556167,-0.0003772770506751,-0.0261104222356184,0.107010195488591
