group,VDR,KLF5,ZNF76,ARID3A,MITF,STAT1,E2F6,ESRRA,IRF4,NFYB,CEBPD,HOXA4,CEBPA,RXRA,ZBTB33,TFAP4,ELF1,PRDM1,SP4,TEAD4,BARX2,STAT5B,PAX5,TBX21,NR3C1,JUNB,ATF3,KLF4,NFYA,ELK1,STAT2,RFX2,IRF2,MAFK,TP73,TCF3,MEF2C,EGR2,RARG,RBPJ,RARA,HES1,CEBPB
healthy,-0.103426436001971,-0.359527507544808,-0.307305634940534,0.384621134640368,-0.362188162392778,-0.392707438590081,0.370378805748293,0.394116020568418,0.387803486517352,0.0068603159315304,-0.0287715911501069,-0.370170126936688,0.257118380749414,-0.205157356659647,-0.329373419267815,0.285029171801648,0.0388925135129731,-0.422861526867074,-0.332764449956404,0.18282872381786,-0.0192767052220571,-0.0603864311083386,0.355562610124304,0.353841009928558,-0.424791805874425,0.0449441990495323,0.34058990539161,-0.394168190271319,-0.388690371466675,-0.254509895604345,0.21251328476874,-0.112712643118415,0.0701421655508952,0.0761938510874544,0.372465593864348,-0.357858077051964,0.0256935786789259,-0.171194880070854,0.130346002699079,-0.363127217045003,-0.36187514417537,0.058769170318396,0.0810978031601834
healthy,-0.0376298423861485,0.137234852993633,0.165245264969556,0.116804816710413,-0.191477979858452,-0.0970184211695249,0.115131551662027,0.113708833638263,0.137133143430309,-0.0510823858846274,-0.114740731079049,-0.0108886325442337,0.0488759121509702,-0.0431322028893096,-0.0067964085284179,0.171956536672749,-0.0808083537876574,0.0988013253209945,-0.0013590173876915,0.0348607149429109,-0.119539556382891,-0.113150831925341,0.0622120500057702,0.143496889837615,0.114335425870109,-0.0296067340568366,0.129955403334826,-0.065568439163644,-0.0434646884914524,0.0713040602947493,0.0590866483411094,-0.0004233052641955,0.123676159389565,-0.176801908374983,0.0238635005675616,-0.171234657804785,0.09453814042795,-0.0989783919438385,-0.0828141308699854,-0.0916363517845252,-0.152339833282728,0.0874849469702995,0.102517794879376
healthy,-0.071609903860687,0.0440046102971318,-0.0101385498517246,-0.0385404007655934,0.0301956097833408,0.0295267958871917,-0.0005076297471771,-0.0066139006190187,0.0503389467075602,0.0829670326311953,-0.069798087016019,0.004982663526311,-0.0137240611489801,0.0590228263351604,0.102969249823327,0.0124158611681124,0.0234392518044423,0.0842892777038822,0.0014252424126937,-0.140865582806929,0.0349334874236612,-0.0202650610533185,-0.0184111089331932,-0.0661624146765524,-0.0397235325478812,-0.046794901871866,-0.04513557459552,0.0066921518448681,-0.0083588360740717,0.01810077928538,0.0193721945019595,0.0312041811387337,0.0647505485417816,0.0921404840307768,-0.0296505264579792,0.0305166404534924,-0.133175560629006,-0.0474296062593115,-0.131898126087362,-0.0816862540200698,-0.0451496196873391,-0.0733267491321018,-0.0967874029812209
healthy,0.0002803341193908,-0.0619373501430621,0.0219031643577003,0.110066870719265,0.054145710648228,-0.0881321000637901,-0.0381707884035285,-0.0068750568593747,0.117787052497391,0.0933114103382221,0.0039466646612281,-0.0422163945186593,-0.0556394517647862,-0.083557432007652,-0.0078314909137671,-0.0184622004608635,-0.004078586599765,-0.108287298735877,-0.0191575390119016,0.0108601987526762,-0.129459395684185,0.0714137427279609,-0.123180735921946,0.0069849918081555,-0.0484689447305632,-0.0530779674581952,0.0376197394727651,0.0696025644467984,-0.0559665082374088,0.0046914739392175,0.0838721207985369,-0.0611128380272067,0.0245842029210903,-0.142751905178635,-0.0533514306432873,-0.0938665818295648,-0.047950876284434,0.0443779904490604,-0.003970025837844,-0.0519195279354183,-0.0404739255804847,0.053005135554628,-0.0182478273107411
healthy,-0.0161733071102247,-0.0744627165912794,0.0105846677043253,0.0471962723990194,-0.131850995289061,-0.080861107052429,-0.110273617728547,-0.0677458542067243,0.0632890567786102,0.0770765387126399,-0.0783793783992993,-0.0065657691708939,-0.0125977359701705,-0.0845959141541859,-0.0460617161718868,0.0868623123591038,0.011717414431893,0.0665877744852493,0.0174806705457961,0.007199998768358,0.0891196630661978,-0.0191924571341014,0.0387974801689782,-0.094876585931624,-0.0440658381519072,0.0102833860267853,0.0210064804478181,0.0695390682754458,0.0634528164892251,-0.040319269302979,0.158718444827282,-0.116875576890737,-0.0113591335180617,-0.0550476910107071,-0.045666340516977,-0.0212263346449419,0.0037501878480578,-0.0413117798142744,-0.0538914207887969,0.0821060427530146,0.0743351468719607,0.141172632297153,0.0133079645493564
healthy,-0.0733654666880141,0.0080878797613895,-0.0542090086667708,0.0710042376149721,0.0020920677963819,0.0177968856507114,0.0237774825771998,0.0296588194904918,0.0643690317693387,0.0573628687940958,0.0388142877879744,0.126603610992135,0.0140789823097125,-0.0661600591607348,-0.0671769309017641,0.0121176913920308,-0.0311904667014188,0.033062640964917,0.160371577671261,-0.0755676623822489,0.0174346228288271,-0.0621067004466711,-0.122662553752855,-0.0166133730116153,-0.141801623158648,-0.0387621219416231,0.117576383733599,0.0780426419813627,0.0278152639899225,-0.0244255707655508,0.0494742335847427,-0.231391030324752,-0.0696624161227125,0.0407426127888647,-0.0191778315277344,0.0152624949488086,0.0130860199149276,-0.0812490302178609,0.0366052091001238,0.0656648458832189,0.0348127326574401,0.0408020238916537,-0.0269454709545782
healthy,0.0130206581525056,-0.109268084528988,-0.0075671542066229,0.0221098313956435,-0.0600672685272881,0.135416753273878,0.0277446416844339,0.0794932889259421,-0.127513228088966,0.0260389306952361,0.0151677069500972,-0.0162293033000175,0.0761701345092253,-0.0250823011754203,0.0480437952607751,0.0895176212009198,-0.0265828497239593,0.0459039032925088,-0.0180304386802194,-0.0039124000311669,0.0414404274032933,-0.0173242981867892,-0.0048332454043562,-0.0232573096974674,-0.0440526701070298,-0.0476382415990078,-0.0088267561678766,-0.0493415669784305,0.0253160909333803,-0.033231544167168,-0.0283601290064102,-0.0223889477393304,-0.116990303370992,-0.0297056129195676,0.0255069397153884,0.0285032655929163,-0.0436423452257123,0.0049167417464848,-0.002671882948114,0.0100267178847529,-0.0393339339718784,-0.0698578110443059,-0.0061906573663891
healthy,-0.144526187601321,0.146271793428516,0.0210769435020768,0.0509617152636585,0.035789906902722,0.155568391319636,-0.131688503603605,-0.136665973933722,0.0497647284107247,-0.15569806489537,0.184964393449603,-0.142980079582948,0.0611460784040374,0.206101186294326,-0.143418974762357,0.122551503959544,-0.0444181871342868,-0.030602963873342,-0.196076421401005,0.0228923735623598,0.201961606761263,0.189303470791488,0.115090285909589,-0.0979833488030765,0.0934647234332512,-0.153224292065974,0.219018669415571,-0.14174319316825,-0.0340443010755268,-0.055410516400396,0.0776046476318777,0.0924672343891397,0.0058652355793758,0.273062625825534,-0.0152615823749065,-0.0850758405722732,-0.0767069074921774,-0.0186131455631213,-0.0346228447211115,-0.0793801781303963,-0.189044123640019,0.0309720348196633,-0.0142142188785894
healthy,-0.0139637649062726,0.0437421408385948,0.0313304855117836,0.0596887085799824,-0.0902420173678958,-0.0097300601279996,0.0773812431747543,0.0805187104203901,-0.0349924353920093,-0.0398747691325462,-0.113194610722077,-0.0174993030148884,0.0507665704864084,-0.135053447744122,-0.0647063864139326,0.0290125911550998,-0.0942201153432568,0.0478560575718127,0.0026538920558268,-0.101044560230693,0.0196902246328927,-0.116975507196753,0.0153778981622241,0.0191024605977001,-0.0149755768949076,0.122344220962448,-0.0715569162701138,0.0751564477759978,0.0800698288862816,0.0227063288105467,0.113840068062831,-0.128250211727055,0.127730130526397,-0.10464575306213,-0.0634218797024139,-0.0296194927976346,0.0569811794420218,-0.115778381894181,-0.0324333036196625,0.0334061499726042,0.0908122188186729,0.105959386909964,0.056789522885065
healthy,-0.0764569310117791,-0.0996272877015993,-0.0457500850150752,-0.0414732139747733,-0.050670917427686,-0.0074875181064648,-0.0001484204074231,-0.0214351900832397,0.0368410539014733,0.0360949072793835,-0.0388334878346266,0.0232978800748785,-0.0254463477518764,-0.0325350380576833,-0.0071072081605402,0.0567284368291275,0.0615880849808102,0.0608141020974297,0.0307122387766691,-0.0007270736282424,0.0848749415789953,0.0060058121582462,-0.0065613478002443,-0.0064408826124934,-0.0616094578367015,-0.0658526636550151,-0.0121766592445436,-0.018065693924868,0.0522272499339517,0.0471787751779011,0.0061098214365446,-0.0793355652349406,0.0702870355925344,-0.0461126701621437,-0.0092772469573986,0.0047956881951843,-0.0112353019182742,-0.0694644383838798,-0.0816288052623264,0.0283837870683343,-0.0134117248149443,0.0128387419436472,-0.0329803389327468
