group,RXRG,ATF1,NR2F2,TP63,ZNF76,STAT1,CEBPD,STAT3,E2F4,RXRA,TFAP4,RELA,ELF1,RUNX2,BATF,ZBTB7A,TCF7L2,MEIS1,JUNB,ELK1,IRF2,MAFK,AHR,FOXP2,RARG,HOXC6,POU2F2,HES1,CEBPB,MECOM
healthy,0.0374037400288715,0.231059136538679,-0.118813882111729,-0.103634566322032,0.0493157591463465,-0.0143965259619769,0.0176638226341986,-0.0406710367010932,0.261213562076059,0.0651076930620847,-0.0851198851794427,0.07756426162493,0.0747734457174073,-0.0625210831965759,0.0205227072223926,0.100979887775852,-0.0119460534578106,0.0054795287940384,-0.0804912148937953,0.0676262342469223,-0.07756426162493,-0.0209991879870916,0.0509494074824573,0.0043904299032979,-0.0263766137601232,-0.146041354380243,-0.0491115531043326,-0.184908571043547,-0.122966071632678,-0.123919033162076
healthy,-0.104595344162551,0.0416655492959844,0.0532052912955389,0.10254835412132,0.175432110155172,-0.0947375638311512,-0.105209525102351,-0.0889555793055047,-0.106031902022565,-0.0529560268255735,0.19325035136196,-0.139705881342082,-0.0869080297480672,0.119128945479481,0.163800047981556,-0.162052119352663,-0.137448569158854,-0.0709333384898509,-0.0063996904175473,0.0492619329758483,0.12620033510285,-0.172175110365911,-0.150737135013232,-0.119142485771677,-0.0210438521368686,0.0845239311924609,0.166319493507498,0.0923416035319686,0.0944684924874781,0.0762709552443492
healthy,-0.0695099002022138,-0.0214270667516675,0.0646861594251139,-0.0076712297051072,0.148948326177632,0.1035673496507,-0.0606148506707131,-0.0636130814980048,-0.0026686426068224,-0.032902613203121,-0.0096858057658822,0.0196871475412835,0.0868516059885303,-0.0531326870765727,-0.002263683436711,-0.0861809322840871,-0.036112904668389,0.0292860850940188,-0.0277173473624831,0.0228859417430468,-0.0133930345092996,-0.0074962158050906,0.0635402654958081,-0.0335937264871281,-0.141190228259378,0.0821696647946555,-0.0508242920595654,-0.0006898358102844,-0.0261038980506513,0.0017578038425025
healthy,-0.0141038357156956,-0.0307550897464033,-0.0208144021965974,0.143312694370411,-0.120016466868489,-0.0675460750169212,-0.121418015463244,-0.065963810987313,-0.194275785632014,-0.0525935460738385,0.0746127178361275,0.0998338993774543,-0.116801070760943,0.123500928179039,-0.0289425808664629,-0.214256219562582,0.0934272025536769,-0.0919948654033548,-0.0644444627016909,-0.0480836919995999,0.164742867678362,-0.0284138208904094,-0.0972115176227991,-0.128092438857175,-0.0812978502928647,0.035155175926879,-0.0900819590596068,0.123364387628261,0.0881342482617388,-0.0073062580994937
healthy,-0.0843289738728041,-0.023692031913795,-0.0592891916405597,0.0338379908900519,0.120831727234597,0.0308138283333908,0.106940441057597,-0.0417306059128311,0.0483133022050471,-0.0899777028390772,0.0757175586801852,-0.0656117957660575,0.0463933491198174,-0.0368314152815553,0.0339349343340105,-0.125454274379454,0.0539738535425347,-0.0874973693582817,0.0913774715908703,-0.0371033298194881,-0.190907650371238,-0.0254724810186939,0.0128532819843702,0.0619208514729004,-0.0605636432574794,0.0786826093807739,-0.0801509478856109,-0.0404041358625677,-0.0289056976193756,-0.0210556431329685
healthy,0.0143352903215834,0.0142415595771731,-0.0309638713802202,0.0296439930988744,0.0029298416559236,0.0147544997420298,0.0357208400519457,-0.013860411597531,0.0305055333757696,0.0101006882463157,0.0243883128382939,0.0103985990563486,-0.0136540972455082,0.077921373615007,0.0459759083478784,-0.0319957988547342,-0.039064199697915,0.0317661852095088,0.0547743261756503,-0.0274195330982287,-0.0453105445626049,0.0491828515214326,0.0338291508725367,-0.0210808803467286,-0.0232365096109667,-0.0016403769557811,0.0285622656083549,0.0793545469327653,-0.0259347811924647,0.0389032389318972
healthy,0.133088398133379,0.143093645530156,0.0145188210912695,0.163846064963766,0.164459166675968,0.149587275337983,-0.133658558869628,0.0051624595533202,0.178424526299414,0.0363328368748004,0.171005279898847,0.12667349344813,-0.193687657640515,0.146056572870832,-0.150813478762385,0.110057721364546,-0.116787526540108,0.150536748028474,-0.148573391183565,-0.160806798110287,-0.178336258737735,-0.1218569473122,0.101689002273489,-0.0546590911671324,0.0401498125149632,-0.156796588078341,-0.103847979119956,-0.072415184723215,0.130717102016928,0.145281249693924
healthy,-0.0819924545044688,0.0270883972619376,0.127253863700821,-0.217990582893129,0.055579983769282,0.0770556240495926,0.0986339367137135,-0.041710655922914,-0.138094356224786,0.10040503533444,0.234794629710073,-0.242948528191004,-0.183398545581059,0.0975986568436268,0.21245483019936,0.16685117972364,-0.0531415146537885,0.0868437246395031,-0.265887249940611,-0.0696289882873178,-0.0592847456184352,0.0993184192724484,-0.0605852624800317,0.150637499113605,-0.0493683045487618,0.130599272206638,-0.165696115405775,0.103981456703831,0.0381171224895553,0.113059406639054
healthy,0.044005250275327,-0.100607419357254,0.0684845004309557,0.033398551871607,-0.0405378622238107,-0.0804252577164106,-0.0569056014005699,0.0492846683179589,0.0319342953116007,-0.108751186321859,0.0037389556295337,-0.0296898090589009,-0.131470181255929,0.0010937474408383,0.0735242156361955,0.020251890213781,0.0649624250073975,-0.0933454753989056,0.0623657746840208,0.0198764253232198,0.0459703440478095,-0.0367133543302242,-0.000151064084138,0.0043233888805126,-0.105782505370553,0.0410153116730447,-0.0537013474213666,0.0480763730032489,-0.0274817955447887,0.0328000337966681
healthy,0.0507614124177925,0.0511601177389101,0.056829534635865,-0.0299678211698355,-0.0344446843578143,-0.0122399950948677,-0.0659400002043996,0.0082557916871931,-0.0250753319524495,-0.0770207486687138,0.0353897504439657,-0.027613260083164,0.0432376640050212,-0.0114463248197281,0.0515272971087935,0.0213241890373738,0.0172751526000424,-0.077836237751911,-0.0324533841612118,-0.0238260493425237,0.0267776442627382,-0.0451977054194677,-0.0241600106903439,-0.0396701553030668,-0.0717579631088648,0.0407495183792217,-0.0293078244901834,-0.0058857347939829,-0.0282663994231409,0.0290124245459915
