group,TFAP2C,FOXK1,ETS2,KLF10,MEF2A,XBP1,ESRRA,IRF1,AR,KLF1,CEBPA,PBX3,ELF1,ZFX,BACH1,BATF,MAX,STAT5B,USF2,SP1,FOXP1,ASCL1,HSF2,PBX1,ELK1,HIF1A,ZEB1,NR5A2,HOXA1,AHR,GTF2B,TCF4,EGR2,MYC,RBPJ,JUND,SETDB1,CEBPB,ZNF143,SREBF1,ETV7
healthy,0.0153568053317004,-0.338034739048393,-0.012060054132343,0.0336571385199698,0.190286460807805,-0.218914371732837,0.11930538906654,-0.0034144923136201,0.129061081391169,0.0307304308225811,0.0476178706396974,0.127244504199686,-0.0932677826552887,-0.0627223735836919,0.24885425507394,0.175114677227089,-0.245759345784747,-0.210672493734444,-0.244682855597202,-0.0501745348351174,-0.0195282048084383,0.269543050865825,-0.19048830271797,0.118094337605551,0.0804171810414671,0.0222194302773014,0.0133720265484138,-0.0877171301257584,-0.193145887868472,-0.0905765571864255,-0.139119536581045,-0.0970691386300579,-0.169934068199528,-0.0984147513644895,0.0566671162787498,-0.136697433659068,-0.286968735776714,0.123779551408525,-0.154022197614874,-0.126336215603945,-0.0226567544159917
healthy,0.234386944527489,-0.134393092287869,-0.20500302095442,0.006998575489798,0.220625713014693,-0.192517463557931,0.197629464072732,0.100067243623666,0.141059866718412,0.242808866099897,0.189732646575537,0.246562236811637,-0.243916481754333,-0.245277649025459,0.0128074688366171,0.162027312347145,-0.236202036641429,-0.27827293184965,-0.129823762934888,0.254172667421619,-0.207760229416751,0.261447197985472,-0.225844265500481,0.225534087139185,0.0234841801944036,0.28467127685929,-0.269817285808509,-0.106653317894624,-0.194512390588097,-0.297389912625856,-0.214369097524776,-0.259207633008486,-0.226601537059799,-0.186895453649742,0.0143093679904487,-0.228620667631512,-0.241218025437208,0.240453054722649,0.290407624644751,-0.0715762051809664,-0.223009479916183
healthy,0.137536487444522,-0.0644482735046043,-0.10430255903033,0.0569491663972272,0.0766560710658941,0.0314224700894284,0.0980863388216454,-0.0914824995671754,-0.0130447023192349,0.0305018748556887,0.144923273123859,0.0167204761113678,0.154113808794662,-0.0172358332517867,0.0753863984528535,0.114198957793032,-0.1234401482255,-0.109393362577673,0.0508298509499886,0.0626247020846606,-0.101491219757917,-0.0574215771092778,-0.0367434224452061,0.054192886648363,0.111670624471661,-0.0022067857038449,-0.0129698213672082,0.123740773224078,-0.0710763389494359,0.0369647617298732,-0.0905806245714424,-0.0239795236960712,0.0780523805830973,-0.0451906545480975,-0.166534136116851,-0.0966757138283194,-0.0140324701717044,0.026136755828722,0.0511029461867917,0.0913052079013476,0.0519090176115494
healthy,0.375003741737188,-0.132448149287153,-0.0815009924298891,0.202337125387914,0.103481364584413,-0.170785876350442,0.0729286585853605,-0.144749205495733,-0.0585616123119965,0.0206553823535446,0.137835085656181,-0.0202645498973308,-0.192343787988712,-0.1598448267236,0.0530368679670776,-0.176878796202516,-0.267545148602691,-0.195955034701185,0.0635543275040925,0.237988726494912,0.158786416285818,0.069516216821713,0.208352104663459,-0.0009623966840872,-0.0492640922336838,0.152422398776255,0.142786006626081,0.185190198551711,-0.0099029715133722,-0.236964203264317,-0.287764515557107,-0.152795158055303,-0.236173501763306,0.164775415369188,-0.0354347229810071,-0.188282970994235,0.0373629050699002,0.254889406292229,0.155308459254944,0.0132058446404512,-0.169545604567428
healthy,0.0026604862675732,-0.308114648663476,-0.236605652756197,-0.222448805994193,-0.299811649610095,-0.2077513048591,0.247897160994158,-0.205063591392882,0.284426985842539,0.079452855245204,-0.269475364186761,-0.261268308595271,0.144139493092069,0.117253282697007,0.0416576139264765,0.240255393907863,-0.219368242947529,-0.10323905459457,0.296663666833453,0.267963606395343,0.0364818531174353,0.0264894712148099,-0.308787549429983,-0.271435722489184,0.186590585379049,0.117436093887907,-0.0205915413750482,-0.28322898910217,-0.192968232528266,-0.295062448246488,-0.269728188174177,-0.0786438184854741,0.239286883556071,-0.369957989051867,-0.181869907747356,-0.284744636493394,-0.204778354073746,0.288055982461904,0.27895691198148,0.280591840433435,-0.119768557238475
healthy,-0.148815114786527,-0.121625007501312,-0.2005215062666,0.0983703454019574,0.256865671973297,-0.183893293523816,0.217834587602635,-0.151932991978037,0.0346180610244249,0.187068580666748,0.193006529656985,0.107651760565572,-0.0880713353572825,-0.17768785047768,-0.119700726501794,0.216105863615264,-0.238688088959996,-0.232806432452541,-0.181070428053487,0.149718867549802,-0.117938338771618,0.215301286193862,0.0084434533665685,0.193948416037629,0.134073608160213,0.0673895051198701,-0.228283897179502,0.0021512668171873,-0.118002732902046,-0.13239670678106,-0.220898267565064,-0.105362905421982,-0.133057410114954,-0.181212067203713,0.196297055753503,-0.133878609882387,0.182209547649238,-0.0530949859498899,-0.0049406082282913,0.11925248189324,-0.213760715988891
healthy,0.0594640671359678,0.119879365640814,0.0810967979758458,-0.122681174400056,-0.0780753412459716,0.393545171444013,-0.21875727216837,-0.139983208244167,-0.145107751055053,-0.167465147246859,-0.0015185111670461,0.0885786650699705,-0.0183656834656751,-0.011113841411661,0.0587169181335032,0.0381305417993916,-0.0281772026577624,0.0381772386120456,-0.0078000972248041,0.046375123500199,-0.0111588087127353,-0.0363664399880168,0.230004285971674,0.0097544453099545,0.187058783934177,0.025055434256261,-0.040211144229866,0.0839989184067153,-0.0391129043767062,0.0746111295516739,0.0917557778420249,0.245014716972577,-0.0679023541337104,-0.0071048335697328,-0.0260516329262138,-0.215829209063804,0.0474768223765183,0.0613094559915922,0.0153580628284391,0.118402362751683,0.0229108398973348
healthy,0.228079680153718,-0.152246754393714,0.0180044032646577,-0.180535290015081,0.0809534770171107,-0.104386812076768,-0.155993936511134,-0.0618123687464987,-0.132951455854156,0.181213010034404,0.0829794654346633,0.174041369618289,-0.0098574197519506,-0.155495507502214,-0.150177736133665,0.0865150841598082,-0.166815941899052,-0.32313618804912,-0.135852384402474,-0.0338286278428164,0.0341907956838302,0.191841381131087,-0.0072935583031893,0.136153593299951,-0.0535183666052612,0.192336224319799,-0.187384206612471,0.115782548697975,-0.0288837817759048,0.177261436165125,-0.133743922120136,-0.105021502253594,0.0050524206731533,-0.101450025326369,0.127325303947713,-0.236398783036412,-0.180771954148813,0.282437128687665,0.153706183218394,-0.169788586851532,-0.312999074320941
healthy,-0.297008533964815,-0.120121833724214,-0.225536263890863,-0.223174027007136,0.236809576365393,-0.309152474066035,0.306659010603701,-0.301979858915102,-0.224765831769082,0.208073894526594,0.328319420357946,0.344358999146262,0.0176743430032649,-0.265121627863812,0.0655645385357376,0.349419124253595,-0.331393398279774,-0.350342882149458,-0.297835078450596,0.326546817093254,0.166744134736632,0.334673630557284,-0.238539407458399,0.284079467361512,0.0607639565220677,-0.144523350467661,-0.348963771339268,-0.343062407365851,0.232324721840662,-0.341834072422574,-0.268466659477208,-0.328119605598337,-0.324887302931873,0.292232255303666,0.233595540830521,-0.269167178042509,-0.361415472270301,0.328812460035872,0.247090528356802,0.289078927728202,0.234002805664993
healthy,0.0069859190010411,-0.0406570505054433,0.0589709425062059,-0.170937250037664,0.15881191495102,-6.45579622559801e-05,-0.0200759398726997,-0.0279184013333937,-0.0991593091965371,0.0564823554013995,-0.0145378024117141,0.0843544288010293,0.0504243394730173,-0.0044639370652802,-0.0397840257338942,-0.123993662936944,-0.0134850317102686,0.0254636930425992,-0.0786688916111444,0.339022119039109,0.119130735616805,-0.0304797472244827,-0.0575730381090012,0.116962276416463,-0.105559528034387,0.0094239298763582,-0.068930076980109,0.0841064950359471,0.0265287784240586,-0.0100868522251384,0.0479664584044027,-0.160356277998957,-0.0416175417706279,0.0743472724526617,0.0737470259098035,-0.0137517870386907,0.135322388799199,-0.008938978852931,-0.341546036907099,0.0010313141192379,0.123619086938532
