group,VDR,DUX4,NR2F2,TP63,ZNF76,ARNT,HEY1,ETS2,HOXA6,MITF,MEF2A,GATA1,FOXD2,SRF,E2F1,XBP1,TFDP1,FOXP3,ESRRA,IRF4,MZF1,CEBPD,GMEB1,HOXA4,KLF3,TFAP4,RUNX2,EHF,PRDM1,OTX2,BARX2,STAT5B,USF2,HINFP,ONECUT1,ASCL1,NR3C1,HNF4G,NFYA,KLF9,HIF1A,ZBTB7B,HOXC6,GLIS1,NRF1,CEBPB,SPIB,MYB,ASCL2
healthy,-0.0878960244329197,0.193583625803568,0.17457849428787,0.203313733044786,-0.370242499367957,-0.32735634740722,0.212415392379556,-0.162464619125641,0.209403176552096,-0.181274715084165,0.153557995348045,-0.0322458787860415,0.144521347865666,0.33825666799148,-0.134769570006984,-0.112513845871726,0.33216722448417,-0.156570211175504,0.317106145346872,0.316217650030859,-0.343349263095458,-0.193453602098786,-0.123132448428957,-0.309283052442463,0.11062850215238,0.107811321882095,0.160665957876151,0.0122655694844755,-0.315480849037092,0.320963515255418,-0.0304905587714788,-0.195664005080087,0.200778270801529,0.051944470060579,-0.100660018119061,0.0044208059626024,-0.339860293683797,0.364153055860647,-0.396572299586398,-0.187060769946983,-0.0487155480584821,-0.26195442390166,0.308069497864494,-0.281457979619024,-0.360447380274347,0.0853172209547349,0.180559584707862,-0.133491003576624,0.0940938210275487
healthy,-0.0600239882864371,0.0946362234695624,0.102032793588241,0.123071513027236,0.24095734137201,-0.215602278941957,-0.0931585306313731,-0.204600273481593,-0.109788006540792,-0.254915469411273,0.13153143348381,0.23436005638437,0.189182163675079,0.179518830580741,0.185593397576629,-0.0830399696520398,0.169158997551838,-0.131618337160433,0.179993217931285,0.229716223748777,0.117039305221093,-0.129680105657009,0.0432814867765462,-0.0595179395379196,0.145832932687458,0.252715713744167,0.158370515949562,-0.175177712418716,0.18569341303604,-0.160987739600067,-0.14901304822233,-0.140482435944596,-0.234078864546504,0.212016663737045,0.0684899056049077,0.192565130686697,0.159937933022299,-0.171553676640982,-0.0030480321105787,0.199473159844341,0.130660948322979,0.0264606194951049,0.0945161845899241,-0.0958274645105116,-0.0718763792561093,0.11824624990887,-0.0152878813437404,0.21992301793771,-0.0168781932154939
healthy,0.0288938943972338,-0.108527359268417,-0.0287151199361381,-0.0347272909860546,0.134276512357874,0.0301889534854855,0.0274383605958726,-0.137139719081248,-0.0183898390531746,-0.0408323684488239,0.100592307007031,0.0274172455020424,0.0440531240943891,-0.0225875197066166,0.0535267628595349,-0.0634480416138808,0.0985891884390071,-0.156034912713426,0.0751598803250269,0.0175593120291871,-0.0581397070249707,0.0508324768868025,-0.0728907115747423,-0.111407458066855,0.037862178583377,-0.0779710031502864,-0.0303015673192465,-0.0438349347914771,-0.128820372112153,-0.0640139261285299,-0.148551723460006,-0.0163149291661278,-0.0165105957022876,0.0280211371855859,0.0341684448360155,0.0040667670716948,0.0705849433284854,-0.0230548671167249,-0.066232418653622,-0.0328480476351676,-0.07903661155225,0.105861226754125,0.0613970621665082,0.0275115595878172,-0.0035121439404218,-0.0288488488637294,0.073849336834633,-0.0166401016111127,0.107050710373226
healthy,-0.0543051163239601,-0.0972663201206088,-0.124765173371248,0.064978425663709,-0.0369477620983429,0.0392728862650553,-0.109973426012801,0.0231316874103249,0.0666989076121274,0.0612639985817802,-0.0973652615745114,0.0452822054027818,0.0407913627450891,0.0885223691319617,0.0766067948709905,-0.0046420032122662,0.0376582167048384,0.0068269603192832,0.012127199037374,0.0616542676499517,0.0088786213009035,0.0235659304580088,-0.066267412938163,-0.0249882138578595,-0.124664857730486,-0.0196165174230611,-0.0159529352549434,0.0369422653509039,0.0067829863397709,-0.0554869170233529,-0.0840067911107932,0.0608751037004683,0.0898058596589766,-0.0403791066871614,0.110644029200364,-0.0032678163525071,0.0151325456996672,-0.0230849650570931,-0.0479123990523608,0.0040483544888503,-0.0240661344749611,0.0100810348031928,0.0341224339146782,0.0320817664279359,-0.0599598952518688,-0.0061646022528793,-0.0016449016711316,0.0035550214061967,0.0259212867356359
healthy,0.0276342930102787,0.12878050247487,-0.0231971493053989,0.200922968790202,-0.026952699305436,0.081004228266504,-0.0132968180796201,-0.0049882638827619,-0.206813065691316,-0.174069429365256,-0.158050411619128,0.078427115161976,0.116493027599818,0.218475311425173,0.160491832255617,-0.181269480477056,0.22993401845697,-0.0840510460680905,0.0154772916621875,0.157605757839246,0.153688420665777,-0.132089311118593,-0.0373958004033713,-0.10858841944243,0.0249267063787901,0.158330146860931,0.0802380877161906,0.112555858450251,0.0422849044056431,0.158200717122186,0.198487810883007,-0.0838151499313455,0.151813777030406,0.212265815330058,-0.0624822063791613,0.0159480401474617,0.0697407096310396,-0.117822813786601,0.101449951835355,-0.0206367368123219,0.0291237787940622,0.0993717694979251,0.0803967435249749,0.16886927647471,-0.0500548638832074,0.112550639509173,0.197912683576164,-0.131432768330927,-0.130381673597731
healthy,-0.0763267711010873,0.0875441560266562,-0.105075011548664,0.0240859261983552,0.0662147732814517,-0.144449150538333,-0.0766781590626111,-0.0731489291660526,-0.10009718227796,-0.107805192562156,0.0843336113183742,0.0910223295527369,0.096752489459011,0.162111150855098,0.0750967463848699,-0.0981523683750533,0.108764918846432,0.0697518451695543,0.110550890707853,0.0387320967883661,0.104502045613302,-0.135020073386559,0.133453009884835,0.235937494609843,0.0021700625961914,-0.0700288176368523,0.118587430382476,-0.0670818973251552,-0.0183622734765537,0.0793082295457547,-0.0514366236422645,-0.120849928368356,-0.130267826510908,0.0929197578046121,-0.105729400715377,0.142218521071281,0.0213417297106141,-0.0529150893246305,-0.0620044580767543,0.137384183560743,0.123151636311956,0.0980664401698374,0.14508668776577,0.0126619798785002,-0.124499791453985,-0.0865707479698992,0.0762987401525897,0.0767749325752815,-0.0823050382717423
healthy,0.107244857418622,0.0582770909531189,-0.0418379856458882,0.128942625868222,0.0980846054932047,0.0759858832556235,-0.0708762926754524,0.0762172027486896,-0.0904150791897688,0.0148147284225888,0.0998374932073278,-0.117875273233304,0.0996215950137994,0.0269461507256108,-0.056591028870326,0.0369597145587832,-0.108468280515283,0.0904459217888442,0.136164934485064,-0.143125081009764,-0.129348720089383,-0.0854339994390788,-0.0875672792084661,-0.050108942631296,-0.0956788827653173,0.120399225924314,-0.0427067188531809,0.142256347802471,0.0538717397185045,0.047502743009418,0.0948975369220718,0.044022669747068,0.0861228174850978,-0.0852438034114466,-0.142909182816235,-0.142883480650339,0.0725212312928113,0.0407584946782464,0.0678742796987723,0.0089135111328136,-0.122434837463296,0.104592393898131,-0.0927436954199675,0.136272883581828,-0.113624134994067,0.0765821735044161,-0.124511572467712,-0.100387519557507,0.187003818627813
healthy,-0.323960302515326,0.108215490144814,0.192661285503706,-0.313096850116471,-0.0231201923281322,-0.0201136244993266,0.157221498169736,-0.318722379468626,-0.150569335900428,-0.0302804331329706,-0.0184584408165695,0.156938650325214,-0.0564752862895155,0.0128852906948811,0.179954084192413,0.317852884242874,-0.0636617167095874,-0.220144667729739,-0.257705813897622,0.199135358389427,0.0408086584568369,0.105895090235127,0.0655159414681191,-0.0983996223552994,0.200219608460094,0.253950223073138,0.098771514891615,0.341098786724127,0.0003980821515491,-0.120477467997138,0.311216435742706,0.0580204735882919,-0.0838329583624277,0.0846553122807595,-0.175344711911317,0.124604951357938,-0.0173008598232489,0.0878818728775265,0.0569205097484849,-0.210166424325776,-0.0035408359795689,0.0482831746444772,0.0329622497328808,0.102506154023912,0.0026084856772564,0.0546786786844975,0.117905647781209,-0.147458009610688,0.334441386531772
healthy,-0.11198896712793,0.0875516535793729,0.0303665072622805,0.0604087593504794,-0.0223965784896378,-0.0651319504685356,0.0166701463551735,0.0181871317154035,-0.0406654886667666,-0.0929417832757312,-0.0761052213242879,-0.038839664546588,0.0246022487606886,0.0232245216049445,0.0612015816282912,-0.0198091733017449,0.0203630411604956,0.0138252564226226,0.0353899611218272,0.0581369312227521,0.0775107694922918,-0.0885810820807155,0.0567537930077428,0.0022809656712035,0.0137565972272291,0.0234477022757702,0.0548921844295934,0.0789704793006767,0.0808380604631094,0.0043705534066967,0.105736232908331,-0.0659444771697094,0.0107551439100894,0.118197442966559,0.0179741095426324,0.0650019829507126,-0.0621957871966809,0.0621457093746132,0.0996172437384936,-0.11106219560944,0.0918657992456163,-0.0370181794833675,0.037057894616465,-0.070111248042569,-0.0728387792463395,-0.022666263641507,-0.0913474095584629,-0.0270149686202272,0.0359093207158299
healthy,-0.116211419870976,0.101531398572909,-0.0499398038314076,0.0582542893540018,0.0247594037598671,-0.0703839741040715,0.11665464560554,-0.119615417360082,-0.133685620007212,-0.0001077403063457,0.0285253746102138,-0.0880461448775443,-0.0405901596658681,0.137562652801807,0.0141973617596783,-0.115310063616385,0.107620301530191,-0.0952338286191474,0.111871912876019,-0.0083622660062779,0.0309495740880938,-0.145524363345046,0.134426174919208,-0.0030494339354957,0.0556377755585498,0.133855704901893,0.123121363581754,0.0370296193443007,-0.0383259098285551,0.0027074755718767,-0.0486869501505021,-0.0729359288859187,-0.0603749422296556,0.130206757909981,0.0570942711939792,0.139314263189401,0.0235943605578884,0.0551040138985746,0.0644511881282375,0.0224456700348175,0.157914157893993,0.11596519281513,0.0514170809962823,0.0692078587757489,-0.0876420974361972,0.0766490090404229,0.0576128725578836,-0.0061987725186938,0.107621493913028
