group,RUNX1,DUX4,MAFF,KLF5,PGR,MEF2A,GATA1,FOXD2,RUNX3,SRF,FOXP3,IRF4,MZF1,STAT5A,ZNF384,KLF3,ZBTB33,PRDM1,ZFX,BHLHE40,OTX2,MXI1,TEAD4,JUNB,KLF4,NFATC1,IRF3,FOXA1,KLF9,MAFK,NR5A2,TCF4,POU2F2,HES1,SPIB,MYB
healthy,0.0044155405337477,-0.363443602887534,-0.261255379106516,-0.0298933632650586,-0.313380296626855,-0.2431316622119,0.169221360037251,-0.0002307773798125,-0.188822052162668,-0.0584174474098958,0.539972913285518,-0.205376482874559,0.145558986027133,0.152636159008053,-0.160974914998615,-0.122819721536265,0.352089355800755,0.398306372397891,0.322703702771284,-0.148574477123351,-0.225377189124984,0.449477410081671,-0.321903674521267,0.419476350706033,0.204545684307233,0.425291940677311,-0.476186045505316,-0.418091686427158,0.3614743025798,-0.0445092639865232,0.175990829845088,0.0901724148721094,-0.0084464521011411,-0.171806066691153,-0.245347125058101,0.0251547343995733
healthy,0.207798413247146,-0.321799863231988,-0.204353782731372,-0.240357510292534,-0.350500794723432,-0.355121517225587,-0.378456241178725,-0.419768207960164,0.378419015406993,-0.178727163241367,0.254771813908199,-0.215223292533834,0.295376162054779,-0.304894393657655,0.340612158034659,-0.432046167821868,0.162412336807089,-0.251709414153715,0.359208976219091,-0.133876618484889,0.18747023307658,0.267137436133756,-0.323325808215407,-0.221708489456114,-0.021980311863002,-0.198758368325068,-0.195013594203253,0.40284324247003,-0.409595512661601,0.35296058714797,0.162508431241097,0.399443594537959,-0.394543678747809,-0.320901388931172,-0.160148577027928,-0.370460543639718
healthy,0.0439930215330719,-0.404738938780437,-0.708960123306266,0.0705156185911713,-0.464308061158212,-0.616249015582945,-0.42676747617903,-0.583557056073647,-0.546069779940081,0.734169421826626,0.377497705423682,0.599267462149554,0.732919763306134,0.549126567002276,0.636261734772886,-0.482719035498476,0.51770162238181,0.248193174536313,0.694487391591759,-0.666327923700436,0.25825366947063,0.635809642702312,-0.0820592565248425,-0.733564841662777,0.206762283567742,0.630383711361684,-0.729215418406105,0.4858159075066,0.702587856644234,0.707934857833601,-0.112510591530798,0.644550640395911,0.534870789892021,-0.725992506104082,-0.530665589791318,-0.67102984653316
healthy,-0.136569133814709,-0.195843500005848,0.0867339742845135,-0.0536792679703335,0.135363075723079,-0.0649232582608113,0.174711124416376,0.242878151763953,-0.123522511648651,0.0432491786132349,0.40497246686673,-0.0556298329303025,-0.0887264984465999,0.126504842629916,-0.337232562679168,0.0078426052265274,-0.234424448414281,0.0212087628548645,-0.264491444362308,-0.185090647555538,-0.145789399510757,-0.19702804055793,0.194871983095284,0.190550723215683,0.0988327488335105,0.135632044967421,0.251565858356204,-0.0560472731975215,0.0877178637803169,-0.264616784030172,-0.0435240651809525,-0.0851804079291934,0.0872256500631709,0.0849275768395118,-0.0115016628265576,0.320071786951652
healthy,-0.414969048072693,-0.071281419638962,-0.647128195776261,-0.574602405103403,0.150982268570462,0.339680349895026,-0.151492875130485,-0.105591948893388,-0.283955162164868,-0.112306345458439,0.494897305544973,-0.390174078530501,-0.165127823666715,0.297534321222636,-0.52467560383478,0.447386454357958,-0.395216384726777,0.47851007607126,-0.452849041291984,-0.395975121633866,-0.263563842122649,0.388833005733936,-0.429454653323384,0.347070596142022,0.414790521741613,0.0563362153514129,-0.151125727229365,-0.0137752192249359,0.122132200936597,0.432570362863422,0.421553269187998,0.253337365056293,-0.406223914491607,-0.407605368244012,0.471820120611059,0.376532754053875
healthy,-0.131986989223681,0.520253662831432,-0.42680600899893,0.318922797013922,0.31866398540279,0.359103178020238,0.337385867620682,0.352882334459235,-0.519765472132613,0.554965189088602,0.559476148983763,0.493289579450554,0.44017263141354,-0.293631502589583,-0.605143628038881,-0.341392461091329,-0.446036879277249,-0.276898504900286,-0.362864216677503,-0.554310497874915,0.555820191732522,-0.562779037575644,-0.523138536617175,-0.476333162151458,0.411518975240438,0.545234091429617,-0.286727751511424,0.316557978890398,0.371317553628518,-0.286611237637616,0.339320630360294,0.307397653266679,0.465521209798802,-0.137670628420787,0.503367299803019,0.459262906662504
healthy,-0.194614902137999,0.401490105952447,-0.310231029616487,0.0785402170603414,0.476568213139062,-0.0534494737591425,-0.108934943258595,-0.408886640027043,-0.128197419474356,0.119539852002045,-0.438306167064398,-0.0730084838890323,-0.0883074939226418,0.121277785302895,0.100694663201528,0.170190595880925,0.383927349904273,-0.415366058903302,-0.36588005132631,-0.0845947058947032,0.0958736943089308,-0.35893596074956,-0.535997277991368,0.146626849384959,0.184682544539997,0.499303498905862,-0.101897612636681,-0.419288254901527,-0.586539496571779,0.297484656884918,0.243455872025492,-0.482497362896317,0.331962074241107,-0.0456692798265745,0.277601599384949,0.424888771712712
healthy,0.150770436274389,-0.034232331830637,-0.247853048400338,0.208980580519059,-0.235498233027218,-0.0636455379875852,0.0497636465899869,-0.0058658751148004,0.0393641229218007,0.29292218234534,0.253997603561149,0.110305187317133,0.211889728316434,-0.242830010497861,-0.0138365775689788,-0.498909784484078,-0.213774783587007,0.0547640275781539,0.171945588388303,0.150743247977217,-0.275714255927067,0.180258410248559,-0.064266337439673,-0.289127149198453,-0.241774198291026,0.0220723659205815,-0.349729863594235,0.342221362191976,-0.33254006270741,0.143878202941356,-0.168372593001652,0.0966068169254439,0.036740452244729,0.0952202137696857,0.178826493264182,0.152030160710012
healthy,0.422781667701242,-0.457146795879734,-0.506322133195913,-0.0677686096340864,-0.492286343000238,-0.431732394634973,0.520019753045755,-0.529231654867109,0.309563514257043,0.368766826584479,0.565656170634646,0.241983292744082,0.491554836980274,-0.420230177850292,0.336797092994658,-0.467590408697844,0.436492031626925,0.39388382672603,0.549222212833797,-0.49593474771242,0.0217025514883419,0.4721482251554,-0.124291437676241,-0.425902609274415,-0.428819271965228,0.36230339711968,-0.154586347965614,0.295410018360885,0.382211924931528,0.492358520096441,0.587355477103677,0.544893888075313,0.25825084988799,-0.363626007990727,0.402522205800934,-0.141630205195076
healthy,0.152076262177363,-0.0494473666666746,-0.0182825152589471,-0.315108275024466,0.256080714757658,0.0394455412004973,0.0151949913064341,0.100775209865944,-0.521479597102537,-0.016154136890714,-0.234216011348885,-0.319458362628395,-0.0601313925451106,0.346421470042659,-0.105262299339488,-0.0266126794212667,-0.0544007659854073,-0.338805358564798,-0.078243304702204,0.14472461465671,0.512162303995335,0.100531680430399,-0.242873204538849,-0.457379867230804,0.0162813339843608,0.0903537134889156,-0.206339708300421,0.681903619040174,-0.0097449403357999,-0.0627874533562161,-0.0338676041519591,0.173320694258847,-0.0102545236922222,0.301003998796052,-0.229651278649426,-0.147167832331114
