group,FOXK1,ETV5,ARNT,FOXO3,GATA1,ELK3,CLOCK,TFDP1,FOXP3,SMAD3,GMEB1,E2F4,ELF1,SP4,NFIC,TEAD4,BATF,SPDEF,MAX,TCF7L2,JUN,SP2,POU2F1,BCL6,JUNB,NFATC1,ARNTL,GMEB2,STAT2,FOXA1,MAFK,ZBTB7B,HOXA1,MEF2C,E2F8,EGR1,NR2C2,BACH2,MAF
healthy,-0.181324243867384,0.356935411704046,-0.33566519017428,0.0708948788673931,0.0026192256263926,-0.0089827133898432,0.0871024360991651,0.297027217511118,0.0674846119444389,0.261342465688454,-0.224743621700873,0.0878407413092892,0.174081821329976,-0.489021729534344,0.242919992826309,0.327086786780457,0.039675115696431,0.113716581054591,-0.271256849938691,0.255154764879794,0.268549730834903,0.112978275844467,0.319492790333466,0.0516637860132081,0.0361945339915602,-0.349798461339513,0.318965429469092,-0.239544883294313,0.54833224808098,0.0779615144500095,0.193559015920869,-0.317383346875969,0.0197760324140385,0.109814110658221,-0.347653860491057,-0.223020909543917,0.495666476425461,0.257510310074,0.364177834241454
healthy,-0.232752834441355,0.167627187081573,-0.285767089848005,-0.24564831299506,0.1749042058543,0.217028645427381,0.261843886199505,0.281424721383169,-0.281400047683603,0.271735759814705,0.110638844775062,0.0157563104216221,-0.242863275489669,-0.183974095687665,0.282880013675416,0.224721823888471,0.279633167604232,0.202376622389196,-0.275947616061715,0.0479824926297185,0.241063210044353,-0.258895708421831,0.0484974484457053,-0.266230687589431,0.137098626334148,0.0125405724644696,-0.255264570746529,-0.282645385538479,0.237721925008096,-0.271752985806188,-0.258173990043365,0.246455198702007,-0.257295312483678,0.26846636796055,-0.221984867165191,0.283062457191096,-0.24629119713015,0.244360771461051,0.243148314984036
healthy,-0.132810806974573,0.0789550216419986,-0.135056244259026,0.0343186119850665,0.0279609006155793,0.0400478145117949,0.140526994551348,0.169401555855084,-0.174597834146406,0.051283010817356,-0.195192846081429,-0.0556323774480021,0.15602772070904,0.0643540723747478,0.148512848199146,-0.0121349731960017,0.124416983270813,-0.157647319111833,-0.18655124998766,0.131825591328957,0.176377630215153,0.176209956658122,-0.15220967633714,-0.168354931104186,0.160607771978659,-0.143495457301473,-0.0111177180171949,0.0723874513301119,-0.0986833642042112,0.112535656379238,-0.118547874782485,0.157906305338458,-0.122574176120124,0.0572888213139646,-0.0419290691023125,0.196070729290856,0.154544290322307,0.154062095347786,-0.0928778007900449
healthy,-0.16413064946047,0.0820412771404844,-0.186642443141171,0.103933682901398,0.121936878471321,0.119370935651463,0.142238893634415,0.133152154383039,0.0427917110586191,0.0621084249768029,-0.0246019841844154,-0.0578065061509068,-0.0865810721244524,0.0346915729218699,0.138989869278673,-0.0751058222694862,-0.199507903657656,0.0941274657620834,-0.112098814523959,0.0415464358704613,0.138276890739315,-0.0006804817964516,-0.105342741673802,0.168142047404786,-0.116145958885472,0.0459042490941557,0.0147957670451012,0.0373537061007293,0.177117647795423,0.0145838882813541,0.0931350152337343,0.0059033583163037,0.0047425746597014,-0.15171624373552,-0.052022085913639,-0.0436899210325409,-0.115032620473512,0.071605273123652,0.0437042195994196
healthy,-0.0052694319104313,-0.0278283202430597,0.0561026960832356,-0.0133283119808197,0.0428768274931412,0.0122057031574552,0.057837831013645,0.14488056533322,-0.0432866010560423,-0.0881247926341112,0.0418630647724224,0.0237156449529012,0.0490191624620442,-0.054408111661655,-0.0225076666372657,-0.0206487459430633,0.0715759165573657,0.0181004665987721,0.0760428752404491,0.0910807113039968,0.0162799621760917,0.0452842471751852,-0.0400254864512877,-0.0066908339567445,0.0739427857305809,0.0404075149292007,0.0435939312282182,-0.0919621513116955,0.174053455079549,-0.0551273496340387,-0.0241403581769497,-0.111445603685259,-0.0109187580614689,-0.117188836277795,-0.0660461076955076,-0.0635554527584994,0.0044968380053782,-0.150677153858426,-0.0570673713458986
healthy,-0.165543320476266,0.0275007716676771,-0.280122091084369,0.120510735899014,0.193329501156562,-0.17701064193041,-0.193935354834491,0.207118592385368,0.189269242908138,-0.124454947202957,0.266746503645802,-0.144306729636265,0.0210056047977645,0.0500976598055726,0.104715472731432,-0.19808770284196,0.242890547704541,0.0102330417212585,-0.230033571014281,0.101759322225664,0.120808746668134,-0.0825716939042065,-0.0916330492325619,-0.223334144904381,-0.180644933112935,0.213240968832199,-0.189440405227206,-0.229778627786609,0.172990404644939,0.0392410388587802,-0.0085107555058542,0.14217246291987,-0.134223801146292,0.134032282143646,-0.0994350597958707,-0.0957531312041552,-0.27551441807278,0.0995192561469976,-0.0826655839141803
healthy,0.603213812518023,-0.5937031991393,-0.519997209043225,-0.471340607736316,0.207432458777976,0.542724963601057,0.509467300519396,0.503924356672452,-0.515337092726919,0.525981566655487,0.526830698478849,-0.248950624498411,0.538285554167411,-0.583232258103205,0.589875366792718,-0.469168919402361,0.526542600181637,0.354443460053539,-0.413796763635295,0.534467830533012,0.514907472459147,0.503535171253411,0.112998554350914,-0.50814811357953,0.506368980235344,0.0982448889200065,-0.525369989568423,0.311976760173278,0.402660332380493,-0.545521707304986,0.50040147047672,-0.522497430523123,0.534471200103739,-0.370523051565767,0.376707898636324,0.522632213352228,-0.550961879244737,0.485073293236753,0.46101118867078
healthy,-0.168344427535698,-0.0638403481720497,-0.110052081545944,-0.0048581868206288,-0.0191969129708343,0.118371136890492,-0.0286597647270349,0.16372207502675,-0.159087930802218,-0.242166462949646,0.0872527994641821,-0.0937146596042418,-0.0732855123548742,0.0964267541885735,-0.0039207454316968,0.0219738619908782,0.157165881162018,0.160656228974897,-0.12674915081296,-0.108548637808977,0.158498345023016,-0.0852187285259334,0.0438828695460442,-0.12354770003189,-0.131277169597235,0.0755436258892199,-0.241329251143179,-0.07135167099909,0.0620126322565219,-0.0243911636856086,-0.0816458387039661,0.124361328407189,-0.0362949005677076,-0.0829075522714595,-0.110382249582297,0.138664679410643,0.159223535531435,-0.144937872101357,0.0760742530905022
healthy,-0.0352863658451582,-0.161805519726252,-0.194601211237183,-0.230974431549843,-0.256559342858961,-0.240257865136845,0.232655728040703,0.259783339574567,-0.259233053550487,0.269526920881976,0.0018294301281405,0.199136860287934,0.0337975213290893,-0.202984398155098,0.260624738634322,-0.106011005536664,0.21119919974121,0.215817073106792,-0.244507798898156,0.14886476809618,0.161287092580327,-0.0484685144271613,-0.250302502696679,-0.239152828787287,0.180586998043801,-0.19363716564267,-0.246504396821354,-0.254207427129079,0.304909106868948,-0.0422582247530881,-0.237483139480061,0.232501222627791,0.0995102927644042,0.20494341477744,-0.274242684201839,0.25125226252672,0.0922372152658171,0.252141997795243,0.0643864680746735
healthy,0.17771062840835,0.241181862963021,-0.208917124021557,-0.287400223089991,-0.121880203599454,0.238474640153134,0.0359596328177426,0.244421034414707,-0.237305429436288,0.301934430557232,0.295501183056711,0.245092628941472,-0.144911420387163,0.293575023523412,-0.018000763291616,-0.206103770339097,0.115921683987869,-0.0025145796085794,-0.258324996161122,0.283447972065714,0.165321586093999,-0.303051938236669,0.10210600568873,-0.224750719418408,-0.152707134885333,-0.155907477969005,-0.117466780555074,-0.290963236754908,0.299970464455077,0.185959408653301,-0.309371766030621,0.200744297514039,0.26821587577337,-0.258021862410833,-0.209914331880093,-0.159807889715985,0.150255702464735,-0.244232887129696,0.0608775676912405
