group,RUNX1,NR2F2,SIX5,ETS2,STAT1,E2F3,MEF2A,E2F1,TFDP1,FOXP3,FOS,SMAD3,HNF1B,NFAT5,PPARG,RXRA,OTX2,NFIC,MXI1,TEAD4,MNT,TCF7L2,NR3C1,JUNB,FOSL2,PBX1,RFX2,TBP,TP73,NR5A2,E2F8,FOSL1,RARG,EGR1,JUND,ESR1,MYB,ELK4,SREBF1,ETV7
healthy,0.215646377157388,0.0971081321190384,0.0169250964807989,-0.396504016261821,-0.400289481463627,0.0012201086187636,0.286975804100496,-0.303369058362859,0.246837359026808,0.0265295412490157,0.229818408036874,0.248808303718657,0.281594812243384,-0.204133557370079,0.254470859103176,0.0656668715585895,0.37767054476193,0.0484602115503836,-0.359212491298582,0.248120037318329,0.393156538769316,0.37638786647041,-0.374510776287696,-0.0249652994300878,0.0867528512777363,0.219118993995408,-0.0628512362845194,-0.0759282978907559,0.352517536313571,-0.129049950061544,-0.276307674895408,0.331024853721503,0.374761054978725,0.109027654779268,-0.358680649080147,0.337344390669972,0.082685822548524,-0.385929741565869,0.2062922110802,-0.342349964490541
healthy,-0.0037826533288549,0.071434443173806,-0.0382763371605108,-0.12181905131152,-0.0922277365983922,0.1138885871865,0.0816187205488652,0.130934976006525,0.108548398921588,-0.0742689334991125,0.124699699951337,0.140270118453379,0.158485052259287,-0.0795090664264881,-0.0359196607229441,-0.0170057092372079,-0.093288350569931,0.110272555785246,0.0116570289381729,-0.0034552306260766,0.147714687561414,-0.0979154819050522,0.112460007897657,-0.053838948469891,0.133616952138339,0.11740791897338,0.038361736890769,0.0577958254665703,-0.0018153777463389,0.0606708584064019,-0.0261369058968055,0.10793546581348,-0.0393550994307813,0.0828002090383717,-0.127853326397737,0.0841218845750624,0.135978696402721,-0.0306772678187453,0.0674142183419312,-0.0759585058689604
healthy,0.133664570424984,0.138210934177802,0.128685711678797,-0.11323693147198,0.111898115912302,0.11053863506284,0.050970937256028,0.119595936357415,0.0668433559034483,-0.0982413115483173,-0.0801001393008705,0.122341467714637,0.0932388353280897,-0.101013412563834,0.138207981993547,0.0664344783841202,-0.133673426977749,0.135489020294621,-0.090999603570614,-0.12957727132383,0.0668905908515295,0.0532131211977588,-0.0209442711976422,-0.0017816431979388,0.132302137391266,-0.111901068096558,0.130954465278823,-0.0764719048513812,0.13911725474411,0.135491972478876,0.137760726078903,-0.13322912324736,-0.138667046645211,0.127323278645079,-0.061408384689852,0.0946248858358483,-0.135474259373346,0.137298709242983,0.0850524283887618,0.0328710955881523
healthy,-0.0464042202047872,-0.0489916522433909,-0.0046560212175659,-0.0066669611899014,-0.0379755670829662,0.0559417727717241,-0.0605571004316711,-0.064980829257829,0.0424586406806517,0.0679141565361936,0.0024670469306476,-0.0616710865714893,0.115964770259647,-0.0382858554598105,0.0093442581682469,-0.0401509768506782,-0.0160756508243784,0.0310966602804661,-0.0681413622328993,-0.0397847348321078,-0.0506414368918583,0.0399322489784764,-0.133517258112612,-0.019393871335222,-0.0373448169398728,-0.0587614972017358,-0.0186529094735773,-0.0420974853567837,0.0384469341253855,-0.0227409164493791,-0.0299843697055487,-0.0251469230435983,0.0888594697556373,0.0691434410892655,-0.0548294821968066,-0.0267339717907366,0.041292092028909,0.0590293964560604,0.0105565870723109,-0.0960520560647833
healthy,-0.0324022646626319,0.0688737516075449,0.0007305119788669,0.191602469657115,0.0328757446489346,0.152576896386089,0.0246426040871118,-0.002140129538088,0.126670777135529,0.0422993491763182,0.133943429725138,0.0703347755652788,0.0574994095365943,0.0360196517579842,-0.106202913727646,-0.11105946558715,-0.057402007939412,-0.0824964472134527,0.0987679251427336,-0.0555676111924795,-0.057802436727828,0.094923267653956,-0.0888600182293603,0.123537692426167,0.0482679026036534,0.0212227257860458,-0.14880799569512,-0.0015313695556988,-0.0422100643789012,0.0588305646980852,-0.0574561199378466,0.0112038892758817,-0.102084990646774,-0.122680017250978,-0.0188715594540629,-0.195939546331647,0.0867117718915072,0.0755836394134339,0.0056276478371972,0.0907025317760581
healthy,0.0771728131276464,-0.0845052662810437,0.0097057805417519,-0.0438386717629773,0.139425490275791,0.0085989036709944,0.0622914685319063,0.0480686958377639,0.0226643067741928,0.0113041618772226,0.0571326553027246,-0.0737384532311621,0.155220195634657,-0.0493752601726605,0.0971464084645218,-0.102275246533524,0.0081444273453269,-0.094419550510517,-0.0639449512647663,0.0476922430907998,-0.0092076639093521,0.0631290097722246,0.0381279629375437,0.0787954390779683,0.11998748052154,-0.051602238249549,-0.0124361649851897,-0.0550577570826307,-0.0178347794958099,-0.0384819343143729,0.0651386679378095,-0.118235696895737,-0.0287369215776798,-0.0741109386775142,-0.0280214850339763,0.0556704846216004,0.0084794438414543,0.0762925132029539,0.0653079394305896,-0.0467925474742262
healthy,-0.0581444534903078,0.003711348095126,0.0445361771415123,-0.110103326822072,-0.103917746663529,-0.100206398568403,-0.0865981222196073,0.0940208184098593,-0.0383505969829689,0.042061945078095,0.117526023012324,-0.0284536687292995,-0.042061945078095,-0.0470104092049297,0.118763139044033,0.0581444534903078,-0.107629094758655,-0.0519588733317644,0.0556702214268904,0.0655671496805598,0.0247423206341735,-0.0581444534903078,-0.0903094703147333,-0.0470104092049297,-0.0049484641268347,0.0717527298391032,-0.110103326822072,0.0049484641268347,-0.0482475252366383,-0.007422696190252,0.0655671496805598,-0.0321650168244256,-0.0197938565073388,-0.0470104092049297,-0.0630929176171425,0.0222680885707562,-0.0296907847610082,0.110103326822072,0.113814674917198,-0.0705156138073945
healthy,0.270843915250057,0.128659408737576,0.131406878468659,-0.292593734644839,0.153032884849808,-0.200907250121053,0.0788512021105461,0.161204543749555,-0.0017746531953996,-0.234973516443376,-0.200205643043802,-0.0999465812904126,0.0849828942142524,-0.220452018701617,0.080219041118296,0.169558974240855,-0.0190613082416177,-0.224461202000194,0.138670575268435,0.116118919213938,-0.0833615333214455,-0.0968394642340152,0.0531098869905637,-0.265195683485297,0.31070580978194,0.0971224654080324,0.0175814479358194,-0.255744623444681,0.0070396542036781,0.186191189072158,0.192552819629754,-0.121613858676105,-0.0089381204127103,0.006314463695259,0.136500899600969,0.0019279454979922,-0.154636558169239,0.0214727140785561,0.215352101711515,0.19877294960034
healthy,-0.129919918417114,-0.0264561934525982,0.0543187266071717,0.0204586227670269,-0.072629787377125,-0.0102534908332399,-0.0870910641224572,0.0193103095274053,0.021517744447611,-0.0428275063113963,0.0741091428390175,0.0472568108058836,0.0777172446983126,-0.023836837314521,-0.0797956663873415,-0.124630151274986,0.0750797469521943,0.0349069813394506,-0.0230677566987157,-0.0405942912113429,-0.0810228366476736,0.0820060219379438,-0.0679661584592725,0.0705158687955826,0.0549486279513809,0.0234762517924681,-0.117597160947819,-0.0920932615024491,-0.0721656318079281,-0.0283133212231087,0.0776272668157069,-0.0375225743575937,-0.0521302196185753,0.0264309749324422,0.0024023308332155,-0.0850665617638288,-0.0413398382860671,0.0615472868389786,0.0411273062587387,-0.0395565125990422
healthy,0.0466083716878383,0.0256498661316739,-0.0423301925930797,-0.0310908559651173,-0.0337396193753745,0.0937334703364704,-0.0362316139284073,0.0347254023585656,-0.0147092106927628,-0.0026907318439557,0.0328298197661858,0.0281741748779954,0.0338012964656609,-0.0047576396871311,-0.0704889106820253,-0.107659987248445,-0.0467366780435436,0.0323466575479566,0.0113901528706336,-0.0123486738796106,0.0109323517917192,-0.0091987903635225,-0.0045278387521953,-0.0715150113738708,0.0249435559006565,-0.0347573663980571,-0.0224554630613645,0.0413800252532656,0.0194888600471495,-0.027364019035109,-0.0010287518563104,-0.0485149090918748,0.0251371409285628,-0.0932950277603467,-0.0124285089453828,-0.0252898079841624,-0.0794702055154866,-0.0678667089383878,0.0336015087133462,0.0257384050204062
