group,VDR,HSF1,EPAS1,DUX4,NR2F2,MAFF,TP63,ZNF76,ARNT,HEY1,ETS2,STAT1,E2F3,SPI1,ELK3,REST,XBP1,MZF1,NFYB,SMAD3,CEBPD,STAT3,STAT5A,ZNF384,RXRA,ZBTB33,RUNX2,EHF,BATF,MAX,MEIS1,POU2F1,GATA3,SP1,PRDM14,JUNB,KLF4,FOSL2,ARNTL,ELK1,RFX2,MAFK,ZBTB7B,MEF2C,RARG,NR2C2,BACH2,ESR1,SETDB1,CEBPB,MECOM,SREBF1,ASCL2
healthy,0.004662704625983,0.0552377343647483,-0.0122183281804958,-0.138553799506402,0.0421685476758615,0.105812764103514,-0.0854602285827991,-0.0765432314148607,-0.0138519765166066,0.0004424464243633,-0.101116025137195,0.0034374683738999,0.114797829952123,0.0625891518772472,-0.0955343933221494,-0.084234992330716,0.0301203911970439,0.0371314653061863,0.0333876878692656,-0.0410794487851209,0.0211353253484342,-0.03944580044901,0.0629975639612749,0.0050711167100107,-0.0497922399110455,-0.0361785037767883,-0.049928377272388,0.0214756687517906,0.076611300095532,0.0209991879870916,0.0593218552050254,-0.0408071740624357,-0.0043223612226266,-0.141684958817281,0.180143763396557,0.186269944656973,-0.0119460534578106,0.176536123320979,-0.0734120721039816,0.0323666576591963,0.0579604815915997,-0.130249420464505,0.0727313852972687,-0.167959469556397,0.0724591105745836,-0.0052753227520246,0.0315498334911409,0.0628614265999323,0.0875022890029377,-0.0706893248771302,-0.100231132288468,0.0638143881293303,-0.0529914679025959
healthy,-0.0239755659229793,-0.0544838654571741,-0.0277346877524163,0.0440891753159481,0.0337397922457079,0.0664198410505493,0.0448720060991386,0.0901706266988236,-0.0918057764415088,-0.036954189175773,-0.0727009481599189,-0.069979858778939,0.0820336847592547,0.0854624614886191,0.0924569112048751,-0.0367927217950999,-0.0252783554734821,0.05277747245796,-0.0248540160769308,0.0859429634523611,-0.0609915729244447,-0.0546327872643891,-0.0014792726175427,-0.0422185198082956,-0.0236308551662526,0.0062493856593822,0.0631310157183624,-0.0583855388026401,0.0576560754588749,-0.0583445869307303,-0.0618156805944016,-0.0629044153604614,-0.0633760769201085,0.037317425779316,-0.0058768536309454,-0.0436548254618187,-0.0466685582195256,0.0795551864671121,-0.040682109578993,0.056898205816658,-0.0012540373220387,-0.103611551083399,0.0014422859268813,0.0416200374516706,-0.0585115795639626,-0.0091333074834321,0.0317068893217271,0.0463534238147338,-0.0412659012641075,0.0545695393733283,0.0379089528180135,0.035724917985794,-0.0089054070661053
healthy,-0.0740949192431435,0.0492284213743286,0.088727575778884,-0.0600242258830741,0.101437334445618,-0.0407736332247111,-0.0429685689705347,-0.0069820570685487,-0.0883318165663093,-0.0967083472445137,-0.0722845630711213,0.0724172281178977,0.120534393398161,-0.105415795230408,0.0593303429698782,-0.0769949175409363,0.157449560627582,0.0064066783263497,0.0603693040665431,0.0548614686975663,-0.0785637935154555,-0.0507153133311768,0.0795908296640955,0.104177836563578,0.0692958729723936,-0.0339741769227929,-0.0989547093286945,0.193347380728633,-0.0517073199449939,-0.0005694162681865,0.0066541209978653,-0.120787053234437,-0.0178181082768781,-0.0528401900073545,0.0139752937758707,-0.0589785570031452,-0.106293769528737,0.0976541446847345,0.15720882573933,0.0624062342510375,0.0615334771174689,0.0551812063664825,0.0405463139029874,-0.220168824764272,-0.239707852102986,0.0846291202045939,-0.144741292579351,-0.0273558307690021,0.162700264304773,-0.108223375181008,-0.0530205548462303,0.107118081560955,0.0681577857452722
healthy,-0.125567957174354,-0.0242558888226359,-0.0915118580916458,-0.0472782774967484,-0.0675514492926407,0.0675691338825837,0.162126425733995,-0.0948940359182422,-0.0358923490051217,-0.0234099759370297,-0.062335968975288,-0.0107397041007934,0.0299621165109065,0.109334240464606,0.0235256626295734,-0.0183426040604495,-0.0597746508652119,0.0693994889416829,-0.0150422174623394,0.0169853117823252,-0.0355600260857763,-0.072039650848588,0.0065985626224772,-0.163121920776202,0.0119039396053734,-0.130162266269959,0.0577048169839681,-0.0996268743017342,0.0103322216741904,-0.0504047656270857,-0.0544604315873442,-0.103065790187731,-0.101094695267002,-0.0083360735843757,0.133231279482982,-0.0675278698393834,-0.0211065580969555,-0.136577351271778,0.101076273819145,0.0071622589269099,-0.0291125193357288,-0.0648936027957925,-0.113170322766405,-0.0211131898181842,-0.0498653856338246,0.156680308889469,-0.008982297975209,-0.0479480813408391,0.0766339599441933,0.126828721065706,-0.0955041542712752,-0.0302097007701083,-0.11708967001252
healthy,0.0335675411574445,0.0158008707717779,-0.105333966682639,0.0431327776370213,0.0161484154548963,-0.0043830970080786,0.135472607171817,0.0358033085162555,-0.0055839880113539,-0.0806862218789804,0.128742032013925,-0.0665548068171822,0.152139236573863,0.110370261510329,0.0334806549866649,-0.105411543620836,-0.102438795349162,0.0531929549822892,0.149383703729138,-0.0072968868067234,0.02530094262327,-0.0368878341122368,0.0093681910565588,0.0039750423131672,-0.147709593402867,-0.162422835501136,-0.0492039488202467,0.107180297811706,0.0786087114740894,0.161072996776524,-0.116756395062631,-0.0345419075011873,0.0191785706608353,0.0231024121947931,0.0672017984817376,0.0829266438540833,0.0221063243083554,0.0313612530351479,0.116362304216594,-0.105532563644421,-0.140471665069173,-0.0338995704529237,-0.0405246409748691,-0.0431141591718543,-0.0560819201607112,0.175739692711875,-0.0945461176570924,-0.105146230492205,-0.0312045476199918,-0.0214143380196463,-0.0901226806411518,0.0326847156007731,-0.0105799428311816
healthy,0.0039788797519881,0.0545937707816418,-0.0954075608939352,0.0612024228606139,-0.110656752454172,-0.0085767036665209,0.0825170039733153,0.0716405657230492,-0.100890859950099,-0.0522703445553113,-0.043465279778314,0.097696436808162,0.0732213247644445,-0.029626070002502,-0.115191069604553,-0.0598444310696401,-0.0821464930073263,0.0965733871394938,0.155041399585038,-0.110575806008672,-0.105127386315204,-0.0621701606501108,0.0314657918593798,-0.0792452539423842,-0.133591578679245,0.009571423604518,0.075706314831184,-0.0332979455526539,0.107662721122437,-0.0761998907183807,0.106437665770415,-0.0750130052349684,0.0397022572143265,-0.0149984550095412,0.0454665654756008,-0.0228525635772063,0.0602274459581047,0.0642622643106418,-0.118890914454979,0.012343674837606,-0.0326513611404262,-0.159750442599486,0.0221108835440454,0.0556895092512184,0.0329366480032259,-0.0528027484123008,0.0420803058388401,0.065260603805145,0.0831125855438659,-0.0855130096085991,0.118592794619112,0.054416083462251,-0.0720861002238921
healthy,0.0629045407729089,0.0646937549773226,0.0804617560201605,-0.072767253554874,0.0602339402609022,0.0505739463296835,-0.0013220794613894,0.0506003879189113,0.145534507109748,-0.000370182249189,-0.121199431157107,-0.0530947111693993,-0.0225282340220758,0.0209152970791807,-0.103227964345286,0.0040191215626238,0.135795188410846,0.0242469373218821,-0.0118105765217455,-0.0761165215237272,-0.0435669251843195,0.123799520764506,-0.0321617863640668,-0.0730316694471519,0.0318268595671814,-0.0089548848851443,-0.0636889745866666,-0.0744947707177562,-0.0743801904977691,0.0479297874069047,0.0242204957326543,0.0875833573855115,-0.0012603824198579,-0.0905536292420997,0.131502837092868,-0.0841018814705193,0.0039750522472442,-0.0584976092349441,0.0699468173705766,-0.070017328275184,-0.156974901382304,-0.0417777109799059,0.106894531384873,0.0723265604010775,0.0461053177501872,0.097146398822895,-0.0338628619377212,0.092651328654171,-0.0278341795937854,0.0162351357858621,0.0355727513744515,0.131696742080539,-0.011131909064899
healthy,-0.26519632708943,0.131408073577605,-0.230534264884587,0.086760326253386,0.143773938631201,0.0297135020625352,-0.310906852430789,0.0245988828550496,0.0065427271680172,0.0997018627329328,-0.307906718653238,0.209566540254765,-0.175934044254027,-0.238660088473969,0.140452757327639,-0.331343188052041,0.321423926558735,0.011292016432111,-0.244328237898715,-0.194986554332128,0.0579988961645386,-0.260214555134087,0.0146353389443634,0.218622294609145,0.220316097073961,-0.230257499775957,0.0837934042888706,0.323981236162478,0.208149502898579,-0.101882771788939,-0.020713100729882,0.188133850242445,0.25528813620047,0.0401862937731008,-0.182974948617579,-0.1677971500603,-0.247073747776326,0.304895514271342,0.177760693970986,-0.132315863133912,0.0233257633553508,0.0833727213237527,0.0606779824160787,-0.315058329060241,0.14022027463639,0.299404494516119,0.0549101975522259,-0.0300566907972366,0.112455198938611,0.0325807885879437,0.0459983610543344,0.340443224823801,0.340177530319516
healthy,-0.0480434743280851,-0.0454549094218838,-0.116999860937987,0.0723912136276255,-0.0622819141954733,0.0373949774198301,0.0490033614400783,0.027251630078129,-0.111791217013956,0.0148293690510225,-0.0054045381757147,-0.0414101761298549,-0.0436674997454845,0.0264111481931117,-0.0602954430199909,-0.0303424940282245,-0.0274099924481235,-0.0180406939772271,-0.0330990286215333,0.0687355766786731,-0.116776596390023,-0.009417862931028,0.0773495658258808,-0.0215414789220533,-0.0968255507498245,-0.0489892935828771,0.0231582531447835,0.0926874892344123,0.106890139206182,-0.0666354013215347,-0.0445867405158458,-0.10245989911813,0.0876886754506234,0.0338717578059213,0.0035782769312101,0.0914936745082089,0.0460681940934157,0.0741376338439246,-0.0936040114507553,0.0905989535114685,-0.110734992793549,-0.0868582495761007,0.0163904789006997,0.0354991423074412,-0.0184305821321535,0.0277228373100476,0.0768409586809152,-0.0592047749841107,-0.0799854546869822,0.070591953167205,0.0907241389649491,0.0797795836059893,-0.0165020715840891
healthy,-0.0672041708850628,0.017412804684008,-0.0487142334580047,-0.0201438444661806,0.0550011342089922,-0.0889812953331501,-0.0988377213904331,-0.102302631832706,0.0461784979644072,0.069770455311499,0.014997524241831,0.0238112830187536,0.103703008839467,-0.0176024517627981,-0.0476793992373466,-0.0067046639351051,0.0165336742834304,0.0839474230325256,-0.0339292462360936,-0.0018089145872295,-0.0154162447999123,0.0112965776005319,-0.0294750203534323,0.0166444685612183,-0.0882550836647589,0.0237969224092996,0.0015932443434287,0.076762070333695,0.024789109971579,0.0308386690135897,0.009202278538152,0.0113038014222573,0.0561012439271688,-0.115457646364584,-0.0397454671329752,-0.0617619350719632,-0.0221041982076528,0.0698056170461622,0.064123167402195,0.0452137261110854,-0.0876915385361835,0.0002768551434746,-0.011797371217493,-0.0276369493773112,0.037613482350028,-0.0628832810853324,-0.0215549266545347,-0.0516179486896126,-0.0031864016528608,-0.054558740403811,-0.0474427538003433,0.0372002449337382,0.116621377934342
