group,VDR,LHX2,RUNX1,ATF1,KLF5,SIX5,ZNF76,ARNT,HEY1,FOXO3,MITF,STAT1,MEF2A,RUNX3,SRF,FOXP3,CEBPD,STAT3,HOXA4,PPARG,PBX3,ZBTB33,TFAP4,ELF1,EHF,SP4,TEAD4,MNT,IKZF1,CDX2,SPDEF,MAX,MEIS1,NFE2,ETV6,PAX5,SP1,HINFP,NR3C1,HNF4G,JUNB,NANOG,IRF3,TAL1,FOXA1,RFX2,TCF12,IRF2,VEZF1,TBP,TP73,ZEB1,AHR,MEF2C,GTF2B,YY1,EGR2,GTF2I,RARG,HOXC6,GLIS1,RARA,ESR1,SETDB1,HES1,CEBPB,MYB
healthy,-0.252071807171608,-0.122285734465485,0.0380511665321719,-0.198745226493669,-0.309546926583379,-0.103301361849073,-0.12495068981106,-0.134291770403795,0.0851961497590361,0.0424744429304965,-0.179266326081171,-0.217207597547546,0.139539259795596,0.113164444004344,0.0262374469590066,-0.11541729285318,0.015000676481275,-0.309382083984684,-0.125500165140044,0.134374191703143,0.2488299027306,-0.358038124366255,0.13800072887444,-0.0042034862667309,-0.135033562097924,-0.317871477817493,0.110636857491015,0.126956274761853,0.007939918503825,-0.0640962971260339,0.141407475914143,-0.216383384554069,0.22800478776209,0.0221438557580726,-0.0762397018965898,0.182535704288628,0.0583542799381466,-0.08505878092679,-0.179925696475952,0.0587663864348849,-0.102889255352335,-0.157204891622446,0.247923268437775,-0.0373093748380429,0.138110623940237,-0.237757974851563,-0.0482988814177315,0.224405724357242,-0.152369508727383,0.0121434047705559,0.288089914986537,-0.0862951004170049,-0.0068409678458561,0.13305545091358,-0.172672622133358,0.002857271710719,-0.162562276080044,-0.102944202885233,0.083822461436575,0.168111976902787,-0.0421172839666567,-0.255753291875804,0.137725991209948,-0.137506201078354,0.0470076143946181,0.250368433651756,0.0683547309256632
healthy,-0.0478647356396997,-0.151981398938714,-0.0419613426287886,0.0106128160033403,0.0369002532075818,-0.0742299171679485,0.17135487703939,-0.138376968133243,-0.0915153655240589,-0.060366430381986,-0.141617562987188,-0.0828958765476546,0.101825958726779,-0.0943128948147693,0.134901048037934,-0.132362739906874,-0.0886553985113767,-0.127536810547873,-0.0290175183385009,-0.0506575297945287,0.082529564233476,-0.0540646252403976,0.185420488055827,-0.0468581889065722,-0.109867320647889,-0.0192475565220604,0.0336788741957612,0.172805315231544,0.125684546522429,-0.0519290789578593,0.162228288045913,-0.0922539916618471,-0.0558263160271789,0.0001473948692403,-0.13009394910302,0.0832027243647171,0.051181367966345,0.103784763309556,0.144965359115099,-0.0906082015847225,-0.0244616018441823,-0.106257330135471,-0.0348162428225439,-0.143063266043461,-0.147932692580907,0.0415483947321496,-0.135555708103406,0.10827488343901,0.0413004608150076,0.0863165166845333,0.036110586709769,-0.0958867768981591,-0.132785818791911,0.0786435042872254,-0.120266945417124,-0.0561750642908204,-0.0948925084824917,-0.0148305006404517,-0.0433347522732901,0.0639975638267116,-0.073653386844521,-0.153360094316293,0.0827825085850973,-0.0913428083629833,0.0750364319399441,0.0602522365236355,0.143350237301765
healthy,-0.0383023030185644,-0.106616960812925,0.107623525726629,-0.0781816692042483,0.105746165120138,0.132169664529198,0.0034504108902333,-0.107228256714005,-0.0990734088782586,0.0431879885299337,-0.0478001291577781,0.0571902762597119,-0.0049886828513763,-0.0150416245243939,0.0277203295536929,0.0115918824480567,-0.0445610634587279,-0.0132779622802486,-0.0555904734201231,0.106684511016436,-0.140986638122132,-0.0106421667155249,-0.0116868540213098,0.0387069354257346,0.130583906781429,0.0529493273442302,-0.147710224220119,-0.015647569914305,-0.0102321837971855,0.105956172683529,-0.0233322415810584,-0.0267271409179114,-0.0117463784580671,0.0957152943056939,0.0594241146728499,0.0198938693409558,-0.0312917957591292,-0.0748001461453184,-0.0291188194105407,0.060577149829811,-0.0543103636228937,0.0948832898188843,-0.0990386305556589,-0.0161170772694017,0.0658801752123775,0.0644007588740956,-0.0929731573314824,-0.0372148116234259,0.0706795837311436,-0.0845976009100069,0.0392279414508347,0.134354679527917,0.0958824977797311,-0.134471721959743,-0.0268816369279219,-0.0299822581504692,0.009386803032453,0.0904831631961192,-0.162480310302677,0.078067970841903,0.0314503046525165,-0.0909025095090047,-0.0071422635969765,0.0908476667695205,-0.0423105046981861,-0.0622324642227801,-0.12406899061904
healthy,-0.084676254017593,-0.108985233577087,-0.0325760250271549,0.084567711873863,-0.102859293410403,0.0259534673809388,-0.103201275507087,-0.0414348482099469,-0.040215607691335,-0.0613099555420013,-0.0107798704389462,-0.115734175911208,-0.125019733275514,-0.122380523616324,0.0373414712005098,0.102477165589326,0.0031819203778406,-0.028674455367597,0.089455082099079,0.0354189370656743,0.083170045913503,-0.0439848451482631,0.0065541612268793,-0.0874388746073257,-0.0098431368697688,0.0969058311707424,0.0822214173148758,-0.0880053753848759,-0.112886803236645,-0.0604029595464486,0.0221827430453295,0.0085406311450078,-0.0939424819590431,0.0525923858339266,0.0839298409196136,0.0133283804985813,-0.0872931604965648,-0.0690729491367238,-0.0886372988244003,-0.0439788976335382,0.0713107015519809,-0.0360924931082732,0.147424021244348,-0.0579689391452686,-0.0428161585048132,0.0101538945141467,-0.0089956160214654,0.0815463743935955,0.12935249775263,-0.067752600867788,-0.0305122374176022,-0.0728957142261763,-0.0196253117136071,-0.0092037790368382,-0.0123678568705041,0.137968959710381,-0.0135885842677972,-0.0119143588727278,-0.0146160174365299,0.0584298715364511,-0.0279622404792859,-0.0801591165840043,-0.123000552026398,0.0406215255713119,0.0593294331385976,0.0595524649407827,0.0973935273781871
healthy,0.0044587467856171,0.139620904467975,0.0306618026904909,-0.0829911655801582,0.0275991553082392,-0.0457655028675622,0.181958288905284,0.103265062849623,-0.0582414662095033,-0.0085995337594729,-0.0254148566780175,-0.016772684629611,0.0134347157245315,-0.16772319158563,0.0404588632505818,-0.004440473233217,0.0986138346453915,0.0236776509631841,-0.0415248204739192,-0.146425975381761,-0.0287101872941634,-0.0622981948423189,0.0436469890259807,0.0482945625197319,0.0401945058591941,-0.0231708644432889,0.0163743211872895,0.0390956562415366,0.037978533071479,-0.0987648960118987,0.0465488291471118,0.113517743982889,-0.0529202077506029,-0.118175063371253,0.0031747251703055,-0.0282582214314684,0.0036668928482807,0.118845093625922,-0.0772557066001896,-0.118101969161653,0.106093808761153,0.0781840030621131,0.0959739154419947,0.173414794039838,0.001223109773978,-0.069729439485014,0.0021842986302217,-0.145502551867145,0.0350974029764012,-0.100325457386865,-0.0176936716705745,0.203938935968915,-0.0189703838649261,-0.155348341900302,-0.0484431874125858,0.0166654797888639,-0.009133121489555,0.0162342239522223,-0.0551544540907182,0.175596656196407,0.0778197502509384,0.174630594392856,-0.0342921484339715,-0.0642668655542198,0.0601187691594039,-0.0584960777062776,-0.0094449901171828
healthy,-0.0983377486508415,-0.0641507349409758,0.0281453218168192,-0.0136931608515054,-0.0849434290458626,-0.0193166166303373,-0.0628427733714629,-0.0845863774901786,0.02079680140164,-0.0626651681946173,-0.0720125258193836,-0.0473773847864094,0.0040361980301007,-0.0348814301230029,0.0742637493329091,0.106912226331392,0.0400808429197967,-0.0432664056292158,0.105165067271131,-0.0574816180611462,-0.0145984657082815,-0.0221986642727866,0.0289718798806717,0.0134370921435813,0.0415965770526529,0.142683098647848,-0.100293105167214,-0.104408616513928,0.0307102578237364,-0.0124625297656908,-0.0915854944194901,-0.0048491595253909,0.005450382791507,0.0680843921831689,0.0747600240854347,-0.0894441765018434,-0.0952748383203285,-0.0005129872013834,-0.177280417140267,-0.0442378521268108,0.004971811904297,-0.0132032594904935,0.0277889784157478,-0.0778376640318902,-0.0482693763364682,-0.158439397147767,-0.0088631215006553,-0.0590684509171098,-0.0334587475062451,-0.078625131961126,-0.0311195711898319,-0.0286389055818168,0.0206302434367513,-0.0467304147323179,-0.0511324454352992,0.0298465924581825,-0.14250648488746,0.0055544815195624,0.0111215681912296,0.0645249238382853,-0.0124123924191172,0.0297888070417925,-0.0818111195633126,-0.0414802980652604,0.120521824938608,0.0660524133377112,-0.0747584661452869
healthy,0.0494409461556869,0.023239061223565,0.0047355068153679,0.0601960588567277,-0.0067712736341438,-0.0193178611357074,0.0493156681976084,0.0682326398674646,-0.0247486606184111,0.0481631109832861,-0.0329167834851305,-0.0534811603037191,-0.0336120761524663,0.110470103433637,-0.0528672983091344,0.0369695254289705,-0.0641924257194324,0.065658177828951,0.0194180835021702,0.101775813142988,0.0179899147800751,0.046647247690536,0.0057941055611314,-0.0916658819260513,-0.0206896547766672,0.0752043582345341,0.0818440900126955,-0.04816937488119,0.0943844136163551,0.0914090621119903,-0.0124839485225243,0.0305365022816386,-0.0142754233230471,0.0479313467608408,-0.0502991001685248,-0.122052050657996,-0.0742021345699059,-0.0792571001783741,-0.0221741985798976,0.0127157127449695,-0.0912462007664882,0.0437032156756908,0.0395377235695801,0.0428262699691412,0.0576090690224063,-0.074364995915408,0.0045851732656737,-0.0132919913521307,-0.0317329067812885,0.0411976565141205,-0.0820946459288525,0.106937265015823,0.0402518079306277,0.0725735211148852,-0.047749693721627,0.0588931680927111,0.0430830897832022,0.0310376141139527,0.0470481371563873,-0.0543768977039805,-0.0101663062980717,0.0142065204461039,-0.0077108583197327,0.0090763880627885,0.02501800822828,0.0396442098339469,-0.0805537270444868
healthy,-0.0404695082079758,-0.0313198387617334,0.170244944954628,0.0613319000439307,0.0987324267944554,0.013741209356146,-0.0088537489946686,-0.0348136092545082,0.0871963020935853,-0.0288522440284484,-0.0035128621348119,0.0378300886963576,0.00839554958578,-0.115809900596571,-0.0068920827753646,-0.112783875333703,0.0171681591017914,-0.0734837302004948,-0.146657221217888,0.0472231765785721,-0.100192937410287,-0.16619274393227,0.131402999230308,-0.0483543563692656,0.192400795538591,-0.0875113141871961,-0.0375103036922375,-0.0502253372888936,-0.0868478796264096,-0.0332862778915465,-0.0140323568972106,-0.0226283687243794,-0.0130777747953596,-0.113848234377267,0.125403450720174,0.0171347487282266,-0.0296063638889107,0.0206094275789644,0.0701474657545253,0.103142596105007,-0.123117226586241,0.0536618328555575,-0.0234970384370639,-0.0863371782019193,0.164068798755651,-0.0031930771306918,-0.10761004034167,-0.0194496103252154,-0.0504544369933379,-0.176974748772678,-0.0552941682497228,0.0426125450266314,-0.0897116259319628,-0.100717957566306,-0.0859314808086326,-0.0993672238921863,-0.0327564848250192,0.0925324160429327,0.050998548791393,0.0365509486798772,0.0742617146135034,-0.0777841225693338,-0.0291911206746055,0.045409470585055,0.100059295916028,-0.0352097608267764,-0.021836065579843
healthy,-0.112631915267845,-0.0419173643124315,-0.0962398050373383,-0.10508805017409,0.0651358515909858,-0.0085061925080834,-0.0214975480937136,-0.0790394765353391,0.0778250203705815,-0.0441012437499152,-0.068420266412043,-0.0225866978499491,-0.100346984639603,0.0363019600077466,0.0551777819469397,-0.0054878401230362,-0.0743691115536138,0.0142539345718845,-0.0107534831165207,-0.0097205196572338,-0.0053832729733763,-0.0211578822537788,0.0936844896666395,-0.118682876262539,0.138607272549493,0.116564827038644,-0.0597916703466001,-0.0313460834872214,0.10138333475858,0.0328786598855063,0.0257902843930767,-0.0497119389849362,-0.0551648158784131,-0.0984818705136827,0.0334005280167516,-0.0258297309149873,0.0123038314147015,0.048667976945133,-0.0205282215826929,0.0295059016273983,0.0568667575150892,0.057771898761513,-0.0173870463395628,-0.018916719886685,-0.0096863305213179,-0.0723587903617562,-0.0123908524417782,-0.0233537278888331,0.0215291246635831,-0.130974967256982,0.0061564635075056,-0.0372843493489993,-0.0395974701710256,-0.0514773240464676,-0.0093158944590588,-0.0068332471291323,-0.0720988561670896,0.057160171259832,-0.0273667260978198,-0.015431040718349,-0.108011737357332,0.0490398966868752,-0.0055246740789004,-0.0475820525790783,0.0477174222049643,-0.0215567985113339,-0.0023259901288475
healthy,-0.0109103214553131,-0.0792596914393256,0.0332901091319477,-0.0652461323187977,-0.0193134369379181,-0.0106527970355085,-0.0060360377342409,0.0607848664095455,0.0045996576591677,-0.0125799153081907,0.042605294653064,-0.0254884452468841,-0.0189413578262633,-0.0523733316569836,-0.0323865636042676,0.0039393764128029,-0.039201436429953,0.0020011026074279,-0.0105337169860565,-0.0534253194380901,-0.0153354371241882,0.0138214419042004,-0.0134876178504119,0.0969351067867044,-0.0511705337027753,0.0247150826809116,0.0049311137932808,-0.0012536819170099,-0.0474643184473395,0.0250913188071076,-0.0006271829913469,0.0050699265066941,-0.0247684924247002,-0.0058367115180128,-0.0226774614900459,0.0607583983296187,0.0014003876960077,-0.026854577038255,-0.0387409023633142,0.0736727691368446,-0.02139520667562,-0.0676240498772312,-0.0409596957195635,-0.0136083817538553,0.0146781026223083,-0.0482349973710132,0.063595481823323,0.0637385041717148,0.0016870638380379,0.0449990509631038,0.0197642362236694,0.0091250678814035,-0.0107145208083795,-0.0226453104028982,0.0019573750240896,-0.0010410427301626,-0.044528466392954,-0.039199384232901,-0.0648554255723633,-0.011945470696506,0.0826011418238816,-0.0470783475402558,-0.0493728090852422,-0.0143561707873339,0.0299241902440797,0.0077498327543918,-0.0196130050870698
