group,RXRG,RUNX1,ATF1,EPAS1,NR2F2,ZNF76,ARNT,FOXO3,HOXA6,RFX5,KMT2A,MYBL2,GATA1,REST,BCL11A,FOXM1,SRF,ESRRA,IRF4,MZF1,KLF3,RXRA,ZBTB33,STAT4,TFAP4,ELF1,EHF,E2F7,OTX2,NFIC,BATF,CDX2,JUN,STAT5B,PAX5,POU2F1,GATA3,FOXP1,ASCL1,HSF2,KLF4,IRF3,GMEB2,TAL1,TP73,FOSL1,CTCFL,JUND,RARA,BACH2,ESR1,MECOM,ASCL2
healthy,0.177224133894735,-0.137009926323235,0.0005602129819825,-0.14586734779512,-0.20415977970411,0.530748807308505,-0.127425742063912,0.200980192509075,0.0041788860277613,-0.0655752006747628,0.233593672595299,-0.335264758379421,0.2243880106211,-0.0610934968189028,-0.168018471920536,0.174165673830939,-0.364713792162015,-0.283588896014387,-0.53088507533115,0.386501534893713,0.194197073159665,-0.108105964631218,0.194499890987763,0.0509188177947881,-0.129530325969198,0.0264208555016073,0.149516302623709,0.245085609171643,-0.286102283987605,-0.253382817661546,0.255517683349642,-0.0228778869128531,-0.212774946913517,-0.0729336738975601,-0.391301197469077,-0.169426574821195,-0.116342609555502,0.289857225056029,0.0615174417782409,-0.433059775963881,0.221465818579948,0.0762646700066452,0.630073054924863,0.239892283419751,-0.0499043780706577,0.003361277891895,-0.528174855769667,0.0882713968907567,0.452485539636409,0.0186687191022818,0.0369286341366305,-0.0715709936711161,-0.147896227243381
healthy,-0.0285317162704955,-0.0278042247297203,0.251843819839314,-0.0157627233963017,-0.0337314507292567,0.13502579378836,-0.153702718624341,-0.0972662638791405,0.0966276260009162,0.0100037581378924,0.001045817019949,-0.374088507513882,0.151743545909548,-0.0454758552537618,-0.0569327664154234,-0.0555974516836326,0.199886405369573,0.0103840964321615,0.0072979044193058,-0.0404278935869764,0.178073772385917,0.0658677185218123,0.167986825050034,-0.0001980993975191,0.112934591152183,-0.0752596970580576,-0.0190658208290171,0.148232048468374,0.16415198254263,0.045621405849282,-0.016361396298412,-0.0086832930178107,0.11849007141446,-0.0905633548172612,-0.0447117625573655,-0.29310628949094,-0.202305898618228,-0.173003240006498,0.0923571251668897,-0.0015905119320789,-0.0664645265078981,-0.071756670170042,-0.0874550103906938,-0.151611049726199,-0.0466429266735472,0.0175906722536317,-0.321530311218301,-0.0758699428969929,-0.158575935916718,-0.0205798712040913,-0.0153124768947961,0.0809597693141603,0.0160971010965837
healthy,-0.293045998446716,0.0649677548171861,0.289914050882759,0.0981613728004535,-0.440856541208905,-0.106239305360599,-0.154543758818947,-0.387006729038018,0.438864911564423,0.0648456601712625,0.332448851690685,-0.275663741822945,-0.0783288462670658,-0.132998137596614,0.318343674002441,-0.280683234916421,-0.373009614535531,0.395919009916105,-0.382454881475154,-0.327218677269937,0.0574996672123223,0.0594278411488894,-0.225860854073717,0.1977026454671,-0.352173733887873,0.485470301793991,-0.368132739716281,-0.466047410127544,-0.178644781189752,-0.0482405789008742,0.456945599824824,-0.127591627512285,0.222528068147082,-0.265569467494441,0.498563538952041,-0.393612824254166,-0.293167464818304,-0.518973449600028,-0.361741514322977,0.0151032961830502,-0.365980271841834,0.490831994975699,-0.276228351026049,0.10992266836661,-0.347482409422462,-0.161861060583219,0.393724866510716,-0.448267874698769,-0.362029263968772,0.242253997468163,0.346378321989684,-0.429671792058233,0.0290692063935256
healthy,0.089124280760832,-0.0762754470248956,-0.108275059203709,0.0665872544972472,-0.183706092907831,-0.14517463214085,-0.055520712999431,-0.141836728594231,-0.132679248764372,-0.0275057433228412,-0.0304128456714569,-0.214878480841103,0.322964460217259,0.171353593719219,-0.0076652532362798,0.129025495960365,0.0896689595822467,-0.0009550679925792,-0.0105003763323614,-0.157580847189562,-0.0621589189905975,-0.122268040759776,-0.0845831419479722,-0.116916866776608,-0.0493702470179731,-0.146194159165549,0.0669407048567056,0.256856351192105,-0.0674896809469283,0.14978022998583,0.123729112154498,-0.303234624802504,-0.0542530187010694,0.2239489409776,-0.098478360638658,-0.221678908729772,-0.0617163003033729,-0.142169766926852,-0.0766493094111921,-0.0011753030189895,0.286289419575336,0.187702552899276,0.015639909826736,0.0460001139552948,-0.147786297258915,-0.114104304341768,0.046154815632383,0.163265059505351,0.0361443279441342,-0.0323068668985853,0.130309305016757,-0.0700927515273777,-0.0352247124192211
healthy,0.0056150557203457,0.137724927691258,-0.0429475595563385,0.0923485449434215,-0.226259794114696,-0.0630194396327481,0.295095626127085,-0.0212745736655332,0.0530026745144761,0.179797897843992,-0.0537994989650204,-0.0818651901067828,0.0550852838738531,0.218554672121666,0.130947658768314,-0.174155145017076,-0.153935191947851,-0.176363456629346,-0.0024213662781912,0.030817292152131,-0.30596460990904,0.146926758712383,0.285077795735483,-0.0587679337742962,-0.0346980828918806,-0.156206354686568,-0.209928088698528,-0.0811386736959925,-0.0334751491094945,0.218869993027229,-0.0599770190033974,-0.0889503230219829,0.26439444876788,0.0453689258345297,0.170005905398266,-0.101928547996556,-0.183111963172391,0.341160175445846,0.0859643618791012,0.0112780487405237,-0.344925916665998,-0.0606449453810594,0.193741260455186,-0.0930452337009829,-0.0320146593746066,-0.183935419456176,-0.22756794976345,-0.0265540682870535,-0.288788142742496,-0.215723175611577,0.138007225123604,0.348782206119167,-0.0197682771774723
healthy,0.220120942593066,0.0554250270592968,0.14706603605985,0.18349456555156,0.0789527395828442,-0.148235288570956,0.184979988568554,-0.146920240971388,0.225013632974966,-0.19507623819866,0.0449448905268428,-0.149666249290442,-0.309485861328288,0.138852832415271,0.21784075560624,0.175285458628475,-0.22302359026336,-0.130766145169771,-0.156008456130358,-0.223851368988762,0.128127133576796,0.115768529747543,0.177812653823026,-0.120426743069816,0.119345931546257,0.0093511282854364,0.133872905963912,-0.251489057105241,-0.166774158249304,0.0258295880359298,-0.167072495967513,0.193553221737368,-0.0928174910201779,0.271289957987352,0.113225911601485,0.263600411743151,-0.147554750835721,0.233061039890847,-0.107916078578052,-0.0954377058910044,-0.0432047478263703,0.230533121745444,-0.0852843431435997,-0.0314630620573876,-0.150413539487667,0.269821885790803,-0.148077685285246,0.157826918506451,0.107217226087902,0.0029315657043689,-0.157784987357042,-0.0953714353962489,0.213348820979899
healthy,0.474977190361492,0.136018578841719,0.480946981612382,0.480342802424432,0.63612868428332,0.387371208108662,0.268219559135739,0.414055267166126,-0.327804775008542,0.561883514331904,-0.431349505113446,-0.265594666653374,-0.214679265604556,-0.253008643725108,0.0894779985968433,0.429308443815292,-0.278946087568447,0.334669878423959,-0.0464748405404868,0.0056348318047202,-0.483870833226609,0.219603482509459,-0.483107000470858,-0.249490004309272,0.154472653002177,-0.296842939472661,0.0614947977621799,0.290697842343402,-0.235269880157638,-0.402203337603531,-0.473399437456171,0.333132821526116,-0.359547660841799,0.439277400416476,-0.339010264144651,-0.237273375910427,-0.389806707633146,0.461378462939434,-0.185025963232216,-0.240162792441403,-0.344626313176688,-0.149969483251572,-0.371380807631711,-0.216555977641739,-0.460179495949874,0.388723567741795,0.139249215743091,0.307394162026999,-0.0826880262721554,-0.375293885273878,0.307159377368469,0.45203403352994,0.0237633379053506
healthy,0.150321895373402,0.0308339882023048,-0.0121441252729487,0.154630082459459,-0.0214958235236258,-0.121247271530848,0.253028173266873,-0.359356937265165,0.0068434762403652,-0.0965033907276818,-0.0079351843815441,0.236837509966496,0.0196011234438939,-0.104952850845153,-0.028325766191993,0.394508134934859,-0.215973253136115,-0.0002390931052995,0.0163530661643533,-0.197729998082695,0.196629267560184,0.042572106315311,0.210451555760896,0.226015163558694,-0.110889577761647,0.217660438445209,-0.358522366991949,-0.101176984257687,-0.0164838906936682,-0.112057976144148,-0.0851306790586239,0.18035740282782,-0.292483046831958,0.0440156873284401,-0.180100264959856,-0.121923950130752,0.0711595215659336,0.151359469226588,-0.125830641247533,0.105219011094449,0.0016962076904267,0.261049070271071,0.0767398644198109,0.175295846900536,-0.10917081411789,-0.164911085987338,-0.0396398323823925,0.0768165546611334,-0.0742993102694895,0.268614337018001,-0.0752872610253497,-0.153317325975645,-0.130017026185608
healthy,-0.23364876731071,-0.131564342765108,0.0745292757378798,-0.169588770170162,-0.116268071576097,0.204392528916896,-0.260813002787916,-0.288344690780213,0.210653398422576,0.0229260090927889,0.244796444461412,-0.227480156960387,-0.242869569591832,0.0519732457095343,0.240248034013915,-0.23934737932536,-0.142259406645928,0.227449657900335,-0.135415064655441,-0.297936434620771,0.389318496365198,-0.0850629612917447,-0.122821339039487,-0.318528072526836,0.0360335466185196,0.121622411163376,-0.0452745211905115,-0.344126769795959,0.0939698698936738,0.250760063430465,0.249028073744741,-0.0429136412875555,-0.184748848317837,-0.267918341337007,0.184187693685651,-0.334963857578196,0.179125290860566,0.0580740603188733,0.261691279467913,-0.172693738909677,0.220913434619091,0.291861426908399,-0.230021103634722,0.184697615511503,-0.239013634186961,0.342829908054433,0.237214169591917,-0.222548673506163,0.145648912967388,0.248512376948938,-0.0132456154530927,0.287209688613139,-0.13524642751209
healthy,-0.205566004882868,0.0286511556933105,-0.0513383863607274,0.147899850956957,-0.0450820134450099,-0.140178335669577,0.175122366373944,0.258442020453404,0.263318039329153,-0.2090200515816,0.175602728200247,-0.263247535675714,0.157838423038179,0.304503669660258,0.0030277769538686,0.182443939411997,-0.130653875548706,-0.258461996009515,0.100644899392392,-0.162675669215808,-0.0396755357727414,0.357251755446262,0.246867062312306,0.0710147402569997,-0.156060109933591,0.157342195734218,0.130015376298344,-0.0685306720728412,0.0470025697541918,0.0825314962382069,-0.209232855923247,0.228716725935671,-0.14747286266691,0.155913296781628,0.182867478685161,-0.241031871841549,0.0973550546390724,0.220111486297587,-0.0851627224760165,-0.050812440027962,-0.265694009575854,-0.11610500260072,0.240205171236635,0.180357514132577,-0.275018053074047,-0.0821134753920546,-0.152060227571405,0.210931266803392,0.0515153496686042,0.0538732125766727,-0.172389911490635,-0.203069951365043,-0.199874782125147
