group,VDR,TFAP2C,LHX2,RFX5,KMT2A,MEF2A,FOXD2,ELK3,REST,RUNX3,E2F1,IRF1,SMAD3,HOXA4,NFAT5,KLF3,EHF,PRDM1,SP4,BACH1,BATF,MNT,MEIS1,ETV6,PAX5,USF2,FOXP1,FOSL2,IRF3,TAL1,IRF2,TP73,ZEB1,MEF2C,FOXP2,FOSL1,EGR2,USF1,THAP1,RARA,NRF1,SETDB1,CEBPB,ASCL2
healthy,-0.0832367609791397,-0.0834454397907452,-0.245745385516915,0.03649270717951,-0.108278218371798,0.0568388913110452,-0.0549607820065958,-0.043639956476998,0.0045126793009687,0.165873570374914,-0.0247023543237998,0.0425443927160692,0.0257457483818273,-0.192949646180726,0.0230850935338573,-0.0272065000630657,0.020946135714901,-0.0828194033559287,-0.1653518733459,0.0065472977141222,-0.104574169465801,0.005399564250292,0.132380621112232,0.0101991769172183,0.187941354702194,0.187210978861575,-0.120172910633311,0.103843793625182,0.0297106458023316,-0.0463527810278694,0.153926708410499,0.0819325184066054,-0.0675336804058266,-0.0018520244529987,-0.1691602616577,0.0637774617969278,0.0267891424398547,0.0833932700878438,0.15888283018613,-0.322434848781932,-0.161334806222494,0.0038866428661522,0.106139260552842,0.0471874962742913
healthy,-0.0586888724154146,0.0863614198790084,-0.132777339705061,0.0122927302054749,0.0302854949468831,0.067667282269889,0.0983595263904824,0.127793171157641,-0.0418051715066712,-0.126839607523621,0.109145861502017,0.0955468668418403,0.114120873745681,-0.0115361579065489,-0.10150034786574,0.0988739013746278,-0.0820896117638069,0.0822291538330487,0.0051915719079275,-0.0727025691531353,0.0741137386880131,0.106061599823103,-0.085729216345957,-0.0797110656566717,0.0614128989436984,-0.11944570911456,-0.126167744114873,0.117428653879713,0.0010103850390428,-0.120203903387294,0.0869435515109482,0.0238409221112461,-0.0904656414746068,0.0557634072044983,-0.0931853776205592,0.0799515886759084,-0.0866093725847214,0.10489430189855,0.134584584779556,-0.113528696340477,-0.0580703771771294,-0.0679108399497991,0.0748975182895284,-0.0297518132422466
healthy,-0.117428884716503,0.0808761926235068,-0.152020191927195,0.168195797981856,0.0659802033768209,-0.0189688337446387,-0.0453421710674474,-0.0390555711152006,-0.0237197710173295,0.0024661260262833,0.0611128816170476,0.147318258649065,0.101601207023226,-0.0179317867097411,-0.0775757735898221,0.0819120145585404,0.121334503083017,0.203963201062012,0.0759813061167929,0.0105364713805512,-0.0152163528611286,-0.0444986898110659,0.0054639453935536,0.132613384981167,0.0155483549242795,0.148210743900008,-0.0503485416617876,0.130505600665111,0.0079662118658257,-0.0915639638372652,0.0674950393586884,0.101032148136386,0.0054271923976329,-0.162192808648131,-0.110964645283973,-0.0939620968210951,-0.0934861455239212,-0.0658607561400784,0.190285573630099,-0.04335260888827,0.0671605870958094,0.100910250699916,-0.0648047200572884,-0.0087429251796179
healthy,-0.127316822651475,0.0894900188932145,-0.150746934207382,0.0545137547315235,-0.0419084598097527,-0.106712682958004,0.0704527546878267,0.0346343631949969,0.0041608187503674,0.0469878388418971,-0.0261475759259188,0.0820541846954118,-0.0124824562511022,-0.0063118603611855,-0.187357635126024,-0.0436275187620531,0.0480770083884916,0.104345308799397,0.143731481238089,-0.0485983903017736,-0.106453356875482,0.0369580613818103,-0.107806629564013,-0.0162692994929898,-0.0174710711543638,0.0406848501624821,0.0984756676526187,-0.0069110400992243,0.0359514667193874,0.0122927387486252,0.0916308239481436,0.0521204479646646,0.0331377787240184,-0.113339146803513,-0.168738704837968,0.0604311664724511,-0.0678212773872827,0.0272217318572093,-0.086781426204973,-0.0262424346771573,0.0805848977068041,0.0638952169853041,-0.0088061678128163,0.032870945833844
healthy,-0.099764265604952,0.0224883331882854,0.0504677431518822,-0.0007076591602766,-0.125627416370886,-0.0530901130148061,-0.036950557419509,0.104858963673399,-0.0535424774147298,-0.117030253344613,0.0126258934988601,0.0558356514024617,0.0079275741372764,0.153783741124552,0.003639070048891,0.125927499685687,-0.0425401690146057,0.183142638565144,0.0077640959135416,-0.0697380187030867,-0.0202578631767805,-0.0205960167628621,-0.0610400814293065,0.125672204925334,0.0082746854342476,0.010252100113122,0.0039122802310231,-0.0557908628480139,0.0361040537404439,0.036961754558121,-0.187283340423851,-0.145432915147743,0.0510679097814839,-0.0492875647421803,-0.0751596732190038,-0.0423878879294828,-0.0574928279170337,0.0117995446692965,0.144951438187428,0.158990410579119,-0.0916978469488871,0.0140591272411926,-0.0303375273552781,0.0126751609087528
healthy,-0.0914166482031874,-0.0830256711135515,-0.0575050116430669,0.107345057513258,0.0498058376516979,0.0188165128830559,0.0213548955427071,-0.0421508354376066,0.0360883420358962,-0.0557338230098182,0.107158738963989,-0.0968773426543171,-0.0533937151699775,0.090663071040457,-0.0708548519397224,-0.167872016535648,0.0504856844794233,0.0101854140267149,0.212300189392753,-0.134072303952539,0.102314788801616,-0.0257750623381143,0.0594110404385317,0.0850721860878771,0.0173485485554806,-0.106257036893996,-0.0202745136518468,0.0903146786016274,-0.0499738896765289,-0.0871084053847921,-0.0374692912834207,-0.053025063494953,-0.0828473234113099,-0.0715280563949249,-0.0092843761939746,-0.125788601179149,-0.0388054045164151,0.0948819739484183,0.0492960355605603,-0.0447878573292238,-0.0223744997249822,-0.0132943764860888,-0.0628033000860101,-0.047120326440663
healthy,-0.0642708360401204,0.0894435373188911,-0.0887701405724098,-0.160150195699428,0.0762737475136613,-0.0714365998919902,-0.0900963723326555,0.0969280080278742,0.0863438561118054,-0.0075615772066717,0.0716782002514148,-0.0249619435184216,0.0574340599117225,-0.0827969572181253,0.108401454883953,0.0087901407365117,0.0584056017826001,-0.0216206619519113,-0.103045123511178,0.0379415372960193,0.0843288063055408,0.0372424383836417,-0.0431693578393131,-0.0096948569760591,-0.0302720109925833,-0.0962546112813929,-0.0400542553326896,0.0632221876715541,0.0316753492505177,0.0584621465475718,0.0282312590204224,0.0631707833397617,0.0259540471220162,-0.104093771879744,-0.0461867921155309,-0.03193237090948,-0.116631288403927,0.0917978557149861,-0.0774406258453503,-0.0207776309105148,0.0700024190349804,-0.0552853588427974,-0.0837479373562859,-0.0210140908367602
healthy,-0.200278303209137,0.110207866256534,-0.206931736420606,-0.119407538467401,0.0264255325720087,0.0718703634090828,-0.151899762220583,0.116728452215861,-0.185399410969179,-0.140386333701568,0.0329793303443712,-0.0743612493867543,-0.147504732295536,-0.149419946847257,-0.276953308904039,0.131773403520997,0.223415866290619,-0.102945549806078,-0.105281447322917,-0.170620154168328,0.172203250589692,-0.0915538979348605,0.0493638247752773,0.0856421952145201,0.151102678707728,-0.0924063344694415,0.0849668883494625,0.299780895063856,-0.0265030268024252,-0.0332339542443109,-0.0609879593377445,0.0781473960728151,-0.0502716143315843,-0.180794039561573,0.151921903429273,-0.0541020434350258,-0.0553862335390698,0.0556851398563904,0.141548747157815,-0.0938676542430088,0.120547810714957,0.0726563763175925,-0.0084690123240832,0.327435264718183
healthy,-0.156541978564515,0.059786212245834,-0.12543147329176,-0.0025398567080127,0.0029984900066156,-0.142380383866892,-0.0039823192275838,-0.0138407003735351,-0.0098815459002137,-0.0294015039001978,-0.016240847661131,0.0541589551673352,0.0232383816556693,0.0706251545561355,-0.136482983461196,0.006606520632133,0.199797543422657,0.17095521362172,0.128998557090241,0.0849318894153201,0.116539283472971,-0.174896634081923,-0.126109546980326,0.142224670580979,-0.107236952548631,0.0367004199984288,-0.123853915078762,0.0131393658113941,0.130856639516164,-0.116975617091122,0.0884342368569722,0.0098114749215526,-0.0152422160660697,-0.0412492664526636,-0.0532758589856494,-0.0306666743482457,-0.0925432413381573,0.0270510502970571,0.0223164052121612,0.127682395347022,-0.0735690487933691,-0.0389535527978735,-0.0254732998454346,0.0791882318496353
healthy,0.0100604478605462,-0.0375952210573966,-0.0073036369062958,-0.0261298663732436,-0.0153818092095246,-0.0786536062043007,0.0647931923318732,-0.0320180713958585,0.0146354105269732,-0.0497756927714501,0.0010386682790335,0.0272662793336832,-0.0313431257107828,0.104770599296896,0.0801217891858833,0.0847498803428043,0.0667683393624472,0.0301055296030962,-0.037079031856149,-0.0203315227201067,-0.0836029842548008,-0.091443776617472,0.124085048980751,0.04945423814783,0.0670495387762219,0.0213067471111234,0.0389085472786049,0.0240748379106325,-0.080434312184819,0.009275219673498,0.109234189216084,-0.0547445275067089,0.0961475140228943,0.0110891362021389,-0.0028686449591023,-0.0692710812370583,0.0180306020173562,-0.0105138221614307,-0.0173264713051426,0.0280830407684436,0.0162678850837376,0.0653023788039081,-0.0262654341789003,-0.0445070405878632
