group,DUX4,NR2F2,ARNT,RFX5,STAT1,SPI1,MEF2A,GATA1,ESR2,CLOCK,XBP1,FOXP3,IRF1,FOXH1,AR,KLF1,STAT5A,RXRA,RUNX2,ZFX,BACH1,MAX,MEIS1,JUN,USF2,BCL6,NR3C1,PBX1,IRF3,STAT2,FOXA1,TCF12,TBP,ZBTB7B,HOXA1,FOXP2,EGR1,NRF1,ZNF143
healthy,0.0079558796924592,0.0766633784135668,-0.0451007081582364,0.03915336202748,-0.1349369365544,0.0990441809582555,-0.0040431519748563,0.108069539560193,0.0677423592174321,-0.0232416026425614,-0.0204766083887887,0.0451007081582364,0.0459875931075598,-0.0274151788746712,0.0459354234046584,-0.0427009018247733,0.10415681184259,-0.0216243418526189,0.0345102584692578,-0.134728257742794,-0.0371709133172278,-0.125702899140857,0.234685408501824,0.113077831038725,0.214913091102204,0.150013980692896,-0.208391878239532,-0.0281977244181918,0.265882890836844,0.0044083398951659,0.0029475882139275,-0.130346002699079,0.0178159535408187,-0.0147901107725391,-0.0585604915067905,-0.0862626037474193,0.0298149852081343,0.0097296495911059,-0.0662816075361936
healthy,0.135504566707785,0.0399646226111027,-0.227234577967556,0.0377970549464899,-0.187896770903554,0.241111561581893,0.157092862904229,0.244771616373251,-0.21114989461504,0.240423845976231,-0.121774120833723,-0.156312974236961,0.162654858475203,0.113773024666125,0.118276772796597,0.213082382244379,0.0224539193658672,-0.0995915891692028,0.181275608097871,-0.207604572048475,-0.0937197681810647,-0.169069745327364,-0.144229686147119,0.142192922900815,-0.219056881312174,-0.221225368770994,0.183450534116142,0.192636325222621,0.0156572210972729,0.100489501956321,-0.231248995579796,-0.235127186828926,0.129261390911043,0.0819456761755079,-0.16691703960073,-0.189833082940386,0.164283378324171,-0.121371154150524,0.209989985709532
healthy,-0.047241932582724,0.0445560418258578,-0.108799751542804,0.0970870222136318,0.0067605259094718,-0.0778937867244305,-0.028943994012478,0.102115064866291,0.0200983816591904,-0.0951201267822193,0.097032851332947,0.0674447163028706,0.0730962165459577,-0.0109336535724136,-0.122534532109177,-0.0855200617997569,0.0665001731287472,0.0077809083165541,-0.0718069495856578,0.0310468091081544,0.0136116649284529,-0.0053964046413164,-0.0414673167017168,0.0589123101324518,0.0280014206885613,-0.0509836630503935,-0.0424069352503234,-0.0759712129226693,-0.028436757584247,0.0107307590011212,0.0452090471693863,-0.0073918629007264,-0.0183383204994837,-0.0227783628654364,0.0074568679575482,-0.0700665869280184,0.0140913234537899,0.0087392404421246,0.0186239487794585
healthy,-0.0427910910768162,-0.006525122815165,-0.0480345697122056,0.145430973576407,-0.0919911158690737,0.0624569872257773,-0.110673325161477,0.0847638687396266,-0.0461962157969433,-0.0691318015191142,-0.0570695196447179,0.074917020742173,-0.0267962002258779,0.0444769022476558,-0.0794498212645276,-0.169194852144462,0.0137773185243075,0.020540522071422,-0.0465362292973621,-0.0518474255062102,-0.0292219149888238,-0.0177213325658531,-0.0955516345998744,0.0353542758779286,0.0657894046565067,0.0810258586847079,-0.067535092418615,-0.0667374506849281,0.0987913858774498,0.102376140371383,-0.0039475781243592,-0.111765360135569,-0.0623956850013831,-0.0051322792516046,-0.0197528597696133,0.0122504654469551,0.0694561330551531,-0.0206324754080133,-0.0102324817578867
healthy,0.117329785220691,0.0327376347808568,0.039725459201907,0.0105234889773827,-0.0128464376713983,0.0929008672555201,-0.0400708649717688,0.117035620966138,0.054856888889314,-0.0205592346423781,-0.118681042957732,-0.0433275479447514,-0.0785418559655513,-0.0607591523193699,-0.0161923188376968,-0.0290444500107961,0.0151561015281115,-0.137266530343757,0.124399216499455,-0.0845674785991293,0.0312098784910835,0.0109998452863679,-0.0082536796325766,-0.0857972749665493,0.0601822108136667,-0.0505374189321412,0.0511883759599577,-0.0365978289341474,0.0623362522905521,0.16925262290008,0.111755847055393,-0.0429422876629825,-0.0996438711034265,-0.0172437188184849,-0.13437612931354,-0.138465961368772,0.022878387668593,-0.0855258847188008,0.0564207040231938
healthy,0.0982352356857535,-0.0916217510973398,-0.173482825133439,0.143927931814774,0.0363314259609581,0.122423840350529,0.0827839990276473,0.179410047763734,-0.0762489965248696,-0.133323724430012,-0.109348055656497,0.19823996862788,-0.0770128279862332,-0.0773346653761666,-0.0429157079128561,0.117108960504673,0.0557307982371601,-0.0800693706082092,0.125527228868583,-0.0742370565465904,-0.0953627305126524,-0.129134971254792,0.214041941118305,0.014116737008165,-0.132111815014611,-0.107207745755201,-0.0288637642544603,0.0222709648669119,-0.0981573619883783,0.0553031012898573,0.170932157350271,-0.152606286160152,-0.104123521467361,-0.0499258616472747,-0.150692296691852,-0.033081720066196,-0.145518562922488,-0.009074719297252,0.146970481506753
healthy,-0.113171798225702,-0.0282659195327449,0.0162562720881254,-0.0737412313732505,-0.176288982752861,0.173755645764197,-0.259744388790457,0.108995035797248,0.0686446164466142,0.0601962785835641,0.0043031797699765,-0.155706243489742,-0.242313766135033,0.0547719766006134,-0.107268441053825,0.189552823296268,0.183707684636933,0.0241972771990137,-0.155864265166645,-0.117346897268084,0.130334615723429,-0.217389589222266,-0.229091510243443,0.136535719002313,-0.127071052248866,-0.105939395581768,-0.127693158640041,0.204267136495035,0.252373925102492,0.185329486057779,-0.0496487474968145,-0.193366967560881,-0.179326325721542,-0.154322306277287,0.0944886458575632,0.0637409543044067,0.0970419434790994,0.175116295571634,0.2364320329821
healthy,0.28482685504219,0.0322037704004154,-0.268079898825975,0.0833821699147688,-0.0772425872543779,0.0421308118236016,0.11696319804711,-0.0740607900242969,0.0183565224812364,-0.159521291636941,0.364367637427552,-0.265553543528558,-0.1942265271348,0.256647000304328,-0.0939148728706692,0.0544556091776702,0.0567745461419665,0.249167495211974,-0.013652274686045,-0.129022499934783,-0.337237319455284,-0.200839023594707,0.152904646810371,0.251108930809989,-0.250731429443709,0.0446032383544077,0.066228673765636,0.0733099356583977,-0.0917826124061821,0.008524893491286,0.399894249524571,-0.235187499559597,-0.388046514336682,0.153360967143238,-0.176417589053004,0.092998083838273,0.155182100108043,-0.0724927074258997,0.238033279090022
healthy,0.0844336434210742,0.0255933684674386,-0.0869400201095588,-0.0773017358000957,0.0040800657080258,0.012854844359948,-0.0192339572235672,-0.052997868852159,-0.0387380490435775,0.0703938479952714,-0.0491962238363943,-0.059453170497041,-0.0360447726736486,0.0395546132794414,0.0404623048873658,0.0731536099511227,0.0453019753032332,-0.0901838199619729,0.0811173549917056,-0.0592418652127122,-0.0494009356715568,-0.0803952837392679,-0.0644261860415715,0.0732264331210199,-0.0625471711207827,-0.0761267634767107,-0.0141241915751323,0.0663045711403504,0.0859778882616517,0.0951283360605545,-0.0237507454496605,-0.0426323763044898,-0.0977928571193429,0.0258411050186538,-0.0227700535343986,-0.0775427214466421,0.0550401651290201,-0.0811648868715169,0.0812614858222887
healthy,0.0742291082144807,0.0010073943652399,-0.0743176869672799,0.0538421262983511,-0.104965708698398,0.0315965777353901,-0.005165607523524,-0.0085477740659868,-0.0911322696440222,-0.103582308108605,-0.093242136933394,-0.0197640208496213,-0.124713933507631,0.0806477800998095,-0.0046796714389483,0.0278852262459844,0.0530692917960058,-0.0914984883698658,0.100478083855749,-0.0596624003378709,0.0819310761178597,-0.0913698904621116,-0.008670590169484,0.0206747872835866,-0.064085140488303,-0.0397273061034706,-0.0022349885566578,0.014331883486723,-0.0331483308609001,0.102771759615093,0.133422653353555,-0.0309490534481823,0.0080213275620421,0.0158751717484843,0.0893468636053049,-0.0128131206560909,-0.129037211509015,-0.0445338749195093,0.0596092682020195
