group,ATF1,DUX4,TFAP2A,EBF1,RUNX3,E2F1,FOS,CEBPD,AR,KLF3,PPARG,PBX3,ZBTB33,BHLHE40,OTX2,CDX2,TCF7L2,SP2,E2F2,FOXP1,HNF4G,ARNTL,FOXA1,NR5A2,MEF2C,YY1,GTF2I,MYC,RBPJ,NRF1,HES1,SPIB,ASCL2
healthy,-0.0153394455540045,0.0464648998513585,0.065041928528115,0.0193138579391759,0.133366096497917,-0.0371317291940457,-0.23437868992778,0.085762460513728,0.176950663777999,-0.21151465463331,-0.0411507978981517,-0.0516896891666962,-0.0649972722091805,0.0925948773107081,0.194991816627541,0.158686229333784,0.0979536355828494,0.124077582159538,0.0316836582840354,0.0413294231738897,0.169805652748477,0.201734920786653,0.0022998004251273,0.178826229173248,-0.166501085147324,-0.346555363091271,-0.210130308746341,-0.191821217983191,-0.272827780530394,-0.157837759274028,-0.1289451209234,0.15359540897525,0.021591330204836
healthy,0.0872981016929476,0.0430415157751878,-0.0060126283199503,-0.0014635702897196,-0.12187527235988,0.146321808854953,0.126032727610149,-0.103845105241138,0.0081982349026031,0.112826808540358,-0.054761093339852,0.0882570016357534,0.0169535641254704,-0.0106485419304581,-0.0164272694869057,-0.047570024754789,-0.0788422390416381,-0.0815338062604305,0.143915777862931,-0.153002353003097,-0.130347215838019,-0.0614768337107604,-0.149516899496903,0.0662510949993436,0.0885368032437436,-0.0343800909348485,-0.0064285793354835,-0.0475435738256647,-0.110320588979395,-0.0840849470018395,0.077093132525148,-0.0057982252603007,-0.0198248877487811
healthy,0.0406487683223982,0.115976051540615,0.0817374931199617,-0.0991123121427589,-0.103632093899785,0.124190145931378,0.05496497720061,-0.0061065203462843,-0.113308933424002,0.025144865783762,-0.0567754704778814,-0.191196335329964,0.143510781038543,0.106697627536827,-0.0546159702399818,-0.12649189246883,-0.0032153328374555,0.148953275517446,0.0416658923050405,-0.0587666039674165,-0.111111039273391,0.0997624910252277,0.0226124410658404,0.0982714225135448,-0.0854538350478772,-0.0160964905520383,-0.105523151452909,0.0690171492528821,-0.0680214251560132,-0.0911864868015318,0.0054122828754585,-0.0449403895325755,0.04777304205973
healthy,0.0602055200938572,-0.0408603107104355,0.0517259368418835,0.0959081461458757,-0.0692910444735668,-0.0495488598256304,0.0792513514497413,-0.0338800126203699,-0.157318363422544,-0.0870016498266335,0.036336109958288,0.0378725179956107,-0.106292971165098,0.0722465043614176,0.0519462790701511,-0.0670421167307047,0.131531736398624,-0.034175798111577,0.0506421883821975,0.135683510884515,0.153687506704569,0.0047409504440847,0.0650530491157452,-0.0327154320932488,-0.0492488830420378,0.103234525235775,-0.205512238295539,0.0037919220967906,0.138905417216874,-0.0074227788147661,0.0449911287343987,0.085905926245846,-0.0704179033692182
healthy,-0.0013043384392211,0.055833110887799,-0.0833533605311678,-0.0631458004047195,-0.0578235184318084,-0.0423587136697558,0.0194262484871129,0.122299485759694,-0.109690342753807,0.116957832423824,0.0576879188910973,0.106077583562004,-0.0902027516173253,-0.0530694631056868,-0.0567258078641471,0.0788317615605509,-0.0072416611860718,0.067021687276712,0.0045199846903702,0.151986099493947,-0.0198136757462875,0.09170726080712,-0.103525406492192,-0.0126817856169818,-0.117574487478011,-0.0543027732140593,-0.0843735856469942,-0.0331218020989348,0.0231019646085318,-0.115680936748795,-0.0773256380905097,0.092093073786048,0.0420762146266077
healthy,0.0355126483006485,0.0526393174815593,0.0004402048467269,-0.031660990923949,-0.12285955233556,0.029821852883329,0.0741151025224033,0.102525869317298,0.162938718276274,-0.13049859178005,0.184527660268516,0.0218754802390992,-0.175200718804367,-0.0596569389184921,0.0743468177116621,-0.0027041540676547,0.0414605449536024,0.0859760575306254,0.005104755836094,-0.0522644682010335,0.0876653098718998,0.0050728882459628,0.173324311887153,-0.0077365326651458,0.0583117485249049,-0.0240557095198519,0.0366771656620514,0.0002065992072062,0.0513411182801994,0.00616907933361,-0.0451955345427031,-0.0335549520221676,-0.0563259655568169
healthy,-0.0414261026071955,0.224478912579465,-0.260683615799734,0.0076595528362815,-0.392750886140684,-0.0503835032795953,-0.459192443138262,0.160728701889444,0.527471992736123,0.0001050281485876,0.0265177320157161,-0.391483046347019,0.357420167156876,0.125429866450743,0.47804124480443,-0.0611620170283979,0.303531349418169,0.0669610712325562,0.0600592214682281,0.0559518706573915,-0.0576191925162197,-0.128276879478529,-0.281764265623389,0.0250398359248763,-0.37511365918858,-0.453130818562635,0.0814305742031517,0.123473717183299,-0.0379526716931913,0.046384931622653,-0.237266089670006,0.170072456108434,0.234503474261621
healthy,0.0073743405563922,-0.013060454271925,0.124006993654051,0.0107197225784635,0.0127566424887029,0.141983674963571,-0.0003348834428698,-0.117930757989608,0.0826851387292108,0.20219019414097,0.0264040058873071,-0.135755533407517,0.0249056614109615,0.0937984356632121,-0.100530628586885,0.0713681498041857,0.143116064337399,-0.0360293155648453,-0.0137060543112721,0.0211287285604497,0.098017276562047,0.0290520017706183,0.0501393014515378,-0.039305649454366,-0.121497094035841,-0.104811612805015,0.0568887564083481,0.176849529494941,-0.123254369009251,-0.176007142277825,-0.0126461654766221,-0.127072730739293,0.129354771520087
healthy,0.0866450102493472,0.0631569487876873,0.0437464424863738,0.0167842182448206,-0.002652023039961,0.028134755679475,0.0760791198630923,-0.0937000550063131,-0.0185233392371866,0.0427853398345442,-0.119802826781321,0.0175048577702351,-0.0617806070785931,0.0314585877633982,0.0473921118344151,0.0042026907676064,0.0629046979590543,-0.0321306667547395,0.0138743354695732,0.0465591442051681,-0.0386401178645193,-0.116223054587917,-0.0095265929769644,-0.0733692680957109,0.0421922054544945,0.0473975107819958,-0.0815840967754773,0.0030666922083143,0.0303323672980579,-0.0755751880947376,0.10450172943108,-0.0269445276911498,-0.0081950925269434
healthy,-0.0044771802511884,0.0481491526291311,0.0778528806767107,-0.0328944262316586,-0.167116824876493,0.0555722485744688,0.0446661810517795,-0.0772866538232058,-0.0206133068117385,0.089253656852767,-0.0446763979375135,0.0133364884855989,-0.0637585811147747,-0.0065383136407757,0.0786636786363025,-0.0588649042320448,0.0795963041506119,-0.0759669140315003,0.0387134711167627,-0.108424198476307,0.0723959363142748,0.0515849856095445,0.219237104837216,-0.0429792675251793,-0.0750113181396098,0.0118589858859047,-0.134890442049274,0.0873140691727735,-0.0355383448757679,-0.0783141202216388,0.0867081726181085,-0.0813273264390705,0.0554037756517796
healthy,0.0240311614111479,-0.185695338177052,0.0240311614111479,0.176956734027544,-0.0633548800839353,0.155110223653773,-0.0502469738596729,0.0327697655606562,-0.168218129878035,-0.168218129878035,-0.172587431952789,0.028400463485902,-0.181326036102298,0.124525109130494,-0.181326036102298,0.176956734027544,-0.172587431952789,-0.168218129878035,-0.0371390676354104,-0.163848827803281,0.0852013904577062,-0.185695338177052,-0.124525109130494,-0.0371390676354104,0.181326036102298,-0.181326036102298,0.0589855780091812,-0.176956734027544,-0.168218129878035,0.0633548800839353,0.181326036102298,0.115786504980985,0.0983092966819686
