group,RFX5,MYBL2,TFDP1,FOXP3,IRF1,MZF1,SMAD3,AR,HOXA4,STAT5A,ZNF384,KLF3,EHF,BHLHE40,OTX2,NFIC,CDX2,JUN,TBX21,GATA3,USF2,NFATC1,NFYA,ELK1,FOXA1,KLF9,MAFK,TP73,ZBTB7B,BACH2,SETDB1,MYB,ASCL2
healthy,0.147189914851271,-0.10760847866507,0.091567580842241,-0.159329484514121,0.0980824200996828,0.052345975894096,0.0299985621621737,0.0546754096983557,-0.0779508092547392,0.104445751467417,-0.0489181098894537,-0.0511149742902189,0.0676293342683853,0.110278805221173,0.106244907657699,0.047895431633925,-0.0587093072618298,0.0738979732050516,0.0040907130221145,-0.0312106252798373,0.234988736937027,0.024714724508609,-0.192964236029285,0.0246957860223955,0.109066742103509,-0.328715305207607,-0.105752507016148,0.235954599733915,-0.0502438039243982,0.276615529634286,-0.010169967096646,-0.0867950823164407,-0.0649021922536422
healthy,-0.0138938767542003,-0.121097250851337,0.128371837719384,-0.0883131998425879,0.159462320441927,0.0263659505701837,0.183438873999345,0.0738156534162621,-0.110203179184579,0.0129761873902719,-0.102183872172967,0.140387017443615,-0.13521329223099,-0.026176515328549,-0.0808384874852502,0.134972938985118,-0.0489002326583278,0.101883481280308,0.182735040253213,-0.101039559691672,-0.199455854203853,0.160734662571687,-0.0467296057373988,0.0743902922262702,-0.183672235519262,0.153339341769215,-0.19657338851722,0.036618556712915,0.048768504488162,0.0922776604530908,-0.0988106177231043,0.174631984524184,-0.0431928056978074
healthy,-0.195774303085731,-0.296069483582601,0.35220151633803,-0.333870890785085,-0.0051537671866201,-0.36878369599285,0.180871719323204,-0.0861664707999054,-0.148260225560403,-0.25720434379,-0.26883448677529,0.331012238542904,-0.337661772106243,0.360111005008111,-0.295892539067611,0.2205547971851,-0.262735064758555,0.364903998164167,0.0339798876287295,-0.224084736984152,0.173118864416393,-0.251821994584014,-0.403742630704523,0.308229427362775,-0.401107396731269,-0.301956503331341,-0.263698964840215,-0.433213187201228,0.371666101487043,0.248974358342767,-0.282396905174279,0.291718851714022,0.262554333493244
healthy,-0.25989547946561,0.129958111053832,-0.206650209032836,-0.272022283040761,-0.0053319507256965,0.0131617522418094,-0.138545564863891,0.003560092407145,-0.0931737646673414,0.185313672386027,0.224182108439871,-0.153994466321575,0.346596448094324,0.381969203103189,0.069224746839822,-0.0308126489111504,-0.0849640452862526,-0.179293939318564,-0.214577173451198,0.0603752807090898,0.0594516872787174,-0.181467549862147,-0.212160109792989,0.207225544420314,-0.126987546368201,-0.114429514181942,0.0086573237622386,-0.208190623134793,0.0790316496590137,-0.13944841565221,-0.139707152818875,-0.282239671829007,0.267278768318576
healthy,0.154720275377145,0.0121769089227113,0.14607584655496,-0.18981565635922,-0.219597610778765,0.0549093295226173,-0.108952451393607,0.0859075041932584,0.059591851021399,-0.167251608822849,0.265290432062417,-0.170238481047731,-0.150827488188931,0.220149101219105,-0.0107709759601374,0.0796308076616,-0.136254904793382,0.177179907390146,-0.141722748679208,-0.169873762036519,0.196642372690045,-0.148247983569313,-0.0431030221758146,0.162520556165317,0.122473526349574,-0.152584904392148,-0.195042315092471,0.0189609766594827,0.163897076304406,-0.261719715291361,-0.133703342356074,-0.159738103063654,-0.19306871463664
healthy,-0.120167635971058,-0.119329920901154,-0.127432057157596,-0.117832271539248,-0.0166372446120663,-0.130311679186117,0.183686186113428,0.0303688963974278,0.0767754507184283,0.0788300294191545,0.0322525947738752,0.0879265837741527,0.100112910336209,0.097619839173402,-0.090302472688152,0.091875023337572,0.0877464192031804,-0.0760672132510615,0.119852598897442,-0.114905224574913,0.022591457849674,-0.184668057932668,0.0959401432986266,-0.204004760002283,-0.246421973889296,-0.184139985036274,0.291615052074889,-0.150913422599127,0.225941678460061,-0.0303296265431699,-0.1630407816484,-0.05391788628447,0.119025171776577
healthy,0.0566172165915875,-0.0695143494395809,-0.0985569764978255,0.186218954823766,-0.0245918174648547,0.0437405136892686,-0.106355378618178,0.0469830379241907,0.178341751484383,-0.134945628307914,-0.214260514543956,-0.0307791724405836,-0.0376523898782448,-0.0401857031418923,0.0691582846721097,-0.121631140855426,0.115697700918795,-0.0276329608066988,-0.0240577203136479,0.0162418068112884,-0.13145502616123,-0.182223441162552,0.0733522606627335,-0.0363040134637227,0.0721060339765844,0.143645866601616,-0.104540032016809,0.0442308323854584,0.172939490135291,-0.0428474332069228,-0.0697624273513436,-0.0921186250466661,0.0958689793597848
healthy,-0.256210420572315,0.0760795823008223,-0.286403284100941,-0.107934508585844,0.406247965895059,0.014537304661931,-0.210607094988997,0.096131565232822,0.183638786393287,0.0162529823459524,-0.132459508336899,0.327449340836077,0.410912464598492,-0.0586087751702298,0.0571841499504621,-0.290041439904112,0.191458906551259,0.038709977745732,0.355175917693923,0.128530300069475,0.10761281902009,0.157520657364211,0.0972804565390863,0.0111978605983894,-0.218465511523845,-0.0818776537597695,-0.298995132817598,-0.0729163015709079,-0.210852191801001,0.124149194554921,0.0320004525171485,-0.186939934079953,0.326614479820192
healthy,0.0194180977660847,-0.128542373486501,0.0805823148432621,-0.103983610441163,-0.0282487011127946,-0.0845919544025528,0.144962619560232,-0.0638479357121083,-0.0682125212852255,0.144265631629089,-0.140031987624436,0.117868018159092,0.0171481104735267,0.143248208639903,0.0300926865009235,0.0790071481271358,-0.0329578293971255,-0.0452222228283696,0.13345880091296,0.163455090145122,-0.0326176547392525,0.0125982994324144,0.13557944079397,-0.0788638693087786,-0.140688929509303,-0.145638467446963,-0.163004213677394,-0.165992462321181,0.0949299696227308,0.120314428125127,-0.133574470966691,-0.0286976102893231,-0.0696533786971063
healthy,-0.0210960535299847,-0.038617912784544,-0.0286547534558324,0.0578134728845728,0.0375626797391083,0.010992570237961,-0.0096300774619416,-0.050090364128328,0.0398676410025388,-0.0396640646505869,0.019016542415826,0.121712204596828,0.0487016543822356,-0.067990000445625,-0.0253093259343266,0.0233612945044192,0.0539442587290496,-0.0707666302700364,0.0536345510283687,0.082815381154761,0.0576730699544834,0.0056779481902238,0.105283561407599,0.11397677702332,-0.0299992418066209,0.108977232417122,0.013734928481012,-0.0372980620682818,0.0175023544605593,0.0234549491023303,-0.0761219202080975,0.0906563083427794,0.121253486587329
