group,HSF1,ATF1,EPAS1,KLF5,TP63,ARNT,MITF,MEF2A,MYBL2,ESR2,CLOCK,E2F1,IRF4,NFYB,SMAD3,FOXH1,KLF1,STAT5A,GATA2,RXRA,STAT4,RUNX2,PRDM1,BHLHE40,SP4,NFIC,MXI1,IKZF1,CDX2,JUN,SP2,E2F2,POU2F1,HINFP,ASCL1,CTCF,JUNB,HSF2,NANOG,VEZF1,MEF2C,ZKSCAN1,TCF4,RBPJ,JUND,RARA,NR2C2,ETV1,HES1,SPIB,ELK4
healthy,0.0377891220804586,-0.02971519989318,0.133124728770246,-0.193030065155857,0.267626773678321,-0.0328497814482411,-0.0879107645214858,0.110549409085816,0.166876889757065,0.050644072700204,-0.116945221955738,-0.0466546052664899,0.194803161793064,-0.0434250363915785,0.201705573702188,0.0754674256210918,-0.0274988290966722,-0.167066864396766,-0.0196782064289946,-0.068185064432566,0.0692299249509197,0.0779370959372005,-0.121599600628405,-0.0794568930548059,-0.248217697988902,0.403237003984651,-0.0296202125733297,-0.0699581610697723,0.0609343656839904,0.0468129174662405,0.160449414447192,0.0605544164045891,0.152502142019714,-0.152343829819964,0.132523142411193,0.0126174823201196,-0.198634317027027,0.136575934724808,0.0512456590592562,-0.112417493042872,-0.0359843630033022,0.0547285274537685,0.0470662169858414,-0.112512480362723,-0.0268339178577199,-0.18824903672339,0.226465601743176,-0.0050501591720428,0.0175884853922872,0.0096095505248589,-0.255468396737478
healthy,-0.189130568201241,-0.200388518991348,-0.16706898614399,-0.15196166680612,0.142685122831807,-0.116683804374848,-0.0795014232882079,0.156732399228605,-0.0437196720150256,-0.129417583684169,0.0487846571169148,-0.0902366855599657,0.145875208653825,-0.182679331623514,0.0865067291061409,0.170395126985743,0.0966356568804417,0.101675731512403,-0.200288445761509,-0.212483684435254,-0.109252504359064,0.134864349595727,0.120128674339502,0.156979347177237,-0.205427371464612,0.152630654909758,-0.201320846348506,0.108626399647378,-0.171432739720127,0.123905144715529,-0.174518546648553,0.0795265853790438,0.13281443000117,-0.0664483370461798,0.0775906500559742,-0.101315194696569,0.173860953377479,-0.182379147879842,-0.11599281741465,0.155773975188666,0.145590373785563,0.0542784401924916,-0.144152827590264,0.0350838267650827,-0.099165129980486,-0.0768828763866046,-0.237204611927106,0.152983679044186,0.152233417387147,0.230550892409838,-0.225790907794724
healthy,-0.116541267300157,0.233978207117291,0.0569287796968158,-0.37030163272889,0.22699030666267,-0.0023428145328585,-0.0357756011907958,-0.0153915013032791,-0.0822827243632888,-0.171668359324255,0.082582247181899,0.25366314462435,-0.177885112632619,-0.0797078210165624,0.0970255353632795,-0.122101469899772,-0.0427688798175733,-0.170131856909451,-0.278486305069446,-0.241159721769576,-0.0701727354871038,0.236210562268148,0.0601788505020668,0.147476513549324,-0.194729134123938,0.0242700361239886,0.0015704262699507,-0.0458998034242612,-0.2790733532457,0.11576225974844,0.105338534696364,0.0704250958729494,-0.137419745320601,0.0647606394745917,0.0238741199120964,-0.0956694085685223,0.152806695862824,0.0413134636906801,-0.04251817425393,-0.0639787359840209,0.128703383075713,-0.0677736569993682,-0.172989734852765,0.0396094105278963,-0.0866344930496987,-0.050269775154896,-0.0827051177304173,-0.0649836267663471,0.103897598263741,0.122221858214987,0.0644764237613525
healthy,-0.1943179196632,-0.0062860331045189,-0.0558130245847962,-0.0070172977596425,-0.0137302967643093,0.0355371457779003,0.105242619404744,-0.103134113325715,-0.139873186538927,0.020011065184486,-0.111509699645631,0.128420918689463,0.149561258665339,0.172675855269518,-0.0907105112151261,-0.191177535453112,0.0328468920790652,0.100278548538537,-0.243395833569093,-0.0530127389832103,0.128157684472356,-0.0197020282136022,-0.152230453626805,0.198384361849072,-0.0577014668583229,0.098870771945448,0.14150629162186,0.106502984836253,-0.16195011385927,-0.0044855110595059,-0.0221132536423038,-0.155809912511029,-0.0266456203924548,0.137953156159348,0.0695017303428025,0.080835016326134,-0.15434475085861,-0.161090390906198,-0.159232483801856,0.0058079997662523,-0.134258400688031,0.0136834410736642,0.107252675886574,0.03556083685744,0.0649772606191647,-0.0261244166425826,-0.200065375559518,0.176623842057691,0.0832899386348754,0.0657711750179599,-0.251273380750242
healthy,-0.0564260900384064,-0.0054960511878756,0.0911133917915645,-0.217648205308011,0.12139011779002,-0.174621534913041,-0.084380143493981,-0.132446635333704,0.0914370647015052,0.0576100514721371,-0.210058394983956,-0.10051481216912,0.0856434260849176,0.128019024162688,0.153744099865102,-0.0983939028381925,0.0174607693637287,-0.306425615637701,-0.0137816517969514,0.0232160782936128,-0.0327250347366422,0.249615696375499,-0.0034571247979528,0.230820840971785,-0.0121893727284763,-0.0237771823184114,0.0528305524829131,-0.0212708466934096,0.0552341432532792,0.170403139948615,-0.156044413424072,-0.0216972644579862,-0.0102569176905076,0.025935356622523,-0.105083497881475,-0.170175823612193,-0.113725777519597,-0.0409728380157741,-0.173010091001214,-0.0480356151476558,0.188050234178264,0.110380447641196,0.0382727245302157,0.0134457346815359,-0.0178658928579144,0.0442340555261312,-0.233693970404269,0.0871585134232258,0.0779396914142716,-0.240087575089118,-0.102991868172335
healthy,-0.011763776695118,-0.11187924447067,0.0164809844689639,-0.0825017772781845,-0.0348850360571874,-0.102082740479783,-0.129046408890627,0.0030743990963871,0.0016903669332007,-0.0041098776724512,0.0968178056404596,-0.176376310501274,-0.106640013440586,-0.116514870589105,0.0506733835796007,-0.008076459712719,-0.0691017730741569,0.0686396011998181,-0.0677148849321662,-0.0464038194400888,-0.0639125837596442,0.0641848951299895,0.159330835612981,-0.003999860401988,-0.0073906522807005,-0.0281536181883257,0.0855610272696094,-0.0055367495177028,0.0312883653585787,-0.0374129498180117,-0.114915522458669,-0.0423406308124391,0.172187831325207,-0.0098549894698802,-0.0397548524375788,-0.0115305798170933,-0.0096443920763072,-0.0198022394724401,0.0143712853434897,-0.0344436010724281,-0.0585278219835294,-0.120023005944779,0.0400260462510005,-0.0495198164886262,0.002065617713494,0.186235273506882,-0.180522198341258,0.0427477940515462,0.20520754070418,0.0173996162600327,0.0138472753193872
healthy,-0.226180676530965,-0.274095041501428,-0.177440756379763,0.210662077103777,-0.217235885704398,-0.102059450674226,-0.113035199143949,-0.280408470917029,-0.0851225505098118,-0.0739216506271601,0.172591576969333,0.174466307101476,0.220311423372163,0.191717193930179,0.212251921774664,0.19348624074605,0.211185898758347,0.222925936718216,0.162078384463587,0.0247375542191588,0.12887544344675,-0.0078037173392739,-0.107728058696337,-0.133153320292401,-0.182397150748731,0.197955572874804,0.0757243935728569,-0.161951258155606,-0.25307937798579,0.0796162965677726,0.224209452936138,-0.334496885856994,0.363428076597239,0.187120735493445,0.0707909738378615,-0.218825730375285,0.193729771866157,-0.0431570840959221,0.147569137288917,0.172115236224973,0.0080855395160014,0.170790365665901,-0.0352032658146955,-0.209663446347112,-0.427564064794444,0.306443326134493,-0.130057871275194,-0.141696820845585,-0.0109803433965172,0.0539612886319847,0.204745343034765
healthy,0.042672222218298,0.2985622399203,0.118324948678362,-0.161436074945505,-0.101601808694827,-0.0345256256382094,0.141268881762361,0.0317981504775311,0.153952313051427,0.0448533066242921,0.0456728927563186,-0.169443834530551,-0.216885779320479,-0.135782581151801,-0.0414002961991968,-0.0806374224433728,-0.0054325572576401,0.0256579724064473,0.0344002244813967,0.200543321420125,-0.131957845869011,-0.330817208897649,-0.0211032232464967,-0.0787608837039242,-0.0804896282228434,0.170299249564524,0.0636052581805488,0.0185817642720108,0.0503888719750285,0.142473628590312,0.030642668389756,0.0411853227875177,-0.0590460304078549,0.0003314173430052,-0.132826696741214,-0.0547958269144497,0.184487494735343,0.0258415955289231,-0.0392774337588659,-0.0493677482695528,0.109658833020049,0.056752980683278,-0.007112037036383,0.0613032512304853,-0.0689258501196061,-0.0788907634734803,-0.321121012308374,0.0320310383401834,-0.288333088414571,0.100688171695191,-0.0065746035071853
healthy,0.015423683729645,-0.0077266010299999,0.0880302097556175,-0.210744734659766,-0.0408744198165913,-0.0330875357084473,-0.079542344439162,-0.049168457329772,0.0377790113632941,0.119483771344982,-0.0895140004660388,-0.143848778924415,-0.0045002593928635,0.0867575779861323,-0.0890120899279887,-0.0037535959963556,-0.119243628252591,-0.0418797445073744,0.060654985365319,-0.0871651762716346,0.178262304939188,0.0026953875944208,0.148064518807337,0.0418261881264961,0.0136610714175548,-0.134964849629827,0.0157703856204878,0.0029961303154149,-0.143113926816929,-0.0236617313802895,-0.0625547827328248,-0.100908906927944,0.159916801114512,0.0130598036040076,-0.0797718435223494,0.104819076695364,-0.0008835516858676,0.107685619166393,0.022031298669473,-0.0993192498732009,-0.0896176707415475,0.0682116581517416,0.0851506689313424,0.212236933741769,0.108019975589313,0.0587917100070858,-0.103701455729049,0.152299251717833,-0.0005720660336519,0.0384111230622455,-0.029796321011503
healthy,-0.279548279603305,0.147230109609475,-0.058020295343822,0.0545836023465829,0.0076270369302597,-0.0808001535100596,-0.203175183616874,0.16521703856963,-0.0215677747903256,-0.0407211421179397,-0.0048587535779608,-0.183094226356901,-0.126794971482131,-0.0189732779457111,0.0984132813653561,0.296563041044896,-0.111099086470751,0.108915750509628,-0.209948486068319,-0.227740483394379,-0.059897128631257,0.0909425963794185,0.0720336687462924,0.26460177583872,0.0977520386983578,-0.16308570132081,-0.312078785844742,0.29605499888511,-0.191430794103413,0.0574717419682939,-0.141891219339035,0.0293324583607753,0.0186224518339715,-0.105675920672454,0.0523356110950907,-0.22490500327017,-0.0044774296877447,-0.0273954936201111,0.206777377891978,-0.207355920749674,-0.124112183568827,0.291421878038244,-0.169590115025355,0.338284052830183,0.0080336739766111,0.228889385539214,0.105003902123728,0.203365642243459,0.197639430186369,0.224679421368707,0.103860947045695
