group,TP63,ZNF76,ARNT,TFAP2A,BCL11A,RUNX3,SRF,IRF1,FOS,FOXH1,STAT3,CEBPA,ZNF384,PBX3,RXRA,TFAP4,RUNX2,PRDM1,IKZF1,CDX2,MAX,STAT5B,TBX21,GMEB2,MAFK,HOXA1,TCF4,CTCFL,GTF2I,RARG,THAP1,BACH2,CEBPB,ZNF143
healthy,-0.0966915608935613,0.0098359243570007,-0.0404668306590793,-0.0717103550871994,0.0426450284405605,-0.008474550743575,-0.0723910418939123,-0.0077257952561909,0.0928797147759693,0.123374483716705,-0.308044814377903,-0.112415426128628,0.0041181551806127,-0.0397180751716952,-0.0616361903478492,-0.12310220899402,-0.0483627976169485,-0.0067047650461216,-0.0601386793730809,0.0044584985839692,-0.0220202181971609,0.0078619326175334,-0.0685791957763203,0.0801508714904389,-0.0712338743225004,0.0254236522307252,0.170954491505934,-0.0330473444659092,-0.0327070010625528,-0.0286228802222756,0.20253835933741,0.112347357447957,-0.0378802207935705,-0.152984359808714
healthy,0.070793833475565,0.0894887696513186,-0.113702039825467,0.0259619990366578,0.0456501204886544,-0.097038674062541,0.0672842592378674,0.0663630881913291,0.102388641215189,0.0696009891425691,-0.0174658476657007,0.0504086964615903,-0.0895105793741407,0.0893714502002926,-0.0670483560040576,0.0874178469125295,0.0887119431471294,0.0668179315411982,0.0816302102497229,-0.0628519862194241,-0.0937999302234624,-0.0982892035319866,0.0789633131286001,-0.1057290057193,-0.10429124978872,-0.0695639547581635,-0.101251058716107,-0.0933472994541695,-0.054928735176221,-0.0848689540888015,0.0965702391462755,0.0485321120500733,0.0867269949678707,0.09905212238684
healthy,0.103144752762079,-0.0188562557383777,-0.112314854169128,0.0646563945943685,-0.0282786398678272,0.0574974857483839,-0.0112201746678875,0.131814850584455,0.0096128111931178,-0.0495574282978382,-0.0091882162785346,0.0716818719479452,-0.0490904180744101,-0.0767641979650631,-0.0150932225567909,-0.0911173617477366,0.0848562436056365,0.0404209056769583,0.0662010187581384,-0.0145864479813207,-0.118438122557482,-0.130691286726198,0.0336888008762258,-0.0218133980519108,-0.0678932128505979,-0.0769391611140485,-0.0123393202648065,0.0314301856802329,-0.0386801107097806,-0.0600326841041365,0.0320226745256606,0.0061824730902835,-0.0289917472477827,0.0978649304631522
healthy,0.164286686391508,-0.234444729632824,-0.0540952145518157,-0.0382676969919603,0.0326477726590253,-0.138663519770624,0.0936586196469585,-0.110605212273749,0.196544070102624,-0.0145348032369482,0.0287444819359907,0.12663750440444,-0.155234093594828,0.157754257830639,-0.0191081019856119,-0.101377183952932,0.0768826724958641,0.0338069643816507,-0.0455425830611228,-0.0007610189460004,-0.0269583926237017,0.0126571042482327,0.0741421660317854,0.102924369599246,-0.156481901213604,0.131754473651112,-0.0928341325591201,0.0754749970103826,-0.114335462496867,-0.0338746238158742,-0.143706842022522,-0.0935939539930104,-0.0555585743504193,-0.0345015214055379
healthy,0.0652152081080228,0.0431362820305776,0.0191197134798231,-0.0239084333310553,-0.0001063769234439,-0.050519368006463,-0.0297442186023016,-0.0015068598907677,0.0483760048712869,0.0504200242680401,-0.0041135340892078,0.0120364170154616,-0.0409577529702961,0.0125190693375336,0.0011806959354148,0.0171750378214928,0.0662376573804632,0.0527277881030841,-0.034773825040506,-0.0060775510063462,0.0288712245115593,0.0123784056371119,-0.0559718446940601,-0.0547058713902646,-0.0328203579008993,0.0396249644088003,0.0097972267343732,0.0747847354773384,-0.0225492703257303,0.0008079371292972,0.012404780080941,-0.0859560707352063,-0.018287160202952,-0.0379123838561658
healthy,0.0367666474583703,0.104901115494874,-0.251188905989099,0.196899936318249,-0.219565595740086,-0.0904189480064572,0.192986317166706,-0.155148654886662,0.227837123553872,0.0457187297509445,-0.0673737001426232,0.138105624402376,-0.195508067836208,0.0122099402027213,-0.126068573940613,-0.136144306965261,0.112235803654049,-0.0335355715479729,0.059542351730664,-0.15604571929412,-0.172090788827336,-0.210432138320494,-0.119289545984166,-0.0567480080340068,-0.048250026479763,-0.0576778207282874,-0.102233257084163,0.161934974971754,0.193139186699931,0.070897654456224,-0.0448764226004006,0.117000215342195,-0.0302643226379509,0.100414997952641
healthy,0.108311945968305,0.131417417801152,0.0817535345937883,-0.120793284222494,-0.0943444594592663,-0.0028934710524575,0.088909348053753,0.0801020451359405,0.0012477493109933,-0.106270174368498,-0.0043296324319829,-0.0760223470805817,0.115888802724276,0.113028015397992,0.156837666475965,0.126659051784652,0.0563505890681263,0.112630042967521,0.12348873034578,0.077175890357309,0.12501140747106,0.0986375630208195,-0.103888107502056,-0.124588441602927,-0.0689222882123255,-0.121512326198321,0.109874997108271,-0.161934405186972,0.0997218937009431,0.148537922599913,0.0933043479380838,-0.128606617350194,0.124309668644385,-0.102136644293559
healthy,0.0347391771881298,0.0174475613973654,-0.0612499303103097,0.0228964843574259,-0.023345974635276,-0.135957049143193,0.0810917154325502,-0.130443913286297,-0.153111065869309,0.255154532212261,0.0027978476478425,0.0341062214907491,0.144873468532383,0.0819173098204382,0.0335833450450867,0.0773765406870544,0.0441050868551698,7.33861678122626e-05,-0.100052866541044,-0.0743677078067516,-0.0131544705803481,0.0030271794222558,-0.0783397341395903,-0.172494187442723,0.0254650002308551,-0.0366288710092956,-0.0075771218266161,0.0481780191687504,-0.0372526534356998,0.0460223004892652,0.127279134799393,-0.0533333974575619,-0.0167962591580316,0.0997226287858884
healthy,0.0629995952242567,-0.0306672303201976,-0.0374863372684204,-0.0310023987592447,-0.0404657048794404,0.0028100156254678,-0.0001021263688597,0.0696236923257102,0.0717799628199534,-0.0237399360910166,0.0061414212142091,-0.0165581593150999,-0.0428559013268854,-0.0265596996834429,-0.135488129176126,0.0351222279967993,0.0311707153389802,0.114422545294772,0.0435540931468323,-0.0673314806238576,-0.0042216778146098,-0.0605527797562915,-0.0366498808912264,0.0227400371175665,-0.0535094948218255,0.0012092277250521,0.0275031564129757,0.0459378498751726,0.0032949896085495,-0.10392878310263,-0.0065534117141047,0.0103874942000155,-0.0120655082220862,-0.0153424666171427
healthy,0.0206418138884722,0.0105469484104031,0.0090097784398966,-0.0289930680569996,-0.0788984717571499,0.0101192656363352,-0.0524271000565651,-0.0051515934146492,0.0852959132527119,0.0159704635888116,0.0463063803558967,-0.0415555095404442,-0.0068106041754485,0.0566751676106976,-0.0148320562047888,-0.0292481097112698,-0.0212789780212937,-0.0470179449713001,0.0292972300298777,-0.0082918537832402,-0.0028460184600571,0.0576976542428267,-0.025692006645409,-0.0560046032612331,0.0119445974759387,-0.0161443447166524,0.0092913402661839,-0.0106958693763454,-0.0898098225311668,-0.0835739420835341,-0.0622199635757666,-0.0051138331697259,0.0195568868513376,-0.065803506819612
