group,RXRG,EPAS1,MAFF,TP63,SIX5,ZNF76,EBF1,KMT2A,MEF2A,ESR2,SRF,XBP1,SMAD3,NFAT5,ZNF384,RXRA,ZBTB33,STAT4,RELA,ELF1,BACH1,MXI1,BATF,BARX2,PAX5,ASCL1,JUNB,ATF3,NANOG,IRF3,FOXA1,KLF9,IRF2,HIF1A,HOXA1,MEF2C,FOXP2,ZKSCAN1,USF1,HOXC6,BACH2,SREBF1
healthy,0.0170039314583119,0.062269971978552,-0.139852232148551,0.0684532197815745,-0.022195526311793,0.0907362448830329,-0.0865946355055368,0.120835828527935,0.0158956134558833,0.0343286918120636,-0.136293948035491,-0.0161872760881013,-0.134310642136408,-0.004462438272936,-0.024587159895981,0.0900362545657096,-0.0142623027154623,-0.0392869565597703,0.0507784642691612,0.0202705529391539,0.0841446693949052,0.0049290984844849,0.0490868210022965,0.122352474215469,-0.0391702915068831,0.198826416383039,0.0025374649002969,-0.24765074101634,-0.0407452697208605,0.0116373390254999,0.0080790549124397,-0.112785939878717,0.133668984345529,-0.0255788128455223,0.0006708240541014,0.128594054544935,0.0532867629062363,0.155135354076777,-0.0395202866655447,0.0654199284065069,-0.0557367290168679,-0.182143313820167
healthy,-0.0192059500853148,-0.0534055657902239,0.0842450362090778,0.0377896812799402,0.0157436482405171,0.102832740461129,0.0054972964157419,0.0098314938764454,0.0544839243286602,-0.0791077096812011,0.110724103315851,-0.0328950922331459,0.0851260480868853,-0.0471530891236391,-0.03901022629132,-0.048364136895008,0.0044264213758815,-0.0209922748017601,-0.0608248967674961,-0.0360427061596434,-0.0743170188073634,-0.019971906574107,0.0648450322025076,-0.0583058150832138,0.0328147058520789,0.0501301337080487,-0.0221568160310695,0.0396948983792161,-0.0519746392243319,-0.0163498660506149,-0.0939682506643095,0.0604256317089265,0.0585649618357192,0.0501928862451985,-0.0302530090449967,0.0514172410376715,-0.0634039280785524,0.0673709987054798,0.0688485406643195,0.0562929172426102,0.0156554790209311,0.0374004577158234
healthy,0.0511650912994618,-0.0479114625956065,-0.0591417570830502,0.0175436894941337,0.0363217506478635,-0.113889871608455,0.0380116131700346,-0.0128815560890576,-0.0652106795928779,0.0466770909360104,0.0882262640255544,-0.0035624360683129,-0.0395093288876542,0.0097334365680586,0.019710487834745,-0.0311457961002592,0.0654920374138282,-0.0549265365582031,0.0586442341069795,-0.0433831457151287,0.0211635980441652,0.028291043575495,-0.0794046669808805,0.0482777424417827,-0.0392185352861233,0.0188767079507093,-0.0692998037772381,0.016365074719787,-0.019042263009988,-0.0527889033575683,0.0662160191238345,0.043992182461698,-0.0100739824671967,0.0121936019049047,0.077121208080363,-0.0152576571989124,0.0345255211446014,-0.111134623678905,-0.0397443656039359,-0.0319950163525177,-0.0174579096706732,0.0004263257225984
healthy,0.0153063800214349,-0.120998231220292,0.020762396055151,0.0551661626057199,0.0684157270241006,-0.106650412416192,0.159163735233756,0.0592432075058231,-0.0296528684144069,-0.0508290223301982,0.104356118426887,-0.13775675498735,0.0235516029838723,-0.157492073652101,-0.0455060474092281,-0.115129787737063,-0.11105806448147,-0.0604512208095574,0.0925500500818007,-0.134269082216712,-0.0569702000945566,-0.08323251575063,0.0031989735559791,-0.0008408198325551,0.110134093953448,-0.0115339992695202,0.0095809557344079,0.129982497564034,-0.0848323351314014,0.0839762155708805,0.0127180651729602,0.0367106994455857,0.110207931771022,0.0397407107883773,-0.0420024097050604,-0.0228318505639161,0.0362024823948957,-0.19549260668576,0.0858095221045212,0.0821302701315288,-0.0655806209114819,0.082282602205623
healthy,0.0420288382393277,-0.153777518731277,-0.0921365915327209,0.131514769102739,0.0720037037518469,0.0039013245062377,-0.061336661220318,-0.0677402467316331,-0.0151078324838444,-0.0935020551099041,0.0678410465035646,-0.121934124113138,0.0750090302853602,-0.0249554102028191,-0.096068715969271,-0.0966492479890988,-0.065606651559083,-0.0151572990385886,-0.0330268586071118,-0.040052976043226,-0.128008243703233,0.0699410417521375,0.009554511715396,0.0487068231297896,-0.0025666608593669,-0.13803968767286,0.0644315875511037,-0.0381928469186012,-0.0540128111245172,0.0732413009516725,0.0982219110974745,-0.186137978846175,-0.0177519598346031,0.0243786115078777,-0.0178536929377562,-0.0459422960514461,-0.0965521815420536,0.0944064530636229,0.0460906957156786,0.0034057256275744,-0.174557205048711,0.0060442529910036
healthy,-0.0650059170936683,-0.0744349415114443,-0.0677143955101515,0.0159383662462179,-0.0073650352912375,0.0648929285430886,-0.0562444342275933,0.0015695018778805,0.121418373088288,-0.0781720053538947,0.0969729105546706,-0.0905275306356086,-0.06323300335677,-0.0501287665875938,-0.0722185152455462,-0.0785359713458483,-0.0515534613000761,0.0485623491672721,-0.0846157618742414,-0.0159718082597515,-0.0324887538080759,-0.0777806039236537,0.073667560938757,-0.0173013718075217,-0.0659684301919259,0.100837573536138,-0.0065382383255729,0.0742982513396223,-0.122815470022611,-0.102657728175649,-0.0592886314983852,0.0109025834315866,0.0545140535370339,0.078253175289656,-0.014876338806717,0.0487966056018793,-0.0674926392456516,0.0746458210045522,0.10204473282078,0.0775906662739722,0.102828185040748,0.0086738193354528
healthy,0.153976535451153,0.151730166151822,0.181986755844868,0.176255172850008,-0.159605309782428,0.162036734676212,0.054401204335967,-0.0989019343687049,0.144590104465849,-0.17828564395581,-0.0099210360359459,0.110545015519699,-0.200070799769458,-0.1221366923389,0.117253280818615,0.0665737501044229,-0.12998099337043,-0.141243682466159,0.166786494933836,-0.213620981629952,-0.185184105282359,0.205278058580034,-0.190879705244965,0.176100959854631,-0.140755341314131,-0.17829078438899,-0.190602121853285,-0.163213893874259,-0.150779186013662,-0.147293972318133,0.192812508120361,0.0720945753389338,-0.168153850159515,-0.18429481034235,-0.149180511294916,0.035268512042811,0.0209112821731752,-0.173217176841073,-0.156747228934767,-0.174574251200394,-0.197001961161447,-0.0607702010450535
healthy,-0.0170171630925429,-0.188794751378991,-0.0018353798411652,-0.251596661596254,0.109274924782419,0.0299845206659929,-0.0394506916946114,0.0191817143182649,0.0290668307454103,-0.0105833587580234,-0.0223637043689807,0.330358396519301,-0.175139126365104,-0.246100496963199,0.120756023680143,0.259606498620469,-0.168775146263672,0.132795716442569,-0.212774387999432,-0.182131524564326,-0.235746560685321,0.0261342129557223,0.145284279274846,0.221133346189087,0.0944322878060394,0.0954397517405921,-0.161293978432836,0.188136408609877,-0.0501936486996927,0.160655585444605,0.167697858096032,-0.14183296718222,-0.0278299443307119,0.13244659527713,-0.0618542956253565,-0.19004161268413,0.0951006054655941,0.0316902269314236,0.0852753383810955,0.0731159469333758,-0.116955590422078,0.262379518163099
healthy,0.0040208355166552,-0.0767104094292115,0.0276231795766243,-0.0409490321043403,0.030462281473993,0.0080623344992614,-0.0048207949384115,0.0087706414510738,-0.0587199461039112,-0.0475601330624664,0.0011909821867081,0.0253590719475132,0.0312809879918743,0.0550875087587504,0.0303294687130015,-0.0208665178321418,-0.0158185080886965,-0.0032065866416303,-0.0115290475146782,-0.0724370713578607,0.0352892837842326,0.0354454262648462,0.0521053040276283,0.0498042854492579,-0.0331315763406837,0.0570791585908463,0.0646553183972686,0.0375739715588675,0.0705451560771493,0.0237275330018698,-0.0129354963261819,-0.0671243526171317,-0.0251420222346005,0.0743553575537878,-0.0024876979955608,0.0320253310284601,-0.005114207822873,-0.0793018830168771,0.0115362963918465,0.0077447586909056,0.0259873079687655,0.0151211161128501
healthy,0.0943828862697949,-0.107382196981593,-0.002068624033356,0.0005664172504662,-0.0636742460472619,-0.0063184940917864,0.0112573252680242,-0.0140464167259898,0.0050052381157131,-0.0456663899278762,0.125999291077817,-0.0706314826407649,0.0802489133431338,-0.0820673146360027,-0.0765839987764649,-0.142202410241814,-0.0783721992724819,-0.036708241750443,-0.0634335970464108,0.0372541189776901,0.13164161804931,-0.0822374660995339,0.082039898927045,-0.0065733296340981,-0.0058356294781437,0.0921072953923073,-0.0065873421075654,-0.103270798011898,-0.03134842713221,-0.0315286745393574,0.0711469850031667,0.0186472948930757,0.0329057264350053,0.0960568981621531,-0.0280865670042178,-0.104165681565877,-0.0543018160455786,0.0852733859721157,0.0308910634795978,0.0464981738342539,-0.0923359337016151,0.0747095475897269
