group,HSF1,RUNX1,KLF5,ARNT,ETS2,HOXA6,PGR,MEF2A,SRF,IRF4,IRF1,CEBPA,STAT5A,KLF3,RXRA,ZBTB33,PRDM1,BHLHE40,JUN,NFE2,E2F2,POU2F1,BCL6,CTCF,HSF2,ATF3,PBX1,TCF12,TBP,EGR2,USF1,RBPJ,POU2F2,NR2C2,BACH2,SETDB1,SPIB,ELK4,ASCL2
healthy,0.0894529293012736,0.0440702237281462,0.122760801900574,-0.0298954198023493,8.74987896654127e-05,-0.13384398192486,-0.110219308715198,-0.0449452116248003,-0.0217288661002441,-0.112785939878717,0.0321703883336501,-0.0059207514340262,0.0734698170557248,-0.0773780963274466,-0.0233038443142216,0.0605199961852438,0.0912029050945818,-0.0414452600381838,-0.0927778833085592,0.0604616636588002,0.0070874019628984,-0.0116956715519435,0.116694219150439,-0.0035874503762819,-0.0901529196185969,-0.0560867241755295,-0.024878822528199,-0.16861016768525,-0.0887529389839503,0.0115206739726127,0.164760220939972,0.0305954101196726,-0.0732364869499504,-0.0646032730362964,0.204718001553844,-0.0766781060101233,-0.0021874697416353,-0.0055707562753646,0.035903670026041
healthy,-0.136471301859627,-0.0975063380992604,0.0753935636540506,-0.158800577940474,-0.120171766526867,-0.0081110722538997,0.116638891423594,0.11569266816704,0.0953831962805433,0.159719891026357,0.0920570606507551,0.0555468953232947,0.0372465663224816,0.134225876114996,-0.106536338090537,-0.0583086880660036,0.126652493476509,0.0488578232813925,0.0857152518375359,0.0312098250765353,0.147297090113749,-0.069392788268667,-0.14585967596151,-0.131682319076202,-0.141370301641523,0.0839658980696669,0.119793418518697,-0.148354036841035,0.0901182438674218,-0.120018269371965,0.132238184296149,-0.0797202566797428,0.122144750877734,-0.105449976427291,0.0709221080395936,-0.12656752413093,0.043391718948124,-0.0813659516994901,-0.0702660522080795
healthy,0.0145099585482513,0.0062680498221008,0.098929249443363,-0.0442339984165927,-0.0258721210768192,-0.0508513154866295,0.039004170436642,0.0020776411720075,0.0899756338565614,0.0023163403883112,-0.0124199433366025,0.0119405490911498,0.0656051623645823,-0.0144919962326431,0.0098313740761857,0.136100864525406,0.0500170657172739,0.0136130402555517,0.0046039410716494,0.0377352326295695,0.0089168926304471,-0.0517981291004627,0.0246518811031732,0.0790641258684732,0.0803821606715412,-0.0587603226301758,0.009627002840822,-0.0499392290163053,-0.0975329787767573,0.0195234404157662,-0.0553730290690506,-0.0915219896491373,-0.0482667378519034,0.0980862180974879,-0.0068791677153465,0.0313669930026321,-0.0822522373076326,0.0565749075645194,-0.0228432755027186
healthy,-0.0288271100549645,-0.0053748601683488,0.0412716339572496,0.0317146103868541,0.0019435395492333,0.0192577269325865,0.0467793593094094,-0.0080507031725397,0.10173456225518,-0.0047414331292505,0.0049669949529294,-0.0244842724771465,-0.0426311846753143,-0.0417706508685393,-0.0334789364323426,0.0686866651982242,0.0224109576320979,0.0356665771332285,0.0192067437806591,-0.0737417219590283,0.15494861331543,0.0364514086841113,-0.0225252834879352,-0.0844651782477634,0.017051546903727,-0.0494304832096355,0.0288564639909227,0.0193905921163974,0.0183616594138621,-0.0018369384133851,-0.0759061884999472,-0.046805623357372,-0.0696290810368827,-0.0850491670789321,0.0294528123740738,0.0072705064536504,-0.0023019665567231,-0.0576681246059092,-0.0719403172575926
healthy,0.0014408205869035,-0.0072572068921714,0.0478286305395283,0.167767425765331,0.0501341438708671,-0.038980308840679,0.0032894394901282,-0.0734938734696639,0.0206935101399996,0.0450712325874013,0.058189914050773,-0.0212335673697221,-0.0661905763500949,-0.0437145767635714,-0.0278124463499786,0.0459309155245107,0.153863206513272,0.0651184775823711,0.077745195966348,-0.0358491792620464,-0.0271531557059017,-0.0827950817507666,-0.0665262334409243,0.0322671670240907,0.0098623067015937,0.0153400300316367,-0.0789866262216843,-0.0072501931619153,-0.106082670124072,0.0219249207806842,-0.138709541314156,-0.010363287434175,-0.0366587641258976,-0.0948336487546932,-0.243607892986405,-0.0402207371345501,-0.005293362420453,-0.0096809516763993,-0.0411555671815466
healthy,0.05147815289826,-0.0515542947485038,0.129940550559262,-0.249466603859763,-0.150064628096865,-0.243638265446338,0.238742415636272,0.265473186314371,0.187876955570347,0.204759240463366,-0.126946966114352,0.137272939577129,0.0609371055167662,-0.139794586871744,-0.103407464049366,-0.196948082876864,-0.219388580516462,-0.200756740922422,0.0792781828677262,0.169732708460298,0.1461644575098,-0.137147412265138,-0.114605724241384,-0.240146414426281,0.0481667651793412,0.050262018112591,0.164701084210732,-0.175672057421742,-0.048721533277005,-0.187609107042948,0.195819902602318,0.159895039087589,0.221172149987967,-0.181176899712543,0.226183564624945,0.105216224375998,0.181448875555189,0.155033346369221,-0.216792356904973
healthy,0.0340097472702102,0.183195011748466,-0.0894835972709698,-0.139887186784198,-0.0136012987745007,-0.0042460181416095,0.0902948389489748,0.0566205089110166,0.106901892145827,-0.0959189278897596,0.101608020170128,0.193257528716028,-0.086932866225704,0.0217449171575511,-0.088711357596715,0.10130640467446,-0.0720393010602786,0.0375485290771488,0.0310117932486084,-0.102268454100299,0.0586590136403626,0.0027925434685172,-0.0192643897190357,0.0733185667832865,0.0425563863586797,-0.0096568961285596,-0.013811909594752,0.102460863985467,0.0472652282781255,-0.0557338633590945,0.0847357533477738,-0.0014898765432592,0.029490715102349,-0.0221661387980537,-0.0033775735247708,-0.0199300239163732,0.0531545308444119,0.0343035623651287,0.0660641940857417
healthy,0.0431840327656389,0.0993092906621581,0.06910234122948,-0.0807992867481643,-0.0494233599276593,-0.110687098182325,-0.0554690527984446,-0.032372784838345,-0.0079390059406397,0.10226042069339,-0.0190873209674912,0.018456216610873,-0.0516286393556148,0.0612529807940417,0.0580042276855414,-0.101618558876147,0.0583914962680117,-0.0103952927831593,0.0667070133304975,-0.0416493017165902,-0.008516322994137,-0.0679763936841499,0.0368586459186252,0.0133822810164714,-0.0323656131979288,0.113344190956496,-0.0694824381715341,-0.0177605674905098,-0.0932241537690842,-0.0384328209899625,-0.159880965616669,-0.0765249890601595,-0.0133786951962633,0.291968238800682,-0.0049842900892002,0.0478922146988187,-0.0633399281551313,0.0064222039926313,0.141166569950816
healthy,-0.0118982419835018,-0.0464465762900346,0.0981946107638976,-0.0298222237927957,0.0375575308625628,-0.0323594048594527,-3.2951532597595e-05,-0.069422141072905,-0.008087079895334,0.0128231888952155,0.0590485812830647,0.0024747557357729,0.0052508136779231,0.0069579030362014,-0.0507963524796327,-0.0358268798543268,0.0822369834057739,-0.0123456090309449,0.0947157027174758,-0.0197554001691938,-0.001761863673678,-0.026888276712922,-0.0358725251171599,-0.0157262276113994,-0.0228083727058646,0.0043488198126625,0.0057736040882379,-0.0135064767439873,-0.0733954525233274,-0.0407892589428238,0.0350107425548714,-0.0001038538408649,0.0089790318027713,-0.0188134123593557,0.0120921256713452,-0.0239754568689881,-0.0476021404582526,0.0305802829292559,0.0524697947584512
healthy,-0.0758296204317528,0.036144436741939,0.0107937013263989,-0.13821220322927,-0.103236610838832,-0.150618356473208,0.185251125652078,0.094151453593352,0.0368089683051662,-0.134155413015394,-0.204396633858065,0.0840316682123618,0.139860530857857,0.162299761701588,-0.0960741766467672,-0.0912418063471828,-0.170205614919593,0.0833611736562901,0.0653051335691856,0.0781114916115723,0.0479309274999554,0.048292226213943,-0.0758250259946431,-0.0051226018693433,-0.0513614079571977,-0.0810097993959389,0.051104119479055,-0.0841477021878768,0.161615386080206,-0.0432468499896349,0.0120966641399111,-0.0168307916885329,-0.0982978842078576,-0.0472314000115097,-0.124989804243503,-0.0855317030516854,-0.0458511137989812,0.0626305846474591,0.039050369336828
