group,RXRG,ZNF76,ARNT,ARID3A,RFX5,MITF,STAT1,EBF1,BCL11A,TFDP1,ESRRA,IRF4,IRF1,GMEB1,HNF1B,KLF1,ZFX,OTX2,SP4,TEAD4,MNT,ZBTB7A,MAX,TCF7L2,JUN,PAX5,GATA3,USF2,NR3C1,ATF3,KLF4,IRF3,ELK1,KLF9,ZEB1,ZBTB7B,NR5A2,TCF3,GTF2B,GTF2I,ATF2,HOXC6,RBPJ,JUND,NRF1,ETV1,ESR1,MAF,SPIB,ETV7
healthy,-0.434078012990869,-0.363231556450805,-0.384568964937467,0.412479755989701,0.410027779953336,-0.393333475024897,-0.35618864655912,0.164725836911083,0.35848411348678,0.391038008097237,0.417853235388542,0.368552866146745,-0.169890637498319,-0.364953156646551,0.406323731047339,0.387333959191239,-0.37596096395874,0.435799613186614,-0.374552381980403,0.375543606335529,0.435382255563403,-0.373717666733981,-0.3972462027425,0.375752285147135,0.379665012864738,0.369283241987365,0.353945349334361,0.199679537855003,-0.457084851970374,0.280699086460834,-0.384203777017157,0.357753737646161,-0.368657205552548,-0.399176481749851,-0.356606004182331,-0.385142831669382,0.0993050294727624,-0.369961448125082,-0.354884403986586,-0.474144344819123,-0.3630228776392,0.290506990606292,-0.363701083776918,-0.410653816388153,-0.397507051257007,-0.394116020568418,0.357023361805542,0.416601162518909,0.37330030911077,-0.358223264972274
healthy,-0.0730244287000336,0.166955114853638,-0.142885043201916,0.0964701252332515,0.0006520491000785,-0.172934283225876,-0.0690873313699392,0.0099746681888347,0.0493896266260566,0.11143374641388,0.0900560232808368,0.162341654417578,0.123849406394708,0.0987919295240264,0.168747173159372,0.121496048877701,-0.130595412854616,-0.0407411102959847,-0.0052196000501487,0.0304037785494963,0.150195189579815,-0.141992755840156,-0.0967095082283944,-0.0930002172499366,0.0678735248800848,0.0588056835841686,-0.114849680969555,-0.167946277136322,0.129715710129069,0.0839080314029002,-0.0843105259450717,-0.026137861780495,0.0592738809236545,0.127049050151786,-0.109203608368917,0.0588028428774507,0.032009785837824,-0.168160368678105,-0.106220102684269,-0.0159886275820594,-0.113343342778223,0.0886084846640418,-0.1258250110087,-0.117392938203393,-0.0932734138185927,0.0714544342420331,0.0627840169795231,0.076771962310866,0.0177648940020608,-0.0890776289057669
healthy,0.0157245732273271,0.112153518457491,-0.0748264385817263,0.0720731239438932,-0.0336746113433484,-0.0894606992124715,0.13281124485449,-0.0626630811731049,0.0965650376394059,0.152127713692202,0.128660819703288,-0.038102727942309,0.0205035407772802,-0.132983523684686,0.0863187738800414,0.0615790618671238,-0.076162976173063,-0.174976291879591,-0.0041929048627571,-0.0960010014693126,0.129021110590182,-0.0922785200789623,-0.147825462905256,0.110444890059385,0.152637470230864,0.114523729030003,-0.0113114031935433,-0.010623074534085,0.0468268020376143,-0.148741923348992,0.0121476241821194,0.0391678673764879,0.113553775616161,-0.119061191553152,0.0537903280873567,0.127161443217657,0.0962904928369476,-0.0639571390528865,-0.140047742384041,-0.0155208279441275,-0.0888321568137205,0.12578006593079,-0.142790830424647,-0.104895781072164,-0.061778873843698,-0.101354231786585,0.076684532631601,-0.139824330567714,0.0672485300370846,0.0599184198098479
healthy,0.0601701672124915,0.0463597981423639,-0.0443434618281546,0.210911965883186,0.0866965588871306,-0.0052013921548046,-0.0043278038219504,-0.0564320355152175,0.0888952862789426,0.0769719860602574,0.0937743951704105,0.213925255369146,-0.0079850695721966,-0.0102475453018115,0.0778432133435634,-0.0610124716388313,0.0620336255684513,-0.0560159005323377,-0.094400663563085,-0.148995212267374,-0.0867266622688709,-0.156511023241855,-0.0934662782043633,-0.0961991930564679,0.0265771542399266,-0.071354458922573,0.0207648405145111,0.0790562025489791,-0.117228471120383,0.0560719754591087,-0.0710067943765925,0.0951744975525254,0.193669811294671,0.19268702442021,0.0392046374863787,0.100327488191591,0.165546169600637,0.0165733873039724,-0.0884195347949693,0.0550514117918757,-0.0205676928772319,-0.0863494846035372,-0.016161384157802,-0.0658242906181739,-0.0893403441187886,0.0140145998560516,-0.111004154248798,0.129183055245583,-0.124669909034095,-0.162747145361182
healthy,-0.0378024611682575,-0.0001683777746359,0.0755620025116077,0.0641205676488483,-0.0092261115925498,-0.089157682432209,-0.0486298123823448,-0.0637524476121443,-0.0766052844093518,0.0477152899593224,-0.0156063086412535,0.0769981658835023,-0.049159707143699,-0.172445253427111,0.0378206195557182,0.144304705150461,0.0037719923043436,0.107459686230133,-0.0608966284933196,0.07377587749047,0.0555910778297921,-0.0843308528926463,0.0487272073696342,0.0488163485444415,0.0081002915699842,0.034264877138407,-0.0040872879411618,0.0562497320658678,0.0308544018207817,0.0079665798077733,-0.096670302553464,0.103025738164721,-0.0663722076939794,0.0080590225075734,0.0222753891268326,0.0760044068606511,0.0177357922616488,-0.0036349790171398,-0.0772523833079525,0.0293769693864764,0.0555943793547849,0.0470318742858002,0.0316995922189541,-0.0368961925577172,-0.0438492041926822,0.0636418465248834,-0.0438475534301858,0.0721828916814146,0.13227229731398,0.0653107674087746
healthy,-0.038336672487177,-0.0489870324954009,-0.0786431541871283,0.120685866138181,0.0725070528777728,-0.0132965874737616,-0.0175163205153015,-0.150531432977486,-0.0686043627456506,0.0516918048163709,0.0353571896907172,0.0516287565105207,0.0207215762927103,0.10497723062061,0.0157587739322226,0.0490050462970723,0.0346978845495417,0.0816442535455939,0.169348349973467,-0.0771284936965863,-0.14218683958321,0.0643002650662827,-0.0797510029899232,-0.0553738258780176,0.0200751810427327,-0.0442388946048314,-0.0540972477995667,-0.100932531685312,-0.104093953878653,-0.0692276402834831,0.0907292141885677,-0.078021377799435,0.0447387776012145,0.0164853305996382,-0.125355043531424,0.0557073814389675,-0.0542011273892055,0.0644371699589858,-0.0765133223695058,0.021496469994611,0.0420736356439217,0.0450053818659521,0.0537784035099819,0.0264403578633437,-0.0711971492662296,0.0250169673012703,-0.0076609696208448,0.0365250844990837,0.03067179987597,-0.0473225572209578
healthy,-0.0707632253620922,-0.0773878543699337,-0.0402000958000735,-0.0637035507792929,-0.0642689529705738,-0.154136490151391,0.0652552656820306,-0.121616440782884,-0.0191498581063563,0.0160118759447472,-0.0020197422721868,-0.149349418265213,-0.0124828239341688,0.0934829700817306,-0.0787244023276561,0.0914647983711862,-0.0165914131908102,0.0884713078806822,-0.111387372805626,-0.0371045188028105,0.0365595339128814,-0.0187823466820237,-0.0537917362538099,0.0976842224752763,0.0818278321331314,0.0963398217093417,0.104979481304443,-0.13475890060688,-0.141027012121886,0.0776485676025799,0.0573286410726005,0.012757672221597,0.0352324093250136,-0.0719128764843634,-0.112815013338611,0.0024029593129439,0.0726541815795984,-0.0246075598138597,-0.0802635527372541,0.0161076802049365,0.216057453466507,0.0327100873272438,-0.0795128242721645,-0.110300544149053,0.0205555107763464,-0.0863259206770996,-0.0541623888014274,0.112365832708871,0.0449588975766879,-0.0086270951019613
healthy,-0.0875025391022855,0.0418304403706927,-0.0553831950336457,0.0795112052290544,-0.0723583624902737,0.0802384679477103,-0.0730342890170245,-0.0970339587326704,0.0621339042691696,0.0767818310260986,-0.142226919673149,-0.142329592056959,-0.0297407671770357,0.178093805750863,0.0431822934241943,0.0564270309357165,-0.0702022424302584,0.0563671387118272,0.0817186614809748,0.116652940072412,0.123874231067067,-0.147856788718744,-0.0483330246786752,-0.0417962162427559,0.0509426144338523,0.077166852465387,-0.200099920014193,-0.0179847792307621,0.0404358071572701,0.0942361362738411,0.12668060955788,-0.13652860237168,0.097153743180449,0.119972680482277,-0.0643755846490267,0.054484811675306,0.0055956449176586,0.120794059552759,-0.0053218518941646,-0.178427490998246,-0.0556056518652345,0.0847560528353613,0.054989617562373,-0.0958275582229,0.0859795654091001,0.0455352022198459,0.076525150066573,0.0361749032291447,-0.0009411635182606,-0.0855688758738591
healthy,-0.0002247736376378,-0.0511026151802661,-0.0366818311872228,0.017458234167991,-0.0317486751029747,-0.109745768657557,-0.0679072101751833,0.0787159443375771,-0.03968926077469,0.0377982844105469,0.0371379918095402,0.0491418980655006,0.0205930408275719,0.0787723782323335,0.0554912723580751,-0.0505387972842869,0.0342956554127702,0.0704582787358773,0.070495994854461,-0.0766288521729771,-0.0898119382469305,-0.0304622789011228,-0.0339424225189574,0.074231413668108,-0.0116974878430252,-0.0529115860410913,0.0684693446737337,0.0231142090434588,-0.0787691717610405,-0.115479700866335,0.0369202323278557,0.0751067001693089,-0.0156524296975676,-0.0533224151755042,-0.0315178492507714,-0.0204088691326814,-0.026612749790337,0.0074618995885646,-0.0163105980113427,0.0251794972032665,0.0552452157672301,0.0627586193009383,-0.0319896815015333,-0.0105613148212492,-0.0447842634974511,0.0830721359935447,-0.041056941023819,-0.0793853353008776,-0.0983247588017691,-0.0208128043538144
healthy,0.0225858767851455,-0.0406417105877954,-0.0051516131743563,-0.0225943639423681,-0.0075904388691571,0.0417555358985663,0.011828906934167,0.0434530586028392,-0.0152359986303835,-0.0163643342422124,-0.0105024463940559,0.0194655232393954,-0.0023595209676348,0.0334310035595328,-0.0093828717187148,0.0051175732857109,0.0158279094018428,-0.0580003198616218,0.0077253207871677,-0.0141152375782263,-0.0189055533822147,0.0370552022130884,0.0088164224189233,-0.0148337256299838,-0.0360298076049916,0.0697513822247042,0.0510164845844921,0.0312690599616497,-0.0298348216507872,-0.0117921292528691,0.0074062766834024,-0.0559462452942451,0.0028018570005153,0.047326852686543,-0.0005933709275405,-0.0093895336808357,0.0111374317699137,-0.0123024538032854,-0.0091374742373004,-0.0307510695918065,0.0013774747432016,-0.0074665081217562,0.0357761967456198,-0.0062443574817034,0.0253326128935915,0.0538208055983947,-0.0339001699604073,0.0591849627423361,-0.0325469703120573,0.0454525598366771
