group,RXRG,FOXK1,DUX4,SIX5,HEY1,ETS2,MITF,STAT1,KLF10,KMT2A,BCL11A,CLOCK,AR,HNF1B,CEBPA,PPARG,PBX3,ZFX,BHLHE40,JUN,NFE2,ETV6,SP2,E2F2,ATF3,MAFK,TP73,FOXP2,FOSL1,TCF4,GTF2I,ATF2,RARG,GLIS1,RBPJ,RARA,BACH2,HES1,CEBPB,SPIB,MYB,ASCL2,ETV7
healthy,-0.200598370859302,0.173818550919258,-0.0654791625403181,0.156392897056402,0.0551864513717731,0.0396378876916307,-0.202538030714773,-0.039262469655088,0.0855327426589726,-0.118944947911271,-0.022837930556346,-0.144035386686873,-0.00281563527407,0.0870031299687648,-0.107838830996883,-0.006413391457604,-0.213831856647432,0.152732571200111,-0.0342881806708976,0.0207731313553613,-0.124325939768382,-0.0769919823276268,-0.0292200371775715,-0.151825310945133,0.192057610527957,-0.142220866176916,0.123637673368054,-0.0435484922389502,-0.0141407460431074,0.174475532483208,-0.146225325233372,-0.0441116192937642,-0.034538459361926,-0.0035039016743982,-0.0696087609422875,-0.119476790129706,-0.0812154352387319,-0.165152651242398,-0.319887451970737,0.0504311562422326,-0.21517710461171,0.0994857796838087,0.010855838223359
healthy,-0.0598572822605457,-0.0381543259887898,0.0394984320914182,-0.0415481931261792,-0.0873119482575683,-0.10596057536816,-0.175298341983321,-0.0569850854804819,0.0884581165928038,0.0591356675926455,0.0271490849054096,0.141897948970317,0.0031767900350334,0.166118808236053,-0.0075339831189703,-0.0504741306851859,0.0762590440561509,-0.122522397569868,-0.0169241112906232,0.0422444018704106,-0.024443678168581,-0.084390174425971,-0.0761753557705299,0.143922365821199,0.0570364221160362,-0.167901482938393,-0.0057177528406546,-0.104214851930256,0.083620433591607,-0.0994116814717835,0.0112346661437769,-0.100501512248458,-0.107159160785278,-0.0827513225649103,-0.140669851933481,-0.147564272565732,0.0243776474629582,0.0682518871850598,0.0587440521033838,0.002467554195069,0.12381769836834,-0.0009057844620776,-0.0774725396326035
healthy,0.0101317015981817,-0.0603270151906674,-0.0572162232386152,0.0891757355733579,-0.13077491810251,-0.0222684762245546,0.0328165120874663,-0.0225000734237659,0.15302266772947,0.0086988628948899,-0.136334152039999,-0.08470329627497,-0.0283900317663538,-0.0162036935370368,-0.0228253908903623,0.174980244990103,-0.234947698770322,0.157991644213716,-0.108507343034373,-0.0514001597222348,0.0781122382398281,0.0474603038663911,-0.0002261902607083,-0.0701108704118235,0.0125350857627597,0.0727242240216009,0.0917016770106703,-0.230228342613631,0.0311268438052827,0.125440072112896,0.0948440094373233,0.137720130609598,-0.1963007046638,0.113279867419677,-0.0687041652446296,-0.0026530044921326,-0.0754637395297813,-0.119768193623262,-0.119436568061745,-0.116067144217967,-0.201626539089243,0.0572720949364794,-0.12039810195886
healthy,-0.0276579778872955,-0.039334707548279,0.0233690577585618,0.010520495548388,-0.0050525935870246,-0.1274340275013,-0.0793362482609891,0.001820467537594,0.109506224374918,0.0705400298911933,-0.0217890661184722,0.0216369813616721,-0.026192374782235,0.036474344237693,-0.0479658424641123,-0.0809519863182753,-0.0412130192882457,-0.0577545113622572,0.0065025982554903,0.0842634044203966,-0.0277210215685332,0.0288597074399594,-0.0711087228920483,-0.0789755344147325,0.10017835929118,-0.0056973289662797,0.0988563917897644,-0.0225059442669785,-0.0149459019973269,-0.022373357555922,-0.074238159233896,0.0821758136561152,0.0042518738418208,-0.0350743845533026,-0.0752059122376366,0.205255927542869,0.0731917641123228,0.0116442329180775,0.111164208197982,-0.055028684567302,-0.0222654683694741,-0.100684008610798,-0.0138137154744819
healthy,0.0271517415412882,0.0201029856815301,-0.0118475224368814,-0.0421885371212732,-0.0010515357102262,0.052116222774806,0.0584584522860918,0.100737781344669,0.0376538925435787,-0.062263459840364,0.0992785072978241,0.0564181098405037,-0.0721960977813861,-0.0270857110414309,-0.0177308399741595,0.107708951367094,0.052269743686974,-0.0704380357226876,-0.0154610415415677,0.0295387441111266,0.0072963702342226,0.0816483638359469,-0.0203638061559661,-0.0339264708266388,-0.0331786754157558,-0.0238898348483416,-0.0757518401986973,-0.092658949687138,-0.115175350138449,0.172636741876697,-0.0084799669441632,-0.0133249548711867,-0.0088101194434493,-0.0847171313168111,0.0179305822362276,0.110399694236276,-0.207132725764604,-0.089821288955774,-0.0155650395788428,-0.036151698671827,0.0274076097282349,0.0291623702619405,0.0146505171558203
healthy,-0.168390407231097,-0.140166232096768,0.205355757986562,0.0792665115525091,-0.15352547196897,-0.143366756425704,-0.0490163634856007,0.0996903703310697,0.098337905172438,-0.0271086077600606,-0.151692479369526,-0.161887418795922,-0.0138423318357142,0.0368089148707971,0.130720774429291,-0.0566932621864572,0.04245535272435,-0.121450986566728,-0.187134824206844,0.175111700661065,0.197710274688774,0.165163275979155,-0.181680084425076,-0.0096845994092022,0.0771991856914007,-0.0196769415423407,0.169472635810272,-0.0958839775143848,-0.198968173072863,-0.0836819785103176,0.141285005124411,-0.12884610833598,0.136358877584071,0.0329252658077907,0.181250847438253,-0.00822602712388,0.158581428470971,-0.0640021518799401,-0.0443204018575379,0.144951310888637,0.161718160297757,-0.191156636930284,-0.165975909109548
healthy,-0.023896098494664,0.215887385110804,0.0639869575595316,-0.0626606454135436,-0.0184348131876548,-0.0848205047779163,-0.0996744074059148,0.115193449624573,0.0315683448266899,0.197276700023432,-0.244795171574854,0.1251242614056,0.213532288468726,-0.0879994224239333,0.212040683183906,0.0485446113572912,-0.153959318888564,-0.0705471116534958,0.0245083442808977,0.0957272072506068,-0.0717120976959837,-0.0024225362427217,0.0503932498219882,-0.0141001659149246,0.0095288188673869,0.0534650575140421,0.211893902876623,-0.0474563213312213,-0.0076775357124685,-0.180657466672708,0.0272257634832957,0.148662004375276,-0.161352550402241,-0.0740023994276399,0.0042857205036359,-0.0077568764191079,0.0117053989195266,-0.152551021345715,-0.106382664152273,0.11194180299747,0.0583643461490224,0.0426905895524172,0.115342874622077
healthy,0.102297281909774,0.0675471495329661,-0.0519145684923964,-0.0079350092885988,-0.027542754248843,-0.0406247965895059,-0.149263958509859,0.0514243748683903,0.0864808782602019,-0.0290975871499873,-0.0816478754985167,-0.0905249756582522,0.157704479973214,-0.0730235314261593,-0.0952584078400611,0.0501069795038739,-0.0933052926194118,0.100114388427872,-0.0261487661305756,0.004580246674307,-0.0358300902046962,0.0289826980193609,-0.116995431354582,-0.045457799351191,-0.0232535600387896,-0.165164614188557,-0.0940788794322965,0.0530481412479106,-0.0908466652240062,0.102075162923896,0.0879744369583455,0.0185048093062304,0.0887939794234807,0.0597806443026194,-0.0627141467712809,-0.0645064172090532,0.0702891701172502,0.0855847430413157,-0.153269759531034,-0.0739962593987964,-0.100252255384623,0.0872008501454608,0.0933282704455371
healthy,0.061474525979162,0.130112536224616,0.0092748227187829,0.0373026272790703,0.0442987476986426,0.0901778152249972,-0.162490141048869,-0.148710382179058,0.104788702754386,-0.0802752341230402,-0.0720954065616991,-0.08558721561144,-0.0098792429739687,-0.0067356072956855,-0.0900707104924878,-0.170327145397773,-0.0847529368126714,0.099034313008141,-0.0029430768164274,0.0045081201626842,-0.0684805710308105,0.161166100286991,-0.15605830201414,-0.096733627479519,-0.172513850083607,0.0079781847806236,-0.0229263404382841,-0.0570956631407206,-0.0637913686733143,0.0744683759294024,0.0442481083643283,0.0737775808899348,-0.111033904510137,-0.137755214245118,0.0197075078889791,0.114963652342778,-0.0374918727378085,0.108332643217234,-0.0310335793083641,-0.0845802211165723,-0.125171051752088,0.0815235021820016,-0.001254703827202
healthy,-0.0887750978152003,-0.0808132675449052,-0.0759659710392753,0.0783259522619843,0.0020241761364789,0.0673914717169684,0.0612556479781853,0.0954489318534273,0.0177171698056927,0.0813782526994733,0.0401599306683057,-0.0684840595497121,-0.0214990657341371,0.0290598839849492,-0.109516318800654,0.0584274299986171,-0.115049562508042,0.0989613978312816,-0.11030867861987,-0.119784605384277,-0.12978208141449,-0.0146205838777046,0.090718986587609,-0.0695715497720386,0.0706431099618116,0.0516323153125486,-0.0517907660363485,0.06184537778332,-0.124510196441198,0.118689362546108,0.0159388471716245,0.0644410172876055,0.0584103317636763,0.0276407304848565,-0.0701480045500453,-0.01777579232549,0.131442521807661,-0.134390533632033,-0.0874585337247528,-0.100981750759948,0.0367304070599472,0.0564718592023358,0.0992883882994988
