group,HSF1,NR2F2,KLF5,SIX5,ZNF76,ARNT,ETS2,RFX5,PGR,MYBL2,GATA1,CLOCK,TFDP1,CEBPA,NFAT5,RXRA,ZBTB33,RELA,EHF,PRDM1,SP4,BATF,MAX,SP2,GATA3,USF2,SP1,FOXP1,JUNB,FOSL2,IRF3,TAL1,IRF2,NR5A2,HOXA1,MEF2C,E2F8,YY1,EGR2,GTF2I,USF1,RBPJ,POU2F2,MAF,HES1,CEBPB,MYB,MECOM,ASCL2
healthy,-0.002751964877204,-0.0900490768079883,-0.363714036248901,0.0316595611525295,-0.16241378801377,-0.151501649022422,-0.231619722143109,0.104550735204385,-0.0195030554340979,0.0366848883195977,-0.11182549453195,0.0188330118118222,0.0630080306232881,0.0791369378166403,0.102014141491484,-0.120344620586599,-0.0951701244925244,-0.035775543403652,-0.116180778076743,-0.236070726205369,-0.256889938754652,0.0041877726392234,-0.142886802450305,0.0324731855510072,0.173804529592458,-0.013855544903488,-0.170693612774749,-0.0029434059121399,0.117903747391166,0.116467939629147,0.133984794325784,-0.0310373777889877,0.0674111744268145,0.0190723131054921,-0.182419376164575,0.0342918753828985,-0.141115972877148,-0.0845451470535803,-0.0775096890196848,-0.0472141452410739,-0.0339568535717607,-0.18356802237419,0.204004352853601,0.13441553665439,-0.0001196506468349,-0.0883261074935649,-0.0430981629899513,-0.0008854147865786,-0.110341826511197
healthy,-0.120016391291672,0.0940410543009178,0.173320630815132,-0.0639000379860996,0.234304994850701,-0.204576398371434,-0.17627414405797,-0.0474032445640782,0.0924295556581713,-0.127485469284732,0.23221051889502,0.224407943018934,0.151669670571367,0.0210739821625733,-0.136837521504896,-0.0147240937039279,-0.0068223959523556,-0.186939361974164,-0.142387265409525,0.150583768233943,0.0332401397065483,0.126377261680265,-0.127016091356551,-0.068756554675426,-0.111637633951074,-0.227540353607656,0.0622471152759854,-0.242586052845598,-0.0878994242029395,0.210512558267125,-0.0710312936055866,-0.212084396779439,0.146981012396785,0.0859045253322764,-0.10688638446591,0.0953036917389513,-0.0242120828704392,-0.0826767483467025,-0.117872012991098,0.0143547480702968,0.182861936398022,-0.170803948018973,0.195558071639061,0.0620189983995061,0.093351411860676,0.103731156499421,0.194659089715514,0.0625658757504272,-0.0065031233671908
healthy,-0.0956423935910136,-0.0243000152887862,0.016836052207762,-0.0169577763368611,0.071923577577981,0.0365459977272767,-0.0127429111633293,-0.0463053300998848,0.0126934189350143,-0.0041593536201514,-0.0152288924153156,0.0302711857536056,0.0595873052635103,0.0548681544122821,-0.0624979833395513,0.0407428049256125,0.0764374025630914,-0.0403722820271459,-0.0494668133869817,-0.0190431380650541,0.117320658406895,0.0602133150703059,-0.0787688878050673,0.0349970247437954,0.0126586406124145,0.0528255967734426,-0.0515896286933591,-0.0437103321828262,0.0379036899364595,0.0383357437133718,-0.0661677651877216,0.0968790304849933,0.122489252196336,0.0776987855712287,-0.135491663151371,-0.0903313424416934,0.0373719828890209,-0.0297675688898053,0.0479606444928539,-0.0201212660656465,-0.0348331653392388,-0.0856857611190416,-0.0799373056816398,-0.0817076560647465,0.0735327438121158,0.0060380518544343,-0.020132635901881,-0.0065824663658997,0.0201252789490234
healthy,-0.0469329595683163,0.0333948269261514,0.0065355511364575,-0.091586810934693,-0.0713464332396613,-0.119266623157746,-0.0477448739025508,0.183009801986018,0.029328070172375,0.0704439868646183,0.0701235321804868,-0.126542237802399,0.061698304319218,0.0384229477323222,-0.0361337804147371,0.149706944117196,-0.0813394461250891,0.10533474798889,-0.0665108726472735,0.0673572753780065,0.231542160941951,-0.0689552377491016,-0.027063332135643,-0.199728052188645,-0.0524697842228394,-0.0120838719231467,0.0416562349040525,-0.025172218394311,0.0604639071278775,-0.119674735849644,0.117292162458209,-0.0873088127523636,0.126421528414655,-0.149659522572011,0.106816312021803,0.0499966787905959,-0.0793419931612201,0.258742009647067,-0.115284650378695,0.0826844935885289,0.0765800474083021,-0.0039460473660317,-0.0163589960724346,0.129904856460999,0.100592593470352,-0.0416274945736371,0.124231515237003,-0.0165357491044892,-0.0140066000279357
healthy,0.0874034204244207,-0.0793253322182714,0.0841508427688932,-0.0131511702843572,0.146619968738243,0.147719100951233,0.121681405808559,-0.0443579881840442,-0.0416709834148125,-0.182419665322113,-0.0423475366410606,0.0846609254852129,0.178947261223988,0.0239461425820331,-0.0914563370699894,-0.0889379370479931,-0.106436548726254,-0.0257943920897016,-0.03657442472623,0.138469316463664,-0.065469863622678,0.116941264750208,0.121523472247858,-0.0255404178501952,-0.0212292584905065,0.0591589239065397,0.0483831597446248,0.0587384791571047,0.105866707365345,0.0890659912863997,0.158827806133005,0.221337482611184,-0.0253312625941311,-0.112674924373962,-0.0797628508661606,-0.0979614923810444,-0.103162628697659,0.073607710473417,0.0700584738322476,-0.070856678584982,-0.111913001655443,0.0820635586828658,-0.0466394878649883,-0.0087354332966364,0.0881397322952586,-0.0656448710818336,0.0217521466306668,0.0304598348423152,-0.0146472706364076
healthy,0.1022199665871,0.0807408143714642,-0.030608986306576,0.0035365777819352,-0.0597143780174441,0.0730637165836932,0.116208886711037,0.0259415820958381,-0.0198749969051353,-0.0707535171741187,-0.102866483366498,0.0572099923999935,-0.0381508472710046,-0.0747749825406019,-0.0991715513555204,-0.0468352860121332,0.161016968888367,0.0944619578793809,0.0983310410132945,0.0253809850076241,0.200493599376241,-0.0249590923536075,0.0282893472896742,0.0198239459675488,0.093846264307583,-0.0544819458823999,-0.141175299576449,0.05244684360065,0.17671811819445,0.114422874475699,-0.0639957215529996,-0.0131792329893099,-0.115642895561493,-0.0899648518906296,-0.0253468868342173,-0.0758424287487783,0.101353449163462,0.0017259069805184,0.140870342466263,-0.0156385396656464,-0.0657626619286347,-0.0247747310431536,-0.0621499893529385,0.0507523377628735,0.0188358695189408,-0.080522547532651,-0.0332025665810173,-0.0131299158571509,0.0377268355214655
healthy,0.174142454813338,0.062656740021837,-0.204162584580138,-0.20475887482893,0.174687340730338,-0.0420384625398788,0.0470555253228235,0.116908871795606,-0.138560376346593,-0.181524116858736,-0.234157012181042,-0.194981770922003,-0.155400435441804,-0.0377564817015664,-0.0839638355498143,0.167639806841591,-0.0673191129154137,0.206861311999242,0.216319709049056,0.155518665404927,0.13407791861429,-0.15229047336836,0.211009641574894,-0.162992855247552,-0.206460358211261,0.213399943003244,0.0562826028795712,0.201304503732477,-0.188191258692219,-0.170970807541742,-0.224580385168105,-0.220041382670831,-0.198852517105976,-0.176496773209433,-0.132145115738893,0.0418945304108599,-0.198107154294985,-0.176959412195565,0.171500272159205,0.140750200880952,-0.189851618609115,0.195326179945013,-0.172893329550781,-0.188628195512455,0.0511010462348906,0.188006203097766,-0.152804516686285,0.177730477172452,0.0778621413660485
healthy,-0.0594026131359977,-0.110319138681139,0.137898923351423,0.137898923351423,0.144263489044566,-0.14638501094228,-0.0551595693405693,0.137898923351423,0.133655879555995,-0.0678887007268545,-0.127291313862852,-0.144263489044566,0.110319138681139,0.135777401453709,0.021215218977142,0.144263489044566,-0.123048270067424,-0.129412835760566,0.125169791965138,-0.0594026131359977,-0.0148506532839994,0.135777401453709,-0.14638501094228,-0.137898923351423,0.137898923351423,-0.140020445249137,0.133655879555995,0.10607609488571,-0.0954684853971391,0.0891039197039965,0.108197616783424,-0.0912254416017107,-0.140020445249137,0.137898923351423,-0.137898923351423,-0.0997115291925675,-0.129412835760566,-0.123048270067424,0.0,-0.0275797846702846,-0.137898923351423,0.0975900072948533,0.10607609488571,0.140020445249137,-0.0912254416017107,0.0700102226245687,0.144263489044566,-0.0594026131359977,0.127291313862852
healthy,-0.0534738869632468,0.0813294096533491,0.0634231772185406,0.0364100202949283,-0.0541563709193384,-0.0141321277248725,0.0729490117485526,0.0189248697281632,-0.0097025101176832,-0.127780492514263,-0.0373161013998537,-0.0656055096348075,0.0090852567280517,-0.05036673512215,-0.116423050348084,-0.0772102370146052,0.0378786045501954,-0.0122548359637631,0.117384285753106,0.150802665090014,0.125741525922926,0.0540596741175669,0.0221382643075866,-0.0403344356249071,0.0455014642040806,0.102585407189797,-0.0420178287064652,-0.0900259093778829,-0.0012040254421675,-0.0073949441051811,0.093250668167491,-0.0569850996109103,0.0697238488981379,0.0234383552065154,-0.145843424780618,-0.0352601390008406,0.0842576383185381,0.0321340720632364,-0.0414405520828835,0.0009485074896149,0.0018225920294204,-0.0328009744244748,-0.0314101466206713,-0.0303639574310689,0.0120195463053392,-0.0255565934773406,-0.0719490117599008,0.0258153186625453,0.0756469510077989
healthy,-0.035796510689805,0.118756832767413,-0.0349153441948187,-0.0655974922334327,0.0365177801711906,-0.0097325481020055,-0.0249817773516374,0.0617023560198669,0.0319652583445905,0.0553641770343508,0.0637600348117626,-0.137731559395443,0.0100422256221953,0.0005698028902946,-0.0400032915221461,-0.0970766898846582,-0.0540867806814086,-0.0529238507318759,0.0566931863073247,0.0701981611396992,0.131599176390525,0.0587550803104752,-0.0377821562049233,-0.0239001541436427,0.02062081345873,-0.0086253526123981,-0.0483935290178847,-0.0406040996330041,-0.139125295579019,-0.0216026766670266,0.0242637863678945,-0.0844694613782057,0.178359919911003,-0.0599708409077354,-0.0244464455222713,-0.0650319982257541,-0.0149336504336853,0.0096718490599357,-0.0744255496715085,-0.0886034595628797,-0.0106636414325215,0.0841877915950204,-0.0541792343149316,0.108149394151623,0.0163305714435429,-0.0164316428422981,-0.125922879243382,0.0236660694119566,0.0780289932662385
