group,HSF1,LHX2,ETV5,TP63,STAT1,KLF10,PGR,BCL11A,FOXP3,ZNF263,GMEB1,STAT3,KLF1,CEBPA,NFAT5,RXRA,TFAP4,RUNX2,OTX2,BATF,IKZF1,JUN,NFE2,ETV6,E2F2,PBX1,IRF2,VEZF1,MAFK,TP73,NR5A2,FOXP2,FOSL1,RARG,RBPJ,NRF1,ETV1,BACH2,CEBPB
healthy,0.0047213581125742,0.0368057253969182,-0.0142684137435254,0.187628336484786,-0.180115899266988,-0.036910064802721,-0.0080080493953606,0.0779154512831997,0.0074341826634455,-0.0769242269280736,-0.0929403257187949,-0.0826107245443232,0.137388912590764,0.109373782132727,0.0575170974487631,-0.0902275011679236,0.0461962719191653,0.113390849256133,0.211313381602009,-0.0757764934642434,-0.0514654119122039,0.160969618302185,0.128520063097531,-0.0632035950650127,0.102591720755549,0.0574127580429603,0.0914795740375565,-0.211104702790403,0.0384229861868608,0.195662470731597,0.151787750591543,-0.0336233735199345,-0.0479700418178119,0.0776546027686928,-0.267291472815182,-0.14370144664183,-0.144692670996956,0.113964715988048,0.0134858682000048
healthy,-0.112619563676456,-0.207745563478491,-0.0374533644779344,0.0869207258859123,-0.108199598955881,0.146357916832804,0.0973995097755488,0.0189610178886431,-0.114554899126277,0.184157410890794,0.155019901254314,-0.0919342167975532,0.169570037855534,0.0242935009185619,-0.138590960880407,-0.0294069660137168,0.23670727201123,0.132749354243247,-0.0960758109642581,0.0960224387421337,0.163858702318676,0.0936782923816223,-0.0601768983509849,-0.107904472006692,0.184518547882145,0.145517953151,0.145606305053586,0.019175691572769,-0.234742260251855,-0.0076735827730996,0.072203363844548,-0.151831672636718,0.108266342442956,-0.143561347798704,-0.138144405766121,-0.0709550970216085,0.079560719022503,0.0484975779765878,0.108459802643447
healthy,-0.099288732494845,-0.200074732621325,-0.158794801338603,-0.0761842793420138,0.149315858888701,0.175210333304993,0.11145450107069,0.113784834903386,-0.157896065504577,0.138037568495517,-0.167041030963964,-0.0735387312710789,0.0319435857501178,0.105467306819376,-0.179176779136168,0.155933481616493,-0.0971235108821791,-0.0929788189043812,-0.209078977438642,0.0514174463375171,0.131401183015448,0.182751083444771,0.141745088345281,-0.0258738353887885,0.121486944712739,-0.0059646789485829,0.0919562489053319,0.209334150869597,-0.0402404748066242,0.0920050320612498,0.197316608036734,-0.201952884124166,-0.197841965100465,-0.0913652222086336,-0.192029264445319,0.0080661072035099,-0.12775182769774,-0.0580275639643991,-0.0696285736967326
healthy,-0.0829291715671431,0.0885584942542949,-0.0843848257960712,0.0699145224703022,-0.0256888029756792,-0.0314103121410675,0.0404728377031885,0.0850791981402074,0.0068113912387327,0.0510846908511553,-0.0755141075838293,0.114886655062905,-0.0504929131360242,-0.0725076388903743,-0.0846584114734182,-0.147128132386782,-0.0130176228542034,-0.0622898085929345,0.104582585801953,0.106337102645809,-0.0050880988471826,-0.0493331477646617,0.0323752964051883,0.188794933671001,0.14682480913581,-0.0143543267886327,0.0229083398417717,0.112589427500398,-0.0499085698142992,-0.0530533182251091,0.0647550534464204,-0.0417351977035561,-0.0652011170507906,-0.170977666433775,0.0678641167688806,-0.0392654922140265,0.165981754064829,-0.117558576053082,0.054984773632032
healthy,0.164822441631836,0.148242525311478,0.06392250375078,0.119143798153278,-0.104119601787914,-0.0980347075639449,-0.155918312289425,-0.0974746483801469,-0.122625905252544,0.0777048297520698,-0.0927750213161029,0.126167535550088,-0.0173699514975031,-0.0940953540779068,-0.148702477298172,-0.165163347221974,0.133120927348932,0.0591471198889275,0.0963220628134902,0.188477501747517,0.11842681417402,-0.0688142284092668,-0.0378567541048385,0.0542581008303624,0.0316365798847825,-0.197392453489616,-0.165225576020174,-0.0971689155889915,-0.139527787963588,0.0383572900903584,-0.168599459122571,-0.0898448566008699,-0.0188742650539846,-0.114611918284381,0.0788736489182569,-0.123792018818809,0.161483731328422,-0.046671598649833,0.0690414988026921
healthy,0.0263233038964413,-0.0096311572746228,0.0143961973247662,0.107286307719714,0.19641990364845,0.0255549301915335,-0.0078901965366575,-0.0661660542202582,-0.0258357001202452,0.111483256614097,0.0217976670055128,-0.0480603245973524,0.0650837797350506,0.0331759619565327,-0.0172093248305054,-0.123397822128956,0.019704246417038,-0.0013435776988619,-0.0455485568150971,0.0839094034551734,-0.162579452860633,-0.0070082046005977,-0.0927414895126826,0.0435932750315485,0.0064607032396098,-0.080257148222491,-0.0199919420039913,-0.141576364753374,-0.0334247241133713,-0.0438856501173136,-0.139845137372938,0.0380461971399667,-0.0675476294494725,-0.051362366138955,0.100527052455907,-0.0588181180059193,0.0005531167595621,-0.0229535032120429,-0.125088618639658
healthy,-0.0318533011564092,-0.0250666265879435,-0.0179185836333647,-0.0154154465198007,-0.0265826110370034,0.0963531511460614,0.0291915145074785,0.0343916937222769,0.0384813261895082,0.0487054073575864,0.032752315190154,0.0106912159111025,0.0320648338702315,0.11079907272751,0.0161998803335584,0.0119251567417326,-0.0110173288449119,-0.102258439406934,0.0104620554711283,0.0522133248618064,0.0065575141284915,0.0302227364873623,0.0495867936651794,-0.0884823714192563,-0.110481773656776,0.102610993929971,-0.0221227963205831,0.0483087835191696,0.05101463948348,0.0505827601927594,0.0423594259429172,-0.0789105161187969,-0.0773328346282055,-0.0950486994108238,-0.0221756794990386,0.0018861666982489,-0.0845249468981639,0.0632923507482498,-0.0904390490221127
healthy,0.0064795477134357,-0.220628894435378,0.0437885358213718,-0.251452438972086,0.177777800002938,0.266993920111865,0.16241319459692,-0.0404278968799174,-0.215275455560219,-0.0281527209569207,0.126920130688928,-0.116944339304821,-0.110936460214748,-0.0076292399828807,-0.268408925981951,0.177123359788023,0.220823457742515,0.163545199292989,-0.0576438016326312,0.179941579812612,-0.169558974240855,0.170036538722009,-0.219496889739309,0.1352214984601,0.174228493612139,0.0773005915112435,-0.0400682495546038,-0.0070219666303021,0.204179451195628,-0.0013501514343737,0.157737779367844,0.2323675472993,-0.119621058742401,-0.0147514361956473,-0.0928597602243982,0.209285264043521,0.0964149624729894,-0.0082247216198752,0.0114969226944493
healthy,-0.0528160146788803,-0.0779053121696481,-0.11375390744021,0.0492996838280663,-0.120764292835126,0.125371740415202,-0.0058993677944908,-0.0912177808659502,-0.011920727401334,0.0607618993808096,0.117769053362779,0.0341724879465409,-0.0350985646925402,-0.0111605880253605,-0.0512548256480181,-0.131535177461658,-0.0037373519318695,0.0225091257901762,0.0636609601071135,0.109619752196591,0.0752948668626592,0.0267872324281202,-0.103803973339729,0.126685382668034,-0.0114188242633649,-0.0107663712989876,0.0493664071732906,0.0280887071721915,-0.0806734600034232,-0.0384084174066097,-0.017366175855964,-0.0577451226261433,-0.0587802054701555,-0.0617350097506974,0.0224619338039178,-0.0355734934401536,0.107717028321108,0.0474999218868074,0.0352222193097776
healthy,0.0562738403525864,-0.085627487983383,-0.0593431708295688,0.0088046235140571,-0.0068166778817604,0.118811514015038,0.0273568356232902,-0.0420336072835402,-0.016688708660761,-0.0158930297184187,0.0628549855846603,-0.029701522469904,0.0136834247058811,0.0182595174170185,-0.0478408744252579,-0.0899202739289984,0.149757979874672,0.0110285190372267,0.0015949044347684,0.0553858467977673,-0.0821556240718831,-0.0080425324872148,-0.0646401520003978,0.0312674286422221,0.0108564070478632,-0.0075815852866104,0.0919718488422113,0.0320466265577041,-0.0303897618067648,0.0087913761063909,-0.0518677734248808,0.0541764732191732,-0.052081087981395,-0.0093225241365963,0.0141974658474468,0.0262915145642785,0.0572554002434413,-0.0668469406349276,-0.034836301129545
