group,HSF1,ATF1,EPAS1,NR2F2,ARNT,HOXA6,RFX5,KMT2A,SRF,XBP1,IRF1,FOS,CEBPA,GATA2,E2F4,STAT4,TFAP4,EHF,E2F7,OTX2,NFIC,BATF,CDX2,BARX2,NFE2,TBX21,POU2F1,PRDM14,BCL6,KLF4,PBX1,ARNTL,TAL1,HIF1A,TP73,TCF3,CTCFL,EGR2,EGR1,ETV1,MECOM,ASCL2
healthy,0.257347541387513,0.285003828011401,0.203193838587171,-0.288543080999509,0.336714506625261,0.0765324307649715,-0.258193203605911,-0.264112839134693,-0.246259970079635,0.342289613102104,0.313349172739168,-0.174284719047139,-0.470203853840448,-0.0044318964408608,-0.116059309269328,-0.430583012867381,-0.560125936396713,0.472834802964351,0.194580612288678,-0.349837931421874,-0.262734722926934,-0.0694852456116592,0.0536995508682397,0.0898124596761022,-0.207797999554002,-0.212339518875025,-0.207453470502062,-0.0406074468945306,-0.0796331922324289,0.27354040682868,-0.348616419328633,-0.0267636431711349,-0.076814318171104,0.291487238352448,-0.300444993702881,0.319018241684722,-0.0262311891817735,0.212621406281158,-0.154521279794961,0.42588488943184,-0.131312550023386,0.115526855279966
healthy,0.439747405332084,0.257902953590489,0.305249118023126,0.171009913183588,0.424773142389017,-0.110917595044892,-0.286543786004659,0.0728918542700313,-0.0305291873228606,0.39691525807717,0.0291840170658457,-0.452840896697145,-0.340138298215574,0.311993461374439,-0.185239021514608,0.242792806510829,-0.329664240583438,0.489136723149877,0.197662945248173,0.48689499558816,-0.473006011074888,-0.394028401970546,0.338672604025416,0.445821213341489,-0.335862320204491,-0.434551293071713,-0.192087455316792,0.333204512355043,0.421871612273599,-0.0936577584610721,-0.483242610166631,0.339870647110323,0.433114401462367,-0.396098053026259,-0.364262914110175,0.26671538206612,0.130087586413777,0.456154196390276,-0.448267110205424,-0.350535801156745,-0.33683791305776,0.344301353218932
healthy,-0.0364576928583645,0.132883256373975,-0.0468340293806641,-0.110709203951079,0.0285190045081814,0.124478033471384,0.0068363438287286,-0.0282492731707477,-0.0176788040407748,-0.141011146979891,-0.0402762504365966,0.0592394111579776,-0.0705424484138368,-0.033981629027375,0.13240788827434,-0.261536887076646,0.0702858646815788,-0.0640526672402876,0.089447882931243,0.120148362741945,-0.214010964973608,0.0133922738908183,-0.066584608393274,-0.0538834054995061,-0.0409580770237578,0.13861725568125,0.0744043520028827,-0.10479956085591,0.0442223808712997,0.0757244537350605,-0.0675267164766489,-0.162318690049173,0.0747233868597256,0.0050240286277837,-0.0604798055337774,-0.0589511910007655,0.020528342031288,0.0668346183229442,-0.0519928209614993,0.071310350728633,0.184798424292406,-0.0821994438527869
healthy,-0.259109314966214,0.182731139462681,-0.0107594158156752,-0.17628351094655,0.118478516056113,-0.086582293169493,0.0983654114074662,-0.0801876236435658,0.111857613950672,0.0391495478847912,-0.414328516100254,0.0731780128333249,-0.154641279726374,-0.0753102548952386,-0.190725376158759,-0.0933337931731072,-0.339599781767356,-0.0366080305199397,0.138240960206514,0.102043747484372,0.125511778454212,0.304359944188518,-0.134650546336646,-0.0566481237451981,0.340037850307686,0.245750281145949,-0.152726015274812,0.0993603205923717,-0.124631528053924,0.127186927872518,-0.14314660802728,-0.13026214845904,0.175875263973519,0.151938828731096,-0.157121611461766,0.0665745923363013,-0.0763936004521356,0.176110751522194,0.266909711474845,0.136341120703555,-0.243522918567649,-0.0147878982258738
healthy,-0.328637299867437,0.21897884883969,-0.190156252349694,0.0207973924574215,0.0283036505237707,0.19426141027764,-0.134621650585997,-0.583010478616977,-0.338122830506189,0.349724753586468,0.232987753007219,-0.0084370910240605,0.334655807353784,-0.257300160571239,0.175971201888752,0.194853135251324,-0.224264292410332,-0.455119831452663,-0.240096890837219,-0.109670053478211,-0.145928238563546,-0.265930274180298,0.122265568225532,-0.237511653920107,-0.180236684586751,0.138420925728973,0.197137763224586,0.115816187919667,0.211087072987456,-0.371598537016518,0.110485916699503,0.0822260390570295,-0.0990575029920772,-0.125664558827487,-0.312758291638693,0.177567593595829,0.0594868182991585,-0.24192691370592,-0.165054878154095,-0.266309463356839,0.0057890953976192,0.199831641268772
healthy,0.0746308937545591,0.0804440039606086,0.244800260993207,0.121380504878424,0.14168193825657,0.243489641640376,-0.282288806260588,0.0407127896697561,-0.24676534446158,0.216885880694063,0.0384638393369444,-0.104525336028966,-0.249162871919183,0.180212697696876,0.220668678450123,-0.0285814070333678,0.0487255660891745,0.239658042942514,-0.313806242233118,-0.0712351212894177,-0.0131088510053384,-0.149731919354392,0.232626358724358,0.166554473713042,0.0053659292987518,0.305895899473718,0.107887527648016,-0.207753098501424,0.371781277915378,-0.0985312757961383,-0.11106925241793,0.20433558304241,-0.0235109408624523,-0.252221627979311,-0.261810046687976,0.305920299944619,-0.363259957028179,0.243120493922196,-0.189442115417835,-0.325297656083212,-0.234403727678971,0.210483293765266
healthy,0.542999759097031,0.50399602822977,0.473266538681191,0.402682211152964,0.299177718378189,-0.277108140907431,0.534662198698491,-0.503020749934804,0.0098111680752521,0.380430899699754,0.344851333099139,0.187979546237723,-0.466624613901725,-0.581824222958977,0.517884287187354,-0.528519425626482,0.530927195312539,0.176660232805836,0.475430077630649,-0.0407470613776566,-0.424373518795995,-0.552367693613272,0.25503774111096,0.503653940733391,-0.466832662306975,-0.602919344460481,-0.100354985296088,0.50240893960474,0.596131868029911,-0.546917318791147,-0.585830593830038,0.529552266721321,-0.465075352259467,-0.590069682877723,-0.576868888215748,0.533109647753383,-0.340631157542841,0.559165037952391,-0.616045307482623,0.630388312559192,0.613879301556027,0.0137978031292144
healthy,0.410639165051754,-0.287226454730182,0.387101642788095,0.342001237774928,0.527364309055374,-0.475404629940415,-0.143620005303927,0.0540879519093885,-0.443042231312592,-0.216374400767007,0.521431353261136,0.389473921380612,-0.563084046719845,-0.256102159596359,0.457913029118256,0.365954473620514,-0.289847257746677,0.130845849911459,-0.229586862870854,-0.438220857487419,0.227024801990935,-0.625273894850915,0.552632465035098,-0.429459241885723,0.0248705169013596,0.537332397769836,-0.467971490350528,0.553319296170455,0.254705904196191,-0.0522262780424989,-0.537675813337514,0.353311358378871,0.437308095057536,-0.137560527984755,-0.487293134658343,-0.10713661986396,0.144740624524773,-0.217034120147021,-0.564069107163975,-0.384074163441454,-0.219645885911735,-0.163705297387238
healthy,0.111651197218229,0.0057004197176261,0.21078423304797,0.22827661137194,0.227615334784803,-0.112801468552315,-0.138925278079888,-0.221498381451164,0.238302251320459,0.261477228796503,0.250542651589628,-0.135003152361548,-0.277189633233255,0.221772743498994,-0.139073226104821,0.191878695664335,-0.339224122200665,0.0626764321074647,0.209510602925764,0.178603582667806,-0.208584768549022,-0.0122378755253165,0.0621055452797829,0.251988858269204,0.0529070094523236,-0.103861438988341,0.168854858982687,0.240568233487191,0.199346652204135,-0.204051880768391,-0.311841742598843,0.172319505044648,-0.353691169716789,0.0841348097141415,0.051478544747052,0.152188337143709,-0.249905473044001,0.274039352164511,-0.268476152766424,0.0099508309040393,-0.168027381553197,0.216955139273569
healthy,0.256289449157159,0.164594863565335,0.242035513927545,0.249649707379539,0.458016033835751,0.530426545366986,-0.551009179722599,0.240086143937047,-0.431491235271264,0.57769797693804,0.466233646920944,-0.154482477574517,-0.481447256836148,0.600253157824453,-0.491585826614108,0.369692934895312,-0.393449303498029,0.127085577426389,-0.13312656598832,0.0070197955593141,0.0897301793671251,-0.374475546201893,0.430886726807312,0.323480002362906,-0.128332444185213,0.461055478956718,-0.389292769874116,0.129915137457547,0.332467574337343,-0.434040291760954,-0.357519599686411,0.301485880408513,0.394809771598694,-0.43849106893345,-0.520240689224919,0.457178826685272,-0.121189714449037,0.404852887214021,0.199521132064931,-0.219682233372089,-0.432661469084748,-0.213035543817287
