group,ZNF76,EBF1,E2F6,REST,ESRRA,ZNF263,FOS,CEBPD,STAT3,HNF1B,HOXA4,CEBPA,ZNF384,E2F4,RXRA,TFAP4,EHF,SP4,BATF,MEIS1,E2F2,HINFP,FOXP1,HSF2,ATF3,NFATC1,FOSL2,STAT2,FOXA1,IRF2,MAFK,AHR,CTCFL,GTF2I,ATF2,RARG,GLIS1,MYC,RARA,MYB,SREBF1
healthy,-0.36860954528643,-0.086476581850038,0.0351638204583296,0.0699787440446417,0.162137360667535,-0.152966357174505,-0.0524092944180489,0.0651440302466856,-0.144817123092383,0.182896724552573,-0.149502309659475,0.0415934913855082,-0.0256688412984263,0.00291578100186,-0.010641354596532,-0.18451660288694,-0.0109404090582613,-0.306854798939342,0.0203357033975882,-0.0086227369798596,0.0815172620263614,-0.0368086199978404,0.0279366709665396,0.3545789067903,-0.0323228030719018,-0.309496446684617,0.336062451368231,0.31649930533011,-0.113142271354228,0.311789197557875,-0.0800718321280035,0.0488954044927304,0.247193433824359,0.0211082607570554,-0.096395221497391,0.0593623106532537,-0.213325516033523,-0.0765080997923967,-0.149402624838898,-0.0697793744034888,0.0718478344304494
healthy,0.144987804981293,-0.0299411784625165,0.0774829468958305,-0.0876989565354704,0.0864853507682247,0.111416966433098,0.107079040829467,-0.07599305036116,-0.111911176679055,0.153321238506439,-0.0419884682355017,0.0044947253083385,-0.0534240976539702,-0.101215325110724,-0.0063536807800539,0.17501317960597,-0.0803187030271258,0.0427784535579033,0.0802797616218087,-0.0499112617842431,0.137814966840752,0.151916109601093,-0.162696048480696,-0.0913075539742478,0.0648433722264599,0.136694183668571,0.142367927374373,0.0149911348364396,-0.131881178362615,0.0910102005599218,-0.159867367657145,-0.117910792731938,-0.0666113011427693,0.0169654450371133,-0.102874348713211,-0.0576776638191078,-0.0534224104652003,-0.0554075241165455,-0.123170195531131,0.117472395778997,0.103894989068085
healthy,0.0713651298291449,-0.158726388582871,0.0589315913091502,-0.0872828523624281,0.0733063005636933,0.082759783664446,-0.0581585532949501,-0.0018388748959022,-0.0637811491208951,0.0435737394137267,-0.110655920118238,0.074252077658721,0.0461580875768884,0.0565983886181137,0.0066002255174373,-0.0743880637436278,0.0665186347670601,0.0422200040639785,0.0241485559697385,0.0434898200730409,0.0715317434106524,-0.0559827759364408,-0.0591796740316154,-0.0074724966206234,-0.0966052497777301,0.0061254993201274,0.0710582423132065,-0.0200181317781765,0.0965574708830331,0.0352528611372655,-0.0047331733246624,0.0819548930537812,-0.0103196287046187,0.0357275873345754,-0.0131367458419453,-0.106176342465429,-0.0041077598440774,0.152533508770222,-0.0830225675852795,-0.1189767983947,0.0920227637363427
healthy,-0.0108144326726276,-0.00924796590546,-0.0943394923894707,-0.0629298963813708,0.0009658955861156,-0.072600614581327,0.0011610120297293,-0.0300922140625668,-0.0581031860599216,0.152610118801713,-0.0420849563219817,0.0311369865088667,-0.122209316321233,-0.180259225905416,0.0597865843128009,-0.0272076734475838,-0.0364805478352073,0.0086176429262685,0.0616637152047291,-0.0811601377158808,0.0373931669455845,0.0269661995510549,0.0932725790701366,0.0315562792919513,-0.118948380864669,0.0466902579130891,-0.0141756939601276,0.129335909829106,0.0173293845629322,0.154573737478931,-0.0130824883540654,-0.094564360631224,0.0265974156345795,0.0687086642432892,-0.0518338594798398,0.0387160841093762,-0.0631769054961582,0.128574817318557,0.0315957177220435,-0.0156418348963591,0.0855163544853538
healthy,0.176522890217745,-0.138517562340989,-0.126959875865711,-0.0760554443079616,-0.155790268363817,-0.0074908857314095,0.094013415213843,0.0514934010487388,-0.0047408684883091,0.0915567630023762,-0.0366056855502603,0.0543912205215173,0.0802163010161705,0.0757508821377159,-0.0567560561963659,0.0543128405512335,-0.0085590927549917,-0.0332555016775581,0.0812262829189704,-0.0784404348323117,-0.0308637928700408,0.225304344294665,0.0669947197431535,0.12962479485536,0.0977756537874657,0.105248624097096,0.0834097249483051,0.163726800211983,-0.0076521245274219,-0.147166232204876,-0.0371543453422469,-0.0011600235602003,0.0250166470868688,-0.0384039460113431,0.0479618235305227,0.0180453085870548,0.111375698345567,-0.0528348182544531,0.24466867581021,0.0702911573505181,-0.01788183036332
healthy,0.0516177860673405,-0.1163055921831,0.102703356739923,-0.0057262740221744,0.0887941883811972,0.071315375339057,0.0738278617414548,-0.0547393450565969,-0.0164191754968621,0.146889134973317,0.132295689678473,0.0750851792905003,-0.105959952989278,-0.175898510241895,-0.120834381567068,-0.064415913468437,-0.0385320640119336,0.142000521702892,0.0857415529384048,0.130860195671183,-0.0685372770921322,0.0859977435787388,-0.0676143296497936,-0.0255691481796029,0.203302644543425,0.0974808692156437,0.08593873708932,0.0624934919602277,0.0258398838369365,0.0074696926507181,-0.0579156131438858,-0.151317762081129,0.0937985006504821,0.134051669912608,-0.0530197273649616,-0.0117536960099544,0.0868139173735576,-0.0852194198849758,0.0029787533678056,0.0582789080003078,0.0917357527850834
healthy,0.078522706143456,-0.0933123683848657,0.101456377867025,-0.0125597548831995,0.0689067815276169,-0.0979572742258805,0.0889671338884324,-0.064508663852728,0.0984949198735122,-0.0823214811291816,0.0413722732784131,-0.0119604121940363,0.006372423003897,0.0317739763887259,0.0745829093485155,0.0396976392939865,0.0433025092920417,0.0919197780188688,-0.0935767842771436,0.053887958846233,-0.0040631908780035,-0.119128173334263,0.0768304444328775,-0.139567521807344,-0.0169666864211643,-0.129087838610064,-0.0794393479033526,-0.0046360919779389,0.0874158939870688,-0.0688450844860854,-0.0635920220928314,0.0415661782660835,-0.0229512994497204,0.0909238114912888,0.156111142800863,0.0321441586379149,0.0248550938741212,-0.103210336619135,-0.0318180457041055,-0.0979396464997287,0.0383314905172174
healthy,0.0841838992065565,-0.0530811121552541,-0.0510435600900879,-0.170693436245848,-0.233700412574598,-0.158159086395096,-0.138275930509824,0.0841891371296032,-0.151967861353897,0.138118792818423,-0.165418847737821,0.0751065785666261,0.206887484498542,-0.211805894239393,0.269538282060117,0.187931440992536,0.238215502240853,-0.205688000120848,0.165130761970253,0.0267867384608219,0.144053359630333,0.0473141588808378,0.117931837396442,-0.215111023681861,0.137888324204368,0.186632436076955,0.174506644223845,-0.0522063790064553,0.3622495199867,-0.0677682483781999,0.175470422064438,-0.0808578180719023,0.250267963171309,0.0495664657909187,-0.0321032303532221,0.0430138240594974,0.135950292677089,0.123274518904076,-0.201068151993659,-0.0445275838199936,0.294931732990516
healthy,0.0289153248739431,0.07410557567066,0.0467972810725959,0.0315618053360583,0.0733695376434145,0.0714078480912195,0.0864529475711355,-0.0947245036770919,-0.0214499976025667,0.0755412255664004,-0.0260352055683808,0.027993189880932,0.0114493470583854,0.0906707627610132,-0.130016702537226,0.0673566121258858,0.0865197462576694,0.0352307753804069,0.0970103234183978,-0.024376406310438,0.0400717492545825,0.102621360900772,-0.0726527564250214,-0.0288771243750815,-0.120718325371706,0.0600738853265267,0.0579135740548411,0.101543762402148,-0.0818147181478851,0.0774233829324409,-0.0900847608460997,-0.0421542504937509,0.0707817669643857,0.0412726643909249,-0.0306395137836257,-0.0041034224391883,-0.0402250731147673,0.0156194638111599,0.0943986513343437,0.0279024897893727,0.0593057004313868
healthy,-0.0700238388319609,0.0369798863197736,-0.0397708229281593,-0.0083351085820549,-0.0088060417421143,-0.0563741844873727,0.0538555135313141,-0.005785194026549,0.0042231090195281,0.0709600072312078,-0.0060106417623789,-0.0166805683870271,0.0058426480620069,0.0258239270447557,-0.105735557896354,0.0558930900350919,0.0374896603071095,0.0456578198076189,0.0648707341607971,-0.0441105493948649,-0.003973255189297,-0.0113062894206872,-0.0075863068141444,0.0080126062607075,0.0077331232419427,0.0905381583122723,0.0425711611059836,-0.0130211736724218,0.0271059592409245,0.124359592127425,-0.0353273943015859,0.0079859209979577,0.0142659794522279,-0.0158764967866596,-0.0069491842953224,-0.0498499701237432,0.038847569816222,0.0094900771427813,0.0093703258391243,-0.0172979381134933,-0.0118820643247888
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.067111400267272,-0.0036289491780567,0.0398471546666256,0.126810406711089,-0.0877279481309891,0.0782265396414867,0.0417723865667256,-0.0710183408833158,-0.160437706896811,0.214095953117968,0.145490678319608,0.0871466134399029,-0.0416451254750241,0.0786000396502675,-0.128322479327282,0.124101276607076,0.0528885299732219,0.0334733067345215,-0.0520599523327747,-0.02670989427713,-0.0718007330388062,0.0801776253728396,-0.100471627866071,-0.168534725232329,0.0643051300400077,0.094670831358729,0.0112098949207972,0.143783823440771,0.148671954604075,0.130681453173063,0.0137488415530672,-0.128647534778472,0.0231546159677407,0.0200842852503974,0.0196149001587173,0.0550504624837253,-0.128278552914959,0.0747443046805888,-0.067508495034672,0.0149298345243801,0.028399931615249
mild,0.0401852506556082,-0.0334645930132083,-0.0570028289996568,0.0871674637555403,-0.0274549165840296,-0.0038107515784395,0.0310241859069685,-0.0657011275672163,-0.0020525991717554,-0.0832611067488077,0.0157569415973051,0.0106822234175833,0.0531884866070091,-0.0267313675210797,-0.0372080168252443,0.0194684969332434,-0.0219874531002873,0.0137056889808777,-0.0742553447146722,-0.0281066493628157,-0.002827317337172,0.0353964510572134,-0.040390824769027,0.0502942903552095,-0.0090955323893402,0.0432419312503282,0.0818467748025577,-0.0365455116038336,-0.0005978705656633,-0.0228703445437255,-0.0431499166362434,-0.0606744365275291,0.0967701986517871,0.0019022338267876,-0.0856570775292212,0.0112010960706665,0.0274109291099793,0.0096619833306819,-0.006819405033125,0.0102486326019446,-0.014113246393507
