group,DUX4,NR2F2,ZNF76,ARNT,RFX5,STAT1,SPI1,MEF2A,ESR2,CLOCK,IRF1,CEBPD,AR,KLF1,STAT5A,RXRA,ZFX,BACH1,MAX,MEIS1,JUN,USF2,BCL6,NR3C1,NANOG,PBX1,STAT2,FOXA1,TCF12,MAFK,TBP,ZBTB7B,HOXA1,TCF4,ATF2,EGR1
healthy,0.0346747574527704,0.0736330080622323,0.0289315264046925,-0.0231404350978806,-0.104933617274257,0.0151956321480395,0.286371858134785,-0.0650660217488494,0.153368199113047,0.0170143219799308,0.31575805699745,-0.178111952878516,-0.145901998750546,-0.109863223923857,0.0680812180490903,0.183280860821786,-0.124747764390126,-0.0506600838699206,0.0486978132618273,0.104215713393247,-0.0490806953316992,0.0366848883195977,-0.174857455284606,-0.108140254609434,-0.11278269970663,-0.0713357156430011,-0.0265863737267273,-0.0581741444911559,-0.19486304343541,-0.295417447035508,0.11819090894357,0.106752307106148,-0.106560866071212,0.0055278598837749,0.0372113511656715,0.0844972867948463
healthy,0.113188986507505,0.0329767342594628,0.169048071250765,-0.156147495833609,0.0391169772584004,-0.126024794018222,0.176276532698228,0.138091031975021,-0.148683972655437,0.149728876128239,0.0427313230455262,-0.120810606790102,0.105103942010028,0.142767745301311,0.009007673936094,-0.104992637352813,-0.168539312058343,-0.0404026189227208,-0.124354917324273,-0.0891349326898599,0.0643931833160914,-0.128966786035195,-0.127283843253527,0.142343877324592,-0.132996382829253,0.146588489249025,0.109647897748388,-0.162529704366944,-0.131350106916055,-0.158767029079127,0.129684883897183,0.108986692342706,-0.127679226647628,-0.130084588560999,-0.136722570236103,0.121832344166088
healthy,-0.0403744873603121,0.0413033043716512,-0.0035279436060949,-0.0140467312163027,-0.0090305990094067,-0.0348943802691336,-0.0616817750835535,-0.0440299156542378,0.0142548694821491,-0.0553214165764001,0.10523210548357,-0.0765567231493697,-0.035411256962652,-0.0538904659987067,0.0838034037719187,0.0039459546233362,-0.0154265144703089,-0.0682676167120405,-0.0040691030972953,0.0080029163217905,-0.002356298617935,0.0225786656304527,0.0111614145060083,-0.0495516503985855,0.0192883465445323,-0.0418201810651695,0.0499271665198832,-0.0288288843052624,0.0044923175711828,0.0735829476760906,0.0263685165544042,-0.0431817522209141,-0.0541289577616556,0.0772652604960215,0.0258368967337218,0.0106878999512079
healthy,0.0225537946382768,0.0506367779222801,-0.0113018425277783,-0.102857410291802,0.0077835703012085,0.0778064339672817,0.144214570600044,-0.182602918477358,-0.0796171235117556,0.0453197898513836,-0.0202142666706372,-0.0413185783855457,0.041865377358932,-0.0754462846271665,0.0549539620308899,-0.0305229572917661,0.0669662441007322,-0.077761199988948,-0.0037856848631893,-0.0337172744087992,0.0410405224599064,-0.0713393054766954,0.0027027302054363,-0.030402555084731,-0.0501172523770067,-0.0134032269036024,0.181309093655902,-0.139385843412926,0.0539122501180882,-0.0014720999125352,-0.0683977664738799,0.0029249088637222,-0.107842460786397,0.078488934875669,0.0673128161994357,0.0956033436193229
healthy,-0.0703995699991299,-0.0185525754520365,0.1074886719625,-0.0251362075713097,-0.0376062344971162,0.0572233896824155,0.115174331343342,0.039335953661714,-0.0890252572921442,-0.0203179589293064,0.0718029607027778,0.0159579967051398,-0.151707070029028,-0.1558869274742,0.0519700364258123,-0.0327416222486391,-0.201251933193136,-0.0940218274975082,0.218352971119417,-0.183640895595643,-0.161734091536794,-0.0595023392621639,0.0298849108036024,-0.180591596862177,-0.0006312583342965,0.012839152561963,0.148914554346801,0.025772815552507,0.106586364851896,0.0326453286044244,0.0562247889275961,-0.173521146874929,0.0075251699738171,0.093841722718514,-0.0257121862209644,-0.127482085646491
healthy,0.105746440697264,-0.0810269414437843,0.0844287020780758,-0.136423730834145,0.117066996939471,0.0735805723361574,0.0453827967452724,0.11230244525956,-0.0809084000703989,-0.11090922183202,-0.0905476396695525,-0.0716931849926705,-0.0435638098030544,0.104483931595877,0.0190103844051983,-0.0491123576076787,-0.0668153089191317,-0.10238989388754,-0.0801797618975601,0.118348345134428,0.0629773508106467,-0.114256204178854,-0.0600361335560851,-0.0352835934308065,-0.119105676695934,0.0876212038576379,0.100332664869716,0.058304096276497,-0.125122303517716,-0.0485952969472394,-0.122899000644269,0.0087700328050631,-0.0798476141863138,-0.0780515239885883,-0.0688383377363213,-0.0439252305673861
healthy,-0.0963319689011294,-0.0568134968538779,-0.0458918111923015,-0.0220019980490401,-0.065643194407715,-0.0016742187108485,0.0088249858689097,-0.0919453902337749,-0.0177379231897965,0.0282324160846273,-0.0635951820259641,0.0647558270797324,0.0637098330258627,0.0188812920654979,0.0365909451457303,-0.0195205106539738,-0.0556936864028132,0.0568386258401571,-0.0397807558415402,-0.0736342120444853,0.0228579541441737,-0.0382981456510702,-0.0304107850827013,-0.0598588158785827,0.0178070279020641,0.0438328048790534,0.0723903272236673,-0.0264341230040255,-0.0236479466503245,0.0614278069593872,-0.0545974343763852,-0.0317347685472842,0.0461603772331599,-0.0212481284606655,0.0813001234212692,0.0237578859652958
healthy,-0.0238351142814692,0.255767870435793,-0.11242658945417,0.0263992436256868,-0.0462510877938118,0.164265544026418,-0.0779317928046009,-0.111225157780307,-0.0070070075475631,-0.0332046686776354,0.00135463437053,0.0472751268715339,0.109467358418548,-0.182109626538222,-0.105782430398713,0.018319817201454,0.136930957621079,-0.196841275317736,0.0716182290419519,-0.032535414792195,-0.0322128827992116,0.0358897475192218,0.122804056328409,-0.115869618479267,0.0352043670341322,-0.104210086932919,0.0432515402590666,0.113176476337856,0.0367525206004522,-0.0221660112177804,-0.139180618272138,-0.0543466408176937,0.0092405415989728,0.0971305096869345,0.0383087374665969,-0.0921312637956927
healthy,0.0141484036316029,-0.0136489232395031,0.0608870214117348,-0.0086714994280758,-0.0239412478404043,-0.0144290618899331,-0.0442062069903402,0.0089687241627593,-0.0331732501519226,0.0273727233359757,-0.0332638572511049,-0.0230809663180112,-0.0323270490043837,0.0030179690134963,0.0377026558722821,-0.0447133942970874,-0.0221575152166172,-0.0054956403684614,-0.0305111100657213,-0.0338962762706405,-0.0151807233777365,-0.0384752910163693,-0.0298549826782529,0.003463727012292,-0.0129074547678461,0.0305247384221211,0.0296556425398674,-0.0189217411108735,0.0034454880676574,-0.0193262298247835,0.0010816575604301,0.0338962310687951,0.0279579742297959,-0.0379137936923272,-0.0084018478191101,0.015761521889781
healthy,0.0118325825720449,0.0100969268518336,-0.0354317177683557,-0.0155955727443942,0.0315648638422018,0.027725728157094,0.0096672941156205,-0.0541963297555587,-0.0500174066672834,-0.0986533616888716,-0.0122887387975348,0.0140192969101974,0.0012222310599165,-0.0886415011630068,0.0398759553995167,-0.0486571419529624,0.0262411296086557,-0.0009612176234,0.0130854789273716,-0.0104419711627856,-0.0021484822815373,0.0202941332021642,-0.0526935709802282,0.052542952607188,0.035987356991163,-0.0712184361124069,0.032293184520721,0.0537422444331355,0.0015641690162686,0.0387031074127281,0.0100965286012439,-0.0781064190123396,0.0240172186654213,0.0636721449876315,0.137434844817661,-0.107563900033865
