group,ATF1,FOXK1,TP63,ZNF76,HEY1,KMT2A,MYBL2,ELK3,REST,FOXM1,TFDP1,IRF1,CEBPD,STAT3,STAT5A,E2F4,SP4,BATF,SPDEF,MAX,MEIS1,JUN,E2F2,ONECUT1,HNF4G,KLF4,IRF3,GMEB2,TCF12,ZBTB7B,TCF3,CTCFL,GLIS1,RARA,NR2C2,ZNF143,SREBF1
healthy,0.0552146824999955,-0.12524820528891,-0.426441573628586,0.501713547670287,-0.394237403510792,0.137307190387604,-0.354193135209299,0.0261043627865308,-0.205231269719022,0.335278458873739,-0.294073996670622,-0.0526481929600402,0.20649693579352,-0.0015996612886022,0.228329675578619,-0.322059279873421,0.301667993117613,0.295656079263745,0.122505928794164,0.0281434914621117,-0.028670852326486,-0.277585180311184,-0.0681526023726464,-0.12690060266395,-0.493978921659463,0.21349325659422,-0.0084553525254689,0.511663089311483,0.0913213230141599,0.053105239042498,0.496791512936126,-0.610279570949488,0.510643524973692,0.259865855268205,-0.286233898486923,0.0293388427546935,-0.463040417616167
healthy,0.234345188088186,0.0469885332229856,0.029168505149302,0.193099151806795,-0.0605305821257568,0.0477535525812225,-0.260702924783739,0.217718713955356,-0.0952216973469441,-0.0978294265383091,0.105854585098498,0.296060510875403,-0.10973752459964,-0.0101972535827598,0.0304448505026368,-0.284037016718987,0.169314781415276,-0.0312927725521355,0.112915290470545,-0.0759985328777463,-0.0975274826960678,0.0668950384257409,0.147066703607679,-0.0854959764674765,-0.239501913530717,-0.0948868372415146,-0.112024615113687,-0.0691890282241616,-0.201185313394299,-0.0191619388843223,-0.227282190373267,-0.156089988314904,-0.0779453106261334,-0.201522221029284,0.092575955324257,0.177700060364004,0.0455493647584371
healthy,0.063593292592264,-0.174294836401175,-0.0593908318519307,-0.277349253490509,0.181259471520599,0.104547098119781,-0.285280354780839,-0.373528628076591,0.0032756875006419,0.0330213433366884,0.0653152853567615,-0.0268371846533342,0.125236641586479,0.491593097217578,-0.152024153371607,-0.461468884226112,0.477536582782093,0.158015517817629,-0.13204363906479,-0.0489445596230452,-0.374935572375614,-0.0052673653806541,0.0941568496280969,-0.214906829086741,-0.0749980924058131,0.0178191774979525,0.159831412716545,0.110727627735139,-0.0360021690625876,0.0752643752700808,0.0348875915540601,0.185241239563375,-0.163451634860136,-0.131027046392177,0.009299486741886,0.152908058245586,-0.0330222506036876
healthy,-0.211198443575889,-0.151118306998121,0.0219080941084334,-0.138254722659998,0.0388912110135418,0.119944884589863,-0.213430762043646,0.162955024841075,-0.0869385477207822,0.0083705909247743,0.10433132523119,-0.222848732660319,-0.0798608915193603,-0.137235096116617,-0.0827158458408272,-0.155821862342617,-0.0624071777480761,-0.0243576111298104,-0.051812714965963,-0.143238222806937,0.0782584488570999,0.116321288720309,-0.182491431409845,0.0774873939917502,0.124485541019145,0.120783512338561,0.0554785438876099,0.183850129028599,0.0342956516165397,0.0353001949270305,0.0436080396029814,0.234594951105932,-0.0457118489265138,0.0571202029553849,-0.182210883278086,-0.101743645796538,0.105359398384989
healthy,0.0027619619527609,0.0426813958391143,-0.160220780972255,0.130413840289016,0.0035669856582486,-0.0519921565211456,0.0175420128791894,-0.345222864041161,0.0530374366882058,0.0911328961772521,-0.146896750026644,0.0718794674074101,-0.0556559030009043,-0.0147609620568789,0.0932511024603752,0.136958689597,0.0789890839593097,0.100274489980861,0.0618183166810158,0.119466702720768,-0.050669100390295,-0.209535888098292,-0.108021938070469,0.262837277775787,-0.193066801335165,0.100993942891816,0.0496178960913056,0.0105653601772559,0.0748270521606187,-0.0711145961516646,-0.13733915051423,-0.269995603856882,-0.027481389782595,-0.0968358605144115,0.181242892241399,-0.0345139926194152,-0.05889837787681
healthy,0.0252623296683162,0.0098185551932047,0.020188885457769,0.0329103805873551,-0.10029626553991,-0.0821588184604789,0.0458968102210784,-0.12501944833794,0.178257624594863,-0.0432755564841345,0.0486461499974737,-0.0719601286431475,-0.0542961102447472,-0.0577106211837669,0.119753230772242,-0.0758936844180933,0.0665794841126281,0.133058973490232,-0.0829670233291306,-0.0495262582967228,0.0698195197021333,0.0691481632981673,-0.0642698119082735,-0.0716673605529727,0.0125398036651731,0.10982205264294,-0.0395270425126619,-0.197968700158984,-0.0551795688830565,-0.116961109743233,0.0177451996910104,0.0837406939336243,0.0327611616399861,-0.0670021422709791,-0.0523861592621014,0.176328860169803,-0.0271843934152562
healthy,0.250097570062434,-0.0232811340586549,0.143179225714063,0.147010001567876,-0.196128353617376,-0.107152847461416,-0.0302777019385745,-0.109450977969256,-0.10279108955878,0.194505257070658,-0.190629255616472,0.204423063730223,-0.205577154050851,0.243494632407983,-0.207382828021297,0.0253749118536991,0.173014721782324,-0.248621875472487,-0.0366494865244529,0.0686960119442806,0.244720748684761,-0.0785853432258332,0.293582822332147,-0.118953379114284,0.0333011170746182,-0.204550365420161,-0.14518757737507,-0.237955333873414,0.0387147889414844,0.13239878260294,0.254167874096,0.0642304026630105,0.0469424981648899,-0.227116264984029,0.128482580615089,-0.0696222992408082,0.203841831014319
healthy,-0.322585742497913,0.139450689246142,1.05365084432295e-05,-0.370010567000889,-0.211262262540972,-0.482034724769304,-0.155524132876288,-0.136121152578081,0.123292953548449,0.329028817410948,-0.0885014026689058,0.300564439851563,-0.361681457076516,-0.112250692699945,-0.347625754813248,0.224248509197252,-0.0970307062537,-0.176776270406282,-0.282683985023403,0.283563783478413,-0.101492917579408,-0.41125572930191,-0.293241566483519,0.470465638498638,0.128898376040248,-0.150255878654674,-0.0939487775340554,0.200135709624922,0.299205230262387,-0.234632238268055,0.164611871408574,0.0296971490472422,0.185136989855985,-0.129188130022436,0.0569761694067633,-0.0142137498899165,-0.193223760086163
healthy,-0.115928351345719,0.0705701560549167,0.142144246594327,-0.0458760162858018,0.0299829107304122,-0.0043459647247683,-0.127743339252804,-0.010255563410467,0.163892250553224,0.0289786690687927,0.105791244536371,-0.0135021753340313,-0.0586924585065165,0.0335576333316824,0.177495270999848,0.0698808960931227,0.0898339162079006,0.0436255911570117,0.0741396338911931,-0.0386060893885004,-0.117819208583771,-0.0370594525618451,-0.0277909061401111,-0.0485246908692761,0.0379181832814445,0.051212991301934,0.250039472409161,-0.0405994755248698,-0.0048062525818636,-0.0110394680576922,0.0215061986765122,0.0838540991067096,-0.0443897226989022,0.158443451686496,0.0617212590942735,-0.0324522848880667,-0.0057579214473083
healthy,-0.206735832699557,0.0145102279887664,0.138670350491115,0.0207054134089312,-0.186308778288435,0.0888970118800514,-0.0325751615977891,0.0360886201751061,0.0578807409562061,-0.058540492927698,0.0370188697858579,0.119744514489518,0.0514599178193943,-0.0014656583068133,0.0549543753258358,0.014075143608824,0.0009368063183073,-0.0212157995679948,0.0866355499199666,0.0481480110942341,-0.124999849405725,0.0201293598165425,0.0902574283400787,0.0375472199855203,-0.0019253303400893,-0.0392853496343781,0.0372718048155937,0.0709610045512299,-0.0259568678247478,0.0109872688760116,-0.0602153971822693,0.0273921177276424,0.0089619821982882,-0.182695296468305,-0.0297858512268854,0.0792137918506424,-0.11912794981116
