group,HSF1,LHX2,ATF1,EPAS1,FOXK1,ETV5,ZNF76,FOXO3,ARID3A,E2F3,SPI1,FOXM1,SRF,TFDP1,ZNF263,MZF1,CEBPD,KLF1,CEBPA,ZNF384,PBX3,RXRA,TFAP4,EHF,E2F7,MNT,IKZF1,CDX2,MAX,BARX2,STAT5B,GATA3,PRDM14,NR3C1,JUNB,NFYA,NANOG,ARNTL,RFX2,MAFK,ZKSCAN1,TCF4,CTCFL,GTF2I,ATF2,HOXC6,EGR1,GLIS1,NRF1,SETDB1,MECOM,ETV7
healthy,0.181563705996906,-0.0718859819032489,-0.0779742389948275,0.2590479145429,0.0183687171275189,-0.227982953968308,-0.368577144561153,-0.125343849048817,0.0676093525316034,-0.294211311598651,-0.224597289049089,-0.152102481436682,0.0800234572354076,-0.122463063985973,-0.0473250618313684,-0.0059843112387955,-0.0332478234830354,-0.226319820323779,-0.067698448976846,0.303299149013398,0.0460480127828909,-0.266769606463926,-0.0202397424776138,0.0496118705925954,0.063332723159958,-0.0111519050628672,-0.354945388439033,0.188602325171073,0.131818190736447,-0.155755435691629,0.337037002945267,0.210252761365028,0.0259716137882219,-0.192968050987961,-0.119790170628694,-0.22088493716398,0.225785241652324,0.204788179390148,-0.11622631281899,-0.0655304354759424,0.0495227741473528,0.255484056733195,0.287529078205455,-0.1213345090129,0.17794045055704,-0.197185282729445,-0.163031645386443,0.0606598298026795,-0.142212776014752,0.0739945977739907,-0.256820503411834,-0.105802028725604
healthy,0.11819579744283,0.18099486605047,0.0553096913033243,0.0167260825629006,0.218138696667325,-0.213813026033171,-0.206680528436667,0.0489391810406944,-0.164186532589503,-0.083240491558986,-0.207353343193383,0.16878261359714,-0.0574771410731293,-0.181510410616075,-0.165062934245682,-0.0752024076146095,0.0757333968223677,-0.183046334650216,-0.0481345272371935,0.0968456544481023,-0.117862299924588,0.0221024193161445,-0.166343530968242,0.20696529871155,-0.0053826213623696,-0.202440741721197,-0.191439817545185,0.0533363756921326,0.137867243858564,0.14438701789246,0.127737177108215,0.0062158572238127,0.0595053824462702,-0.249196322407539,-0.0198770650518458,0.0062880183110631,0.174286484870371,0.0554143773950643,-0.0218413583748678,0.165421208620176,-0.217617573434989,0.125845905777803,0.025793103375088,0.029295214724042,0.181515197249875,-0.0638727208998339,-0.145304519170511,0.0656153999651609,0.0448109848779493,0.105044779349065,-0.0602408538950653,0.120791461538552
healthy,-0.130429528218089,-0.0547412859715216,0.0550832008199388,-0.115569683016187,0.100455609236301,-0.0983400496156441,0.223908226358309,0.0282019170436545,-0.0715448092756882,0.0459406236629515,-0.0525460488966986,0.0324849909135874,0.164628200459029,0.0529951586705655,0.0010842705102961,0.0847718827299841,-0.12551765959389,-0.174822396798446,0.0570960833089393,0.0186053016104806,-0.0861040158360998,-0.296624581706202,0.0181906913528504,0.0213139243435878,-0.0406092162788023,0.005381103115871,-0.0345835061303897,-0.128829818506876,-0.0999097776044137,0.139115192139204,-0.138320265785917,0.279758425351725,-0.107273576132578,-0.0779146931694145,-0.0699968488388298,0.0152847231726988,0.13602317299649,-0.0669333739387167,-0.187149197162375,0.0333910139233273,-0.131928614340279,0.109783415938798,-0.160837155403996,-0.126708714321109,-0.0023221460095508,0.110753509478691,-0.0891711871129526,-0.142513805197045,-0.0294504709646015,-0.0519478519276659,0.0440612214451049,-0.201257035052023
healthy,-0.326091826839512,-0.104728053601357,0.0348698487970776,0.0514439286129844,-0.118131680782779,0.0369055051164362,-0.103637376853636,-0.0543276040593339,0.211374795366625,0.388941176645032,0.201331950581402,0.0071709687580631,0.344070550557234,0.036872671949995,-0.0384773929598119,0.301115534523995,-0.0092030339498422,-0.17304976881983,-0.0149308824391665,-0.232921560843707,0.192734791156047,-0.344123391434476,-0.0935750373758387,-0.0554557311375269,-0.0737463699364412,-0.278975719978067,-0.014277297219695,-0.191475844430314,-0.0382768028335848,-0.142946885375444,0.0944225434846039,0.0146092200116872,0.22512317079568,-0.230637090684911,0.048113927310324,-0.215954509066956,-0.199942184208131,-0.293438729795446,-0.435907995202814,-0.235030578769333,-0.22827310270114,0.268371633253989,-0.0745677121156985,-0.126087054407853,0.134051149342763,0.17296255572147,0.123906726948862,0.0246582210156177,-0.204793797568054,0.0195972962196317,-0.0595208875575363,-0.101856690592423
healthy,-0.337612438483982,-0.0512986917266968,0.138110970889014,-0.251709359415318,0.19305173066178,-0.139635435008962,-0.0184410642402058,-0.139851409538741,-0.191948680258472,0.112166635424017,-0.20855659483129,0.0290807070510969,-0.192588175573475,0.194089461939008,0.133148824375567,-0.0702433453582884,-0.0337341680171041,-0.161415149419256,0.218489316132516,-0.122890560978236,0.155190868824469,0.164079537642718,-0.0997739115518995,-0.26228368310013,-0.285109557061984,-0.369842159532678,-0.215643720010898,0.0688495194904987,0.0451154989692832,-0.185084904348683,0.0602568938081907,0.118325596892724,0.131259837390724,-0.211911048015751,0.0623091786082319,-0.0883325291450991,-0.229127905409115,0.0557825336717559,-0.285323424523179,0.0803941482578761,0.182951497408189,0.461136173571471,0.209685983591887,-0.240564020144458,-0.0374700006151256,0.0945294178483035,-0.172540471538575,-0.358666267767362,-0.0302374877032762,0.343427947773627,0.0077002821373208,0.187304701101089
healthy,-0.0944088645949277,0.0039551092935788,-0.0079349011469062,0.0418365775657832,0.138749698551991,-0.0337077076200717,-0.17362025574305,-0.143926413949032,-0.0186685637638493,0.0960241876270643,-0.0618576252011285,0.121806867124129,-0.0809897394773307,-0.163395776273312,-0.0910802107080429,-0.136211970201637,0.166521431156606,-0.212212942944208,-0.165315838616297,0.0360724172467236,0.0131502658204324,0.155630642976385,0.0522661028855307,0.126989602657695,-0.183950087601959,-0.0834082691245077,0.0904926453832944,0.042493254057828,0.120035381750558,0.190073650071505,0.159535303525892,-0.0390539500616309,-0.175146480754631,-0.260607014420191,-0.018988714624199,0.0487875475991967,0.127652780897186,0.165640685183135,-0.210652162348979,0.158744859600282,-0.177328298633682,0.149685637756142,-0.143068062883431,-0.182923172713685,0.187388307973582,-0.0098060799813154,-0.235716278350532,-0.241562312526319,0.118570200923332,-0.117354253748202,-0.106553647213111,0.0480467095985455
healthy,0.227700443826491,0.336209950375236,0.191540762244108,0.142495738587382,-0.373815044443263,0.380378039596732,0.342800361150139,0.296822840913948,0.418631970038716,0.182007741435206,-0.378003542162464,0.327248088346225,0.220386565263726,-0.289691733160748,-0.26472371748407,-0.30331272774359,-0.376711961774871,-0.21837608635851,-0.173068725757391,0.335282388516693,0.0713552471443106,0.270063671303532,0.348780012803078,0.0575316815808672,0.376111864283465,-0.339132760238198,0.384150733724172,0.175237606030897,0.358855253680357,0.262164926150158,0.381428971751731,-0.357444872266546,0.303666084642083,0.253885408476857,-0.332220977456476,0.220113932139458,-0.246729931282382,0.231141104316555,-0.107974901930766,-0.213418428149055,-0.359667060692842,0.382699228878209,-0.228471127406824,0.129316440127656,-0.0732789099149837,-0.232415930713272,-0.438415387084062,0.303166511095938,-0.29429298829155,0.36056873002003,0.329325583214949,-0.455793844893548
healthy,0.464558309217466,0.311342593201902,-0.0722508223922198,0.261578543340462,0.432834621181694,-0.244418526146862,-0.370267589742216,-0.268657050432822,-0.499651438129274,0.422922923750599,-0.491294867256349,0.522240992013036,-0.410656192709861,-0.436409624763694,0.290442228510634,0.183889246749124,-0.343504219176469,-0.397410804438551,-0.446803947678359,-0.351011726698669,-0.379482161474821,-0.017186829720465,-0.140202702977085,0.194136100766032,-0.423633455712521,-0.411706350012074,-0.176511333106772,0.475515695196296,0.366768554986334,-0.295442764770957,0.0350216288401674,0.272343772876759,0.484631954330396,-0.457998177644496,0.380621693866584,0.471167597089689,0.343178000099611,0.282282282834719,0.166849885926417,-0.375755220240586,-0.519041363807146,0.486513299965424,0.334370085024459,0.267204705227634,0.393554269324469,-0.472213285637424,-0.416939261505226,0.478062885248471,-0.605400044084833,0.406750501296526,-0.411576756132226,0.180729837333532
healthy,-0.129036209728811,-0.211018424479914,-0.0943308916046918,-0.0547973711950459,0.349171011638106,-0.0904121405983138,-0.190327809788289,-0.0303461368333461,-0.0796241478709244,0.186272752864421,0.041744653001268,-0.106656429200241,-0.0660385207987527,0.029626172546099,-0.0377124215827887,0.08901517652752,-0.0421581005576433,-0.178210643172348,-0.0755563055265118,-0.0528927161152142,-0.111406389418326,-0.304758774766059,-0.0259384219293103,0.252826122154571,0.0427843704593676,-0.319139568714109,0.0646057889257,-0.135715846800677,0.0855529748480026,0.293414616244991,-0.154255843943317,0.157152153496963,0.188143914848716,-0.304259202106876,0.0546876165956799,0.0472422269590044,-0.188296222151427,-0.0485574584641099,-0.285617823638753,-0.0182156357297205,-0.175583729489006,0.160430221589193,-0.0559913765194688,0.0642500130285592,0.0966743297674989,0.0788985556454929,-0.0951502762633496,-0.163002797235222,-0.189255932683421,-0.0101090712088529,0.0252737565468715,-0.214348810826764
healthy,-0.0139422373812491,0.140376720943395,-0.0231868519673395,-0.0865410697464346,0.0301197366405904,-0.131217844763237,-0.248868075361326,0.0184337572754147,-0.130664228218095,0.329637412008011,-0.0534076607089031,0.273027865312055,-0.266647945752457,-0.148746863921115,-0.14587515347859,0.0972703468053234,0.036037490614032,-0.331179049681011,-0.136617810923413,0.139884789949219,-0.0799362559929019,-0.136922279979196,-0.0443391831753267,-0.0371169125907618,-0.110345779425722,-0.234444931211093,0.0574603663302763,0.0990634871430653,0.076955606161425,0.165930123288852,0.226139931382241,0.0267589514804161,0.152865113572272,-0.280995423629775,-0.133367518565741,-0.0454664603114167,0.128616077507595,0.314150680677234,-0.315583378961282,0.115058134594548,-0.0548962818807481,0.218472081659424,-0.0066220516329252,-0.152578132946454,0.0470832631561865,0.0396239216198595,-0.174477756292178,-0.14881020310586,0.203916596696762,0.155533627500445,-0.0817045918239597,0.045798840700983
