group,ATF1,DUX4,ARNT,ETS2,STAT1,E2F6,MYBL2,ELK3,ESR2,BCL11A,RUNX3,IRF4,AR,NFAT5,E2F4,EHF,ZFX,E2F7,ZBTB7A,MAX,NFE2,TBX21,PRDM14,FOXP1,BCL6,CTCF,JUNB,ATF3,NFYA,NANOG,ARNTL,TP73,TCF3,FOSL1,GTF2B,ATF2,THAP1,MYC,JUND,RARA,SETDB1,SREBF1
healthy,0.275711373722943,0.0904839391698011,-0.0489427226318127,-0.0493222870468806,-0.137212536047051,0.312149557569463,-0.263059226554013,-0.0965569698108877,-0.0961774053958198,-0.121313004438095,-0.18891764414408,0.0448096878899621,-0.129157335682832,0.165384650409869,0.0952917550939947,0.101111742791703,-0.131729938940514,0.216668020267934,0.130717767167,-0.0079919396283744,-0.032579278959996,0.208697167551508,0.0022984734023557,-0.0202223485583405,-0.255088373837587,0.217216279978588,0.0524009761913204,0.17672940903801,-0.0718431090075769,-0.0154988802819398,0.0194632197282047,0.0602453074360573,-0.0122093220180179,-0.12468691034981,-0.0526118453108025,-0.0798561355478995,0.144466433757238,-0.0444301234748942,-0.0467918576130945,-0.0658544260142831,0.171710723994335,0.165426824233766
healthy,0.15941136425173,-0.0231831905373844,-0.0540848029039373,-0.039878962712205,0.0444170709764964,0.0106258133930912,-0.0970041884002481,0.0935563077171981,-0.0394685839681072,-0.0209953004963285,-0.10649065090724,0.105859173036051,-0.0426544294366846,-0.0146995515331704,-0.207372261249053,-0.0087245202189368,-0.0286628288114549,0.132212409925045,-0.0755096446587812,-0.0036826546760877,-0.103528559879529,0.0731985923137434,0.0505700968241885,-0.11899943580943,-0.0393903849774007,-0.0394725226835417,-0.0809167043563047,0.056356512349859,0.0385829925685447,-0.0024098742727387,0.0058541260269613,-0.0592677983739866,-0.122524895909972,0.0480912729037301,-0.0232204091854795,-0.0247307516613312,0.0988186970691532,0.0121196486683014,-0.0363436779506915,-0.0693841013086718,0.0118055693038171,0.0550406716081074
healthy,0.0596200336747466,0.0052778921769961,0.0115745239554471,-0.117318722300514,0.138317397807701,0.0499555114323134,0.0316214395592602,0.12568686328977,-0.0279953531623535,-0.0199356428795821,0.222622151019501,0.0157467109552545,0.058510007226714,-0.125480522606973,-0.0896107336492815,-0.101324618589445,-0.151544267702093,-0.0394407791513384,-0.0618503495890663,-0.0451043447511546,-0.0339857148697414,0.0213843489300072,0.0857556198976469,-0.0787767674847116,-0.169182614969275,0.111870139925183,0.122402157289534,-0.031909884388092,-0.240376092281758,0.0045794667768471,0.101897186976265,-0.0351924297529068,0.0680821623048583,0.117561253626629,-0.0283729242023413,-0.044329216793526,-0.060381657660988,0.0506053225354683,-0.0017787431111297,-0.0386840165947964,-0.182758967643169,0.0720193802025274
healthy,-0.068420677344686,0.0044425157022708,-0.109182927664263,-0.0691306580144734,0.0277508843149045,0.0117865922768881,-0.173291214381205,0.0774312680316659,-0.110522987642286,0.0295600794300379,-0.111344830218246,0.0022201164031132,-0.113833186906568,-0.044265354299605,0.061861917009319,-0.0514656084234294,0.0047975060371645,0.150923398938836,-0.049546834298168,-0.101269268526585,0.0230561085997349,-0.115600148444881,0.0944479751461196,0.0439046567246005,0.0456841741911576,0.0548500018091521,-0.0358437507920628,0.133047181463692,-0.0545258305708569,-0.238606011657577,0.0119178587994372,0.0841601041223356,0.0235446483532221,-0.0033672716653902,-0.0441192489527677,0.0118413817819521,-0.164834225984976,0.0753275793268136,0.0056707137741216,0.140157261193765,0.0413306914346157,0.0421331293941985
healthy,-0.206058242446281,0.12524881338858,0.189156520027717,0.037183537075152,-0.0247074652771938,-0.0218898809265429,-0.115683656846353,0.133175634178124,0.106723889958697,-0.0723188391523377,-0.187709890998981,0.164307797164457,-0.0404173268133208,-0.130009950776095,0.102713183497161,0.08405583108034,-0.0034444148888216,0.201525387407678,-0.200516404650059,0.106208047523864,-0.128191259355487,-0.038087837871668,-0.0419900786867593,0.0854772355401357,-0.185473732962408,0.142921146388276,0.0494489837224573,0.212547262806218,0.156088371375203,0.17846382525385,0.0387953870304483,0.131996385580157,-0.0528656515854444,0.0848176130623423,-0.0733038585694631,0.0833672003482651,0.197111087843095,-0.0655573934478437,-0.0628898952823886,0.0681454342211363,-0.250423214298786,0.0290725769323428
healthy,-0.108294494702824,0.0298431088432156,0.0008686635757658,0.0247082006136443,-0.0092754955462088,0.0702437233122476,0.0005969995350871,0.0985827596156378,0.0140883750534025,-0.0012174008414686,-0.0044710101526316,0.149747171411788,0.0642816133408343,-0.0656610460118089,-0.0322529825523828,-0.0605480133510563,-0.0221426542519533,0.117086438431308,0.0953215192920963,-0.0583596933679483,-0.0296055299911613,0.1097807615471,-0.0642136973306646,-0.177149628129243,-0.0445689277973119,-0.0021674618826064,0.0594791628838914,0.0017792977196141,-0.168005894730105,0.0160976206126923,-0.0312912206255978,0.0386871978229533,-0.133051279428612,-0.0499505720937918,-0.0528551897721726,-0.0514335321660363,-0.16320064623529,-0.0305443988808105,-0.0325175243148415,-0.0803899173708566,0.0599616972332992,0.0286760726834458
healthy,0.0312918645780936,0.0647595483361751,-0.204350033267092,-0.128929197833146,0.175862457016908,0.0544340498084123,0.04504104521493,0.117310459542512,0.0452134771833128,-0.226659553597457,-0.185906619175204,-0.147644872927744,0.213277925314279,-0.0264751136718224,0.125746012943132,0.165105878568188,-0.0104956616544563,-0.137509957101878,0.0693607592819678,0.038434178215843,-0.10870020533182,-0.0133770905997999,-0.112602613037325,0.0988262063002177,-0.0372112725453389,0.0715456538287126,0.0855103744260275,-0.0466020082971319,0.0257400089645064,-0.194519142227585,-0.0165648131731918,0.177879457278648,0.0945017940405131,0.0335198671169341,-0.0847208175181695,0.172490958266687,-0.0122086371298377,-0.0225908566998317,0.0771791877431127,-0.0383388868648946,-0.0925800851297209,-0.0715070835199954
healthy,-0.0621412710279221,0.0614311269080224,0.0270952926572031,-0.0103300345688499,0.0320955857901049,0.0843680498734419,0.0118308546160606,0.0851733679475549,-0.272900332096704,0.133887790357992,-0.052030868661103,0.0505446907606944,0.0078408696125005,-0.134561329110887,-0.120541473547919,0.078020679234751,-0.0707654954943326,-0.0207918484589183,0.0395923649527572,-0.0969383329030062,-0.0465034582433272,0.0326300241483799,-0.118140161472382,0.0444535576910395,-0.0872013052796395,-0.0462838260412964,-0.0975093766282864,-0.0125336776625592,-0.0689571903642788,-0.070077314594636,0.0142980563522069,0.0409614056787493,0.0434944970755049,-0.0481360576117563,-0.0993176817583402,-0.0132072164154538,0.0567529610047658,0.0343211921040173,0.0120431657446904,0.0726396902849957,-0.0412030011009832,-0.0007687127071078
healthy,0.111590462698892,-0.0653764861148822,0.140187977840201,0.0670927737159501,-0.0345424090317728,-0.0928047391989341,-0.0099828127633854,0.0951182770342294,0.0656580166837518,-0.0059908575504184,0.246909066035721,0.0061266558348472,-0.0716917618839686,-0.0188912911599847,-0.0483533668607183,0.0235118366122933,0.0661832328112929,0.0322447302980196,0.0826716305622698,0.103666257125823,-0.009733025610798,-0.137264507532084,0.0941672352056639,0.0629408659748702,0.0598266830370803,0.0336480968987076,-0.113966100640862,-0.0866265728005725,-0.140315228850507,0.0489820831660499,0.0225390862202497,0.0216820644070268,0.075761424173172,-0.003662645633887,0.0725469683469355,0.0164682019793788,-0.0065131489469914,-0.0749342799995792,0.0990751859019762,-0.0449864720393729,0.0673970970158119,-0.0299565569399124
healthy,-0.0448069036602881,0.0689486744941247,-0.0496571937526196,-0.0867155449644533,-0.0954607703866137,0.0988065938270501,0.124555214826532,-0.0193131311669535,-0.0359347892977713,0.0059811481204644,-0.130148479317444,-0.0318991658553221,-0.0261763556868646,-0.063383841056411,0.118523231824337,0.0530050791383368,-0.0438043224202967,0.0911204152233398,-0.0266191584359147,-0.0636633139475461,-0.0259861412347115,-0.0633887976556437,-0.124476583336305,-0.124724928784259,-0.0963982020862909,-0.0252452684342053,-0.0406546216982987,-0.0874192630971114,0.11033389891932,-0.0748730794665735,0.0177323725396692,0.093057930036995,-0.101095591005493,-0.0723589733773798,-0.0674763266052574,0.0199201757881775,-0.0792417863774584,0.0403905340911819,-0.0712732005758672,-0.163444454489328,-0.032967689691505,0.128952788971348
