group,HSF1,LHX2,ARNT,TFAP2A,E2F6,BCL11A,CLOCK,FOXP3,FOXH1,GMEB1,CEBPA,ZNF384,PPARG,PBX3,TFAP4,RUNX2,IKZF1,MAX,NFE2,TBX21,HNF4G,PBX1,GMEB2,FOXA1,IRF2,TP73,GTF2B,TCF4,GTF2I,BACH2,CEBPB,SPIB
healthy,-0.0015390062355904,0.0045126793009687,-0.027102160657263,-0.153718029598894,0.262961387474368,-0.0876711857257563,-0.104261151248393,-0.0362840283679045,-0.0661250984274895,0.103322096596168,-0.167960358490968,0.139580040112622,-0.0278847062007836,-0.165456212751703,-0.108904254806615,-0.0656034013984758,-0.219451855254623,0.084958361174885,0.0136945470116103,0.0051908854386865,-0.0206852872003942,-0.181054953919213,0.0192245355191557,-0.0294497972878247,-0.0627340677389003,-0.036910064802721,0.0648208558549552,0.139945228032931,-0.0073820129605442,-0.112451794603908,-0.163160745824042,0.0176594444321146
healthy,-0.0961762865095238,-0.159627783958633,-0.135798083300143,0.0073797227495744,0.0984638151903367,0.0364838058840589,0.15285888232841,-0.0941915001614562,0.0477023113991906,0.0794275295990925,0.0246803501282326,-0.0616273040341731,-0.0560408170256782,0.0848305486997211,0.192101447614285,0.098984852814037,0.128190703059859,-0.0907743908728657,-0.0293821404672091,0.13865121367549,-0.105688999229288,0.112294280815126,-0.0883114769833085,-0.156061316376617,0.103203584852986,0.0094190595148813,-0.115899851184785,-0.101907201052906,0.0007590247414732,0.0512304251695433,0.0707625952744793,-0.0025298848251382
healthy,-0.0652048936418807,-0.125466354748635,-0.085867231243163,0.126837644335118,0.0462474424479052,0.0687740844062685,0.0062025391199163,-0.0758120916703715,-0.109019736263603,-0.0931916003800085,0.0535363853736897,0.08863342789017,0.0547423526418886,-0.135930371840755,-0.0513709582225909,-0.0688788869473237,0.0626704434588973,-0.0704538772474072,0.103158174425148,-0.131831264002581,0.0606688625339552,-0.0205575350602271,0.125007290096971,0.0548235377089032,0.0792381014983881,0.0063914789122412,-0.0727639614270048,-0.0119164917456174,0.130933799989038,-0.0534950547941187,-0.0319869164037568,0.0414368582042576
healthy,0.0119196892752964,-0.183966105332224,-0.0013291795989935,-0.0304844960525488,0.0335307602773708,0.0882269300471125,-0.0094845510786669,0.0995729569587798,-0.105781778867173,0.047553878219307,-0.105153481992722,-0.0688176298311571,0.118874549139115,0.0042997360016767,0.0260895399034397,-0.0686232870712338,-0.122362572408582,0.0449368851509421,-0.112974802463371,0.0182908537301316,-0.0487870571778566,-0.0674392791724239,0.010794218352367,-0.0518934193645826,0.0397817288083981,-0.016532402974681,-0.0142908270449631,0.117835712940489,0.0565350113054016,-0.0417384247888308,-0.0542434838229323,-0.0012511302978195
healthy,0.125171264992092,0.12216469518523,0.141661805366904,0.0141822034173769,-0.14201743515775,-0.10760341385893,0.0233230614480312,-0.0721368325930617,-0.10221425472072,-0.139431628803062,-0.111088064739933,0.138269644284985,-0.142569768605805,-0.129166563777901,0.115182366690958,0.102229886799438,0.152088401872157,0.0497282477500639,-0.0002944041491987,-0.186041276848781,-0.17222251926161,-0.146383995813123,-0.189458188722004,0.146737020257517,-0.201053283111466,0.0295120619473384,-0.13301075246943,-0.08774676586673,0.0821257308941957,-0.169458246674885,0.0756788010960329,0.149265508990237
healthy,-0.0230488702649459,-0.118171880837053,-0.0924464375690115,0.088096406170931,0.040947707446123,-0.101105593209168,-0.0818945256062459,0.122483495079929,0.0055448760678124,0.0717506180603254,0.029051550765609,-0.103513957554634,0.0480244675777047,-0.068297698379144,0.0316511116010961,0.0734475536057129,-0.0086523970665557,-0.0650820402027888,-0.0213515790051585,-0.077070326912913,0.0469891608163903,-0.050724873445603,0.0197161820509778,0.0943447074648211,-0.0290455036208083,0.0025518951058818,-0.0804353851372847,-0.0363255545320125,0.0668872907829882,0.0637959547894468,-0.019066113984906,0.0459534983406759
healthy,0.108866210790363,0.0903094703147333,0.0767011939659379,-0.105154862695237,0.110103326822072,-0.0705156138073945,-0.110103326822072,0.087835238251316,-0.116288906980616,-0.108866210790363,-0.0531959893634731,0.095257934441568,0.0432990611098036,-0.0606186855537251,0.118763139044033,0.0197938565073388,0.10268063063182,0.115051790948907,-0.0977321665049854,-0.108866210790363,0.0754640779342292,-0.0989692825366941,-0.0940208184098593,0.101443514600111,-0.110103326822072,-0.0964950504732767,-0.042061945078095,0.0742269619025205,0.103917746663529,-0.10268063063182,0.0989692825366941,-0.112577558885489
healthy,0.0535552608821672,-0.171250314183571,-0.109178054163704,0.222012863391963,-0.0485561526926477,-0.0526295001063302,0.0068043417024015,-0.227768009548416,0.0829481655149901,-0.0191015306747689,0.0648804010399058,0.269288380344703,0.0969580119226559,-0.168750760088811,0.25325728957646,0.270337575890651,-0.231687063499459,-0.114979488358948,-0.190521567667243,-0.0622728415212984,-0.0019132389367296,0.0610230644739185,-0.225762194534103,0.28959340002806,-0.0886261649401234,-0.0216165141157926,-0.176743161453536,-0.0669170747467471,0.116954444680734,-0.0494510547759567,-0.0836116274043399,0.147411974205769
healthy,-0.042143974898817,-0.0362848493994404,-0.0882329923000427,0.0003792878729561,0.0462790798299283,-0.039965471774688,0.0283501363837967,-0.0289878180958804,-0.0145079536469962,0.0875886147123662,0.0017570647143159,-0.0796797477765109,-0.0766690142749484,0.0083940835606901,-0.0239101682369436,-0.0186095122413874,0.0201739366148974,-0.0422400941929521,-0.0612044208820039,0.0572733392802062,0.0191350045579131,0.0078374219432797,-0.0262161943117381,-0.0772710069701223,0.0152388754267101,-0.0329991497666582,-0.0161195504640577,-0.019387472547141,0.0314016477677195,0.0360611401958838,0.0262224884347953,-0.144908925559856
healthy,-0.073022378526096,-0.0302332182905648,-0.0188659981534609,0.0086668736010694,0.0270681183171185,-0.036647129341938,-0.0270993592048137,-0.0474111229177917,0.0026709149661593,-0.0013925716156035,0.0245360383383615,-0.0175445930387847,-0.0109328632390711,0.0576810521075464,0.0181135631826394,0.0310357110544115,-0.0021061665638851,-0.0315853818081842,0.0737047325866823,-0.0335361882819093,0.026083728801749,0.0252168243235036,-0.0259907298657914,0.0140135283809087,0.0015985926047288,0.0239459594866046,-0.0177931933072783,-0.0285336657514696,-0.0569999042588402,-0.0797840404625091,-0.0182193479645263,-0.0057601442123458
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
