group,HSF1,RXRG,ATF1,EPAS1,DUX4,NR2F2,ETV5,HOXA6,EBF1,E2F3,KMT2A,SRF,XBP1,FOXP3,ESRRA,IRF1,FOS,CEBPA,E2F4,ZBTB33,STAT4,RELA,EHF,E2F7,NFIC,CDX2,BARX2,NFE2,STAT5B,PAX5,POU2F1,BCL6,KLF4,IRF3,ARNTL,TAL1,HIF1A,ZEB1,AHR,TCF3,CTCFL,EGR2,USF1,ETV1,ASCL2,ETV7
healthy,-0.0387755473657855,0.15243605814448,-0.0127307770466094,-0.0434079505319601,-0.110244530026659,-0.325584623970813,-0.113460550929795,-0.0324768121254473,-0.0003999196977992,0.0770511951093219,0.0366426423108561,-0.136072677176194,0.0116309978776615,-0.0228787393782653,0.0352595866893004,0.158918089912976,0.0850662523860485,-0.0244450915279791,0.030343907070518,-0.23140353513909,-0.406685006020352,0.0132140133481168,0.0293940977882448,-0.18208010574385,-0.0630706690070898,-0.0852495489142065,0.156168641990606,-0.121608914772455,0.0449743026816738,-0.0246117247353954,0.014897008743022,0.0266613131866166,0.122242120960637,0.0781676375990114,-0.227171051670715,-0.090981731249329,0.21285725915365,0.107261795613907,-0.0535892395050993,0.0174631601372338,-0.0766179487700393,-0.107211805651682,-0.164067056022142,0.240551698226248,-0.0383423010265029,-0.0062987352403381
healthy,0.205290371943377,0.267241859787683,0.211572775268716,0.1742715974691,-0.214045346883362,0.139866957269857,-0.31253723007431,-0.104706613884055,-0.228846310120568,0.0148192562342928,0.099182873468187,0.0767362967229138,0.221588114794027,0.199488627618748,-0.246037049110864,0.110247749832644,-0.20094727454411,-0.224260477252644,-0.237048599770685,0.289327808617518,0.197001200104589,0.23139113716421,0.241109053179468,0.168753585549188,-0.216553206033099,0.190377779414969,0.214671738821201,-0.226042631439646,0.230040968857275,-0.24624487894416,-0.22391333039769,0.190880263985273,-0.146655435022965,-0.183830643196502,0.181763859140416,0.179709696870421,-0.210559671663852,0.202022895134844,0.182357044896695,0.0510261003563844,0.0382292132395293,0.241109072274454,-0.201003165569657,-0.199937646226792,0.20893405817635,0.225129623754125
healthy,-0.0370442667407061,0.18716011995046,0.114273758090677,-0.172586116823189,-0.0586301789753383,0.0410575749632737,0.220647738153441,0.0611986051955245,0.178365231004274,-0.102177759669195,-0.0870312248935502,0.0881367675741637,-0.0592056074227996,0.242590163590151,-0.12118448614417,0.0736898097783348,-0.0407741024810651,-0.217522919594088,0.0338081283306752,0.211442952136266,-0.166642298922515,0.0867756858311213,0.0593556202327276,0.13963192348089,-0.202253270857193,-0.0044004447292919,0.0036058941222255,-0.338487455921771,0.235044622707888,-0.102402468512756,0.0743070348983554,-0.075295877958556,-0.185598331413446,0.0288043217341422,0.020314631263326,0.0004552112852984,0.0626561089653619,0.0191393584903736,-0.24922631647292,0.0441205261706706,-0.199944935812288,-0.0514394959813874,-0.229375793806378,0.166751135802545,-0.296982946242022,0.150057296485327
healthy,-0.208931750829656,0.463693605900383,0.0153476697296904,0.261571727827749,-0.30334223868837,-0.0832900612994457,-0.0973232743936621,0.0178696162634795,0.0807825141341204,0.336503984260323,-0.274629897971708,0.0834597681420539,0.321688062637472,-0.166974048179006,-0.0998123080852484,-0.450354648071382,0.109531881798261,-0.399647272026383,0.170262246820329,0.0768484009645676,-0.0659758492481384,-0.425616533050707,0.206102274926534,0.129646771015762,-0.0423135727569671,-0.172717339143394,-0.254755683912814,0.379455243334969,0.416594300181866,-0.37207659552363,-0.320095903895911,-0.220224969810489,0.272899916703424,0.467994902965761,-0.383542606926029,0.343695440281634,-0.160138462264013,-0.124589507106039,0.452651347341346,-0.338429385529187,-0.025269863127514,0.427274517476673,0.0006983693704905,0.156376112989706,0.330350311294719,0.186402910341843
healthy,-0.355801342694122,-0.442570064184789,0.269922242746628,-0.356009243380842,-0.312361380602341,0.208851550325517,-0.317378932059604,0.399011378445036,-0.230464089156049,0.0148028512210809,-0.321882909727452,-0.356733403912361,0.345452508510747,0.0375263425584244,-0.391076770840776,0.0639393995711947,-0.35570786796676,0.385688006529448,0.313640480176189,-0.290659664733061,0.361384040204174,0.178516315241068,-0.320138048150022,-0.0238596927647646,-0.344256676653802,0.201100131698445,-0.133000569548551,-0.256334562981257,0.318014989974529,-0.299394716841744,0.357064325935667,0.315288643759795,-0.20283908395403,-0.20697722087858,0.307408831685369,-0.105875707859028,0.0970751159989752,0.121820132618298,0.340217923778458,0.236195594134373,-0.17633040336959,-0.283544304020914,0.0961817339782655,-0.384018891713846,0.261206530236709,0.227792538471148
healthy,-0.0443395981182945,0.410625486447803,0.18859723420105,0.222607635253467,-0.336412308627932,0.310122850180568,0.0288069910138998,0.344471881619156,0.332091253911549,0.278931983722468,-0.0113863254490698,-0.411752596826992,0.329100099691002,-0.319206804347153,-0.374476571438015,0.186854718886533,-0.314247785507824,-0.35688489267673,0.285526301092152,0.0853825226955667,-0.329187304292599,0.114412801152497,0.336629653059171,-0.326911130776379,-0.0095849864464112,0.274016142683096,0.350651643594881,-0.212269099169059,0.380331893484295,0.151751410094219,0.22398617141723,0.373873901527955,-0.209169030160983,0.262162259877761,0.343797289137821,-0.147459585292975,-0.259116890835359,0.406765075788255,0.274961324129886,0.333409389669757,-0.399678458727499,0.185094617108552,-0.389861816107167,-0.227963623023289,0.410682854704487,0.322330887974306
healthy,0.53679813461324,0.502362805617823,0.513224799898226,0.510482955373079,0.154057156106651,0.3492335866889,0.569775809529472,-0.354438428285786,0.123090167175527,0.490623234569336,-0.414362652763105,-0.0098286732824911,0.271448203590623,0.437433315981842,0.453039447370893,0.415893049656223,0.0810793269291678,-0.344122005109876,0.52249671087408,-0.405825630728005,-0.517201407059868,0.546802136729312,0.292263839577453,0.348002554453119,-0.414583679005438,0.315579776643167,0.537302671309874,-0.495658342933713,0.513728403994682,-0.515095595856541,-0.1734934764293,0.550629527862374,-0.519866778370368,-0.452986289160711,0.518092040230451,-0.513274227707693,-0.546604425491444,0.547185435402725,0.532374811966038,0.525749620297112,-0.400950929594351,0.526268145996425,-0.438918948066386,0.541670970546537,0.162389006102455,-0.55036839981236
healthy,0.513756949000656,0.558512471598325,-0.222703949609829,0.233945836749572,-0.512547949902161,0.38170537582467,0.0919380657736609,-0.488214587449603,0.522477080558089,0.56947917610744,0.0789277918928347,-0.455851305611514,-0.135669548090141,0.336214529148438,-0.0526320615005546,0.61974286250833,0.203459210228552,-0.655399313532619,0.476345644807282,0.349833813769178,0.461057219640111,0.267085043382218,0.109892604624454,-0.24180884208046,0.14553101088608,0.476237376231297,-0.353952530847262,-0.309097762054941,-0.0755083093679851,-0.423339154481447,-0.547162315882597,0.424015833081351,-0.0244371198378764,0.165258447668622,0.240333682732669,0.426000756974404,-0.307460199843173,0.533340027681886,-0.400692977337984,-0.212779330144566,0.0013488460091425,-0.0994672429952625,0.311141331426652,-0.502145144226299,0.149672283917494,0.0081201431988513
healthy,0.126538104732094,0.30283182447088,-0.137770495095616,0.20869660437972,-0.293683535516357,0.281668039887252,0.30122759579842,-0.200931787912782,0.0448804572808658,0.366926853623544,-0.28905175196945,0.288223763311744,0.345943681137243,0.367521382271202,-0.407769495999806,0.327720225408849,-0.272589523451724,-0.358092862489052,-0.234306592958023,0.260852910489207,0.366620126246269,0.254001327939508,0.16783386403351,0.210941541400652,-0.393380500639012,-0.170827445249778,0.12324069987002,-0.240793466835309,0.216864116548959,-0.413458424469613,0.300363486795342,0.290526940889554,-0.243269385324072,-0.0707335504058798,0.249257449987457,-0.306147595434491,0.127698363233526,0.314331295906665,0.219549798524895,0.266907678012606,-0.331827263197562,0.254409354063147,-0.36060439317018,0.216906033986797,0.247149465387131,-0.383852745833935
healthy,0.258162386074677,-0.255589026830443,-0.0705634494140392,0.174329990515942,-0.414489045126993,0.291653581216974,-0.330514702182342,0.307552512517267,0.245676019443045,0.316454994610155,0.237025557973337,-0.260157654803846,0.360572142086237,0.38534418299525,-0.399590809051358,0.380855225677802,-0.160296888881319,-0.409065171645123,-0.375451512668533,0.432299071504429,0.315381133057198,0.373075314016928,0.0760516303888022,-0.124453069596253,0.0200695003073866,0.348339473664556,0.326503445055812,-0.250061878752434,0.365960962833994,0.162271379079603,-0.360746022483499,0.254122197934183,-0.38556356425476,-0.269706449273826,0.251423726034437,0.389766507743402,-0.396511789836686,0.390104821075582,0.373956194228511,0.336782166359319,-0.219016340240337,0.294678799929582,-0.310957248447662,-0.0643457830759523,0.0096636355854356,0.347029307827643
