group,VDR,TFAP2C,NR2F2,MAFF,TFAP2A,MEF2A,E2F6,CLOCK,E2F1,E2F4,ZBTB33,RELA,PRDM1,ZFX,BHLHE40,NFIC,MXI1,MNT,SPDEF,JUN,E2F2,IRF3,FOXA1,TCF12,KLF9,ZEB1,ZBTB7B,FOSL1,ZKSCAN1,ATF2,HOXC6,GLIS1,RBPJ,RARA,NRF1,BACH2,MAF,CEBPB,ASCL2
healthy,0.126044650844914,-0.0150241428234214,0.0356362124513434,0.117610044347555,0.0651573351921013,-0.014338831045511,-0.203432165458187,-0.0318933558181402,-0.0385356084348107,0.0710088434496444,0.145180664335799,0.0295211227407579,-0.0268325919197246,0.0600965712936857,0.108437409781677,0.0369541197165559,0.149872414199955,-0.0106486907029162,-0.0402752460248911,0.0193995949439266,-0.12583378568248,-0.0528744394803217,-0.102216887489874,-0.0519782625399773,0.0985794634378879,-0.0302064345186683,0.118348072416074,0.0603074364561197,-0.0187142831660162,0.0234587493207808,-0.156620099397842,-0.0692164895689555,0.0040064380862457,-0.0011070421027784,0.114921513526522,-0.103165780720827,-0.142175835771114,-0.111178656893319,0.107435800260115
healthy,6.43588070391873e-05,0.117542762573838,0.105929281515869,0.185544760706133,-0.0201941869696135,0.0885356648273159,0.106580566985109,0.190469079983786,0.189997522668613,-0.144225612410903,0.0057261622029431,-0.164061289974622,0.129651992771933,-0.152256168121511,-0.0671358880356665,0.117075115048556,0.034868911331554,0.181421917810967,0.177161254822132,0.0561796182222417,0.190435785679243,-0.0836456173016787,-0.194782891678956,-0.196018965644051,0.161209922970208,-0.124829083669586,-0.0073093827470604,0.136612457316427,0.177321159119641,-0.15295482924795,0.0593731223873803,-0.0653058009141924,-0.174736146551573,-0.184576201896258,-0.0396626497358838,0.0563321305732368,0.0272831553115507,0.0811721559264475,0.0128025764539012
healthy,-0.021862400500971,0.129597936613615,0.138210934177802,0.0373023241550226,0.125036811939522,0.050970937256028,0.0632653085862952,-0.0967962173554572,0.119595936357415,-0.0427461519213841,-0.137757773894647,-0.0323057523033051,0.0814684767030986,-0.0313935273684864,-0.131840120555346,0.135489020294621,-0.090999603570614,0.0668905908515295,0.0121866166049569,0.115535206914557,0.0600518560246442,0.028724752801897,-0.0023558430355512,-0.124139347925978,-0.0369229684782452,0.131848977108111,0.0891722015167215,-0.13322912324736,0.0927886272291905,-0.030493111170688,0.129138871961951,0.0096684034353764,-0.127770534559723,-0.130951513094568,0.124539368892541,-0.0556117709050087,-0.122785771445026,-0.11912506296873,0.130939704357548
healthy,-0.0989872860806276,0.129292281464592,-0.0054057559333558,0.0305722656135243,0.0678139703656046,-0.0764750037953968,0.0112167280212056,-0.128948648312301,0.0748997105990509,-0.08376027295598,-0.0681748467585126,-0.0536104667375664,0.0174637077646508,-0.0466503558286136,0.0422705727119553,0.063880048184894,-0.0520179303006038,-0.21751732208027,0.0532545169848346,-0.00356319250745,-0.0241159036625899,0.147862019948804,0.0095835468027891,-0.0785922274111268,0.12231123233489,-0.0006343049226881,-0.044358236486628,-0.0812033467045226,-0.17378107391589,0.0314799990659926,0.0688251632617734,-0.0495115021109526,0.0050337946000513,0.0139042102373329,-0.11368714870642,-0.0954327151934859,0.0429122675949078,0.0161298199369396,-0.0543654743445719
healthy,-0.0551365443660878,-0.113448623552822,-0.0331292325266481,-0.010905521325421,-0.146625665240795,-0.0303638499847381,-0.143107917475927,-0.0446537566776467,0.0737066291334175,-0.0161443988979929,-0.126379743555438,-0.0285269716811947,0.129220614246809,-0.166076445085166,0.0622903046633125,-0.0124278656728782,0.0698114406212459,-0.0323290581423648,-0.023205057144216,-0.150810224992566,-0.0082231757479178,0.119558131115841,0.112739034947892,-0.0137489082884403,-0.0921911606646918,0.0606396304617721,-0.0638453605422028,0.0153467407853582,0.13709151196391,0.132338274819535,0.0314483630653234,0.0244933882283452,0.195099122281153,0.199495048851414,-0.161003641441408,-0.131918057454204,-0.0187084797080076,-0.0032485066984583,-0.0141364141223385
healthy,-0.0349428032618042,-0.0713194075981386,-0.049767208295038,0.0442579199226594,0.110313936482733,0.0291645759308133,0.0688633144580395,-0.0853222347149687,0.130880026270922,-0.0456906409210506,-0.0977283492729685,-0.106811069551248,-0.0393468137186002,-0.0881252123083785,-0.0638445606654594,0.0126615525648747,-0.0256431676922748,0.0245503106522908,0.0132660351773383,-0.0041253508129325,0.0559184219193656,-0.0978206957828535,-0.0062547209209823,-0.0739736947097453,0.0842237972815998,-0.0727168461093223,-0.0011657621793668,-0.090223440221087,0.016048491324107,-0.0817758047125433,0.0464627153477499,0.0923349890728433,0.0951595681890332,-0.0456746197916553,-0.0421436708805557,0.0867229134545693,0.0507156951577749,-0.0651078897227165,-0.0712018593116769
healthy,0.0613824080404887,0.0792567517076621,0.0497812194968703,0.0411885481315409,0.0566495848535399,-0.0747836566224361,0.0301032084566219,-0.0621146969939572,0.0264634076977565,-0.0727671564993382,-0.0304928006092061,-0.029479139545538,0.109500646219384,0.056844380929832,-0.062637760532149,-0.130376292395354,0.0827017563902353,-0.0130405151073323,0.0504197177469388,-0.0604697523497128,-0.0322712166390581,0.115564575927662,0.0793433277415697,0.062998494006764,0.0933109278786626,0.0778066031397098,0.109536719566845,-0.044124918614907,0.0633267614686636,0.0976397295740426,-0.0613246906845503,-0.0548639541541956,0.0120557127216334,-0.104515309600205,-0.055617887116141,-0.0333786684061261,0.0375126740252141,-0.0324587980458579,-0.056195060675525
healthy,-0.072649099335452,0.107087523944072,0.0689833598088128,0.124794909793092,0.207180852374847,0.168615142342771,-0.0524032110539412,-0.0622465648918173,0.139848406735416,-0.243083797617596,-0.198145203856399,-0.233480092610759,-0.111534341142247,-0.112599447057977,0.165348817534531,-0.186038499947596,0.142369157402645,-0.0286335973678886,0.0820042796286183,0.184724869318195,0.244317545303317,0.0378556394215886,0.238344076292595,-0.208645373008976,-0.0996317825339582,-0.116584718359336,0.184866883440292,-0.160653475622685,0.169334088835889,-0.123516782694215,0.112448557053249,0.123454651515797,-0.0289087497294523,-0.0838859667464089,0.0811699466612961,-0.0866286144794149,0.231030349004579,0.0018461835872662,0.189562225352138
healthy,-0.0104321557650434,-0.0563403225233633,-0.0363903973902807,0.0238143795827277,0.0462447619769032,-0.0183147060698147,0.0536728168961453,0.0612193459850935,0.0350335313988609,0.0106355058095582,-0.0254708367481231,-0.0451075094415373,-0.0073033049860245,0.0002367952720093,-0.0155031257497857,0.029238973534606,0.0057854886206436,0.0096504022724968,0.0281404853189791,0.0700991686854424,0.0204423812344866,0.0017590123252184,0.032400236336151,-0.0487551439152281,-0.0584490173300977,-0.035330903095497,0.010684602178981,-0.0024169725558144,-0.0357710484120211,0.0041571575904982,-0.0282441502174719,-0.0080440746814925,-0.0038034953565114,0.0123614173089382,-0.0395840722143519,0.0405313298360905,-0.0246474871888871,-0.0047394259904486,0.0182215262884083
healthy,-0.0260683901866518,0.055520508480452,0.0017486245793501,0.0017494489023386,0.0784253825582976,0.0358585210391575,0.0343709713262912,-0.0039229531020198,-0.0044296762190609,0.0710797226478184,-0.0622861982883452,-0.0993914489673155,0.055775459804736,-0.0489189767076867,0.0253305033515647,-0.0597239669193977,-0.0150487227166637,0.0392195213839102,0.0232950143722349,0.0358566368723267,0.072454928913402,0.0560415983695775,0.0763117006554922,-0.0046893379604218,-0.0634362466176559,-0.0621097931688175,0.0320944267530541,0.0029642654664558,0.0092937706530336,-0.0466484379162226,0.0368809170656857,0.0588020205370331,-0.0301968352336488,-0.0577698503950704,-0.0093119057587794,0.0077697152078218,-0.0218579838825177,0.0988366795960906,0.0402229579817042
