group,HSF1,RXRG,TFAP2C,ATF1,NR2F2,KLF5,SIX5,ZNF76,MITF,STAT1,XBP1,ZNF263,CEBPD,NFAT5,ZBTB33,PRDM1,ZFX,E2F7,MEIS1,NR3C1,KLF4,TAL1,IRF2,HIF1A,NR5A2,GTF2B,YY1,USF1,THAP1,NR2C2,CEBPB,ZNF143,MYB,ASCL2,ETV7
healthy,-0.066651548909141,-0.204026922590526,0.0888228286082561,0.101000310537051,-0.183193395348855,-0.0886654459662038,0.0539035549029063,-0.148352812964531,-0.344727004585265,-0.0915966976744276,0.0778060436645964,0.297138428194707,-0.252284375209807,0.142391945396801,0.0227811374370677,-0.38234145603576,-0.201626837299229,0.0734976938384152,0.0748157734656031,-0.239595399694341,-0.202374404848977,-0.139677094821399,0.124883126468485,0.0665335119276018,0.0795765983876846,-0.035588149934072,0.071392701000966,-0.122660096649497,0.0303158314253206,0.121853510608979,-0.16096309715897,0.113374520768412,-0.304653449352703,0.125453638545925,0.0938000546631595
healthy,-0.0372823212056506,-0.0244477460064541,0.0229649832442042,-0.0244074337727299,-0.0248007703260612,-0.0662212657283077,-0.0491675021657074,-0.0010555656645873,-0.0165872068296472,-0.0190998583986989,-0.0410457345183756,0.0121666304973372,-0.0281504528189843,-0.0454917279088986,-0.028969211172897,0.00084036501839,-0.018819924358927,-0.0410906798444828,-0.0208170036756101,-0.0053411328188605,-0.0206860213909527,-0.0104853808614114,0.0269531231874653,0.0205314406450927,-0.0315425692421435,-0.0171249919454966,-0.0021763410219661,0.0105381201747048,0.0031447006299254,-0.0328350288172633,0.0358044946352852,0.0016035262637076,0.005126668271453,-0.0337227206578452,-0.0372601516420986
healthy,-0.0883346875098705,0.0256023939348819,0.0714583551806567,0.0365645664983648,-0.0333983318078908,-0.0442442389047913,0.0178858118565245,0.0273156178736754,0.0541938561349694,0.0595248430841918,-0.0560251910239418,-0.027426962050667,0.0152209335431121,-0.0349202406138424,-0.0576762836816516,-0.163414496668149,-0.0655171283221765,0.0653534954432827,0.0681506334144475,0.0844942361454584,-0.093104647445743,0.0632465683372261,-0.0333694192315449,-0.0223155876494336,0.109303687295024,0.0078925181812281,0.012185113026794,-0.119776191544224,-0.0815617627105469,0.0986866201640956,-0.0322615139124185,-0.0687424184877399,-0.074468954087822,0.0381861314185299,0.131567601403755
healthy,0.0432456080254864,-0.0565322660985115,0.0146489669874312,0.0724819419450888,0.0047953273787095,0.0849796454642057,0.0136100583631407,0.0420645454275187,0.0446387169675226,0.104789986312565,-0.0353193393765375,-0.0628735179409601,0.0470375652733246,-0.0195307713667943,-0.0266254392697319,-0.117158566638925,-0.0931949605262982,0.0445865938438409,-0.007835053182506,0.0893947109633288,0.0008588469242995,0.0565997892360082,0.0807233185690221,0.0186233551681551,-0.0607293621713297,-0.0529950013868449,0.0210530035015873,-0.0219533120015426,0.0504516298744711,0.01364559685656,-0.0689766618774995,-0.217025286996471,0.0358062167363817,-0.0660068284440942,0.109265467250501
healthy,0.0328798337026897,-0.195563373197158,0.106472460774117,-0.0939536074974493,0.0165407591677277,0.171987225411138,-0.105853000830622,0.192583941122211,-0.134191001374667,-0.188923496001562,0.0731696131988081,0.096836126177431,0.0493459433634847,-0.145993481312875,0.0863616216783426,-0.0622432827367058,0.0834136209747357,0.030301151612329,0.0629622753561106,0.0439030775597574,-0.226794369544965,0.0721297586636398,-0.168363450223719,0.0605328922796153,-0.188207122663102,-0.0796837649090438,0.0904896084476758,-0.130083968852894,0.05649265142194,-0.0153162453259363,0.0493040348683646,0.0023377082434199,-0.0468838192751769,-0.115140971061622,0.170339697696728
healthy,0.0546733566103267,0.0022865849076059,0.0298873206050872,-0.0682136699579923,-0.111256225773186,-0.0650094889478243,0.0055752269229974,-0.0069981213301112,-0.0436955608066054,0.0073140828788777,-0.0817896090377189,0.0301377681671796,0.0159587268068683,-0.0625132859688027,0.0699541270703697,0.01583330288126,-0.0028340469999154,-0.0168448334983202,-0.049334967419196,0.0165572924773778,0.0418603686014813,-0.0529683918003023,-0.0241369004753624,-0.0824280701909484,-0.0524689644029066,-0.044460513323108,-0.0083282820900998,0.0992139277582911,0.0380424109340811,0.0086554517343461,-0.0915645360229733,-0.0630482056685513,-0.0628748804777373,-0.0378912350748107,-0.0674979530037763
healthy,0.0526975733306034,0.0154911626644183,0.0433995422508996,0.065126695542141,0.0402874995822253,-0.0231105479281961,-0.0339681719290795,0.0116124193535764,-0.174691074577371,0.0240629710861684,0.116707552720022,0.0019358000685785,0.0290536684339428,-0.1025331150715,0.0628265936156381,0.113495505619761,0.0942517957129318,-0.151811489264983,-0.0044025760477266,-0.10203071185567,-0.0637861599472951,0.0231772175492542,-0.0726151226216977,-0.0493879028566499,-0.0335300572764123,-0.164854924413413,0.052438038020056,0.138982349327098,0.10014253294499,0.0843061168858068,-0.0048787876267127,0.0272416833759007,-0.100173486697624,-0.0056692988478296,-0.168819385808473
healthy,0.0224734895162266,0.0033533544075734,0.115530327448366,0.0388417687657499,-0.0968212163478158,0.0059047107505553,0.18138439352714,0.0932397937406242,0.001107759826717,0.160800611950607,-0.132607873736262,0.12840239638506,0.326435768484331,-0.252042929261608,0.0636535838890512,-0.0862799542863405,-0.065974365788463,0.0983525314023953,-0.0789817718985574,-0.101004137503451,0.11658044366419,0.274927442785938,-0.0279270763554492,0.010298156398146,-0.0175587451266514,-0.0310197813920304,-0.0013608904658538,0.407201986076604,0.0533353775392904,-0.0643478134637133,0.12499891709845,0.0626059739171785,-0.226872721253192,0.0975054209466705,-0.195466978292577
healthy,-0.0728651834115057,-0.0720461569885843,-0.128820813852383,0.0748522408552758,-0.133054367752417,0.0087768101896123,0.0955278193199427,0.143354410077328,-0.0619198639994739,0.144591244650162,-0.0620231063584279,0.107293473582688,-0.0847324506702941,0.180871799515261,-0.0840321702412916,-0.0686418500606368,-0.124824060695316,-0.102770510267537,-0.122403049596431,0.0975076186925669,0.0602259684429774,-0.0725242515661794,0.0685423354865231,-0.16529634914575,-0.0443715020187326,-0.055410065426405,0.120694909458127,0.10528627128839,-0.0517427645123416,0.0022793799622717,0.140528996041564,0.0281469974026271,-0.0161697234600752,-0.0829783180607494,0.0748373297159147
healthy,0.0352450420320072,-0.0017221065216184,-0.112945867285008,0.0594325297545979,0.0837423005241408,-0.090056546780136,0.0951466018043277,-0.0914634512748107,-0.0487591433787269,0.109719066942852,0.0718289504445529,-0.102927502389775,0.0536107557392868,0.108205342608983,0.132337162783644,-0.0543620820778436,0.0658985628579479,-0.0561083730563959,0.116402760158607,0.0621030257344441,-0.0719554394840152,0.0343620310161813,-0.0192250350888199,-0.0370766280645539,0.104916627582963,0.161245382276329,-0.017691827113176,-0.093585560054719,-0.0815669983095441,-0.130225445279349,-0.0699836330835169,-0.111788971933368,-0.0207620160871568,-0.0333233364246455,0.123203293372183
