group,RXRG,TP63,HEY1,ARID3A,STAT1,E2F3,MEF2A,BCL11A,E2F1,XBP1,ESRRA,IRF4,FOS,HOXA4,NFAT5,PBX3,E2F7,OTX2,SP4,BACH1,NFIC,MXI1,MNT,ZBTB7A,MAX,TCF7L2,NFE2,STAT5B,TBX21,NR3C1,HNF4G,JUNB,KLF4,NFYA,STAT2,RFX2,KLF9,MAFK,TP73,ZBTB7B,MEF2C,GTF2I,RARG,MYC,RBPJ,JUND,SETDB1,MAF,CEBPB,SPIB,MYB
healthy,-0.295825598997482,0.299747980758418,0.278272398851855,0.384978519243298,-0.424549066732083,-0.162637984065351,0.388402476802569,0.364283079565429,-0.262279483163616,-0.362766136342967,0.391956458066622,0.358908766434422,0.0922301479256672,-0.395575451183066,-0.0852738797198074,0.271792884230197,-0.264468215527454,0.405283887806821,-0.398826043802627,0.385281907887791,0.149678954822036,-0.41739776296905,0.392389870415897,-0.36289616004775,-0.367121930453179,0.43421416212091,0.164588339637087,-0.20229521402399,0.325015920721136,-0.417181056794412,0.247413439583492,-0.008169822783829,-0.364088044008255,-0.481954532393524,0.409249610802685,-0.0465268156946446,-0.373861492484401,0.0833885360004623,0.377263779426208,-0.342460767779445,0.272898085720848,-0.353946195035226,0.290624650806185,-0.27320147436534,-0.406064030035515,-0.404937157927401,-0.119578467164904,0.3521692044032,0.184525307703726,0.375681824351355,0.0167947285343966
healthy,-0.0731298613850912,0.0700315252686939,-0.053895707319842,0.088097729644004,-0.076840545288883,0.207579849913309,0.0750112805153891,0.01263963943177,0.207110622756005,-0.02768399714613,0.10687202867096,0.17725510293404,0.11795449187944,-0.0495227089999208,-0.0653686124661556,0.0712083879248399,0.144169983311542,-0.0853341159221541,0.069657018634078,-0.150907456521181,0.0986563265114327,0.0603163921033005,0.149846138317861,-0.154089979654749,-0.0776777699145735,-0.135563947250135,-0.0828367027910135,-0.0775180117475641,0.140899761992297,0.113185838886903,-0.0944014384982455,-0.104954174415169,-0.134086636605855,0.0342808345526207,0.008093297423621,0.0713778963366998,0.133750887869744,-0.191876256807509,-0.0191286299471586,0.0038465661249624,0.0560915380853313,0.0483170547620281,-0.0450407024023917,-0.0495453155232998,-0.148077481714573,-0.127219763332287,-0.0575059177863938,0.0172567449898031,0.0516900722915253,-0.0373644237612941,0.148514000986797
healthy,-0.0542723875300901,0.0834265653482905,0.0247079437801714,0.140375340161642,0.142524636909311,0.146038573813266,0.0928337055965378,0.0320375378248626,0.147969859292286,0.051796073879449,0.111512763913744,-0.0275549685753922,0.0063462436388459,-0.0382954731017243,-0.148917334426075,-0.0502607962112023,-0.118109674517597,-0.11882809983749,0.147470365119813,0.0717730811420693,0.11156933645814,-0.149984853739437,0.113090356005441,-0.115172501602851,-0.110760763018722,0.100408907272998,0.0702033080199225,-0.1208223970123,-0.0270941093112869,0.0116516444486798,-0.0213177305708705,0.0903201368556845,-0.114831686518318,-0.087187489702171,-0.109799029763988,-0.0002732039948887,-0.108334582761082,-0.109435677649573,0.0019230065700837,0.149887806529131,-0.0776685841832874,-0.0123898471621418,-0.0831598005047964,0.0199300934453162,-0.158835927270815,-0.117930298157317,0.0031340269716695,-0.129861125812895,-0.0301678842234777,0.0134716245964486,0.0431271363446636
healthy,-0.110819009161902,0.0407858224139291,0.0869551287496694,0.173964048127082,0.128604548639148,-0.0818413348244888,0.169538479493849,-0.0818398611086602,-0.0557830915434968,-0.194620386038406,0.0043165136619175,-0.0136893463317009,-0.148694979672296,0.0321889011278944,0.107240827130105,-0.162083687974966,-0.138874874248538,-0.0425631237031994,-0.110607530940501,0.100579631584913,0.0032097530746522,-0.0505823483844299,0.0299068521673347,-0.0190831462643121,-0.167211482200518,0.0825678767279799,-0.178369721596629,-0.208222046278306,-0.0028943778873356,-0.0320481612662647,0.18336856568718,-0.162744649524085,-0.155950082696406,0.165585973641592,0.126915670299592,0.0316340471184331,0.126349763421417,0.169837643807052,0.114205608135984,0.0350869633048014,-0.0838581149359037,-0.0235087148975447,0.15819160447168,0.170777874505687,0.0734418914594841,-0.0816497517667731,-0.120653114886032,0.128395280991489,0.0102305352820182,-0.104679509020029,-0.0767828052428801
healthy,-0.18719484435342,0.0398495197641925,-0.0816213459814123,-0.0442148316352599,0.0445340272336754,0.0167176465650559,-0.0087199244483331,-0.018283309891362,-0.0690924729396968,3.03146657713014e-05,-0.151906790179991,0.0870120068418031,0.0045739481001993,0.0041976896015084,-0.0726945685195808,-0.0176306529694622,0.105420141827517,-0.0181567015813759,0.0125823695107237,-0.0887292434969657,-0.102868360255827,0.0597395069414335,-0.0722879953551187,-0.0759649859916142,0.181051666495647,0.0714730658105607,-0.108366014054235,0.127656840778584,-0.0264736192965142,-0.0528937421240202,-0.0725073308780522,0.101734235112854,0.0011180762022709,0.236108449183232,0.125436737314744,-0.15300881744156,-0.288169429606358,0.0270745629650394,-0.0345836839981541,-0.126091177452278,-0.0371051509040729,-0.0616618133944607,-0.0124611108476385,-0.0447765445598458,0.212457660234716,-0.0296762745744705,-0.0241911032854985,-0.0715943244736459,-0.0190215611636748,0.0135613548935734,0.075069811743544
healthy,-0.0395703630097501,0.0883527616940748,-0.0291635449362535,0.0083633171688874,0.184709049037041,0.0282465075438945,0.0209320768337,-0.0638194175655076,0.0593735819776951,-0.076589302924728,0.0441150055855297,0.0307851607533075,0.0231366379174024,0.141757220384169,-0.0893754698877814,-0.0858809907592307,0.0947603709201976,-0.0610968780069219,0.0602853517923434,0.0352742543277744,-0.0924873313262564,-0.0972718881232223,0.0956003101297003,-0.005699519082954,-0.025780961928163,0.14617560071846,-0.099585631726746,-0.0485356206497578,-0.0716620426588728,0.0866684138151936,0.0660094529046139,0.121891748225098,-0.0443507695939742,0.0342829919767649,0.046041502415535,0.0420569789363243,-0.0377126639371175,-0.212805350804398,-0.0330385666485089,0.023569217783946,-0.034249630651264,0.11458226584548,-0.0485525407478587,-0.0705697385899585,0.0542997872773428,-0.10012053029973,0.0333752127512913,-0.099389933233616,-0.116560161464057,-0.024700310379639,0.0627740428252885
healthy,-0.113909931798997,-0.0269533478885033,0.0543380846809181,-0.0655605401370837,0.0207531897205219,-0.125830222246784,-0.114753677743411,-0.029414802222586,0.0937615324045465,-0.132652087952755,-0.0351370491538813,-0.0452979495621866,-0.0446720127212171,0.0319227788894435,0.0634162835264653,-0.130442277145954,-0.0928543469154387,0.0962885409348118,-0.126122044152371,0.0339613029255738,0.177374852309726,-0.12852217359325,0.0848926840564857,-0.0461945617938456,-0.0989720336753195,0.144481448386482,0.102380851876815,-0.0749072997218307,0.131357921241021,-0.116967717853192,-0.119957835059715,0.0609061922081181,0.0581233108475916,-0.0528958923649006,0.0932751625619013,0.0846389258777143,-0.142918720935548,0.0842054223223131,0.136227963621942,-0.0528218795627589,-0.0917822186101295,-0.0324387538529453,-0.0728476291708027,0.112488885997877,-0.105702969367231,-0.0955801326857416,-0.122345276591656,0.123051570189237,-0.118519872046677,0.0649049981752576,0.0881873110775345
healthy,-0.0170171630925429,-0.0245681551564672,0.0755398453105669,0.0186530451248858,0.114930687662532,-0.106821101733905,0.0184934468778279,-0.0449767809989893,0.220335354953798,0.190729880124567,-0.075290473049539,0.0444381369151691,-0.109055477192715,-0.0983324699685155,-0.0922178621281118,-0.136177204302107,-0.086532174576676,-0.09327520051487,-0.0742431095532219,-0.210021318237685,-0.178819860937876,0.126770882616136,-0.102960819133193,0.130681039669053,-0.0346527693924349,-0.0621236176672667,-0.0975644034045497,0.149294185232174,-0.115329683280176,-0.0104137856205245,-0.0110222539374325,-0.239347496134564,-0.16052591186887,-0.0124985377227176,0.0418147407291557,-0.103230141175103,-0.170929722598953,0.117943104575748,-0.0213961399961925,0.0958886218104423,-0.0496350548349902,0.0332862094020021,-0.0490265865180822,0.0784624882098137,-0.095260203712652,0.104217655328774,0.0615350991312409,-0.0268524050674826,-0.0809262861487692,0.0251067992402874,-0.0687369700297262
healthy,-0.004999025373137,-0.0139180743843134,0.0069392537955342,0.0535979156098631,-0.0394331491835467,-0.0700343399676577,-0.0573850229632987,-0.0235740700816896,0.0045845808018341,-0.0473949049830522,0.0444635417324444,0.0728466632094044,0.0573186254690552,0.0277182732024853,0.0186080372522761,0.0398051401140289,0.0055668852727541,0.0114897018701486,0.101664607005261,0.039590664320603,0.0549172049520057,-0.0026830943590887,-0.0648498528321927,0.0304436028693847,-0.0552660768426582,0.0730924091416977,-0.0773859520412888,-0.0238526387431431,-0.0179657985739412,0.0204268967803729,-0.0296061259617215,0.0111757632610857,0.0032375631674297,-0.0449062968173688,0.0937191534038309,-0.0270469477153825,-0.0199307228856844,-0.0708072873412735,-0.0081172816802491,0.0120378390212016,0.0090475743763579,0.0091638973522065,-0.0637416672514336,0.113851543213025,0.031612436508459,-0.0006895441638207,-0.0590186633213008,-0.0615356062598291,0.0332357424373242,-0.0873845850089227,-0.06303955680993
healthy,0.11310211489554,0.060221230729358,-0.0029684268435441,-0.0532137377104468,-0.0123955419606914,0.0169869265992376,-0.0336589481049569,-0.0836370264829692,0.0101797154989723,-0.0067467181736756,0.0006350332811689,-0.0159486704510365,0.116851821655964,0.0905316057032696,-0.0430096161170733,0.0243146427711474,0.0240338302375125,0.0013246716373599,0.142068825162519,0.108387370270118,-0.0304768492287179,0.0067412101834995,0.0397100451055261,0.0184756033923593,0.0049100883459789,0.0236997421437256,-0.0484956692978496,0.0040101017442683,0.0094085968743136,0.0346766917380193,0.170592617047058,-0.0791750796135622,0.0024542844502065,0.0558916655548739,0.0913535307890357,-0.0685873929801646,0.0399967454907286,-0.0533125966375736,0.0174617533385594,0.0706630505884359,-0.0482976665475524,-0.102846427118276,-0.0422819916217366,0.0494494062864514,0.0246048568742209,0.0199921050324053,-0.118837737010504,0.0283620658971264,-0.0200946676080988,-0.0702467225033985,0.0235793260826336
