group,VDR,RXRG,TFAP2C,ATF1,MAFF,KLF5,MITF,STAT1,ELK3,CLOCK,MZF1,NFYB,RXRA,PRDM1,BHLHE40,BACH1,MEIS1,TBX21,SP2,USF2,PRDM14,ATF3,FOSL2,ELK1,TP73,MEF2C,FOSL1,ZKSCAN1,GTF2B,EGR2,GTF2I,RARG,NR2C2,CEBPB,ZNF143
healthy,0.0186683216176935,-0.159323165870841,-0.123951609121528,-0.0052906174625042,0.109515781473837,-0.213892105984099,-0.110044843220088,-0.169299758800135,-0.154372659530927,-0.0196886549854621,-0.026642037936182,-0.0065754817033981,-0.0775831260751512,-0.166918980942008,0.020746778477963,0.0958357563207908,0.169261968675403,0.127806201844209,0.0427028409473555,0.0214270007231421,-0.0211624698500169,0.140994955375738,-0.0261507663146637,-0.0663216689049636,0.300771602743365,-0.053510816620757,0.14556756046833,0.0778854470730086,-0.13287007855832,0.126143436355994,-0.11843425091063,0.040851124835479,0.0089940496862571,0.0796615829354207,0.0485225201561102
healthy,0.0368918700848017,-0.0227631804245122,0.0431505769496182,0.102285682219165,0.136883584947619,0.0685706886355943,-0.135659071410666,-0.0213878938542788,0.133297625731091,0.107506715854936,0.115356447762605,0.0471383758631775,0.0197240690870231,0.0718103872340256,-0.0903270895212136,-0.148990068253214,-0.0021102311991242,0.0894562274373217,-0.0126449795411238,-0.153582954825335,0.0458914680962812,-0.0015759477395252,0.132092106639997,0.109457009385424,-0.0556521003840769,0.0150731644604299,0.0607134180762605,0.0877884116191851,-0.0667045767153545,-0.0319599659128502,0.0701265333040156,-0.0494050710385047,-0.0265287369306828,-0.0001056150316457,0.0664337026138978
healthy,-0.0681507127712139,0.0168192728724875,-0.0111259973431701,-0.0866983645888203,-0.0944984703875289,-0.0306628100986719,0.0769199369143207,-0.0201864285800316,0.154365697163923,-0.0108548328429127,0.0923279754093816,0.0613244412212558,0.0187692993221646,0.0101215097161296,-0.101750352305282,-0.0191430347420846,0.109479719538706,-0.0831850158463548,-0.0242869074143587,-0.125905214397777,0.0504648924739908,0.0467452229161121,-0.0797718800713757,-0.110577346276705,-0.0078413699617912,-0.0973963936120189,0.019008631468044,-0.0538827441533222,0.0766310877727422,-0.055329347813391,0.147718629979353,-0.118101571670804,0.041742827374407,-0.0889584617496613,-0.120820290529906
healthy,-0.126863370524044,-0.0948277577580376,0.303853361830625,-0.0237118227117131,-0.0769529608280455,0.0284179500065302,-0.0850315769399727,-0.0681617237517678,0.272853676326594,-0.0775719576770417,0.0602198392615448,0.0404826633462701,-0.0415973965182928,0.0800284119842119,-0.149209897683075,0.054406387897359,0.0041800810063882,-0.107075677999766,-0.109813678207785,0.0858560079989188,0.166641495563405,0.200847975407012,-0.016840890332376,0.0261191075194527,0.152334518338672,0.005566930312246,-0.215398105909751,-0.0582631626061214,-0.182067920843667,-0.121127377960331,-0.0591953624309427,0.0970693480882438,0.02192555541733,0.1582624740166,0.0458744694139688
healthy,-0.0631601113889518,0.0142121649015874,0.0365582214297111,-0.0298742051043175,0.0077821698553696,0.0178166617194327,-0.0444198543518999,-0.0051989688471343,0.054140401968366,-0.0488658780740922,-4.8198909382102e-05,0.0199348083857921,-0.0313840033738811,0.0831926202667346,0.0734434138392846,-0.0398253258818817,0.0111508828192106,-0.0708367647129715,-0.0490248042077305,0.022986971755583,0.036267725300192,-0.0333640666782269,-0.0424840819372566,-0.0314582557477941,-0.109214820640164,-0.0100501239427815,-0.104220371489597,-0.0362273424301691,-0.0020920932018285,-0.019857950665426,-0.014578216078246,-0.0728207360369969,-0.0545351119560086,0.0102168661157791,-0.0161583587020431
healthy,-0.0851174687522377,-0.015818747328919,0.0147485886757503,0.0996925061288985,0.0449100793546139,-0.0333694384703453,-0.141782190978601,-0.0437033996281255,0.0020458827948362,-0.0251524462436179,-0.003622864779022,0.0026629045085656,-0.0259675573578505,0.0569025187364265,-0.0638667293491609,-0.120433001738337,0.0270356339902932,0.0517295895268907,-0.0104843127973513,-0.0417745561412441,-0.0111916049811298,-0.0274275000340813,-0.0309578636065621,0.0308870749018778,-0.0118862563247862,0.0442560274151147,-0.0539308802973469,0.0370140157512242,-0.0208777602615889,0.0146601027948949,0.056261553784348,-0.0694651343656333,0.041410648661491,0.0070874959828673,0.0352854924013382
healthy,0.0175280144899222,-0.0073374800602159,-0.0079243308296195,0.0049974587532858,-0.0046689699578335,-0.0498896971699892,-0.0330002058442608,0.100572934688543,0.0052262936444998,-0.0649632729073744,-0.0779514984264387,-0.0024765840645899,0.0096073745456448,0.0456304154851355,0.054060397606631,-0.0397323807083623,-0.0104378237476311,-0.0182477371316436,-0.0166754199758831,0.0073670071429532,0.0738472339259558,0.0266297377436911,0.0271464616915936,-0.0038606660679003,0.0037425577369511,-0.0289033231144622,-0.0060604337318282,-0.0111021831092201,0.0823879426077161,0.0407916648015625,0.0107663125430834,0.0288885595730935,0.0085665448791555,0.0025430200007488,-0.0575815022230526
healthy,-0.078149638826902,0.0322164749991256,0.0189318078658655,0.129020193459142,-0.0468743539498772,-0.0226039922766854,-0.0070049232038328,0.106740217454,-0.0141487105240413,-0.0645255260758349,-0.0283591384331384,-0.0007097499281416,0.0619642545960194,0.0965105608810014,-0.0201661555669814,0.0326176380019883,0.0339908498194798,-0.0115874390442257,0.0696943570742579,-0.0739219979505799,-0.0211536337278742,0.0621185480586589,0.165094005024255,0.0377710396541473,-0.059372124423676,-0.0625814284465774,-0.0441433596611582,0.0662690422036612,-0.0040424887211546,0.0721784818227537,0.0440507835835746,0.0049682494969916,0.0558696628217595,-0.0194872643313677,-0.0304575295250354
healthy,-0.113518949261224,0.0463636211402369,0.0255005677836843,-0.116585630459545,-0.041212175066942,0.0532582622240745,-0.184193926798477,-0.0634105773714792,-0.01487810888822,0.0009767005903316,0.075960941003891,0.0343684540928659,-0.155108136917877,0.133928791807599,0.0085820156215069,0.129017220934553,-0.153409530359808,-0.0024913494579193,-0.115849411550045,-0.0038469548573811,0.0464166760616511,-0.0884271251313613,0.0550091959268582,-0.0283347243264245,-0.0474924028015998,-0.023347416158154,-0.0406929791693171,-0.152698759375577,0.0287716086793041,-0.0803080482685861,0.071018827768677,-0.101617301519775,0.0335712232367007,-0.0044884414997928,-0.0044450174900391
healthy,-0.0331575426854132,0.0032375360680826,-0.0129641958865965,-0.0618605765111828,-0.0726589110156276,-0.0743913794153658,0.103051596280388,0.0179654670353757,-0.0305946312394206,-0.0671407464541107,0.029612195339378,0.0188157736201213,-0.0832197658821109,-0.0108947830191187,-0.0475747931969717,0.0123777800891396,-0.0197099271268697,0.0058815201785837,0.0264355741226684,0.0655231923029772,-0.0186153725873434,0.0279917720104624,0.0671770893726835,0.0145192166758133,-0.0276373182013861,-0.011685793263035,-0.0775216523755959,-0.035344003292667,0.0346061831907104,0.0068227576284223,0.008181865073187,0.0367942623085079,-0.0612286952811794,-0.0326567608094517,0.103263253318311
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
