group,VDR,RUNX1,KLF5,ARNT,FOXO3,KLF10,KMT2A,MEF2A,MYBL2,GATA1,FOXD2,TFDP1,SMAD3,STAT3,RXRA,STAT4,PRDM1,BACH1,TEAD4,NFE2,PAX5,GATA3,JUNB,KLF4,NFATC1,IRF3,TAL1,TP73,ZEB1,AHR,MEF2C,GTF2I,THAP1,NRF1,CEBPB,ELK4
healthy,-0.0942612120085898,-0.0023463627283917,-0.166654323388569,-0.0814969987661389,-0.130645476716851,0.0798076176016969,-0.144661083414444,-0.0170502358263131,-0.0819037016390601,-0.122949406967726,0.0697339002878018,0.0233697727747815,-0.0357272831443112,0.015579848516521,-0.0578143776275719,-0.214269844356731,-0.0829361012395525,-0.136464456283262,-0.0194278833910834,-0.0204289981551972,0.0598166071557995,0.0154859940073853,0.0557495784265871,-0.0971707017917956,-0.143691253486709,-0.0198033014276261,-0.1031461055401,0.0537473488983596,0.0472401029316199,-0.111655581035067,-0.0626322424298695,-0.0684825068326595,0.302586937453396,-0.0380423610363243,0.0450501643851209,0.0465518365312916
healthy,-0.017884285778081,0.025752321106425,0.152042097125249,-0.16862764733377,-0.021327682436664,0.137204209426945,0.112324600713585,0.0891451357813482,-0.0626393598124935,0.215299924385528,0.160571511551475,0.135333274645822,0.16416917954108,-0.180930588536499,0.0131842095996488,0.0386483250070364,0.144265347776481,-0.156062036812735,-0.0310951506205043,-0.074349304132755,0.0743733925743735,-0.0548826183496603,-0.103516523823389,-0.149403030644317,0.169046299183867,-0.0823854978445291,-0.176144820688702,-0.0208268929495722,-0.120105957141351,-0.164302389939539,0.0581109960498613,0.041992998544232,0.224829074954339,-0.0214283142050651,0.0814052430645651,-0.0326933463249401
healthy,-0.021862400500971,0.133664570424984,0.070157182729772,-0.0964080051259146,0.0592783837498141,0.137307565795748,0.0782550241414476,0.050970937256028,-0.0874186040692059,0.134129539445158,-0.134129539445158,0.0668433559034483,0.122341467714637,-0.0677673895752873,0.0664344783841202,0.124595460393388,0.0814684767030986,0.0714428589728579,-0.12957727132383,0.118201029296891,0.0778048160425483,-0.0823688929008971,-0.0017816431979388,-0.0545903151527521,-0.040453780847317,0.028724752801897,0.0877064420340758,0.13911725474411,0.131848977108111,0.12912115885642,-0.125492924406931,0.122326706793361,0.131401721193467,0.124539368892541,-0.11912506296873,0.137298709242983
healthy,-0.0761335400012926,-0.100496272801706,0.0304534160005171,0.0152267080002585,-0.0690277429345053,-0.0263929605337814,-0.031468529867201,-0.113692753068597,-0.0883149064014995,0.0334987576005688,0.0862846786681317,0.0071057970667873,-0.0903451341348672,-0.0040604554667356,-0.108617183735177,-0.0974509312016546,0.0050755693334195,-0.113692753068597,-0.0669975152011375,-0.0538010349342468,-0.0355289853339366,-0.0263929605337814,-0.0812091093347121,-0.0497405794675112,-0.0121813664002068,0.0710579706678731,-0.0710579706678731,-0.0832393370680799,0.0324836437338848,0.0121813664002068,-0.0954207034682868,-0.0883149064014995,-0.112677639201913,-0.0933904757349189,0.0081209109334712,-0.0487254656008273
healthy,0.0534567825875063,0.0830825444796109,-0.0142331117784596,0.14032479191201,0.079955036501757,-0.0006314025540195,-0.0702037026651466,-0.0172219472327671,-0.130169242421658,-0.0344586468616562,0.131142900565707,0.145697614579625,-0.076078106800908,0.0181011900416355,-0.148789716806786,-0.0920933080308994,0.134152389374585,0.0107043386260886,0.106783744089139,-0.190297058535511,-0.0569176947177163,-0.0725640860446589,0.100089106728998,-0.0020918897700928,0.148766112972991,0.206377170308439,0.241393457743505,-0.0136046597036644,0.203054930701776,-0.0517514055958086,-0.0857763320114794,-0.0587233880030433,0.218969815638138,-0.22200880923926,-0.0170331165624061,0.0473286372384473
healthy,-0.091347724819978,-0.0072250736042179,0.0673603780475619,-0.013342501378041,-0.0065582271409972,0.0235027234845561,0.028114475797837,0.0060099010405937,-0.0115672560960975,0.0348175778931293,-0.0343224127686781,0.01912424695527,-0.0752485331733608,-0.002039995978046,-0.111842410532093,-0.0395656210937667,-0.0508611990011447,0.0090834487975656,0.0258857809448101,-0.0824620107573285,0.0770548015744153,0.0708643339327824,0.02766012264076,-0.0870736124729439,0.0064157617493516,-0.0305235866542376,-0.0034893479116585,-0.0060894166080238,-0.0379539248766511,-0.0998646251996041,-0.0183280370973097,0.0938148157776297,0.0480222824071579,-0.0709003267748577,-0.0033715805371692,0.044484893840177
healthy,-0.0775796227943315,0.0205274871038398,-0.0262036149247384,0.0233743648773651,-0.0811227957508552,-0.0002732297553538,-0.0232774123835298,-0.137610844204487,0.170125185091591,0.0872924999040058,0.0659717651233323,-0.0194698235347283,0.0259744544847643,0.0740628914270356,-0.0432143706612824,0.162263219227862,0.0231011351220112,-0.0500539284082037,-0.011748879480214,0.137646099656791,0.0257276663186382,0.129625484257695,0.0171165220934551,0.0528391091401974,-0.155265011945574,0.0924133543511209,0.125482968612008,0.051138033566543,-0.0075534806560715,-0.10677113730181,-0.0952073489461905,0.0691095003783633,0.0728642060487092,0.0714275463673327,-0.12075873800331,0.153484611604236
healthy,0.0136156039560884,0.0989483395713645,-0.0163760034543566,-0.084809058540042,0.102942486755354,0.0639596102396172,0.0729242516970157,-0.0154085322475681,0.0983802830829749,-0.0456309126064213,-0.0171127017127369,-0.0444237925685934,0.155736236645063,0.0764391012189264,0.0264323784753789,0.0849244450142461,0.0129765404066501,-0.0438468601975727,-0.0523943351713101,0.13302285299211,-0.0400923618446227,-0.0021834671272475,-0.0073758584664337,-0.0825457084691146,0.0874185680335817,0.0325389857255671,0.0793681424871853,-0.037491728233714,0.0325034821950428,0.0343141622517846,0.0675454668225766,-0.0681490268414905,-0.0472019438321238,-0.0396840712435926,-0.166626944633407,0.0623086960702349
healthy,-0.0903718353092046,-0.0491381172019829,0.0171823726964304,-0.0315335112069876,-0.0221859905237569,0.120463010770452,-0.0211863985718221,-0.113819339166641,-0.124705618498523,-0.0214905982924149,0.0092571487693371,-0.0416774834965751,-0.0051478199681913,0.0247479949905005,-0.0372554678733578,-0.0631779048231088,0.0902855497775045,0.0394846679441546,-0.0927267702167227,-0.0879508110281348,-0.0277673599258181,0.048962167014846,0.0479717694228464,-0.0054603496217168,0.0538735269057282,0.0100414983976596,0.0158850249342848,-0.0508892891404197,-0.0075071555949947,-0.0283852680640306,-0.0453094128395446,0.0496953582814774,-0.01281167260345,-0.0138107930497471,-0.0373771163278857,0.0669337615645218
healthy,0.0462282758935464,0.0701492309323808,0.0628015476395264,0.0173109189058615,0.0049115969884335,0.0443429254817335,0.0630997122369792,-0.066157016148602,-0.0173518323357617,-0.0218642220272489,0.0119462251807518,-0.019628235721404,0.0077553994487054,0.018935756420875,0.0175807206402986,-0.0087020809090128,0.0903982588180415,-0.0126069380747031,0.0216423535313083,-0.0429018084119044,0.0360736618623406,0.0233727008967403,0.0068777106526837,-0.0409730628196774,0.0163286420524693,-0.0200694200556136,0.0203995637811167,-0.0336636693918942,0.0102014127551818,-0.0085543103927009,0.0211420326277109,-0.0055637301163226,0.0159638956340871,0.0400245377732739,-0.0749035558453921,-0.05870524114848
