group,VDR,EPAS1,TP63,ZNF76,ARNT,RFX5,ELK3,ESR2,BCL11A,MZF1,EHF,E2F7,SP4,NFIC,SPDEF,JUN,STAT5B,ETV6,PRDM14,BCL6,ASCL1,FOSL2,IRF3,ARNTL,GMEB2,STAT2,RFX2,TP73,NR5A2,TCF3,FOSL1,HOXC6,MYC,RBPJ
healthy,-0.160826573473934,0.280005521750226,-0.0816917518184765,-0.120262393260622,-0.110641401799772,0.255909705298729,-0.0893192045081592,0.0178985111411304,0.16021984428271,-0.058722718150682,-0.0471081879186652,-0.0838586417871363,-0.19194311342389,0.0661768196428719,0.117488774100737,0.0304664729593575,-0.0165983771599345,0.0788314570598455,0.0392207084327434,0.0068907101003383,-0.0553423697995727,-0.0839453173858827,0.159266412696499,-0.108994565423591,0.0536088578246448,0.30540147218292,-0.0814317250222373,0.226266650527462,-0.0592427717431604,-0.0959065500128851,0.126329685172869,0.174694669273357,-0.012091246025122,-0.131963599091385
healthy,0.108008335250896,0.0553148934121407,-0.0401186615611514,0.126563584447129,-0.0752634521951662,-0.140173963546396,0.142801916181536,-0.0496108211971644,-0.0884177919702688,0.15273696064957,0.0001987394894148,0.182483787656062,0.146492944782161,-0.0015474558557351,0.100969564584007,-0.0392823609138974,0.001298739454083,-0.0447075477375175,0.106959327989364,-0.0669389949872484,0.0347271989953824,0.115086366236036,-0.155564465406844,0.0293983599385448,-0.0028774816695113,-0.0540226550198121,0.1368703575947,-0.123988198991019,0.174106661690024,-0.166392948760208,0.0113875746642452,-0.0145856907310671,0.0531785835721798,-0.184464427540731
healthy,-0.0521893023915797,0.0387930673617594,-0.0573909908862221,-0.0608770829116553,-0.0322755163752335,0.0096802530775131,0.123884936638069,-0.0226270018324007,-0.026921997593066,-0.0015243074628924,0.0585155643717888,-0.0188809969418823,0.0176483408787555,0.106431315958568,-0.0955861728784621,0.0730415196765834,0.0039270003180199,-0.0083052025074419,0.0903716174103006,0.0204035888083055,0.0531954997207709,0.0137136203766241,-0.151801122385041,0.0962166545808965,0.0903536036473739,-0.0150466388331996,0.025368524990197,-0.0584049083995248,0.0507516325503824,-0.0679762211012432,-0.0840822407541795,-0.012147280800236,0.111035119083691,-0.0561223072972419
healthy,-0.108166815340372,-0.179449019163484,0.0851380757487908,-0.0889215198682715,-0.205189668001545,0.212730098589321,0.125650031243538,-0.120617785988117,-0.0498541521282347,-0.0621728345200545,-0.0844051988109613,-0.0293388893992461,-0.0508066275709012,0.020793068066433,0.140368422597854,0.099425207388788,-0.0944749808520408,0.009188742256613,0.0588576908265515,0.170371399041848,0.127123722414553,-0.0217217316230328,-0.0045771736550361,-0.0209676885642552,0.169956013918241,0.176033336395477,0.0025478718091328,0.11609617340057,0.0725045473078673,0.126052187541553,-0.125422495443346,-0.0605060024953882,0.11427588699903,-0.167365809867212
healthy,-0.0162660667294375,-0.113302407922264,-0.0255922696596389,0.0810273064559536,0.051842000100258,0.0447749731047007,0.0153569851557364,0.0118397052574881,-0.0101865837053114,-0.0293124695520169,0.0187065178588374,-0.0438144851324867,0.0348643605914057,-0.0008062687766753,0.0451212898946821,0.020010617021111,0.0400699348408132,0.129444017055302,0.0668039676674219,-0.0145128379801568,-0.0135685836074732,-0.0469827426408319,0.0399887668431613,0.0325429558585618,0.0055951806381365,0.0909812085679962,-0.0918957013415408,-0.144181419828962,-0.0777670585502696,-0.113516150316081,-0.0273536152086847,0.0759597178025543,0.0001136351967126,0.0618987150093264
healthy,-0.111131364932991,0.010450538263098,0.0113061495958113,0.0259658351074193,-0.0864339302450894,0.127421183580443,0.0805127260767332,0.0531061335867125,-0.0606150907663987,0.0827311754292598,0.0424001466203415,-0.0156884880618245,0.111276358351113,-0.0648023805491159,0.0142413903456344,-0.067271439929282,-0.0914713252813507,0.0823634360811123,-0.134124250990823,0.0099239568734639,0.0942378797875363,0.0775988422400511,-0.128547927599518,-0.112142648140397,-0.157993771592741,0.0088367565138774,-0.095732530005642,-0.0423984781115023,0.0214712059965317,0.0047016910578254,-0.126122416300053,-0.010029239781214,0.0044117042215821,0.113447255201724
healthy,0.186446923067738,0.18680078157301,0.181815870090005,0.155899947180049,0.112875246380251,0.136471430200088,-0.147592697508652,-0.174042216577352,-0.0562943947475154,-0.179161931300461,0.158784174838103,0.147359600239306,0.181417077171365,-0.16071916301376,-0.170307043466143,-0.174921246038862,0.156034750420153,0.175710406673637,0.0866644413825682,0.171438829002848,-0.162216040659079,-0.150592069600961,-0.155686508716551,0.179299542941401,-0.135572741932729,-0.155621915497335,-0.0997094632634467,-0.157054199923438,-0.166302263874726,0.189055927443913,0.145531331295398,-0.195270918492866,-0.177861641713627,0.147702225141236
healthy,-5.32552957865256e-05,-0.0217104089156403,-0.0541251322843722,-0.0819865278633561,-0.046811404996356,-0.03272537926082,-0.0362047252522063,-0.213349590803453,-0.171064885948951,-0.0478942626773487,0.122620318548475,-0.0459948237942959,-0.21594134853173,-0.116584718359336,-0.0746728005753399,-0.121306687919074,0.123081864445292,-0.0227666389487397,0.0751165947068943,0.208148323581635,-0.0494031627246336,0.0987264425055873,-0.0361514699564198,0.106812371582508,-0.0925754558422436,-0.15253204301524,0.026041839639611,-0.0897618010481888,0.0613856042766018,-0.0740071093780084,-0.141943115036353,-0.11457876888471,0.0685395656772584,-0.192642156625125
healthy,-0.0487311031628452,-0.105467797291745,0.0713880264208568,0.0137830273385026,-0.0658585059562281,0.0036649420638375,-0.0655849133729435,-0.0280367629951045,0.0230411514267862,0.0282288540304115,0.107193251443783,-0.0377427307138195,0.0445547481050802,0.0357223405301299,0.0387323199278667,0.0351208056321888,-0.0685803718500848,0.0828094910889152,-0.0278554128312222,-0.0834879638169325,0.0981617459131113,0.0341604887501357,0.0876348621500607,-0.0777654303537844,-0.0484638721257262,0.0937300992418282,-0.0827077063502644,-0.0937810838074749,-0.0628594057243978,-0.0483791437065051,0.0177919077787322,0.0396812505642464,0.0390711414084298,0.024793204217502
healthy,-0.0703571211315178,-0.0712160764822571,-0.0670915900172022,-0.0737841072885115,0.007522909361125,-0.0358056209676443,-0.0532863366528609,0.0670353107107215,-0.0614781830611236,0.0841551126498616,0.111091114916142,0.0181219366867971,0.0179642335978844,0.0306834778932975,-0.0521887086303366,-0.0491614870955061,0.0351670626429295,0.0875587398688966,-0.0111861475745711,-0.0185598260004473,0.0045367172561804,0.045680400185831,-0.074628781008789,-0.0253463841774243,0.0281154470870432,-0.0014011731852204,-0.0725695635454272,-0.0660859453773131,0.0099436457243964,0.0231667411012704,-0.0228109106473922,0.0537088550591496,0.0393554533527626,0.0400821220755805
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,-0.0851846560359056,0.0118733137347074,0.0984668520437588,0.139153123285429,0.0737857150617744,0.103771574903,-0.125931973212685,-0.129775936818352,0.0173915767226923,-0.0248666876701243,0.0225879611437348,0.0430653736929832,0.0383918609770112,-0.162451437128623,-0.06155553595937,-0.0019332017079027,-0.0263250340408887,0.0618197466271375,0.173850860679316,-0.103663236464801,-0.0787482911384637,0.0391637421881421,-0.151669711577459,0.006516955183318,-0.0086101310215676,0.15647665671286,-0.0514776483240765,0.0653635476111574,-0.0263761871564747,0.0256573893671784,0.131733267354361,0.0715231548502163,0.0690492261044442,-0.0116370925075436
mild,0.0459007703769226,-0.0198267317541556,-0.0688372940895998,0.136153441880109,0.0344620394907328,0.0162348015074912,-0.0627213699045074,-0.0118955569142052,-0.0408347023142613,-0.0173051485071683,0.0735188568674672,0.102525501627863,-0.017000196039918,-0.108329241271383,-0.019072185333212,0.0423088401302581,0.0372946019335722,0.0230293353331447,-0.0992349078112881,0.0807581632639325,-0.0867740437542353,0.0546660444553602,-0.106489883702118,-0.0330698651837202,0.0780810904190192,-0.0199689625491578,0.0182778625034966,-0.087012702206866,0.0139747782818214,-0.0288294589395036,-0.0163613628081287,-0.0172955057414055,0.0422027697068667,-0.0559220146959724
mild,-0.0557279993587915,-0.0828307135392652,0.0033272263103947,-0.0792746263697688,-0.0685023890390798,0.008108973628967,0.172678369448744,-0.0963201983623612,0.0462540341773253,0.0607483018087364,-0.0100548611826411,-0.0486255192920696,-0.110102412191285,-0.0924430597053045,0.0654188501218482,0.0378835052808135,-0.098114969318871,0.150142417842952,-0.0596321299111908,-0.0347435114838865,0.0676962437704336,0.0799912421827366,0.0099221827111685,0.0442592950947566,0.0012397263480572,0.0037646090652061,-0.166312654074612,0.0436198532924161,-0.0009648652166112,-0.0045047952656561,-0.126823321104687,-0.0093095427204006,0.0582789235524328,0.0984498969216427
mild,0.139559788083917,-0.109890127811048,-0.0939206364395529,-0.0629009591914857,0.0561973075573526,-0.0030471474218426,0.0229557406224334,-0.0929272740128938,0.0615899243312738,-0.0546939972768324,0.0471161103786226,0.0512711131522606,0.0159798502551984,-0.0801067924196518,-0.0980346580153841,0.0675625477251515,0.0438997678563008,-0.0706142385170392,0.0586797140825902,0.0821638486412679,0.077926338267611,0.0765411556082632,-0.0801843023126211,0.0352389232741428,0.0638855983476581,-0.0680748581314361,0.0130487405043074,-0.0431914564662709,0.0358661809425682,-0.0467749941556371,-0.039304785127496,-0.102944223686111,0.0926180522476248,-0.0407875593754124
mild,0.0049951125233115,0.0816521788213277,-0.0268949011174407,0.0557865833802481,-0.0191082600540135,-0.0611069550103911,-0.0379819618264148,-0.0123089197765794,0.0291497831083425,-0.0596203040527672,0.0233907763398442,0.0298458995510772,-0.0476876935742627,-0.0674416394209231,-0.0075917334157908,-0.0155872837569772,0.144407980663949,-0.0353489119139704,0.042399538084225,0.0228899392694395,0.0337584258586228,-0.0404762345199445,-0.0782699797432062,-0.145432206102832,0.0656682648163629,-0.0303043600064205,0.0844574611751037,-0.0225023543223276,-0.0039847648063199,-0.0470123937143652,-0.0016840367698838,-0.0126997263377018,-0.0012927345758368,0.0290474349093929
