group,VDR,LHX2,HEY1,PGR,MYBL2,TFDP1,FOS,ZBTB33,E2F7,SP4,ZBTB7A,ETV6,SP2,GATA3,SP1,ASCL1,ATF3,KLF4,IRF3,GMEB2,FOXA1,TCF12,TP73,NR5A2,ZKSCAN1,YY1,EGR1,POU2F2,ESR1,SETDB1,MAF
healthy,-0.0168597403867879,-0.0053526425135431,0.229405156471126,-0.031053994825536,0.0981895677281951,0.175662025161057,0.0568853708423112,-0.100291617622178,-0.216359444757956,-0.234216033548076,-0.37988592413932,0.0517277638859416,-0.479245705210557,0.387882381983439,-0.0378152274742221,0.117671452828095,-0.006024431654919,-0.2900178735172,0.0038140286736178,-0.10755127447253,0.366948565513469,-0.0450315430896467,0.0600276103745531,0.0857289626865459,-0.0600926222269444,-0.103997293208477,0.181166361996846,0.360685757066449,0.350912308590303,-0.0264598239232236,0.449015193848643
healthy,-0.0168306989904299,-0.146291887083739,-0.0486666962544896,0.0505633591753795,-0.0976359691068139,0.0936243046617549,0.108759465483513,0.0136759599334629,0.075788452805857,0.0269764067694575,-0.138464607737472,-0.105832012046638,-0.0481747149732447,-0.087322936416862,0.0354164782848137,0.0933146123078584,0.092395110123811,-0.0896783039950605,-0.0336065124800595,-0.0784627213634438,-0.143400692609738,-0.14390329520334,-0.0074556380572446,0.0600745612649828,0.126015487863844,-0.0382556649534804,0.0759298261358499,0.120680292791286,0.0582728622944768,-0.0525559801596324,0.0306993598766552
healthy,-0.0854317264678856,-0.167839293921424,0.0626975482911646,0.101670425165543,-0.0809037573704474,0.134678290801982,-0.0354764418624502,0.0049475658008669,-0.116610518007334,0.0133682897162462,-0.152787104442075,0.0268260117225662,0.173842895805081,0.0726312705386152,0.0014260162417256,0.0478156476929149,-0.113806876968512,-0.0773889458605583,-0.0295941248653318,0.0773711819125299,0.0432454126501678,-0.156597165019194,-0.0413354819621521,0.148929264970259,0.0958757028087029,-0.139902116622187,0.0983436664847823,-0.0929771165304186,0.0867634100200813,0.0030419229623752,-0.101411316544302
healthy,-0.157777496450238,-0.15003376357027,-0.0449331727194788,-0.0623120105766962,0.0136272157166117,0.0552048651640254,0.157092811263189,-0.0160717115910335,-0.0886879513050493,0.176725168754639,-0.0609497133966799,0.226470942726886,-0.187569789919753,0.0141775102161199,-0.0502465561131872,0.0261015007980072,-0.109942899518699,0.015682685916574,0.119101271214884,0.179544543915358,0.108654163557126,-0.12429582494803,0.0007341975456162,0.0754030781819619,-0.190002968683645,0.0565742355381228,0.0042976727236651,0.0026637648909353,-0.214092853084993,0.122729819778479,0.214196121718577
healthy,-0.013095680114381,0.223486659579108,-0.143890279222876,0.030967783321328,-0.317043086158966,0.1355518140653,0.0961132428733759,-0.121348464788702,-0.0783691939048355,-0.0212036476428252,-0.222225325330803,-0.0297790131414534,0.0016817789977399,0.0022196067990476,-0.0410968735792896,-0.09548150863057,0.0221106984982052,-0.248068804878561,0.114779282358444,0.0170589587930651,-0.140475499532034,0.0365872301500707,-0.0786295708562623,-0.149592961306583,-0.0204203825512382,-0.0059587905605201,-0.0688590324658391,-0.148986837911459,-0.155472785086753,-0.0433890444467676,-0.118870615275534
healthy,-0.071504397696331,-0.0237249800812771,-0.0214505985108442,0.0317782282051379,0.0781547266788103,0.0756326367035896,0.0709175625968408,0.0787162459441703,0.047610293778712,0.136072608449796,0.0332767849421224,0.108455318871002,-0.106065609611754,0.122548327283354,-0.0345831874658827,0.081897602433198,0.183051237006079,0.0027276053231247,-0.113791334131555,0.0637162626132226,0.0470116797841751,-0.0699216306499828,-0.013972934004638,-0.150963768854865,0.0036389753518118,0.105664248158148,-0.110647423980511,0.0251985725929388,0.114004936482028,0.0612356624772709,-0.0397991283187212
healthy,0.0111340442853781,-0.0692784977756858,0.0705156138073945,-0.0148453923805041,0.118763139044033,-0.0383505969829689,0.117526023012324,0.0903094703147333,-0.113814674917198,0.042061945078095,-0.0593815695220164,-0.0754640779342292,-0.0259794366658822,0.0680413817439772,-0.095257934441568,-0.0197938565073388,0.0680413817439772,0.0680413817439772,0.111340442853781,0.0544331053951817,0.0222680885707562,-0.0024742320634173,-0.0482475252366383,-0.007422696190252,0.0989692825366941,0.116288906980616,-0.0470104092049297,-0.0210309725390475,0.0222680885707562,-0.110103326822072,0.0569073374585991
healthy,-0.21971828443932,-0.119806080223828,0.138758954862822,0.0126204889535358,-0.152099033098797,-0.0966353053293105,-0.121887353840727,-0.159494196801395,-0.111137797021531,-0.211869225958568,0.221445298717172,0.0735088128521734,-0.0279754171803377,0.0645526939369011,-0.0056460082160554,0.0827306262717307,0.232150573118987,-0.190115488420237,-0.123935415644591,-0.140995216940554,0.191089701602615,-0.0700769255051593,-0.0400423759166131,0.0332671660573465,0.0011070604345206,-0.140120639197283,0.0419908022813695,-0.129116458478147,-0.0729220708218774,0.115743168429137,0.0551316096391301
healthy,-0.113571799114634,-0.121108632472369,0.0168985354623101,0.0004997539171943,-0.134605427137334,0.0447774809150464,0.0607432083727083,-0.0596083216554045,0.0275091522943054,0.0725552880502832,-0.0392985203829702,0.0825018011991475,0.0054639184339745,0.122842828045619,0.0152774525083378,0.0779517397054365,-0.0731046215145101,0.0176102147287464,0.10889380556618,0.0019016131355102,-0.0877412262150714,-0.0006088338687245,-0.0636681295044063,-0.0442429668862849,-0.136226163727205,0.0157148114067616,0.0026780130082525,-0.0313256888429226,-0.0392284558733913,-0.0595291774583201,-0.0736304764407461
healthy,-0.0433069254794733,-0.0333327055692397,0.0377763866813439,-0.0131588396721841,0.0347245244641923,-0.0304259077187499,0.0081557951380132,-0.0239955473743276,0.0876914326075973,0.0511130782978399,0.0083906350149074,0.0465465585719907,-0.0023585013839045,0.0097033779872921,-0.0379189253942653,-0.0109134416548792,-0.0026317311976551,-0.0091023183180179,-0.0068202753609864,0.0374531948445075,0.0652289111328077,0.034968686299438,-0.0447814480541846,-0.0279808912139872,-0.0343056333110774,-0.055215520629107,-0.0695929652706189,-0.0242974777987663,-0.0137194429606324,-0.0576631087085874,0.098513675201954
