group,VDR,RUNX1,FOXK1,ETV5,HEY1,RFX5,MEF2A,MYBL2,FOXD2,SRF,E2F1,XBP1,TFDP1,ESRRA,MZF1,CEBPD,CEBPA,ZNF384,GATA2,E2F4,RXRA,TFAP4,RELA,PRDM1,E2F7,OTX2,MXI1,BATF,ZBTB7A,MEIS1,GATA3,SP1,HINFP,BCL6,JUNB,KLF4,NFYA,PBX1,IRF3,ELK1,STAT2,TAL1,FOXA1,MAFK,TBP,ZEB1,ZBTB7B,NR5A2,CTCFL,THAP1,EGR1,MYC,RBPJ,NRF1,NR2C2,ETV1,CEBPB,ELK4,SREBF1
healthy,-0.0884735172785569,0.071829984325165,-0.0625071030843553,0.0538099185711167,0.0922902673167408,0.0343194655072762,0.0836556524762593,0.191056495763843,0.12113488645777,0.0905070316431631,-0.151199614217562,-0.0836869373126378,0.167780577498197,0.174694526337858,-0.0429540803477577,-0.0124513648786654,0.16965766768091,-0.0316289695787203,-0.0349451622348473,0.189492253944915,-0.11810025732905,0.298207060360398,-0.0340379019798691,-0.29620483083217,-0.120884607766741,0.096294726373196,-0.0532155066799241,0.0847506217495087,-0.0996109190293229,0.165747063133591,0.0841249250219376,-0.0213049735737968,0.191682192491414,0.0453317279125279,0.0049742889841904,-0.143753823159466,0.0705473060336442,0.107432128123962,0.172504587791359,-0.126578447987638,-0.0888489353150996,-0.124232085259247,0.158551550766523,0.113876804417945,0.0715171359613795,-0.149885651089663,-0.0572199657363793,0.124294654932004,-0.0529652279888956,0.0104178505140592,0.067888094941467,-0.102833257176314,-0.0074457910580963,-0.0893182078607779,-0.0505875804241254,-0.149103530180199,-0.0162993997532278,-0.159709089712529,0.219650836213843
healthy,0.058209305779902,0.106910973917265,-0.078159286359765,0.0316097654516316,-0.0036033956208344,-0.142223470200658,0.0673418987789149,-0.0226744547841891,0.154034470157707,0.245221330852538,0.25396222212462,0.0055101111367776,0.109225180687116,0.135894993085998,0.142825207338641,-0.035361252954608,-0.0421457177274622,-0.0345734249629673,0.168342644535126,-0.168987585983189,0.0933175792803063,0.257893120296765,-0.161419544245188,0.128420820953432,0.18306264794859,-0.0951803964410275,0.11586701918332,0.0837299529351689,-0.196594879857423,0.0186230530242915,0.0092964744081319,-0.0294765309525177,0.238822928689837,-0.154309398789522,-0.15538846547381,-0.218516208907064,0.0947228471812639,0.120534559517894,-0.147100178389856,0.168272632731442,-0.0907305260140662,-0.161807428723839,-0.191488529481916,-0.230334583093745,0.0035248817641628,-0.107892527259124,-0.0622914190373264,0.140555766480439,-0.180167525395012,0.242901137943339,0.0653163280324302,-0.0680676097303602,-0.240156623185542,0.0471295691354332,0.0458681420901237,-0.0346449983682204,0.0611698420880993,-0.0052080279887881,0.189508939226079
healthy,-0.0439802588645733,0.162678187419636,-0.148520291175572,-0.165300198900033,-0.0684596091405893,0.0893246397240128,0.0955682140226396,-0.0833611329499957,-0.0533480346877257,-0.0513054732582445,0.153720855382549,0.155645112426635,0.101572765175263,0.0851115549788063,-0.108989725826996,-0.0075014637841583,0.109028355830391,0.101478604541989,-0.0028682777520373,0.0171975946361636,0.0716852144240253,-0.079222893836366,-0.0614144622715278,0.0818038609381572,-0.0085468882510204,-0.166379424619866,-0.124716965958959,0.020003098632685,-0.159319791499531,0.124714551583747,-0.0234387545595782,0.008191975094834,-0.0302714364099703,-0.16490424136524,0.0308605439617356,-0.101493090793262,-0.0996195356286318,-0.0661393945617106,0.0119318422984586,0.124308936548105,-0.0555233867538752,0.128664469430829,0.0462739153161183,-0.0771054867753081,-0.0980212192381867,0.128311970649854,0.129497428879021,0.167871508500976,0.129900629539451,0.161560331696409,0.158952806467284,0.150893622009118,-0.16005859031445,0.0561921686876415,0.151929388975132,-0.0972969066745409,-0.0831486679313262,0.166029340214103,0.125747904174548
healthy,-0.0752908583950628,-0.0859884715157248,-0.128558999473636,0.0513009262930879,0.0240968678800578,0.069601067938581,-0.0277165430853515,0.051143549110249,0.055215179302157,0.0711143100812623,-0.0230739161916052,0.0203843804900129,0.0239798438210237,0.0365538771986106,0.056809127692448,0.0072171561924949,0.0575072367342716,-0.0740580704628251,-0.103937540984116,-0.157562807208362,-0.0115450287205636,-0.0132438952327471,0.0579793682827882,0.0576948787599641,-0.119437175837553,0.0137846270917319,0.0932258042701221,0.0083974850637863,-0.0983264391190534,0.0060993746631009,0.0305533676888315,-0.104827327364012,0.0314431540687281,0.0962361473059629,-0.040629542702899,0.0141316639564535,0.0695667677833469,-0.004039347692864,0.0344272675740957,0.0272524821615959,-0.0630921090688609,-0.0233805999325219,0.0658784922675848,-0.0054174068707992,-0.030799521744041,0.0552777266440545,0.0122552436995287,-0.0744232662332588,-0.0055465368669746,0.0228277621363957,-0.0195934592634381,0.0715279296002619,0.0570915995590818,-0.101855319795786,0.0513130322302293,0.150339598047297,-0.0374638401404096,0.0253236028437248,0.0176141385408109
healthy,0.133065322159038,0.131559334884793,-0.0730238788307695,0.0056587987578834,-0.0885685556957538,0.0028964467575896,-0.0180347133581543,-0.0863632126873041,0.0503598018515104,0.144611912260341,0.0983079610679622,0.0008107575325731,0.136326919255725,-0.08484072144293,-0.0037051412938967,0.0026241312504658,-0.0278917095175298,0.0640787270210055,0.0198687170387078,0.0637692775810921,-0.0996076487155986,0.101520046254264,-0.0387245029107657,0.0175994211460094,0.135811170189203,0.10903966764416,-0.0294533976909596,0.15183446218792,-0.162415570036693,-0.0085428675378765,-0.101435463407354,0.107636830183219,0.152552384888519,-0.147434091152351,0.0711733711800872,-0.104086413609279,0.202163319095439,-0.154580310218085,0.213435530693352,0.015284739335457,0.130754766341018,0.189789467491434,0.053485241194636,-0.116072421915259,-0.17004040423616,0.15165498151277,0.0255316417891235,-0.154999098460101,-0.0563940659298221,0.103791405143228,0.0527652554977707,-0.0839288770933185,0.102202898018339,-0.089841424391931,0.145486622677163,0.124477068703307,0.0157179685513358,0.0109833921206604,0.057427627059133
healthy,-0.0565523085625927,0.112287753188022,-0.0654269476977169,-0.121714435160532,-0.0003299348182174,0.151753690491422,0.0247487182486687,0.0444745680536005,0.0196757331236836,0.0896410880130713,0.116478001313749,-0.0513849749884396,0.0297106493640696,0.0436573244446098,0.0755421645296483,-0.0962420624083854,0.0597734443482734,-0.0641009438396912,-0.0076545637170095,-0.0895497769385244,-0.139075309151107,-0.0069962127678852,-0.0199891522173988,-0.0004772474873409,0.0512948029293756,-0.0264936899684929,-0.132778831561558,0.103165947693106,0.0043529375038695,0.109394843697335,0.103378563916583,-0.110734705577069,0.121824729826461,-0.0260942752058177,0.0616809156103267,0.0019875820176848,0.0704912003706663,-0.0706161124019592,-0.125419272854624,-0.0427111822501359,0.0986577244117322,-0.0439623907581169,0.005846946145625,-0.147461120808147,-0.022787143751177,-0.0967426597131261,0.0233779131149817,-0.119738622969504,0.0482925479523282,0.0255278048389818,-0.165994801074296,-0.0625144851079059,0.092906265730758,0.0058332779598301,-0.122791564135541,0.142418319593459,-0.110060788083012,0.0796084498036512,0.050519323221425
healthy,-0.110727140033075,-0.0264598003630104,-0.033302914376457,-0.0684311401344659,0.0881488318569219,-0.123670257102261,-0.134528334688173,0.154880917325951,-0.0111069836833959,-0.0630634260321946,0.114774569618255,-0.0793830084237773,0.0102772966917814,0.0287215992488465,0.0969940166544817,0.0661945925918529,0.134733952768703,-0.069924576719372,0.0895268337299512,-0.0523568565056214,0.0220083492862613,-0.0364701542835767,-0.118039207563521,0.0047905405428872,-0.111466643656036,0.0036939107800576,-0.0497595754883934,0.0593514785784063,-0.0310302934863825,-0.0846136438056949,0.0874526162509149,-0.0607727684683894,0.0064282705176393,-0.0633700494856174,-0.021449212400608,0.0292554847912767,0.0100572492722663,0.0981988664596958,0.0795778045000694,0.0301068157913681,0.0976325149045503,0.0854649748057863,-0.0793216837330928,0.0698668593634336,-0.0492076532722324,0.026474229701995,0.024165535464459,0.0616349214727192,-0.025608469362919,-0.0075681882974227,0.0420146277884093,0.0784667453982552,-0.043114864885985,0.0907425055394037,-0.0481651335305951,-0.0712123952237475,-0.0908182595690729,0.109212059439692,0.0716705267365086
healthy,-0.102421508090799,0.314789732338044,-0.141849537534252,-0.100911390451993,0.194119911939654,0.119654615263058,0.129070642893262,-0.162394751460532,-0.228535366027406,0.0102155016742774,0.211670270716705,0.310424350256117,0.0507602567665959,-0.234207824721073,-0.131570585539017,0.0754424316193531,0.130022397707635,0.323507806437707,-0.0793636614545727,-0.318799792622605,0.277227142330763,0.301668205963879,-0.331502546878446,-0.02985972104295,-0.239702622516057,0.027981591542586,0.167572297650725,0.303114873281727,0.242545196894987,0.0768890989372011,0.315728797088226,0.0937668843120942,-0.0088576648057709,0.0819270544212858,-0.272531818579853,-0.256022045066518,-0.0518896724796526,0.131240643870034,-0.0695288617060447,-0.101165191735826,-0.0422832938865744,-0.285272643028269,0.34299974503608,0.219093958268819,-0.317543476267632,-0.113982156569391,0.185363767647417,0.187876400357363,0.223700451570388,0.0492882093203646,0.0700491543379023,0.154742642752968,-0.0920283455178383,0.0354052790947006,0.32984014846934,0.140783572142154,0.0406589656700433,-0.0644147658368102,0.334129390166117
healthy,-0.027946639554056,-0.0595120901099812,-0.0637389393335931,-0.118491678757074,-0.0490751208683317,-0.0967937299185349,-0.0471234673482649,-0.10664583901551,0.0945843242952819,-0.0682764936518457,0.114068053602254,-0.0578974101718986,0.015689953538725,0.0971897778815583,-0.0018017091907288,-0.112373439013771,0.0368403648797648,0.0640117869023566,-0.0667303970494968,0.00023397971645,0.0142032284722495,0.0090521088523381,-0.0827910809593712,0.0574498355606248,0.0377567903884414,-0.0950768881484539,0.0375837868439695,0.0662003916872155,-0.0710496614265452,-0.0259359710839168,0.16377112206622,0.0691292091640696,0.0932280502010207,-0.0611958288315322,0.0837328240599217,-0.0185337847329975,0.115958493226475,0.0693795323964007,0.0331623012039558,0.0673531147200489,0.101288612802596,0.109202380916076,-0.063530277209017,-0.0903055324066517,-0.133342585905948,-0.0644693459160597,0.0265793707309293,-0.0590338491198178,0.11567833564879,-0.0066331496400065,0.0699901261497173,0.0757168941144433,-0.114324914240938,0.0014692523622245,0.0591025513174851,0.0040657318725079,0.0488918357665964,0.0171156430022556,0.11085747391161
healthy,-0.0443551924199878,0.0406290921984541,0.0113790388275948,-0.0811259425480974,0.0209713590995138,0.0001931510971371,-0.0954191946434006,0.0436905796323717,-0.034771451914131,0.0783625488044751,0.140513381459263,0.0139614775051767,-0.0186407117383539,-0.0342703510318007,0.166397259340258,-0.0177362909439399,-0.0070348409137908,-0.0232199668794006,-0.0315181606190695,-0.0781411057514798,-0.129697983626948,0.154611213428388,-0.0252984683883507,-0.0062471333006865,0.15528575321806,-0.0584860671245259,0.0635974095757477,0.0764367104057072,0.0184516732563541,-0.093805773180751,0.0235106862253118,-0.104507152303742,0.062891954265389,-0.0874293052247127,-0.100115233872915,-0.0143147369640376,0.110088538302292,-0.0262893250078051,-0.0456740655502191,0.0692770728946471,0.0171897385736268,-0.0480891633360083,0.0776799255988441,0.006340801655796,-0.0411702556247942,-0.0025523740427853,0.0438178579801548,-0.0407481453159626,0.009340812584127,-0.0541064156319524,-0.133823291145428,-0.0205856950696574,0.0049991673279945,0.0480140726561742,-0.0839432257314496,0.0164627983945337,-0.0747668468456563,-0.0698598588224628,-0.0408170670730909
