group,HSF1,TP63,SIX5,ZNF76,HEY1,ARID3A,STAT1,E2F3,KMT2A,FOXD2,CLOCK,XBP1,HNF1B,STAT5A,PPARG,E2F4,STAT4,TFAP4,OTX2,BACH1,NFIC,MXI1,BATF,MNT,POU2F1,GATA3,SP1,HNF4G,ATF3,IRF3,STAT2,FOXA1,HIF1A,ZKSCAN1,GTF2I,USF1,GLIS1,NR2C2,SREBF1
healthy,-0.197151748039614,0.21141063282676,0.148550655190941,-0.053821108474025,0.243445044506552,0.290370237601823,-0.372928905781733,0.0481889863519346,0.252538861201245,0.224598040722386,0.258638037352972,-0.275781667617286,0.356197382014158,-0.187288665884343,0.160281953464759,0.136819356917123,-0.0187920562512675,0.128000277886923,0.317431897554306,0.317926425350392,-0.0509913105297552,-0.299546475595863,-0.209624838007561,0.404743527329932,0.290315290068924,0.202042078467575,0.0029122192436174,0.163194172708376,0.1729198860314,0.197563854536352,0.357818334234662,0.218169179373268,-0.131791657656916,0.0987132428520531,-0.319574851337345,0.0346444194924684,-0.242868095411119,0.0984385051875609,0.214158009471682
healthy,-0.0947923492288817,0.0798585235828827,-0.0023143794448073,0.0881816230213023,-0.0789871413999845,0.0969926528585061,-0.0986928841765767,0.0348712099440525,-0.0184096844710149,0.095851313058161,0.0972839133528483,-0.0794162525925974,0.0975308958539167,0.0393211119150248,-0.102773148515688,-0.0691593172509048,-0.0603848585641387,0.0783693579700232,-0.0873028975258907,-0.0066364641544084,0.0912322967811877,-0.0663663137835676,0.0963918826476352,0.0774769637344877,-0.0419950955547938,-0.08818336796685,0.0863040616119436,-0.113815818296311,0.0989722935824071,0.0464588843840835,0.0695450229230178,-0.103126790813361,0.108693312522753,0.0860627501839052,-0.0608402166460321,0.102785581252716,-0.0989554257754457,-0.0312757496429525,-0.0103089201778021
healthy,-0.0314511431454943,-0.0372739558275981,0.0162768296586349,-0.0332170781392471,-0.033697539732142,-0.0561551418689116,-0.0437808694532277,0.0077526137158173,0.0084621695781721,-0.0015463863188537,-0.0379803298250992,0.115527149104822,0.0520393996807689,0.0381982875675714,0.0561774149228869,0.126587311335965,0.0700742096710225,0.0552594469126208,-0.0719196912861155,-0.022226916934883,-0.0108962961911827,0.0287767857360363,-0.051274161183476,-0.026014927043104,-0.0143756654086037,0.0934768256693138,-0.0950073026638996,0.047640471520655,-0.0119908577008241,-0.112200509400374,0.102183998841214,0.139224087602072,-0.0787416095322523,-0.0579783504300293,0.0575360712153777,-0.160170303933377,0.0903188248021073,0.0774227265504316,0.0055825818856563
healthy,0.0851038989205558,-0.0230136585151926,-0.0252557323814459,0.0060394142651283,0.0877419330326472,-0.106905184311894,-0.0559732669168233,-0.0356690786405486,-0.0285030146037572,0.0451282423484693,0.0404297862354833,-0.135111228731272,0.0627464322560691,-0.0678020690031874,0.128564617965676,0.0995646120224262,0.0010378648711787,0.037452940779015,0.0991808979697583,0.0134799971321528,-0.174094943656568,-0.0389633046033458,-0.0165946122617865,-0.0233004235385959,0.0272518618681966,0.0077528607928658,0.120517848536724,0.0078600149831055,-0.138097258832618,-0.0646629614872133,0.0310471612348767,0.145030645199175,0.120755628787447,-0.0628515454141138,0.125056083622399,0.0633107776579982,-0.0643670118189322,0.120574997438185,-0.119123823547511
healthy,0.0803395211993635,0.0650934312799528,-0.0945765861876496,0.0521446973757958,-0.0058151037801218,0.0939223555589903,-0.126427552716763,-0.0506072553984465,-0.0115371055092421,0.0659011544791822,-0.0064743669520785,-0.113093829250357,0.136220881973463,-0.0986957228765546,-0.149776037344955,-0.0327945683973723,-0.101254771143272,0.106005492015998,0.165955664046029,0.108111611385951,0.0581082611831903,-0.0807169619466669,0.117937652174084,0.0724107492343424,-0.114482811200433,-0.0790839016466673,0.0987762435693126,-0.138747218708748,0.110600204046505,0.162493274257432,0.130508945330938,0.0722874519235566,0.167080437472993,0.036730017255923,0.0693157351064541,-0.0706518753519083,0.154697864689792,0.10048982456207,0.106091045252053
healthy,0.0461294511212041,-0.0033165816892879,-0.0579109311245477,-0.0066341172415869,0.0669688142771157,0.0096273393701419,-0.0014228456580925,0.21793257962357,0.0357841708581073,-0.021769061637311,-0.0116155078394276,-0.0401573148092593,-0.0426697899802644,0.0196228698625345,-0.095558314397498,0.0148347955015923,0.0468578845072801,0.0022158237745803,0.0620354347841627,-0.0857052274480832,0.0312040386335657,-0.0245489364057364,0.0288635767588797,-0.022739458273847,-0.0481901131793266,-0.0201913722170976,-0.0961137806242439,0.0164128028761428,0.0794663274473921,-0.0134256218799909,-0.0100810602090466,0.0083230906797518,0.0332672443263842,-0.0291815310958837,0.027345344799686,0.0299268160618209,0.0689220077693308,-0.0578333502663188,-0.071038311836429
healthy,-0.0254100659518807,-0.0083365505983527,0.0348216023045861,-0.0102123646663507,0.0325237300712886,-0.0697442099820645,0.0238553046762901,0.0037155547885345,-0.0417296483434634,-0.0070126587465156,0.048475364318764,-0.0106452448358887,-0.0951037732474991,0.0048771165767948,0.102675568879668,-0.008271618572922,0.0503547857215081,0.0016413373094982,0.0265860570791256,0.0064426998566239,-0.0289308246641232,-0.0263660096596105,0.0161428229890213,0.0152590259762146,0.0273760633885325,-0.0055949761912786,-0.0494962400519244,0.0239563100491823,0.0247932117102891,0.027989310295378,0.0712520759059552,-0.0191441254978182,0.0679152912657664,0.0389988959406279,0.0555818137686795,0.0339738786392409,0.0066230665939314,-0.0069838000685464,0.090677573513973
healthy,0.0371565079531482,0.147940768346244,0.0391234679028538,0.0611026590827898,0.0189589559023236,0.0774982220184003,-0.0749855893084538,-0.0865208576586627,0.0880944256184271,-0.069592312027003,-0.129565555396736,0.177965460223685,0.0620671039613551,0.0697319027331111,-0.0445928855694545,-0.140149068932571,-0.0397199009198613,0.0163574927430355,0.105264082469728,-0.0227279049672433,-0.0352403082602092,0.0551890891694814,0.0640213738468691,-0.0115479584144006,-0.0387935262338709,0.0477146413606001,-0.0415345800992671,0.173143235830859,0.001624328216531,-0.0157483696618364,-0.0380067422539887,0.102256537256307,0.0487425365601237,0.0336286701078698,0.0827899787863179,0.0054313474740257,0.0273090181404286,0.130276198991468,-0.0633868706372866
healthy,-0.0018282308342651,-0.0367171663474109,0.0221581340601827,0.0019298649114754,0.0316321119129221,0.0305820683084928,-0.0026901167159211,-0.0099688773379528,0.0159193653206583,0.0041243594693652,-0.0095830357507156,-0.0064610234797973,0.0718481315570291,0.0640497034813881,-0.0550929622736885,-0.0342932560185978,-0.0052774824966406,0.0420111389238058,-0.0016632643391939,0.0287556770050369,0.0228932894085881,0.0416084130716409,0.0510758868690191,-0.0259005937940447,-0.0545625861228684,0.0448818581466766,0.0044134285965308,-0.0900391860320362,0.0277768495219366,0.050835039728067,0.051747512706977,-0.0194679516467326,0.0719967393674038,-0.0973956011332293,0.0345312124682783,0.006242973381374,-0.109913936777726,-0.0087009150301579,0.0540557953849238
healthy,0.0044439858698376,-0.0653019731567639,0.135255331330383,-0.0738230768588417,-0.0519540238635609,-0.100044152344084,0.100821921542717,-0.0415588023401153,0.0087253672248426,0.0118415058128119,-0.0170219602304078,0.0593124380926375,0.0385500812801263,-0.0296698590118192,0.0591461156233335,-0.0971175398448904,-0.0217798668825999,0.0243523778143685,0.0488096646573149,-0.0234142438325121,0.0121904559975353,0.0491268554478189,-0.0483118171152077,-0.068395580044744,-0.113789564408667,0.005912309118239,0.0438676968614735,0.0879079426461248,0.0443411313290398,-0.0883144539332062,-0.0199289078860718,-0.0515600550734914,-0.0280624036358503,-0.0485477504429276,-0.0543112069984149,0.0353863259981441,-0.0011113100298847,-0.078648981762691,-0.0690129844601537
