group,ETV5,ARNT,ETS2,FOXO3,ARID3A,STAT1,XBP1,TFDP1,MZF1,FOS,HNF1B,KLF1,CEBPA,PPARG,GATA2,E2F4,ZBTB33,TFAP4,ELF1,SP4,NFIC,SP2,GATA3,NR3C1,KLF4,NFYA,HOXA1,AHR,CTCFL,GTF2I,MYC,JUND,RARA,POU2F2,ETV1,ESR1,MAF,SPIB,SREBF1
healthy,0.10165293586212,-0.323915706436322,-0.202673975095907,0.0507989941646107,0.344438609973891,-0.311222826336782,-0.192178996312305,0.177920111525159,-0.087421524841423,0.030385985692839,0.323695916304728,0.320783697061111,0.118027300665856,0.141462423447042,-0.0319245166139955,0.335894268608183,-0.0981362937566194,0.202069552234025,0.0412655972067308,-0.152506877559629,0.0741791694128982,-0.250066222220815,0.317761582751697,-0.305673125514039,-0.326965294512186,-0.389715377082208,-0.231548903634039,-0.0404688579797034,0.0627775563364713,-0.305700599280488,-0.206657671231045,-0.320344116797923,-0.0357433701504373,0.304793964987664,-0.314657047142935,0.330674252982831,0.340070281108465,0.337020693032601,0.285095274443572
healthy,0.032710146190596,-0.135447695186672,-0.111381058811101,-0.0870060170741705,0.108763459211357,-0.0944216224288851,-0.0895611456182426,0.110683430707709,-0.0147174946779741,0.124014140711406,0.113803241464651,0.114479456860109,0.0645854046621354,-0.0880790951826964,-0.0382887802784996,-0.042951241513345,-0.0608257073515935,0.118175383800178,-0.0993892667243817,-0.062953881051788,0.11488541477679,-0.0998333725236432,-0.0929827092447593,0.0915572049893882,-0.041591534559538,-0.0668766683562542,-0.105966917977108,-0.128274334083608,-0.0531348551492616,-0.0518432322910699,-0.104487466171165,-0.115492038871463,-0.117590900029728,0.116461379686211,0.0821253748978037,0.0857838815715801,0.0810281295339641,0.0615864821543542,0.0416376342487065
healthy,-0.159791877212416,-0.0990683695730526,-0.0204968392245435,0.0080009674162759,-0.0343039598046278,0.0132788612182484,0.0354422553334237,0.0243995667518435,0.0112137618980466,-0.0036179186542817,0.121478034066877,-0.0841765313709778,0.0197862269869137,-0.0272608149679084,0.0150629115185412,0.0054724662003711,0.100483014305371,-0.0059010894548144,0.0158881992760001,-0.0340482897932055,0.0053963291749107,0.0081541814304739,0.035303140768385,-0.0048774694458477,0.0219810412393813,-0.0205118786369801,-0.0653509468534525,-0.0431386746478583,-0.0419656004778028,-0.0096938412786717,0.0103931739569741,0.0130551499582539,0.0118125185056791,-0.0137704620122701,0.0232706708558205,-0.0857688291627038,-0.0164155186745587,0.0391062321882925,0.059306043017213
healthy,0.10890182570968,0.062996810123853,-0.0321544300750379,-0.0413797818219162,-0.0086027973977012,-0.0667990775467841,0.0556424684908994,-0.0347191196989999,0.140004440170584,0.0466999438542656,-0.0255238915496625,-0.0079584871169668,-0.0423554516755996,-0.0187234894048208,-0.0996421665322692,-0.129824337734981,-0.0124803738144843,-0.003085995214738,-0.0567001414712218,0.0949638044808591,0.0665764976316213,-0.109974560488773,0.0227675823746768,-0.12661784813008,0.0126904022306718,-0.0594397153142404,-0.145313724237155,0.0843033980177997,-0.0329660936754435,-0.0095073420905243,-0.0433160597305127,-0.0111281589915405,-0.0314456887662301,0.0681362305709575,0.0620721830326693,-0.0534083016732881,0.0341333830801505,-0.0017404745245811,0.0046515855202627
healthy,0.155198656415929,0.128288811377125,-0.124277258470723,-0.0858751891074638,0.131122305792495,-0.175914023747411,-0.125389380852182,0.114272552778227,0.15007761857245,0.204416885193491,0.016817224533545,0.121001552547152,-0.160628275252207,0.0090385219002235,0.141439109070301,-0.129345547426543,0.142009676205137,0.0619104902962399,0.106669679770433,-0.148635815643128,0.122215656111417,-0.1252117929304,-0.103564528583624,0.140862387898572,-0.0142246167051471,0.0595869017948985,-0.115899855962481,-0.152232410633286,0.0982210662638532,0.120087238494411,-0.16292548930972,-0.124591993500416,-0.0094227096320003,0.120575165705248,0.129085319580763,0.0892915587314565,0.141703732656719,0.0858725516630809,0.172759640265454
healthy,-0.0487966682610266,-0.147880953504494,-0.0771075566262768,0.0647906234489412,0.106889423752866,0.009525812587147,-0.129445847735949,0.0678303063081601,0.0822078277773035,0.114869618082504,0.0580681117113198,0.107973183572022,0.072133903519987,-0.0390261174397573,-0.10021322532691,0.0164599209230199,-0.162523183167836,-0.0588470817852041,0.0765998097690268,0.0847525105622997,-0.028442605123198,-0.0559507294195798,0.0324592580859903,-0.0456575604941955,0.0968731432810166,-0.0774182948702954,-0.120341953667002,-0.104489629401612,0.0731247534539678,0.143020888398069,-0.0938471986212824,-0.0545185575310129,0.0264475919485191,0.0566316908950772,0.120331331347813,0.0929874989215592,0.0502726041046535,0.103977633616686,0.0014197083673847
healthy,-0.0176898253502691,0.0447840138927591,-0.121976996240328,-0.0435895870387798,-0.0701718783581359,-0.0884994772978834,0.11486078566299,0.0561296703792695,0.0876938685532791,0.118659454674006,0.0313236344516625,0.065609559391297,0.115890174614429,0.156900694769441,0.10973621892648,-0.0435028722086315,0.119999338662428,-0.0937275423800549,0.0547002743081139,-0.0494162641742338,0.040680444349931,0.0984716827649468,0.147311712906582,-0.173077206470992,0.0991626041535484,-0.0359922490167477,0.116141927347118,-0.101484323799457,0.0724796117411169,-0.0448427561970532,0.0718809996878345,-0.214510111766404,0.0386496389729077,0.0097008719662766,-0.10960754530755,-0.0648990572345974,0.152377537338798,0.0040532189962903,0.0285543543920853
healthy,-0.0865398556531041,0.0434829490096981,0.039311284173087,-0.0561932129374156,-0.0717526351897121,0.154200708949885,0.0104646656220523,-0.10160222847806,-0.0003816629531367,0.0483913121046896,-0.123809686821041,-0.105658506840467,-0.117046264256152,0.0377491288300155,0.0510895804245402,0.109066845770804,0.0670661691604979,-0.0642968937795985,0.0357254275901276,-0.101176186111767,-0.0277548849874109,0.0104291620915279,0.0178227723232239,-0.08430313323007,-0.101353703764389,0.0824480737601727,-0.0921671652412136,-0.0112989985893745,-0.0429326442865707,0.0120001933172304,0.0441308884417675,0.101708739069633,-0.112430805287987,0.0929926223259047,-0.137789201965004,-0.0642081349532877,-0.0694449057056293,-0.216695798555373,0.102454313210644
healthy,-0.114978733673,-0.0843581530218349,-0.0252772865350022,-0.0747909791503054,0.0350438081694132,0.0383938206240878,-0.0577509342255449,0.0521005103169261,0.0185836795555958,0.0983339548457884,0.0903184502654807,0.0129751436630163,0.0422854867692066,-0.0835003550419156,-0.0789846309455597,0.0874049550305834,-0.0725999664563795,0.0581614367827294,-0.0909051764410198,0.0224267947955744,0.0422421779900502,0.0001631917911423,0.0935975715397942,-0.0209106935741123,0.0615793029242044,0.0984131256456942,0.0417895424576684,-0.0618969659604598,0.0915163985323712,0.0079965447414688,0.0075278888801457,-0.0545424101806028,0.0862981315705151,-0.0499313969717365,0.0473781386747766,-0.0596970367531782,-0.0037417021485151,-0.104131501224777,0.0918431740493089
healthy,0.046821537073739,0.0191419172000406,0.0351467684155807,-0.0677430090358854,-0.0268959750143302,0.0174360981209435,-0.0123739187368026,-0.021007879471353,-0.0442016250527525,0.0812654255901341,0.0319347234745578,-0.024930837771189,-0.0382685803904316,-0.0215591278200714,-0.0260834001366608,-0.0036184997435998,0.0303866566770726,0.0116815588442719,0.111253326196773,0.0096255191799897,-0.0811892033600979,-0.0172672041959198,-0.0162617784689808,0.0205797630187094,-0.0014179534424485,-0.0224208598197465,0.0359297916381921,-0.0657806452490442,-0.0643718729033127,-0.0399041066977889,0.0599747970308238,0.0543554398396681,0.0032918057187521,-0.0089907324147887,0.0763273822845214,-0.062078750543598,-0.038284360400414,-0.0006289529433286,0.0558463638737322
