group,VDR,HSF1,LHX2,ETV5,ZNF76,MITF,STAT1,PGR,ELK3,SRF,ESRRA,ZNF263,NFYB,FOXH1,CEBPD,STAT3,HOXA4,NFAT5,ZNF384,PPARG,GATA2,ZBTB33,TFAP4,ELF1,ZFX,E2F7,MNT,ETV6,PAX5,TBX21,JUNB,ATF3,KLF4,RFX2,IRF2,VEZF1,MAFK,MEF2C,FOXP2,TCF4,EGR2,RARG,MYC,BACH2,HES1,CEBPB
healthy,-0.207339062195831,-0.327255157381696,-0.0142928633431961,0.0883689694758467,-0.159668764023848,-0.15909293643592,-0.399706607105552,0.0232798867690618,-0.30274135435279,0.217107565919598,0.286433094451848,0.418873439675133,-0.101859787250144,0.222927537611864,-0.104656664105791,-0.358452673484759,-0.222228318397952,-0.151874526315831,0.0668988265545565,0.374041148900791,-0.318041915974859,-0.284068088287147,0.272407579631619,-0.196994730884137,-0.247811515518723,-0.379532076257098,0.4333925209993,-0.0139638190072376,0.270124834550907,0.361126158714421,-0.0575621935217349,0.200573088037685,-0.155164969675416,-0.0853458746392282,0.246001771670951,0.207606410718797,-0.0225601022841526,0.144265376046792,-0.405649970423802,-0.216675695228653,-0.23919466697081,0.317918524348875,-0.300067869123127,0.0538193142002073,0.153478617453629,0.05054943611162
healthy,-0.0485178356373081,-0.10032340796931,-0.119837999887548,0.0077696874151202,0.122154835153229,-0.150971115813614,-0.0735134637670862,0.0771588483077676,0.113595467194382,0.103835036746114,0.096618810557971,0.116072661871345,-0.0392662460410646,0.0562737207640723,-0.0895802756622895,-0.0655644519643178,-0.0394549475559165,-0.0967595201465164,-0.0700033100439996,-0.0637787940783826,0.0205584031452834,-0.0325307820038261,0.130473084509766,-0.0608660897913472,-0.112207388965786,0.0471751153105228,0.126584158064238,-0.0817025932428571,0.0723808859145455,0.116307248092907,-0.0227448541984417,0.0872874100195163,-0.064565366473205,0.0119162741367902,0.099399497537296,0.0419884049961014,-0.128222310578429,0.0674382443098697,-0.0978606477465817,-0.096407193030009,-0.0888149335049003,-0.0532925845206459,-0.0808612858190199,0.0645791160810711,0.0783230871347433,0.0772923406691955
healthy,-0.135877707356586,-0.0653880144332022,-0.22015816497024,-0.275399518988954,-0.113968871879698,-0.0108111576657392,0.0673912930941614,0.0029880440134994,0.0239542990826961,0.0510920428434292,-0.0193021433648183,0.108517227087054,0.101891828388949,-0.126984783502992,-0.10733874846777,0.0708885937618704,-0.0557536479889531,-0.123623149617916,0.146318649946336,0.0517487780648286,0.0306370693057948,-0.0422568279943875,-0.0215814803048652,0.105139731662714,0.0204276376933727,-0.0054614316998488,-0.0426277180294943,0.0225783949215218,-0.0196504222694864,-0.151670400789579,-0.0602036534511175,-0.0984336753500594,0.184162932709585,-0.128339426451963,0.150291459312376,0.0826710175977984,-0.0206449745292315,-0.249787857793056,-0.227385627201221,0.0537237084428497,-0.105815703218965,-0.183507884885979,0.354859756064454,-0.186369711544493,-0.0664777359285252,-0.119107335641788
healthy,-0.0877599402660415,-0.0001066154802578,0.0876699094160459,0.0844347218984432,-0.0908956200020701,0.0872612167417241,0.112055238983915,0.0309030892609671,0.0898768498573838,0.145654515278959,-0.104429862912583,0.0821697352511872,0.0556793422564486,-0.0649098736138854,-0.0205696799910849,-0.0693379698939289,0.0176176158043892,-0.0447702093931739,-0.0027092178149971,-0.0300999193096911,-0.17446438727753,0.006419436527971,0.056457635262331,0.0087294386002248,-0.0632075797791015,-0.0094117776738752,-0.0170892768688891,0.0719216183655113,0.0084249921732662,-0.0230194668041213,-0.033557814719388,-0.003848818837309,-0.0682185073512213,-0.0123662110934655,0.0206573416081858,0.0160764298064394,0.0373272642547273,-0.0248082376395589,0.0250960994362551,0.0519904466395263,0.0122975033395216,-0.0416167604104356,0.0111342099882635,-0.125307543179968,0.0806534261986308,0.132666380550656
healthy,-0.131920264677771,-0.0346458619886442,-0.0134630436045646,0.0225304682699081,-0.0043651675755371,0.0260245852098335,-0.0031676499943831,-0.0439979714958705,-0.0004468560577812,0.0129163354007498,-0.0989343560955286,0.0744457943236153,-0.0561586881745084,-0.0189981100825656,-0.0238611220457735,0.0270054023889573,0.256615058107456,-0.0039615099639121,-0.114468092430604,0.0074131366289296,-0.0371662434619305,-0.0058480781698224,0.0661899339090125,-0.0495379951726108,-0.0075866385848035,-0.0995752510753893,-0.0571685403748192,0.0665029456008339,0.0328761420387306,-0.194508439617092,0.0118158372806355,-0.0139927556984163,0.0410626016709839,-0.0430950531540779,-0.270020739840895,-0.0382901112332441,-0.0086573935124823,0.0281023596528293,-0.12919451354243,0.0436240570766811,-0.042027130911393,-0.0032349262629872,-0.0398594187198422,-0.101952581956486,0.0297545231754977,0.0494877150139698
healthy,0.0220167166544656,-0.0093035507910655,-0.0241500982558474,0.0598404984958528,-0.0291947931147252,-0.0566023993107377,0.0113871884720971,0.0705680768333626,-0.0196026988319167,0.0853413023346224,0.0425589429993569,-0.0001640399223112,-0.0257956731469733,-0.0924723664770943,0.0896973458106159,0.108595147412829,0.0512234425593326,-0.0981602818551837,-0.0724783296359477,0.105559618123013,-0.108450947551235,0.0137116384843042,-0.127739799625566,0.0544313503477033,0.0553922993755108,-0.0475750279156055,-0.133656882081801,0.107142222386643,-0.0623606175126748,-0.0479851996056616,-0.067032951811705,0.136603993709723,0.0661226093155833,-0.115960266764348,-0.0210700007136947,-0.0234344183844491,-0.009345099903728,0.0768790851328342,-0.0510527892834488,0.0200475187439509,-0.0285545917351879,-0.0013706894121958,-0.0168774220857887,0.0714184678416633,0.0081626035312389,-0.0032458626871351
healthy,0.0616185267473418,0.0646579935726541,-0.0040490328656065,0.0888364271936728,0.0932515960098927,-0.0564037816272089,0.0730845047889762,-0.0634303612676564,-0.0273148187861993,-0.213597252365174,0.0774108317936502,-0.0621623463210469,-0.0307231137382325,-0.106760935717083,-0.107563204197103,0.0139131661233075,-0.0299369983148567,-0.0924277901210127,-0.0646364561637945,0.0813306402060991,-0.0099260533081723,0.0051985920634881,0.0533535460974668,-0.0705753966568317,0.106284420546064,0.0227488881079622,-0.0866423036661002,0.003139077341288,-0.0705700123046168,-0.0563068632873407,-0.0371493381067183,-0.0522982130633459,-0.0983882680229095,-0.030416205661983,-0.0894960103399984,-0.0758197557141466,-0.103072654449874,-0.0430425116059289,-0.124461993623574,0.0254518329198431,-0.104087604842384,-0.0188694623371251,-0.0960406904572121,-0.0833066974689682,-0.0917359008613977,0.0682789704371759
healthy,-0.0508505163704663,0.082151140966602,-0.16641433003575,-0.0626837230570567,-0.168070978971873,-0.115215989105102,0.12963815798191,0.0250218534118267,0.0399926527804676,-0.136641264848247,0.0769230151032539,-0.0942496983485887,-0.0687437592086743,-0.0495022479722366,-0.033430601799722,-0.181069577226082,-0.043248577529384,-0.163352039578069,-0.0059954913878724,0.118274693742575,-0.386243037890728,-0.0196610522007804,0.130627844359334,-0.21013265001239,0.110618967598372,-0.139843402294042,-0.122674495137862,-0.0776688657065299,-0.0975773395016663,0.0795119772934715,-0.0295866025366841,-0.185368975655543,-0.0918041689666934,0.0692637031388426,-0.0103450913002465,-0.0556483438088475,0.0268649649987683,-0.0783824439279334,0.0516358109960309,0.154114966722112,-0.0576707464061921,0.0458949128429306,0.158482495735526,0.163179920208082,0.196922488365905,-0.0431661036645987
healthy,-0.0388638945821392,-0.0477631358426905,-0.0623310863440818,-0.0610855605383527,-0.0835961995929182,-0.0885797297965019,-0.0421019230069564,-0.0557949440951456,0.0193789302026737,-0.0254228592534031,-0.0080514435064385,0.0119828132979296,0.0388962965564935,-0.0644704157606405,-0.0151523847035297,0.0183968630809635,0.028834693923509,-0.0556502863082896,-0.0648294250701481,-0.102738764717845,-0.0134159775482167,-0.0046624024741931,-0.0754959533476548,-0.125257851497961,0.0827976802378529,0.0461652028913415,-0.125179291455619,0.0697432805643452,-0.0573996504480625,0.0048647293064208,0.0506209214856691,-0.052824560164305,0.0013368715948512,-0.0858324305099974,0.0139549386330874,-0.0464805846452447,-0.0242236437269332,-0.0025987030330064,-0.0308554127069937,0.0719164199095166,-0.0303675375300158,-0.0926080201149225,-0.0396955769679148,-0.0020127657445651,0.0068230034159003,-0.0378386565386381
healthy,-0.0821900546042954,-0.0038851770001427,-0.10656437319371,-0.0443115175639816,0.0173918399128363,-0.0494381439882782,-0.0649704228102496,-0.0229097488077279,-0.0976768158618287,-0.0635581139358811,0.0239162770243101,-0.011499169737405,-0.0420637927986035,-0.0187396655709176,0.002064980173338,0.0149848036719252,-0.0649651967195178,0.0023834345408321,-0.0378459161191333,-0.0667369257693746,0.0070560654057526,-0.0229152277738177,0.0163166138906672,0.0068750909412184,0.0239372656790232,0.0337929984648578,-0.0118726666411548,0.0726415653784174,0.0283674733674182,-0.053047855431785,0.025639791172577,-0.0298287557694505,-0.0210441187082712,-0.0412307370776018,0.202517000572983,0.0428197215354186,-0.0187003013068573,0.0093513307384326,0.0408467879923885,0.0811345528600494,-0.0859968402434616,-0.0496777012440798,0.0439005108154635,0.137856602951628,-0.0481471309939585,-0.0321648183265528
