group,RUNX1,MAFF,KLF5,SIX5,ETS2,ARID3A,RFX5,STAT1,KMT2A,MEF2A,MYBL2,XBP1,ZNF263,IRF1,SMAD3,FOXH1,AR,CEBPA,E2F4,STAT4,PRDM1,E2F7,SP4,TEAD4,MEIS1,E2F2,CTCF,ELK1,IRF2,HIF1A,ZEB1,HOXA1,MEF2C,ZKSCAN1,GTF2B,CTCFL,USF1,ATF2,EGR1,GLIS1,JUND,ETV1,MECOM,SREBF1,ETV7
healthy,0.12495068981106,0.0960757612729278,-0.0977791347927795,-0.137616096144151,-0.103603573280015,0.130912497130541,0.231466482334692,-0.114153499596516,0.164183228300548,0.181793912594499,0.0114016130764269,-0.177755268926464,0.0914052209765601,-0.0443151852825944,0.125060584876857,-0.0067585465465085,0.112010545813476,0.112092967112824,-0.133082924680029,0.0426942330620903,-0.149869395980504,-0.0346718932589176,-0.101378198197628,0.202399237431415,-0.0671184114354483,0.194157107496649,-0.138028202640889,-0.174458416952557,0.0491780419441066,-0.0862401528841065,-0.178057480357405,-0.222674877070941,0.0770639148900665,-0.0023352701481838,-0.185008343269058,0.105746527063054,0.001620952220504,-0.194651635292735,0.070305368343558,-0.211245790228065,-0.17574968397567,-0.184678658071667,0.111021490221304,0.0669535688367529,-0.0961581825722755
healthy,-0.0732718769555008,0.133367321153606,0.0782290947438053,-0.0527815340661889,-0.149613355765547,0.128729919986409,0.0330520491165205,-0.135255779343328,0.0264952067724177,0.115143669542221,-0.105316407457709,-0.0954629752772254,0.159692512543922,0.114051203397999,0.16916765147506,0.0911730648556107,0.0784023588274752,0.0788622305828824,-0.0780557103378551,-0.0590210865570712,0.12983658415971,0.0181772072111784,-0.0462576600268955,0.0594889597441201,-0.127029946648818,0.163845797016227,-0.156729456068606,0.0386292876153466,0.136676003379159,0.13693427515388,-0.148384504316574,-0.120365957314085,0.110360317448988,0.157601311311851,-0.143192537759353,-0.115927268392847,0.152313327574929,-0.148673819239619,0.122626752800276,-0.120302547472353,-0.152493389867438,0.0995019535832195,0.0966502553783454,0.0686492754287839,-0.118517626604852
healthy,0.0064785683477659,-0.0813415327801303,-0.0095798379077241,0.0575764495267623,0.0245429838045808,-0.104170773624639,-0.0209147493550914,-0.0149675741732392,-0.0685851446139436,-0.0434664848796229,0.0937982742444268,0.0886039060476192,-0.0336032372834114,0.0991594408516462,-0.0364845691163663,-0.0063014372924613,-0.0799436735353515,-0.0505000638673433,0.0578657635837598,-0.0124464088194037,0.028050178699612,0.0807998069693237,-0.0533282563837068,-0.0126545378093866,0.0791997231030721,-0.0617316488657829,-0.0734695334639681,-0.0584768657245607,0.0089347856479898,-0.059640026321061,0.067426412293826,4.87110402087668e-05,-0.0787613237411932,-0.0316754609648462,0.0221443340973309,-0.0141232494762873,-0.0939768813918589,0.0681083668567487,-0.0645893632246972,0.0731521736565474,0.070291507113378,0.0740880160654067,0.118162650901575,0.0117984043754143,-0.019975954761977
healthy,-0.14598312914803,0.0278107958119065,-0.117194022615305,-0.0629027352655779,-0.0645222361209863,0.0336575244103096,0.222582214505062,-0.1238290184668,0.0697971817643166,-0.035916562848415,-0.143646420770941,0.057920291307357,-0.0672208533627026,-0.0485784154546797,-0.0636447310656578,-0.0189564227677449,-0.0966379296148713,0.106135145345516,-0.18659128682145,-0.147024236840793,0.140537970659693,-0.0344639697342273,0.098379719310382,0.233774948478206,-0.0609758597580205,-0.0795340175194864,0.0600702613205064,-0.041811215451723,0.0878447009907609,0.146506988098198,-0.179473745817119,-0.0653187661335443,-0.0137888929974775,-0.112297511355535,-0.0947374949376063,0.107255575529156,0.270955713524976,-0.0026804391708902,0.0260541331493564,-0.0115562953896644,-0.0343796895876703,0.117159319025547,-0.166335958265591,0.115101891918421,0.017925230386342
healthy,0.0677908744873481,0.0727252831904286,-0.0070707233328179,-0.0481840858007583,0.0466994855280314,0.0039153186853611,-0.0159103856346647,-0.0476279897663979,0.0465887695754891,-0.0596859635069187,-0.026368010606619,-0.0821210415266358,0.0682010267660846,-0.0865798748881138,-0.0206787204089316,-0.0677908744873481,-0.0137740710049272,-0.0452475967867375,0.035270579699683,-0.0720886664633101,-0.0515584060816511,0.112900076333408,-0.0468680757284936,0.0568954182485219,-0.0103318113895197,0.0546282574930525,0.0309878853536132,-0.0054829559224947,-0.100079672283334,0.028418772000301,0.053586521030495,-0.0438057731320383,0.0344326612406693,0.128037966571925,-0.0210133845382074,0.052783830374563,0.061751822530493,0.0671743879334192,0.0318333526275729,0.0638831046169331,-0.106191696118001,0.0674058849250986,-0.0114339383716458,0.0752868477287947,0.050521702162391
healthy,-0.0030104290838376,-0.0636197174323819,0.0495879314822445,-0.0232034808194461,-0.0552298814210734,0.0892418637227635,0.0827443248983247,0.0682534893849826,0.0865686693739059,0.0814171844013502,0.0927071750204192,-0.105868305514087,-0.056270115941045,-0.107687193238685,-0.0461473037155712,-0.0417478650246344,-0.0450698836164573,0.0622791131912352,-0.0213788229187749,0.11711534037794,-0.0261199842594158,0.0666750256634602,0.134424906903335,-0.115022689855175,0.0908052608734265,-0.022274482471564,-0.134386439062843,0.0219103202482396,-0.0181555384508814,0.0169950919293723,-0.0962160832039659,-0.111250276964258,0.0437885839627358,0.0389948499067558,-0.129036844711753,0.0878166302325344,0.132509849577507,-0.0696479486028182,-0.076740136128196,0.109268221482907,-0.0619854753421462,0.0980134930509553,0.12098103778205,0.0160689786695271,-0.0921336836317508
healthy,0.0288389599844413,0.0778704802758372,-0.00199193305516,-0.092642514791095,-0.0121014340032512,-0.0191789660532226,0.0655751412849155,0.0107440990895581,-0.0738072893978337,-0.0015600537644395,0.0295616967566676,0.0227309528728222,-0.052257394177186,-0.0129475648585404,-0.0451798621272146,-0.0805322669247679,-0.0739042418916689,-0.0682281140707703,-0.0182623242933259,0.0191701521901467,0.0972962344951858,-0.009492530532776,0.0549808778676483,0.0596786668871187,0.0029438302673604,0.0708105759520176,0.0302403642135141,-0.0452063037164424,-0.0311481921103349,-0.0222021210882664,0.0002027188507463,-0.0523102773556416,0.0763016126483217,0.0016129369428951,-0.0213383625068253,-0.0565321177690118,-0.0229953687651001,0.0017980280674896,-0.0478416487761454,-0.0069100686515287,0.0249344186418046,0.0513143108280616,0.0469778901947043,0.0181918133887185,-0.0867284126671463
healthy,0.058229738218558,-0.0147740630450359,0.138988839438344,0.0921320969655979,-0.100147351110265,0.122048491489344,-0.0187383644192904,-0.0507343924508418,-0.139703713456652,0.104046663937401,-0.101642087694001,0.0956198156609803,-0.158160460838427,-0.16400943007913,-0.0261903844889273,0.13859890815563,-0.0809107411630633,0.111282055516641,-0.0671981577209698,-0.0336207417095245,-0.162623007740593,0.0516009064124275,-0.0461635313034773,0.126381061297272,0.135327817950644,0.0881244698932641,0.0229626199820206,0.0294398118448736,0.0418092986465093,-0.0202331010030257,-0.0858498707441017,0.0985876259794112,0.009380013634165,0.0510376723373968,-0.100017374016028,-0.0002816170375153,0.0776829766561566,-0.140006993343207,0.135284492252565,-0.0136909205930538,-0.0460985427563584,0.132338344783174,0.188055192513133,0.0014730737346956,0.0402712363646947
healthy,-0.0439890001716251,-0.002806928058699,0.0616083068581037,-0.0256148876750476,0.0609511336087759,-0.0151694938285921,-0.0753004429683052,0.0195009993179278,0.0019841632774916,-0.0695362191606805,-0.0697332582468225,0.0056284348810151,0.0565289301475575,0.0492281627117256,0.0200463805435907,-0.076121627308324,0.0309658744927146,-0.0232330982960731,-0.051467712383729,-0.0172564180372424,0.0639171379111896,0.040612919761631,0.0766106932214311,-0.0410668611756697,-0.0678730144600752,0.0085724097684942,-0.0261747509026221,0.0485747954228111,-0.0378872070276832,0.0768949791119623,0.0002191007549783,0.0383546305726774,-0.0247686097994225,-0.108456228378142,0.0116069858661506,0.0517953797721913,0.0345371232625459,0.0591384965810965,-0.0134354918135193,-0.0879252007059913,0.0062236483849706,0.0149700356998145,0.0355607008364068,0.0743515976849323,0.0542463215166411
healthy,-0.0260980589632831,-0.0470690159702494,-0.0509168481463996,-0.054050155179172,-0.0147951104904426,-0.028202479764427,0.100932671469235,-0.0489268937486651,-0.0721809028426198,0.0127697483181674,0.0156266311639828,-0.04942063549365,0.0356233123429112,-0.0979457727740473,0.108218617287563,0.0068618955660909,-0.128111510598261,0.0170641118732481,0.0236360945763666,-0.094764599675692,0.0057701558510846,0.083800366845019,0.117292000020672,-0.0616200188933555,-0.152613503237736,-0.00349815698472,-0.0182485862358612,0.0112903965104372,0.061944590159979,0.165071232251683,-0.0272352292884806,0.0694236863251413,-0.0726729585031027,0.0354568583340252,-0.0022126112233517,-0.0374946787973425,-0.011049848454827,0.110319665919704,-0.0893917040675368,0.0506726469077019,0.0299162909892881,0.0736268139743948,0.0891934954671975,0.0488620731667017,0.037686143059674
