group,HSF1,TFAP2C,KLF5,STAT1,E2F3,GATA1,ESR2,CLOCK,XBP1,TFDP1,IRF4,FOS,SMAD3,E2F4,RELA,SP4,ZBTB7A,MAX,MEIS1,HNF4G,JUNB,STAT2,TAL1,TCF12,IRF2,HIF1A,MEF2C,E2F8,ZKSCAN1,EGR2,RARG,THAP1,NR2C2,SETDB1,MAF,ZNF143,MECOM,ETV7
healthy,0.0359612990229409,-0.0371076744595696,-0.272189402583895,-0.056047790369088,0.0114637543662875,-0.126101298029162,-0.116456791638394,-0.103123946886299,0.0962456942665264,0.0192391703712476,0.0688822110183011,-0.158698234357649,0.0257186837087145,0.03237264548219,0.106039727888159,-0.103074104476011,-0.0822399769755404,-0.0598607347561358,0.0593623106532537,0.0175694496265927,0.0457304114394293,0.13198270244317,-0.0016697207446549,0.238346405998203,0.173252218161805,0.0747636154323095,0.0303291066603735,0.014005717290986,-0.133079235469511,0.0433878181558836,-0.066190720862738,0.20061570141003,0.262071393295389,-0.0869251635426318,-0.044210217925639,0.0677856779919606,-0.0834112736173133,0.048795719672154
healthy,-0.0715003302764803,0.0830153469436635,0.17004015509401,-0.0727758068987167,0.157837506732946,0.133200365231432,-0.10630037396075,0.127154054635662,-0.0255832989281294,0.0925686528684765,0.115856856189533,0.104769700372339,0.108875263831942,-0.0668183565828148,-0.105419038545556,0.0406155259179238,-0.110476298905898,-0.0610468089856753,-0.0554774267836252,-0.0838863149026988,-0.0450337139194799,0.0209703399671263,-0.125011218335701,-0.118159015896635,0.0825305159056663,0.0752887969581387,0.0369010798239848,-0.0113074388501287,0.0978015501331493,-0.0693141946007982,-0.0541751929767446,0.145397779043553,-0.0246153901719265,-0.0513836029434965,0.0270877743613947,0.128968181590365,0.0398396946154012,-0.0567201239488901
healthy,-0.0697789887978369,0.0974366706253251,0.0370893246172759,0.0417903721356193,0.0523211913407581,-0.0211433871938567,0.0026346746514914,0.0332707699915442,0.0285096420418957,0.0247196502441615,0.0199181403652752,-0.0078143957700684,0.0422296487317184,0.126217167070645,0.0303957736148326,0.155941221764985,-0.0232540816903599,-0.0192503611451963,0.111036516452538,-0.0023795790497208,-0.0160138972555511,0.108827329445698,0.116819011734372,-0.0378752948497582,0.063217417759244,-0.118479595458639,-0.103662382203672,0.046456947275345,0.0176144005485132,0.0131113229759454,-0.0244901626950783,0.0057706761805937,0.0962793836288756,0.0314732816779098,-0.0868408463633644,0.0811302506140757,0.0342300870422181,0.0482810285667701
healthy,0.0303612552552188,0.147314241922266,0.0428891123935981,-0.13143311482358,0.0695080922945398,-0.0143251055228085,0.0210120865130005,-0.174751799281654,0.0172176540109286,0.0774533644752813,-0.0890213852132701,0.212966327304143,0.0117092796799331,0.0284140550708795,0.145984234653499,0.134397379389918,-0.0537204134189853,-0.121540642458499,-0.200555099343472,0.104647521811627,0.0688735136630363,0.128786863977824,-0.077270090053169,0.15484225692065,0.15493353192929,0.061659890361083,0.138680060747735,-0.202502299527811,-0.141097399667058,-0.144968619081161,0.122354873487962,-0.147072290708885,0.0439257357060198,0.140914849649776,0.159650131780568,0.106582407113848,-0.021273596656805,-0.0238242260649369
healthy,0.104451708030952,-0.0784759057701744,0.135513397793778,0.0079628393915833,0.0308888165409772,-0.0421170390119288,0.120236527151871,0.123098539380259,0.079873831206113,0.146216597887263,0.111458409109099,0.0728457877548978,-0.155052340337318,0.0182391920237125,-0.0537699747069288,-0.0948540428623777,-0.151910743021742,0.0858219505800993,0.00906410584188,-0.184914588733735,0.146255014158785,0.135577424912981,0.268576691159377,-0.0488633631386495,-0.0940665092961772,0.0288933046591412,-0.0921585011439189,-0.149454235881643,0.124195537355942,0.131957758440688,0.0543355475932246,0.141559692083876,0.078670121365091,-0.125403515671578,-0.0157613425105449,0.0430006132569343,0.0895675370534922,0.180897954122382
healthy,0.0194007521701036,-0.141866033124415,0.0145112217382403,0.158103657191799,0.0175528255716744,-0.0361049478325167,0.131955248112685,0.0620196339764554,-0.027130511687015,0.0476815187512992,-0.0370453766502317,-0.0337400330956845,0.0175886708597373,-0.0590593377476518,0.061306225316472,0.121959366969945,-0.0552652742900033,0.006078836290275,0.072786917375314,-0.0034973926995345,0.136423960691193,0.0670263173010119,0.0749589086918402,0.0042390695948195,-0.0136115924353937,0.0544763865275135,-0.0757055398139306,0.0600667943397934,-0.0444994480166757,0.107816506565944,-0.0019129143971123,0.136564427592382,-0.116382656137656,-0.0296624130097011,-0.130229428633755,-0.0452186851787831,0.0097388441990704,-0.0450438301150617
healthy,0.0736120156447902,-0.0335668724494143,-0.0619117290482702,0.0574873866145876,0.0509348385868926,-0.0260971614646639,-0.138833927900743,-0.12019033018567,0.0499369394540401,-0.10821554059144,-0.102047296760539,0.0740544498881584,-0.113027416668948,0.0326884628567415,0.0698820043229628,0.112420280626954,-0.0244210784551155,0.0556336840182855,0.0378588075547896,0.106532998687827,-0.0934828032319795,-0.0603938889432842,-0.0404133001570108,0.0764636173739447,-0.071871343694604,-0.102221686900261,0.115507631989436,-0.0675245079896866,-0.0586402992049706,0.0962084565268906,0.132500982271216,0.0749070239045761,0.0990116165505669,0.0512577832900811,-0.0709412629494211,-0.0156466708694836,0.0740286143119033,-0.154819690708574
healthy,0.0690212591383788,0.0585392661160767,0.0227913552882016,0.0529683279359428,-0.0511282686281537,-0.0087688343564294,0.0039212298352195,-0.0766479877175598,0.120263738344257,-0.0158372001111779,0.100632209039776,-0.0818889842287108,-0.037308788723448,-0.0864193371451295,-0.119883036418508,-0.186201311884065,-0.0251770873562316,-0.0178549203176501,-0.109845195642913,0.0926628487274208,0.053323649733309,-0.196899035997625,-0.086761968878304,-0.055671311608764,-0.0872441913175867,0.150491471248765,-0.182584643589445,0.0915207429501724,0.0059897102984583,-0.0189843360307069,0.149463576049242,-0.084160505719016,0.167635747971683,0.0094414077585868,-0.0234131684335924,0.050646046188871,-0.0424101945284909,0.0256339296671309
healthy,-0.0546311990076046,0.0031913632925999,0.0342512689637949,-0.0526003252938803,0.0562673702069565,-0.0763743715080061,-0.113191636232754,0.0067542631537849,-0.0103876326920092,0.0080779991974631,0.078286296565458,0.0526648283273216,0.0063216814929346,0.0390875048109937,-0.0321517110459262,0.0843143468704216,-0.0285440613577567,-0.0070387635689773,-0.103746303811687,0.0622009486549528,0.0273458282379396,0.0318425756249695,-0.026082459258845,0.0100098356678308,0.0586017969137258,0.0561045079578401,-2.85675663173849e-05,0.0369747705551795,-0.127983940152634,-0.0667120024260641,0.0009811060552513,0.0378940630867932,0.0455607932935305,-0.0504623458073885,-0.0283402010348272,0.0133635187874019,0.0135894602118282,-0.0343539223547867
healthy,-0.085965460245932,0.0561760149507021,0.001851986560311,-0.111064309823781,-0.0173434398972509,-0.0417026037768456,-0.0660639372940127,-0.157636624953141,-0.06013359459644,0.0763742157513943,-0.0195478720276372,0.162071123080046,0.141584199768346,0.116777528050231,-0.0703804714225427,0.224041436416844,-0.0797855288705996,-0.0867527976138292,-0.178325806700746,-0.113029760393428,-0.0883089902517857,0.13180138431187,-0.177336451967786,-0.0418721569352722,0.27938206054527,0.215369716468218,-0.109033046914442,-0.0210852611399673,0.0866288068444206,-0.118578729019961,-0.13062190504202,-0.0542166715090366,-0.0613736630044202,-0.142199492912456,0.0329737500388168,0.0846234188720544,0.101031343190916,0.103321676897775
