group,TFAP2C,LHX2,MAFF,KLF5,ARID3A,MITF,STAT1,KLF10,E2F3,MEF2A,FOXM1,ESRRA,IRF1,SMAD3,CEBPD,GMEB1,KLF1,NFAT5,ZNF384,PBX3,SP4,NFIC,PAX5,POU2F1,ELK1,VEZF1,HIF1A,TP73,AHR,TCF3,FOXP2,MAF,ELK4,MECOM,SREBF1
healthy,0.137493251996567,0.0892362768127975,0.154917932765625,-0.19842746498537,0.183089572332366,-0.0843844944429699,-0.0834976094936465,-0.201035950130439,-0.229572777617489,0.160865278896382,-0.139423531003918,0.162899897309535,-0.227642498610138,0.121372813800043,0.129824305670065,-0.143388428424422,0.166551776512631,-0.0307018701574577,-0.0980529566031294,0.122155359343563,-0.135041275960202,0.0872538281025454,0.208183199427927,0.102800399567154,-0.153144162866979,-0.0670641530797142,-0.25049282848094,0.0336755432228359,0.217312897435667,-0.121842341126155,0.203957453492915,0.192688797666219,-0.108904254806615,-0.0574127580429603,-0.0008608000978726
healthy,0.0470930933314802,-0.107205814276237,0.110350947357913,0.100367858807634,0.037790457770272,-0.139812882683869,-0.0188533295842916,0.0997797042161923,0.130619753696118,0.0403623760858852,-0.0523512339670014,0.0329173370324289,0.136829193579062,0.0978689970203134,-0.0764933399543887,0.1038678453333,0.0647040969128894,-0.0506514833629904,-0.0232154196459994,0.0396268569341618,0.0387959366985619,0.0423619400442268,0.0149767968838935,-0.0977834254550544,0.0852803299195802,-0.0012453243971557,0.0504949671819271,-0.0134541340529596,-0.10030471001694,-0.135140054683479,-0.0632990754294413,0.0441025991753223,0.0083172589110458,0.0498175386601236,0.0758631035511466
healthy,0.132378554563938,-0.195209313727251,-0.0506309756377542,0.075535672672858,-0.0312499133094989,-0.0556252034558208,0.0900260034613846,0.175674071758015,0.121022074047059,0.0210582983121839,-0.021212903863775,0.033367966775237,0.139214845772175,0.031134917444679,-0.0261883916149821,0.0379115811674539,-0.049365595214125,-0.117184193536348,0.0023655075304061,-0.233606432990611,0.0146538804629371,0.113453216588858,0.0493604842867997,-0.143971841380225,0.0899604132273762,0.131703912156995,-0.0858865782384792,-0.135664880834124,0.016769804375623,-0.0248557173149028,-0.119407872833476,-0.105606665412648,0.105879248203332,0.0397600332167809,0.133141786377854
healthy,0.0461193687849279,0.0612788695191094,0.117319518170235,-0.137763290065745,-0.0526073434472997,0.105622743660628,-0.101681606055193,0.0344494569464385,0.0394740556202943,-0.0289822637865455,0.16449164782802,-0.0454145434617877,-0.125614966846395,-0.102102454569373,0.10541167981613,0.0023178647650271,-0.021578399956536,-0.102676804061369,-0.0839381721944356,0.156793573790529,0.0437324285798833,0.0881249113643771,-0.0299467615971583,-0.169273203287,0.0116993328592375,0.0689398474869613,0.0064815787882961,-0.0929985674100468,0.0709711770933979,-0.0059865381348383,-0.0379953295339966,0.0156379121150425,-0.0141118565605848,-0.104809188478201,0.22970781742812
healthy,0.0370500355872795,0.0050443140356668,0.0330066050449344,-0.0214817004875167,-0.0288157306604189,0.0724591079428737,0.0087564295914877,0.0561362072978856,0.0282884020954798,0.0303699622202392,-0.0015646393604441,-0.0504240593888584,0.0961351197285742,0.019346366726201,0.0698033841503682,-0.0424482148441554,-0.109391188456417,0.0310672848620336,0.0615361211881989,0.0586514257819698,0.0363388358779867,-0.0388505850951963,0.010501470829411,0.0022498195681774,-0.029511318668776,0.0220662719558866,0.0183749720013133,-0.123986394197855,0.0427188176603742,-0.15218112608772,-0.109569855700459,-0.126876293504395,0.0499799932289098,0.0438740835296156,-0.0034415127396021
healthy,-0.0516507098444295,-0.0632898572785876,-0.0971880052968567,-0.0018415191285139,0.0950403745775124,-0.0267425140380918,0.0272755273553945,0.0404181926415857,0.13909781226726,0.0558263482226592,-0.0428955950411139,0.0654496854353005,0.0173537203199129,-0.001461488128088,-0.0115781602473148,0.115151891399356,0.0660397180983748,-0.0648643553986816,-0.0802947014983415,-0.0999366904600301,0.120858087731737,0.0312599745767974,-0.134717903552375,-0.043392897788771,0.0293918562173951,-0.0603235286847759,0.0270988849491641,0.0156773809456444,-0.0209387382067614,0.0067347489124202,-0.0594078391396661,0.0794762975380275,0.0527433357099232,0.110817539378257,-0.0116441439747669
healthy,0.0817900191822861,-0.0314057433764473,-0.0106334406707656,0.0343769060768868,-0.0876695995323484,-0.0513402151094584,-0.0347349219550765,-0.0735261269011878,-0.0348345758593148,-0.055182426750648,-0.0236069026484613,-0.0305383853210395,-0.0518311028599659,0.0012991916404406,0.0290214314454113,0.0344175058156506,0.0530675494495898,-0.0136747301927062,-0.0399722882556028,-0.053163512468486,-0.0173988335029466,0.0087916888850273,0.054196960364291,0.0176867225596351,0.0269139359150375,0.0435856650055783,0.0346758677896019,0.0207686118203395,-0.0283644538545067,-0.0265116294127419,-0.0222560386132304,0.037842647413176,0.0522444820182879,-0.0501000776344924,0.0805092819685562
healthy,0.117676717113047,-0.181192359081456,0.0353108970305727,0.158712360137768,0.123314347407284,0.0829424430485516,0.0315192899011151,0.0780598154868759,-0.189260932239876,0.11963059781105,-0.12920502806793,-0.133693560796675,-0.162367071167366,-0.154174047009074,0.184959076010939,-0.0391605812933044,-0.0066788703265063,-0.159118900070686,0.252548414041851,-0.0406788834917524,-0.214694568247211,-0.138401956958529,0.176824128985921,0.0790471267525333,-0.0290302699036593,0.0727747963589447,-0.0099311897898485,0.0773587415209258,-0.0033975122965271,-0.191808029370605,0.142326311821184,0.212164064583131,-0.0100514924230589,0.0370366175621421,0.364351043960903
healthy,0.0464608972992329,-0.0993261018562968,-0.0217919070358738,0.0527796283727219,-0.01840203225596,-0.108552461565681,-0.0735872516575411,0.0909680794509049,0.0615405559243691,-0.101704159982621,-0.0294646894420441,0.0023781281846005,0.0475376579748322,0.0089021300072684,-0.047886022753089,0.1208339225823,-0.0575735410653645,-0.0731765700426309,-0.0193710082736713,-0.045722903418055,0.0881591979552713,0.0090840012922065,-0.0513587764737122,-0.0217145626989818,-0.0660053348355637,-0.0128394401571769,0.107171542884089,-0.0150002125399591,0.0209148124473598,-0.0115925429578981,-0.0085932430676336,-0.157869564726101,0.0035016527595435,0.0363000302440128,0.0426835301938212
healthy,0.0748349092555869,-0.0980237809968315,0.0556714834562534,0.0561448738963127,0.0477622832641679,0.0481901120648349,-0.0813050792804201,-0.0079816315162475,-0.0521885214295241,0.002752139979481,-0.048519808103734,0.0771027273394036,-0.0841449212434199,0.0177220591377534,-0.0557772932708127,0.118718945720496,0.0586146318470328,-0.0847972203920086,-0.0517083718451593,-0.0200213364487694,0.0647851464743244,0.0517868112975929,0.0362661470477656,0.0413577854191914,0.0014278483729692,-0.0506560314891593,0.0880303444181143,0.0988554895313055,-0.0801548565013301,-0.0679266465442896,-0.0205798420393418,-0.0322126631739209,0.011634823844003,0.0566657452389621,0.0555555766483488
