group,RUNX1,E2F3,SPI1,E2F6,FOXD2,REST,FOXM1,RUNX3,FOS,PPARG,GATA2,PBX3,TFAP4,NFIC,TEAD4,BATF,MEIS1,SP2,GATA3,USF2,BCL6,ONECUT1,ATF3,KLF4,NANOG,PBX1,GMEB2,HIF1A,TBP,ZBTB7B,E2F8,FOSL1,EGR2,EGR1,RARA,POU2F2,NR2C2,BACH2,ESR1,SETDB1,ELK4,MECOM,ETV7
healthy,0.0671196407311761,0.121945611796542,0.194147198307238,0.179892445830243,0.0233010377027803,0.151467288524046,-0.05003924205312,-0.0012441278049448,0.352552080862248,0.155979887680964,-0.0462857717263373,0.107606511671754,0.161462484787501,-0.105961732539793,0.122409523859402,-0.12468691034981,-0.187272865012119,-0.336188637190431,0.0026358639935271,-0.0610044362661931,-0.225187132695014,-0.31029390931802,0.115029104677526,-0.148009034964538,-0.302449578073283,0.197478930395056,-0.14526773641127,0.140966006373834,0.138815141355115,-0.158215100347476,-0.0944061047921695,0.029289720696074,-0.315776506424556,0.310504778437502,0.0760183175733239,0.110263462577229,-0.01182975760295,-0.21860801616717,0.162263787441533,-0.06884876751093,-0.312023036097774,0.325349964449047,-0.0686378983914478
healthy,-0.132407887523904,0.0551478971105706,0.188715853831508,0.178516698927056,0.163906423585877,0.0334546993889355,-0.182305505089111,-0.0923691102019944,0.186319566422149,-0.161704029910065,-0.115107013642406,0.169552495617908,0.152095118537317,0.17779867907029,0.127153402810031,0.202845321351582,-0.152328277398511,-0.167575863759889,-0.142836958749977,-0.144211136888211,-0.177059836029702,0.133429490148221,0.109012559185003,-0.0107682712642498,-0.181283953129474,0.179344306488463,-0.186546645521642,0.143449190753163,0.143868238328333,0.138312906739673,-0.165264845008371,0.164664873857947,-0.183867598528554,0.173060011471978,-0.189253406095146,0.178262615552678,-0.206066379100222,0.15673954982928,0.156872797939871,-0.18446584707983,-0.171198135116045,0.155777528869623,-0.185924736564417
healthy,0.00100197603743,0.0163997474882721,0.0262465375528746,-0.0082257623924626,-0.0138433145886848,-0.0010002690935843,5.06393340893113e-05,-0.0654823487902986,-0.0581743532055445,0.0428761534790353,-0.0016267174849588,-0.131488729341229,0.0010685468474126,0.0758901543988568,-0.0336080173781276,-0.0588668034256197,-0.0143030514644619,0.0514825643490907,0.0682999440982792,-0.0663238721062322,-0.0332159892748968,0.0093312930231989,-0.0047430279659382,0.0137995030299783,0.0458803746474799,-0.0164196618331387,0.0373604489322737,0.0342441384512944,0.0075805376187853,-0.0404073436968609,0.100520785111129,-0.0496345131454718,-0.0569459226179173,-0.0204827571672036,0.0243421572023474,0.0066343217469816,0.017123491678852,-0.0321576840905584,-0.0416886895437051,0.0365570473622276,0.0322379104513066,0.0305969684343002,-0.048397547838616
healthy,0.0075287077799032,-0.0522709042591928,-0.0606795173827825,-0.0744665872856267,0.0953254366307363,-0.020776800293769,-0.0164338591279849,0.077489670435881,-0.0790132364409459,-0.0041378185374327,-0.127924373511625,-0.0382221261753486,0.0667822692359397,0.0124063824182171,-0.0366532917281647,-0.060617273274869,-0.0246642277607314,0.0315620066286022,0.0642712853371558,0.0240460305980449,0.0326442053230076,-0.0518182198380035,-0.026695649100818,-0.127835251266203,-0.102303849911131,0.06299103720848,0.0960879269526768,-0.0401021811621,-0.109768898944305,-0.0616061058074042,-0.0406029633030406,0.0066657781020112,-0.0786680645697892,-0.0405506216668406,0.0754936150661998,-0.0781658677900324,0.0308150773336399,0.045039270630695,0.0842459854221301,-0.0535454938326037,-0.0405506216668406,-0.0100892040372547,-0.0604941996978582
healthy,0.0360715900338379,0.100886982509001,0.164796965944808,-0.204618530150295,0.081043108334404,0.0093538066097074,0.0013092042548348,-0.209424945292671,0.16039434601791,-0.175370766238489,-0.0245618612949793,-0.0986528054931296,0.180577063852007,0.0280872439417401,0.0464646215391943,0.103249497539095,-0.0513876364627841,-0.0391610929615653,-0.0268672502577667,0.0509940143825797,-0.0860013379570182,0.0298025910586546,0.0716086991913744,0.0810298050036616,0.0381977753060353,-0.0711736020212082,-0.081202748303314,0.0258569796702044,-0.0542048123847239,-0.0532861000146247,-0.113415589872962,-0.0349728914242814,-0.0601240120162664,-0.0003145846446166,0.227545646861682,-0.0266371808908083,0.0661629416244913,-0.14149500832603,-0.0809507675680738,-0.0548152005011442,0.0774144292371721,-0.0318732153612803,0.0812551790774167
healthy,-0.0326947632798727,0.117197384983588,-0.0445938272507513,0.03762394296043,0.0350489778101277,-0.0368609495455035,-0.0296631581312431,-0.098998120336572,0.0688447416887401,-0.0287972211603344,-0.0736844650706498,0.0059935720093888,-0.0197602082458795,-0.0281602923139635,-0.0658167147920564,0.0952321477885831,0.0783356421000254,-0.0694937815416971,-0.019379812539015,-0.081011624055262,0.0146144066975202,-0.109460929026395,0.0582335731682372,0.0415880956161921,-0.0247326021999374,-0.0006974838793015,-0.0904254544246356,0.0074144132820623,-0.008239337980668,0.0569511827208552,0.0552666518047836,-0.075282016939421,-0.0667371512926027,-0.110009227324567,0.091674264353756,0.0166518083054879,-0.0951399389884387,0.0298607877387169,-0.0048763316518178,-0.0098145945873147,0.076408065301782,0.0368835200577776,-0.0388215563617091
healthy,0.0105944327824273,0.0343740766696221,0.0095252226811439,0.014485740699117,-0.0411440271666899,-0.032245937333414,0.0071349212527943,0.003356702866048,-0.041730036549124,0.0526894400872778,-0.0383630528167175,-0.120753915813682,0.0624151396624124,0.0781551460572656,-0.0371756127523115,-0.0130309981093902,-0.0041586104420105,-0.0162746114454948,-0.0224328503942322,0.0187523002378917,-0.0232450388365532,-0.0627955317176767,0.0141413316761074,-0.0275475814075826,-0.0760989727855669,-0.0246946409931007,-0.0542726935064858,-0.0553676057736653,0.0039375718153029,0.0209164226063545,0.0121005797039465,0.0141618934088244,0.0451844076455778,-0.0210295121362979,0.0645278576990828,-0.0659157746574794,-0.0303028535916588,-0.0252035438778462,-0.106006013022424,0.0148352901553057,-0.0248745561543744,-0.0094172735843798,-0.0289612005318754
healthy,0.21378951143671,-0.185731779508974,-0.0483237644417993,0.212850446686528,-0.14575807730528,-0.257278361421491,0.0282100126980357,-0.223116708617572,-0.216657465944023,-0.0844269970670406,0.0129438654754819,0.002347661875455,0.193536168986838,-0.208929216851309,0.0144286029859049,0.234017473758199,-0.0305957447660657,0.226847587489917,0.196442193686726,-0.167826098934558,0.0143905327933299,0.0173346276857925,-0.0875360627939946,-0.126101167872416,-0.0665340065568156,0.0919268250043051,-0.266973570463911,0.13536491473232,-0.1612272655549,0.0742876357779131,0.0313698386817563,-0.178041600608835,0.0934369426431114,0.0889827301118426,-0.0360905425610497,-0.0024745625173715,0.189132716712336,0.0620671039613551,0.124045377473369,-0.0825488675666766,-0.154806093073926,-0.0898456544768747,0.0475242903977254
healthy,-0.0259004112852556,0.0569343527117071,-0.0383397769339901,-0.0184247462931825,-0.019588042361955,-0.0058767505936589,0.0493797070839514,0.0714319452792022,0.0099191231290479,0.0045042614294127,0.0093240652808492,-0.0467934080326031,-0.0166223406098921,-0.031322368571412,0.0039337002489659,-0.0103363689578757,-0.106504204620173,-0.0111077183426193,0.0498744553012698,0.0490450319197008,-0.0070462130650034,-0.056749445105815,-0.019230686662217,-0.0576576379448963,0.12550031457085,-0.0572539497546001,0.0416576816384364,0.114381910612815,-0.0956487174841296,-0.0675730021025133,0.110993641342033,-0.0762286462388106,-0.0061359929154875,-0.035649704929769,-0.0166570583010851,0.0224307961832843,-0.0215790301513003,-0.0068459739239494,0.0359090739584998,0.0142250037853051,-0.0069369917153376,-0.0132503742938556,0.0346382037297896
healthy,0.0399249302726625,-0.0499528301427148,0.0178877833425758,0.0464852222215683,-0.0169702920877808,-0.0471663937643506,-0.0676350019844435,-0.0017910063484916,0.0628057185475402,-0.0651778444138483,-0.074638059608469,0.0369515743480736,0.0343990377411682,0.0962791707499921,-0.0457520636799922,0.110154191977008,-0.088242548170815,-0.0435251342469122,-0.0145501011953007,0.0136139179858832,-0.0761822320204728,-0.0069648392525206,-0.0673872501394697,0.049535014889167,-0.0431061507462005,0.0468384500961974,-0.012490481445337,0.0785179753322479,0.0628052178701843,0.0774049695699509,-0.0662888474667215,0.0086420249487575,-0.0799802869965524,-0.0533906477611818,-0.03868333387611,-0.0721937527566768,0.0302255581943453,-0.0488434125681355,0.0902390825739278,-0.0630954438441885,-0.0131131571836981,0.0077473145136587,0.0270789679045945
healthy,-0.179031888147478,-0.0849338727209606,0.14265301861936,0.118279389651901,-0.0666483105858644,0.172986544591131,-0.106744105127425,0.0803411205491783,0.083929875734571,-0.032939645808783,0.034264067365297,0.071476040775738,0.169718213975863,-0.0697030248210499,-0.0954865218970558,-0.243864459502637,0.0475082829304367,0.150620909596452,-0.124516987950322,-0.0507552519076968,-0.103625305978214,0.0742103304407991,-0.136714483253055,0.0903383671370579,-0.0590435674549132,0.0919832132636963,-0.145195053542346,-0.0494308303511828,0.0628886622964054,-0.0780767869202995,-0.0882022033362289,0.0009826353483813,-0.104821557706678,0.134663766004259,0.0460343299078647,0.150535463044419,0.141563575080937,-0.0119197940086258,0.117958965081777,-0.0736549278525835,0.307052184731159,0.0229851224969199,-0.100656038295062
mild,-0.099009832327291,-0.0303301069842474,-0.0793661482419232,0.0614773076878502,-0.0775664826682027,0.0642657232893512,-0.0098970703895659,-0.0387035913533043,0.0970822422216744,0.0641877087073994,-0.0577326077541636,0.0564177470825722,0.0013522931340496,-0.0469760444159205,0.0769481807640381,-0.0081352007002693,-0.0219849695285084,-0.0774710238319015,-0.0174048836365304,-0.0043136975911829,-0.093161888337941,-0.0406273049579544,-0.0387140094496519,0.043426138655803,-0.0471374037686531,0.0473452811329843,-0.00311634335514,0.112529856292063,-0.0818718215541765,0.078887158091244,0.0118563993468463,0.0795410753480388,-0.150414415675529,0.0576078328793028,0.0195422893569615,0.0080567015556967,0.0294210675075916,0.0432892497154217,-0.0258629241829201,-0.0751841305429478,-0.021824337019707,0.0948040710598954,-0.140434606218458
mild,0.0166168935028446,-0.0403138870984817,0.007824329723198,-0.0206556598709038,0.0351337011624959,-0.0141142848504954,0.0953766268095926,-0.0341926596831391,0.0630319479188143,-0.0530364469378203,-0.0040554831162713,0.0797072385954135,0.0227987469917034,-0.0292458395521951,-0.0263716733095835,-0.0010799019345058,-0.0293849228973203,-0.0506158617966988,0.0492437511034442,0.0089187195061544,0.0045794974502286,-0.0554369719810872,-0.0110212406512925,-0.0771415520798104,0.0510834849666871,0.0636190401160256,-0.0334800804293485,-0.002829365357403,-0.0610295043729731,0.0192137846151105,0.060353256185297,0.033082221821899,-0.0618787151821511,0.0690617904439305,0.03097568865719,-0.0746810696329558,-0.0420588927218556,0.0087424135350101,0.0120055227860248,-0.0144394813257161,-0.0330748664526856,-0.0113306119382056,-0.0769413968812167
