group,RXRG,RUNX1,EPAS1,SIX5,HEY1,STAT1,PGR,KMT2A,RUNX3,E2F1,MZF1,FOS,NFYB,CEBPD,HOXA4,NFAT5,PPARG,RXRA,PRDM1,BATF,CDX2,MEIS1,GATA3,NR3C1,HSF2,KLF4,FOSL2,ARNTL,RFX2,KLF9,IRF2,MAFK,ZBTB7B,TCF3,MEF2C,CTCFL,EGR2,RARG,ETV1,SETDB1,ELK4
healthy,-0.361512464347138,0.241096053372437,0.164758940691735,-0.0160092565465172,0.269907929130295,-0.352658316481351,-0.100051870883391,0.119483135929388,0.126805755515687,-0.172655883382842,-0.160642958440613,-0.0253898672583778,0.128576585088844,0.131543921130351,-0.3661070491856,0.184908109618742,0.0163442783576551,-0.287568364603135,-0.411239273171746,-0.10761379176336,0.104407154428183,0.224584264109213,0.305850983439516,-0.363570455472699,0.385777615525267,-0.421481368540818,0.188784790576194,0.0767917851386751,-0.0707135322794593,-0.169209944753996,0.0093088203237596,0.106608726329946,-0.132740427598701,-0.409803465409726,-0.100099731142125,0.362756831074221,-0.096366630960874,0.0820564135994132,-0.274023911381417,0.268376400850808,-0.166051167677553
healthy,-0.0768146551136859,-0.034814520935809,-0.051109136785126,-0.0181400598759141,-0.0704178363462367,-0.0908837243955584,0.0775639236589334,0.0410162318930419,-0.126376413523195,0.13881593887445,0.080703919071517,0.12505180596175,-0.0254459235528462,-0.102718060419371,0.0040283767014382,-0.104718468734167,-0.0662336718997379,-0.0420697420157343,0.0954938991029555,0.104254836787891,-0.0422935936170362,-0.0816284037971606,-0.0993374869379781,0.0931243247837595,-0.114229807217534,-0.0876693605351345,0.130945415387497,-0.066018826857863,0.016501174856519,0.126374715143418,0.108123951785632,-0.164841884854396,0.0226404574904092,-0.150949935996913,0.0657549346666512,-0.0341008154337847,-0.0918020074617108,-0.10608062078191,0.0635509523757778,-0.0824869347747714,-0.0423714102904857
healthy,-0.0286206205688875,0.0963289848354733,0.0914867106281333,0.0734017816391992,-0.102274316735112,0.0768786492976941,0.0178807142540085,0.0113518052104041,0.0038130021309452,0.0821017765325776,-0.0388827836535211,-0.0544739078867587,-0.0255633620190171,-0.0465222034819395,-0.0461614738041879,-0.0417112322631648,0.109985286251679,0.0739316965170534,0.0313715570163697,-0.0781851764156665,0.111547454442934,0.0547847018446563,-0.0514442257791957,-0.0025608825883361,-0.110621780352506,-0.0072779448414152,0.0531696166965409,0.0929743478942331,0.0549777369408086,0.0248523369930355,-0.0472481346929522,-0.0189800454000492,0.0188443991162666,0.0013825486616308,-0.0756213125903241,0.0682636196589927,0.0080113291449434,-0.126152534536367,-0.0482215085754804,0.126415628702166,0.129404318800893
healthy,0.0481771330247502,-0.0373245008572946,0.0001703631584907,0.109964785498131,0.0409342039309232,-0.0061915246638107,-0.025888071924969,-0.0239313904602947,-0.0986473969317798,0.130795423910581,0.138270018387293,-0.0130580866125201,0.0264711558732763,-0.0550636538372158,-0.0623999619007595,-0.0752819828222871,-0.0235835359776859,0.0088588842415197,0.159156969308198,0.01602411633001,-0.0676591225005288,-0.106864746266849,0.0899902397775106,-0.157482563202362,0.0226661410614616,0.0104506036260799,0.026353541140427,-0.0062849036335274,-0.0023423152251073,0.0395470628998645,0.0001981630044369,0.0062207501428824,-0.0105632286429901,-0.0160134240815691,-0.180155832429451,0.0403525456157413,-0.0369174825999798,0.0086386239236383,0.0498330058999554,0.0262893876497819,0.008968657992179
healthy,-0.007968819441132,-0.132208141322983,-0.230686918064207,0.170347490570371,-0.185112452183111,0.134274403568241,-0.0147559849600154,-0.0269960589792208,-0.199583632433966,-0.141866203594954,-0.0683833243941163,-0.126692396253591,0.25465784507535,-0.0120899191009085,0.0283996810415605,0.101586330702497,-0.112492147703141,0.0033458432881353,0.180745718662425,-0.0529614350138281,9.79271206283513e-05,-0.177297867956969,0.108303315118264,-0.177936842419069,0.119696319544034,0.138292679751358,-0.0568744395422693,0.177169746640813,-0.210428244984217,-0.160699221010463,-0.0454055415980122,0.192152596096951,-0.19080120183228,0.0155753085359393,-0.14440741237526,0.0033629805342453,-0.220306643277602,0.0758388425112881,-0.0975092982470037,0.12392024268047,-0.158348970115383
healthy,-0.0554203932558676,-0.0035870325318239,-0.0312527908084615,-0.0256756997587646,-0.046746962627081,0.171339313890465,0.0680889096282053,0.0802467747707355,-0.0434722459466478,0.159523546090896,0.111233247319499,0.0585362233399119,0.158173087983609,-0.125199831321805,0.15441266791971,-0.117395833138029,-0.0339697671991171,-0.159707068685547,-0.0221327937301576,0.119137660584801,-0.0418353553785501,0.0782718408847072,0.0884045646004462,0.0481279818461362,-0.0444313347144482,0.005537642267669,0.189505711900365,-0.102430555661854,-0.0040180065773775,-0.0233889177934645,-0.0016464019345154,-0.10216673218679,0.0030757576058577,-0.101949062227458,0.0479335445687102,0.0755113616869931,0.033076478376043,-0.0259362488289962,0.114803595979082,0.0341397244023202,0.0891598606484425
healthy,0.034307368819802,0.106555167243683,0.0172820943169315,-0.0416486571632032,-0.0507125174301839,0.16448369505919,0.0374267899759571,0.0571518044754197,-0.104820067524296,-0.0580475418756811,-0.0067211624509124,-0.0757869007395992,0.0565191507871232,0.0234582976502024,-0.0556422050805736,-0.0361113714161327,0.133577622801219,-0.0560493584443287,0.0387610002294933,0.0049672710378132,0.118061947693195,0.0649190378762878,-0.0102352091750149,-0.0469479147899245,-0.0269973999659205,-0.0584860147289559,-0.0027999623630548,0.0113689746956255,0.0335682288671388,-0.088734377707014,-0.104174886040191,-0.0313570729070529,0.0679194449722683,0.0522534363145497,-0.106974848403246,-0.124469915248911,-0.0730746329471993,-0.101349868085521,-0.0293714172715084,-0.044955995256476,0.0164489958957094
healthy,0.0087930285854374,0.164351788821773,-0.0981563834849238,0.0043743990296768,-0.014326267398507,0.134040609296621,0.0069928461738313,0.0238092921908501,-0.144576320609756,0.269293135007935,0.04615455396833,-0.113371684457713,-0.186944741545322,0.133983109612712,-0.135699254024759,-0.104264619137081,0.0457476331283601,0.297445864860204,-0.0149720330793289,0.119064153164684,-0.0197577760015841,0.0356365348656286,0.246660374810911,0.0643244540835096,-0.0959979338120397,-0.197754682120176,0.0652444490260504,0.162073916728463,0.24755825449041,-0.26860313880103,-0.0101464826835984,0.112323420989529,0.0394492062140427,-0.0594237117934368,-0.0899295056333575,0.256099169077171,-0.163338909774457,0.0857231826027986,-0.0418774620960372,0.104848462081386,0.0198550831589682
healthy,0.011289448025676,-0.0663465919726158,-0.0879800002267215,0.0167423573281891,0.0452345090193391,-0.0518592456837828,-0.0178311905272372,0.0199615085536402,0.0160251819444478,0.0408511079649273,0.0390046111438436,0.0344753986266042,0.0373187221517415,-0.0688540379860553,0.0259336357957423,-0.0790662657182405,-0.0530460487617602,-0.107509185863823,0.137052283089172,0.0735273133046676,0.0361038508155445,-0.0581544269202491,0.0775432264287797,-0.0953031253736381,0.0310390098435272,-0.0120603387023039,0.0514356660745171,-0.0489525219715489,-0.08813733492016,-0.0731055720318029,-0.0175152656911108,-0.0451387361765963,-0.0564528896500022,-0.0586319460097674,-0.0523779255736934,0.0520101237810813,-0.05697461848809,-0.0690469287957367,0.0832430108587002,-0.0251013626183115,0.0275414179095401
healthy,0.0709225829086915,-0.0275682497551326,-0.0941486073581304,-0.0487763902310819,-0.0005030721360468,-0.0673667306287999,0.0512330419454051,-0.0290203067008612,-0.0392398848622354,0.015045420725848,0.0200811349309245,0.102513774165172,-0.103973148210757,-0.0818766257286473,0.0394661123731066,-0.0086742927551153,-0.111069788153188,-0.0488954437499308,0.0102271535118143,0.0604575806097626,-0.0401773344792015,-0.115734482353753,-0.0496478998658078,0.0229566690911757,-0.0456395064806462,0.0599013088535794,-0.064480005609944,-0.0327281824907217,-7.13632444871349e-05,-0.0263660932904006,0.0844349420892181,-0.0810873258629024,0.0476266586347367,-0.0592530998897819,-0.0600216536253442,-0.0026957917543535,-0.0810149296160825,-0.0109053195432614,-0.0077184212632153,-0.124499076729456,-0.0275444907014795
