group,VDR,TFAP2C,ATF1,EPAS1,MAFF,KLF5,FOXO3,ARID3A,RFX5,EBF1,KMT2A,E2F6,MYBL2,ELK3,RUNX3,CLOCK,E2F1,TFDP1,NFYB,FOXH1,GMEB1,KLF1,CEBPA,NFAT5,GATA2,PBX3,RXRA,PRDM1,ZFX,NFIC,TEAD4,IKZF1,SPDEF,ZBTB7A,TCF7L2,BARX2,MEIS1,ETV6,SP2,E2F2,POU2F1,HINFP,BCL6,ASCL1,CTCF,ATF3,NFATC1,FOSL2,NFYA,GMEB2,FOXA1,RFX2,KLF9,IRF2,MAFK,ZBTB7B,HOXA1,AHR,FOXP2,TCF4,GTF2I,HOXC6,MYC,RARA,NR2C2,ESR1,HES1,MYB
healthy,-0.201803801375679,0.378430604547597,-0.477308107043452,0.0136356016149759,-0.0003878157455908,-0.101933490571111,-0.169165228226749,0.298664661994462,0.422703650064254,0.145213727779055,0.233170338879071,-0.0534720350020729,0.337446236553551,-0.0523551256547711,0.535542519401381,0.386497172055888,-0.300805404910123,0.330031199497853,0.234349298745667,0.25808362237583,-0.160043801890451,0.381905433628092,0.325780738926177,-0.329689921641733,-0.0428924214623532,0.475477616724263,-0.148533430561314,-0.0420237141922296,-0.368347395162234,0.190913935239487,0.446934377848773,0.206054261947355,0.0395727186800951,-0.433221213084679,0.386962550950597,-0.311912447863847,-0.222869952676177,0.145306803557997,-0.188990369141356,0.316473161031996,0.0422719162694078,-0.276574677125604,0.122937591352314,0.0434819013956514,-0.450409206929268,-0.0978691815573188,0.046863654697204,-0.112233876774006,-0.216633875487075,-0.115801781633442,0.320072091151079,-0.0238429120389283,-0.336701630322017,0.231526000117765,0.210366773038326,-0.413613248987603,-0.21260059173293,0.123806298622438,-0.17927946287176,-0.332885523385402,-0.319761838554606,0.340579787777926,-0.263482017554455,-0.0118361365554342,0.280514885100808,0.174377471847491,0.297485702127865,0.246449150008103
healthy,-0.311097317530974,0.3093132750558,-0.164775517744326,-0.32587783025208,-0.0528640436255844,0.134137695890572,-0.322336034526917,0.297443982800597,0.273765812247791,0.26885686696941,-0.238184371165446,0.320121405299397,-0.223565804465227,0.149308739079409,-0.138742704040447,0.255711815002304,-0.0038937344890699,0.303840832318355,-0.287920180066527,0.302108489545078,0.206207556324169,0.28549827604266,0.285537343735241,-0.329665162946735,-0.196218419658503,0.314322690576394,-0.305490609349579,0.237462406064872,-0.306287304684978,0.287130880864119,0.240301386083293,0.274884568898975,0.119533372238539,-0.258792011476886,0.171897298138758,-0.308952146047434,-0.345487907972732,-0.01928153563487,-0.329538147177697,0.178691158894244,0.0957867691483059,0.158982075512168,-0.306473086758226,0.346677586948686,-0.291399950795221,0.258904967270337,-0.0361874846133669,0.108763870313286,-0.280539095643173,-0.32497711306605,-0.26687759587489,-0.294759882200749,0.289654097264153,0.315378397024557,-0.241060222005263,0.243800818809097,-0.290044371430246,-0.319833651788624,-0.33563691789011,-0.317385019165335,-0.28596902892318,0.330879666567084,-0.285632504872091,-0.266360708699476,-0.197902760796378,0.255494910587261,0.328061044221648,0.234846445086292
healthy,-0.0112735643511798,0.175386905139853,0.241913364183887,0.18438952823799,0.203778316332314,0.0743307420173729,-0.0071949959801823,0.299906295368161,0.315382721811071,0.182766483489362,0.225938317582227,0.3650333144801,-0.213662144746206,-0.386336060699316,-0.0029429945104889,-0.0127083103069387,0.28044772109841,0.287944986193463,-0.214729171239134,-0.201197673117314,-0.144498057326172,0.15344018530774,0.197099283820752,-0.212098769242247,-0.234286024264813,0.0461623162375212,-0.122650029185936,0.165988689402309,-0.235093933449571,-0.0035960527142686,-0.108300711416576,0.170760164296192,-0.117383237620898,-0.141988852030397,0.0853788433402481,0.113662478249948,-0.207881041456344,0.348483254569073,0.350799205840587,0.24455202489976,-0.275225113679944,0.314393740212555,-0.0464478614464455,-0.191296501393553,0.0018346744226325,-0.275262277915379,-0.0928930388092206,0.217790471899091,-0.192493189774554,-0.238142846031049,0.10802714135018,-0.107392665264118,-0.299129769315548,0.26507184455915,-0.175549808371842,0.155695022058761,-0.126165352922122,-0.226781326322674,0.170479987254608,-0.131929112902114,-0.345632138307298,0.311613442466081,-0.195515674455279,-0.133721048453997,-0.140138279573718,0.0197707538474035,0.229035750137745,0.370362459373479
healthy,-0.10705937830611,0.316068425775705,-0.082055241276684,-0.194393607433213,-0.127289228817611,-0.142698815878205,0.146426082240525,0.207126083077977,0.210877382837083,0.101406305410076,0.31165255034897,-0.14744593420846,-0.307847959144818,0.291365228671243,-0.196778138366438,0.139576564156699,-0.128358192509412,0.253910747176707,-0.0801074912067751,0.0546268659628215,-0.100739639881857,-0.0345788333226537,0.131242200123655,0.0939099754736351,-0.112158638145786,-0.0878535594837251,-0.0923300408675716,0.100966389755875,-0.109171182432337,0.246984949181344,-0.0767856577989207,0.100740684812152,0.0973206279565658,-0.32108827091296,0.0908159368700941,0.0479205033294119,0.167755199422382,0.0146279791999223,0.0126102188002473,-0.167036287379411,-0.192905626693111,0.0854606691081396,0.223435355122579,0.150552511975542,-0.0782496051422375,0.421796562885966,0.232434294823253,-0.0231786438040343,-0.0492987663885374,0.0816215952042526,-0.268711139875307,-0.230662093042907,0.0860782229124938,0.190829350196915,-0.0177470961305436,0.185129255437605,0.126101143072178,-0.192095805714474,0.287696478405444,0.0143197247628927,-0.225646427626832,-0.0709591264739142,0.219041423232039,-0.14171031181912,-0.0724617362381465,-0.217122931210391,0.394657633263823,0.140462665046872
healthy,-0.0981500713447822,0.216053585417247,-0.0816377121767752,-0.0166508902286368,-0.112568166831504,-0.127287227838182,0.234949222087147,0.0949247422978844,0.254324013249108,0.166670250227572,0.0841644100708499,-0.147272098925975,0.215006181947073,-0.112875651460196,-0.0259259521820957,-0.258456584928365,-0.0242418490920867,0.330258048541366,-0.0066049436672028,-0.236330729880016,0.249229873031361,-0.0644614904358679,-0.119928783852966,-0.147606746507732,0.0669099590251164,-0.102063709622338,-0.144552544065141,0.0683419899106853,-0.0530367523768718,0.0691943633778543,0.109028290788117,0.0617864828180602,-0.182795808943938,0.174300323743435,-0.129376058928854,-0.172439661458506,0.105612821069767,0.221941970382604,-0.192045880980577,0.008686169131017,-0.116862629711027,0.0104561071527103,-0.120373169765103,-0.13300394294017,-0.221271045441907,0.0631060590779414,-0.008830676041321,0.0306751228959209,-0.0151275918207706,-0.3166195298076,0.170052581143183,-0.0078761698706289,-0.0781820412878891,-0.281301714973867,-0.0190227592902429,-0.0072275185514448,-0.0086628089913814,-0.0966468735221839,-0.366080007783978,0.0289426697494568,0.0398257785243436,0.184647779083886,-0.204304521698658,-0.0831648133980704,-0.264065734736218,0.132159175099859,0.190208035576222,-0.0855149520972248
healthy,0.0906905620564034,-0.101594060127303,-0.177526790236407,-0.175805243322515,-0.218489043946683,0.0866627133084771,0.150276745310483,0.268768041440153,0.209885108078509,-0.133173521667555,-0.126711440629469,0.25101732303653,0.250671028525984,-0.232851933499259,-0.0598473133326268,-0.21989284787903,0.118411278325216,0.22178018972313,0.110200324231748,0.127628765720037,0.226020888281678,0.179370875901376,0.174874929124333,-0.146082979093598,-0.268412311445775,0.072829681315561,0.0040847067284263,-0.0832251337244925,-0.156870432967227,0.0429526506440327,-0.274099457422045,0.262577751351958,-0.101321288867404,0.118763209618312,0.115667145533581,-0.0764830516401936,0.199930427557204,0.226942992383538,-0.213681971280653,-0.0030327115504237,-0.120304256951866,0.21452062649303,-0.186036126188749,0.23783423657933,-0.203908035417188,-0.138143938488771,0.138333138320436,0.0350873783673551,-0.151152407225685,-0.12556888931442,0.0286294636468056,-0.0441535304045948,0.165527918269623,0.196278282620082,-0.0515885691262385,0.0435670599419366,-0.193834982462343,-0.22336963986336,-0.0718177563091608,0.0317168274802099,0.169817019634847,0.232243283522656,-0.215208681580331,-0.146214095557251,-0.278133923262529,0.201643764374773,0.0281233786048544,0.133453522713768
healthy,-0.433659368040724,0.355619716968885,-0.51419414991595,-0.489797907599397,-0.517034198099239,0.306240187523629,-0.47000056368152,-0.224013559250744,-0.529829643064429,-0.200266797121951,0.558278854946571,-0.463063384325504,0.297041629319258,0.525153081149749,-0.070097414449887,0.390507386609172,0.357609273511226,0.528641848113778,0.506125519728737,0.495732313910537,0.489715675641275,0.467896034679212,0.523407174853695,0.471578199026232,0.418018545043107,-0.336580734442577,-0.232341067824638,-0.47868364933359,-0.5356102451576,0.542638031948954,-0.553792644786803,-0.582322565813027,0.375631777666302,0.105463247698514,0.533512568818469,-0.458179719701479,-0.405957096444857,0.0176516989365079,0.467393506046244,-0.497343451164112,0.0834570620166371,0.521943750561931,-0.545295342447527,0.33897916655447,-0.453755944917322,0.43557202247408,0.405589336854367,0.517821492957555,-0.415504379064228,0.336069068925374,-0.503245878380427,0.44810935045961,-0.556330414383291,0.272068240481811,0.442893712375019,-0.449991548612181,0.554002031717206,-0.563118357963456,0.326957311121242,-0.539990619741637,-0.44904131265166,0.461303772703097,0.525271099237795,-0.0105340661168351,-0.51049295039344,-0.536792710259114,-0.0175161684870105,0.535623189076934
healthy,0.110534694868633,0.245869700615576,0.1199538931932,-0.287401835298352,0.162461044606629,0.226248607049634,0.0683003692376342,0.171951803792161,-0.0270008073529957,-0.0768116391387028,-0.235001394856461,-0.188370548829903,0.0090121959278261,0.0700983358693891,-0.217307971982774,-0.0220944158230576,-0.0012478425130836,0.248557705455588,-0.300323043256412,0.365148238183415,0.191586315019534,0.230891117904763,0.199547460801931,-0.118370609144341,0.0168391650959134,0.304679310667679,-0.166799421802654,-0.166768113925982,-0.244286416566718,-0.145617406956905,0.168329035205789,0.14141320637519,0.286659391365837,-0.126506184525341,-0.228556444815767,0.302890289143544,0.209221594693687,0.234120301755825,-0.197651097986349,0.156700395298916,0.202888458498252,-0.0298140436996968,-0.256415982500348,0.323468509224898,-0.222956807445227,0.0839140545895157,-0.229880320743627,0.11449290499078,-0.251715328445685,0.103454642186872,0.0948986467476998,-0.331577249283037,0.205768783152108,-0.0590779632807223,-0.0277477238393218,0.209789609027599,-0.0226892654798323,0.255986617334555,0.0612203165558731,-0.168592915880599,-0.180387040278454,0.276560364862099,-0.154938209097644,0.223493513902468,0.0864142121694932,0.204583556392369,-0.161396576799769,0.364293980405641
healthy,-0.0149652346222669,-0.163491975173884,-0.0637663127994506,-0.196079030064718,0.209857022094238,0.168140515519659,-0.256759065300772,0.210291145489983,0.221160573353819,0.265040751901858,0.110096190536185,0.212627180784429,-0.163009034851622,-0.245599562333459,-0.209952061664785,0.148388991217609,0.148909361887995,0.281552784556416,-0.155941189809654,0.238505643238307,0.0707316584469063,0.103030344202127,0.239518644935971,-0.0007590648483092,-0.255122103333896,0.212699023229844,-0.199793648903554,-0.0141265444810769,-0.190794678525055,0.21763449929445,-0.0710642010462181,-0.145647076894747,0.237195904077469,-0.207596634865823,0.231447054838527,-0.0704605105016641,-0.0925770109849108,-0.0118567491932083,-0.0177743479277244,0.167100258714138,-0.2157094003651,0.144687131807045,-0.298641192080763,0.201187020867577,-0.232733394984546,-0.0924938829059461,-0.042385417582787,0.194945025782653,0.181333340383484,-0.176732516665427,-0.258794406094161,-0.252191896593677,-0.202044577600094,0.250705614995314,-0.241413995419818,0.170914288035262,0.224057811508015,-0.232009267146716,-0.329930076089872,-0.177986453516549,-0.143784836319704,0.288165630808917,0.113894583500986,0.213792669763312,0.159843041144984,-0.196669072866375,0.157842475850324,0.11558964932002
healthy,-0.0962760384308799,0.0072772962258002,-0.205270525757562,-0.183174574765912,-0.042435227055203,0.0052530395127774,-0.091096295720416,0.116887945954673,0.026870546519946,0.0321426115770957,-0.0414991498693593,0.044273155849749,-0.0917593333914482,-0.0597972349551928,0.110746622647679,-0.0845666574823064,-0.0113293801293421,0.0899050824140628,-0.0059033254784662,0.142285466480178,0.13202513832,0.0909616377119904,0.0613173912525829,0.000638146342202,-0.0825925404746935,-0.0433568693105981,0.0178267820563438,0.0463034823745153,-0.0955127213490277,0.0728363637369697,-0.075082143075217,-0.0715712415464465,0.141133018358068,-0.0901055902288814,0.0096927242519353,-0.043659186740878,-0.160912035495656,0.0616765302818726,-0.0176347413738731,0.106549934405543,0.0051758151852181,0.0406962004872999,-0.200156887887598,0.199233409386634,-0.179565179065069,-0.0741843210054033,0.0286055945557819,-0.105962284816501,-0.0715556334591062,-0.0105049058686632,-0.0016062558118682,-0.0344537816603436,-0.0736656326388577,0.288037356540889,-0.113450749282787,0.0016853673918183,0.0948642716289083,-0.0938630077253494,-0.0139496515501126,0.0361172161189714,-0.0247410117276086,0.070691220857292,0.0677106372503402,-0.0836453722746609,0.0314909484272297,0.0290076813286681,0.117216480891139,-0.0335761582917937
