group,KLF5,ETV5,HEY1,FOXO3,ARID3A,E2F6,ELK3,REST,ESR2,BCL11A,SRF,CLOCK,TFDP1,FOXP3,ESRRA,ZNF263,MZF1,FOXH1,CEBPD,HNF1B,STAT5A,ZNF384,KLF3,PPARG,GATA2,ZBTB33,TFAP4,RELA,RUNX2,ZFX,E2F7,BHLHE40,OTX2,MXI1,BATF,CDX2,SPDEF,MAX,BARX2,PAX5,E2F2,USF2,PRDM14,HINFP,NR3C1,HNF4G,CTCF,JUNB,NFYA,IRF3,ELK1,TAL1,FOXA1,KLF9,TBP,ZBTB7B,FOSL1,GTF2B,ATF2,RBPJ,JUND,RARA,NRF1,SETDB1,HES1,MYB,SREBF1
healthy,-0.215847843732355,0.264284947515211,0.340893925630597,-0.101646686909024,0.352041582604151,0.138152592333603,-0.139648444068074,0.301378508978333,-0.000409578451105,0.399054065687512,0.103961695545705,0.161249255424179,0.414368738207092,-0.1856280771443,0.415009817521865,0.0011931198358277,-0.22998720417485,0.137600551812549,0.0631819280226379,0.200372901384082,-0.137048511291494,-0.185610269385557,0.0315197329763442,0.158043858850313,-0.166680621841006,-0.239817087001371,0.154998732105141,-0.440617374595302,0.363349509406399,-0.222792869642397,-0.267810883746463,0.325508022076042,0.346414330841143,-0.268843733753598,-0.0547588581368691,-0.136817010427826,0.158400014025187,-0.328731226408652,-0.12002429393252,0.391004958735361,0.350136152418576,0.151170063975246,0.0416701554602516,-0.190721096144998,-0.261417898357476,0.354089474859677,-0.278548962268913,-0.106632859357259,-0.198360624646044,0.228918738650228,-0.372182157743273,-0.187782815952288,0.305919487457975,-0.341428158392908,-0.0523370029477263,-0.36826445081966,0.166929930463418,-0.363331701647655,-0.267739652711488,-0.355567518835403,-0.344758209277979,0.018235144953546,-0.36552205597313,-0.0993316782723434,0.202937218643174,0.236113073182682,0.138099169057372
healthy,0.13522790487179,0.227797558714706,-0.279338891444014,-0.242488503492984,0.316671276978809,0.317819209310308,0.288222836166085,0.101347674014704,-0.33099866253733,0.242523296891576,0.129542795266135,0.324738757810933,0.317051506142801,-0.295199298672502,0.307116582756719,0.330879928929078,-0.119800030460661,0.260514322850843,-0.300438407781055,0.317684487090693,0.172562288983005,-0.288913843963458,0.315393096513546,-0.281611817900368,-0.130898920211797,-0.217363695267477,0.283548824540416,-0.322507983148174,0.315729879351488,-0.321792947011565,-0.08302715547921,0.158162455029244,-0.246870700250171,-0.208452565363868,0.285336846392757,-0.236246903909711,0.256873825056602,-0.314057570531672,-0.31935484275628,0.271256784666268,0.302403871423999,-0.223970012336387,-0.210755561310912,0.268665403226191,0.295390208142847,-0.322573322970466,-0.322309510882966,0.153830063704898,-0.230544851826674,0.15857441159391,-0.0658816863234653,-0.331229339136222,-0.3244019295508,0.325166226053954,0.252770497843355,0.241513334466376,0.300140029405919,-0.311944280366902,-0.320242301531345,-0.0484292994206067,-0.31851053506302,-0.319693510615164,-0.259864626536526,-0.282416744553706,0.288128721385558,0.313876040743846,0.0382409429177533
healthy,0.0049501568239127,-0.0126528528754918,0.473112749687364,-0.34781688258518,0.457388797385419,0.460177158643471,-0.255677183160899,-0.245154141895566,-0.465242777547466,0.359387398399735,-0.4544126903074,0.383572386342939,0.479093429563977,-0.353674744071899,0.464821868690435,0.488230925868323,-0.469869576579238,-0.327693857016058,0.462027110641243,0.119045242639451,-0.356235699404914,-0.463452955386413,0.335503699319237,-0.459279369006932,-0.472823614727823,-0.213069116894104,-0.48620122403951,-0.437789349171131,0.458113233982057,-0.452435442165937,-0.463651895590876,0.481323031115925,-0.265462034728642,-0.463547947734847,0.481148398717795,-0.326304473980387,-0.301155809451898,-0.450404780818452,-0.214948174291564,0.46156782103737,0.45406982230228,0.241567780942763,-0.189784477303895,0.460576318410626,0.343407574452178,-0.392933770337196,0.0682368099703628,0.478661966001565,-0.461972098237437,0.505924450162363,0.455862203179789,0.235383683107889,-0.313322506200728,-0.452909764228989,-0.181326959897762,0.466667023094852,-0.299476012098458,-0.445202590423612,-0.485144793982691,-0.382943901613406,-0.464681139285349,-0.392075640805726,-0.270495669676935,-0.455535966831635,0.48033152848918,0.445208347535638,0.417705663867522
healthy,-0.138699376365603,-0.0576444961306501,-0.103118029977498,-0.0430228101668396,0.0542447354371872,0.013961643692533,0.0421570325989392,0.111819245367227,0.0291926922651096,0.103927697919047,0.038166612505494,0.0740242837201483,-0.0351173861444007,-0.12294282795913,-0.0368724711235104,-0.05225978198883,0.0057509350363953,-0.192329319230183,0.083588863360515,-0.078807478534305,0.155163630059286,-0.0365937329796985,-0.214437115342084,-0.0415223301589173,-0.0028736575302508,0.0100393998117518,0.0046770088546093,-0.115622633372833,-0.0074300005217382,0.0691735160226432,0.0627637453736016,0.205454145161965,0.063086526557453,0.139939218109181,0.0191176960237368,-0.193345325797671,-0.0982829488421986,0.0775947866099288,-0.0506060563347428,-0.126203219580687,0.0676338196092063,-0.0857107725635157,-0.0105642963163326,0.0352507219231505,-0.0193916075330238,-0.0485655965893495,0.145457871359067,0.0218393145664539,-0.142512417640258,0.118813038793779,0.0491321228167074,0.0981514230513956,-0.0870682635236383,-0.0798735614349881,0.131327295458163,-0.0715729567108245,-0.0503834278172827,0.149185843200222,0.0859551209363377,0.0263528211765329,0.0768376083188381,0.0279498338749528,0.0028229778677395,0.0728713213980174,0.0377491086190919,-0.0254864402793169,0.119213649459344
healthy,0.282892293550448,0.128625838785269,0.0643389798718914,0.101271022392022,0.233723408214835,-0.0273678466328757,0.0655638223969622,0.0194396697211883,0.129532164341645,-0.156752334925399,0.179600136211619,0.0703922500814905,-0.121349173855002,-0.261351859640279,0.138379697049337,0.0761863633029246,0.130632495688045,-0.167370532418152,-0.143044522836309,0.249613061539482,-0.215237841595327,0.140554299262879,-0.210347158321463,-0.290375994510366,0.18418243714761,0.177125838486623,0.0507238272646035,-0.229930160678564,-0.0876442873495087,0.254386472656691,0.272359516517481,0.099870995534169,0.31658270201191,-0.324749766650118,0.285373830297459,-0.293025476568143,-0.104596629106073,-0.0504907307556952,0.108812635528066,0.144582091112462,0.0567336633421079,0.229397368658202,-0.138250842457456,0.186073269698133,0.0162443654034209,-0.296319231585325,-0.0711306303271006,-0.159905652915475,-0.129319337094381,0.231503924064795,0.24981864976473,0.160409488847773,0.0315795096416592,0.126252887368495,-0.178702497481661,0.242421817069002,0.0717647686556833,-0.205967550001913,0.193966699304145,-0.137460341253333,-0.198298530078391,-0.184871592043513,0.0249485654752004,-0.294700586262596,0.229455280834328,-0.196650928667598,0.0849035936143326
healthy,0.0143924513093609,0.0734564135798819,-0.0893654669013325,-0.0502665744502632,0.0782473726464677,0.109684697610546,-0.135481025174985,0.0512935627341339,-0.070640612666367,-0.0723720079078405,0.0610438182098967,-0.0678772703665898,0.0973164702223291,0.0476731354218456,0.062127440917554,-0.0181600759258686,0.0640707585190029,-0.0188908426844043,-0.0388037148782464,0.0895758233325395,-0.0152098661264087,-0.0141325071338246,0.0685179962209488,-0.0520389448278404,-0.10799245058828,0.0026338921882651,-0.0460933742827682,-0.100295649704002,0.0488089557551125,-0.062440104694956,-0.0256637455953901,-0.0768560449358413,0.0371952450450837,0.0273199762559857,0.0764136700587991,-0.0921656085271645,-0.0883134237571691,-0.0666284421738779,0.0145902803104216,-0.0504633594988118,-0.0659501340290799,-0.0801872974022519,-0.141273134700764,0.0187368596888557,0.0527503984649005,0.0553020793928304,-0.0689843820057714,-0.0621089107604625,-0.0712943879271284,-0.0282070749032225,0.0413504370317434,0.0026378070101858,-0.0881777099305839,0.0869468899187073,-0.0593909803949658,0.0258208604484753,-0.0445887777245688,-0.0949266019337892,-0.0721723519898834,0.0803404974334164,-0.0624847336648523,0.0413439123285422,-0.137363793530726,0.0656210279996108,0.141240772172886,0.0065988238295775,-0.0114592057382241
healthy,0.113266924061847,-0.129736701521082,0.130981994800131,-0.136901304726928,-0.100975903208216,-0.153873485401993,0.16512398395554,0.132489204447622,0.0781915602116251,0.0069574511689871,0.0317847418394282,0.173943422398363,0.14779702565413,-0.0706507498583799,-0.169202736129556,0.154735428359958,0.114924140356719,0.0940803595444968,0.159030856802413,0.108178603340381,0.119905313472914,-0.129205725610513,0.164893021339732,0.109966777819474,0.173069574150924,0.148385146954178,-0.0988305700448833,-0.15791890276548,-0.0828036693541056,-0.148320858391015,-0.159164196044529,-0.114343162230356,0.0839941983015709,-0.114055054225069,0.160814269165716,-0.0841465860068464,0.127698515963022,-0.0917802576179939,-0.133734497726671,0.0713198271268554,-0.192815687273583,-0.141437220016771,-0.0690554410687765,0.119721972015004,-0.143603982701158,-0.0742294798744606,-0.127579463068275,0.198482605063518,-0.170183731982268,0.117248052862171,0.155323549660006,0.150994786407022,-0.166133552502991,-0.167490755503101,-0.140808620732509,-0.101068764466118,-0.176464962709095,-0.0097504320797407,0.136360804584779,-0.148961362964752,-0.227374361560605,0.0663910372843492,0.12844140602624,-0.184020059409709,-0.0322109512026208,0.134098799584595,0.0088242005586127
healthy,0.167474743640617,-0.211526710811751,0.0719644244445706,-0.164749385687953,0.0539890415523856,0.148481095139745,0.157247164071005,-0.195255425364694,-0.0877744954688699,0.217187069636515,-0.106399771411305,-0.0781608701633195,0.051862663369538,-0.303685738195676,-0.230999543128477,0.0823028152715987,-0.0801794319876001,-0.0194578578224801,0.0274572326483758,0.143883925406405,0.221242162678171,0.204931943546075,0.214153237102396,-0.0681698876027848,-0.0348216889182664,-0.144440976592334,0.232547905833452,-0.089292909185354,-0.124162516485206,-0.152649994337665,-0.122829786497365,-0.0389816034196401,0.202754652082793,0.171919173532653,0.195944252099982,-0.114821426974922,0.19370406776087,-0.18301227886965,-0.0163311834240394,0.208603689535048,0.275938000358939,-0.154105515178319,-0.229415241637313,-0.211056511692446,-0.0211739348630036,0.291754061180937,-0.23571650881578,-0.122170908750567,-0.140778215299908,0.12965815587327,0.0639740343152221,-0.0913414199981255,0.0345820970103399,0.0583975326582331,-0.112359620120977,0.135480239235883,-0.101664836330908,-0.230816854298683,-0.0508713518504922,-0.0505568874713386,-0.0459357585472065,0.063156426929423,0.0757619561852055,-0.0375170978824394,0.0044534145885836,-0.0601555382826437,0.122443444545833
healthy,0.127882016340866,-0.215874351903258,-0.159559557534883,-0.22206366958489,0.220876381231806,0.23513974182431,-0.238422771203263,0.107642625342716,0.0227139591527635,0.203543788460272,-0.18973286947038,0.219045244372711,0.222534004882031,-0.235981162677692,0.225399684696607,0.245303174890195,-0.130489813713297,0.206610192879286,-0.239689329550247,0.23009242197878,0.207906373171359,-0.156166987222839,0.222847422676627,-0.093811587535658,-0.227441188358228,-0.204126075240027,0.0804708647727425,-0.220127442037975,0.141454105501183,-0.211431430993676,-0.208094859601299,0.235260130230251,-0.0254717668762249,-0.190994699431763,0.255905374325826,0.0309789453998202,0.205763858213417,-0.22709657249001,-0.0580110331676756,0.195989265328137,0.218296954172981,-0.199331121386773,-0.214416293939431,0.175092026094058,0.148787275287778,0.0977623854889572,-0.239794744735117,0.2217105240799,0.152525110462143,0.151682067123506,0.0378332502525038,0.126256147044923,-0.17683675402413,-0.213880920161914,-0.0203873616534308,0.212754498184264,0.227050772049089,-0.221738152685962,-0.197685457770716,0.0588268187540243,-0.212747498319306,0.118084198738075,-0.176321591777221,-0.236730101871524,0.194681727639277,0.0645962836083141,0.247829245362483
healthy,0.0002080967849918,0.0043360387495315,-0.0118873477429764,-0.0265957161407756,0.0339781518899556,0.0197062248899206,-0.0029417655545201,-0.0363701871534046,-0.0118268869518198,-0.0503786097001055,0.0721371445196475,-0.0103756866179696,0.0375960464789524,-0.0002207119237661,0.039113043418959,0.0310522524343421,0.0347817397635333,-0.013407736989208,-0.0326391096806705,0.0055366324610075,0.0257788063979601,-0.0494220500176928,0.0077741057720784,-0.0127525271764523,-0.0817921427474136,-0.0520449387870599,0.0609529935879018,-0.0852746631161178,0.0617665110244923,-0.0221268474006202,0.0234985405573212,-0.0090330400833203,-0.0386574849621557,-0.0494794365313329,0.0663555946164973,-0.0222561437389264,0.0714570224580517,-0.0276942579733152,0.0037248582446548,-0.0093815642114192,0.0786645070809803,-0.0062235744715765,0.0425634075515717,0.0225622640392123,-0.0305174341560519,0.076384947970805,-0.0593594930752161,0.0267407018953726,0.0040475160377879,-0.0355790023994622,-0.0219835224626126,-0.0312589357584069,0.0307141879171038,0.0067260951676825,0.020731019398589,0.0298078767706493,0.0305816406186653,-0.0487617517455996,-0.0324150761237257,0.0375552327946825,-0.0307702316428632,-0.0880508770595517,-0.0161329956662201,-0.0332044233784628,-0.0219363835406939,0.0231402988853486,0.0521180853900372
