group,LHX2,DUX4,HEY1,HOXA6,ARID3A,MITF,STAT1,E2F3,KMT2A,RUNX3,SRF,E2F1,GMEB1,CEBPA,NFAT5,GATA2,RXRA,ZBTB33,TEAD4,IKZF1,BARX2,STAT5B,BCL6,JUNB,ATF3,KLF4,PBX1,ARNTL,STAT2,RFX2,IRF2,VEZF1,TBP,ZBTB7B,MEF2C,GTF2B,EGR2,ATF2,HOXC6,THAP1,GLIS1,SETDB1,HES1,CEBPB,MECOM,SREBF1,ETV7
healthy,-0.234433649111208,0.0645633511556707,0.126241956834173,0.0457712949044031,0.0625028186719791,0.156847732658606,-0.0780804442486877,-0.0477768798551963,0.0231054375837953,0.0873940510749738,-0.0110994016454855,-0.0652776690833504,0.0271990287847293,0.0628874514022682,-0.175255156179584,-0.256165398372542,0.0932734370951072,-0.154155303546582,-0.0454141359405632,-0.124263845649829,0.0318970428475462,-0.0404688579797034,-0.131489446225974,-0.0706075797744994,-0.0115939294415715,-0.0309904085547219,0.156215836030274,-0.0544255313359079,0.16481512492888,0.0009890555921719,0.183826971311741,-0.0461009801017938,0.0452492933418679,-0.051952892355478,0.180035591541749,-0.077008967357168,-0.112669916208258,-0.0315398838837064,0.0414579135718753,0.377077444515566,-0.0921195389042399,-0.127807961521779,0.0768166509920235,0.0793991850382503,0.125582586439392,0.0284353482749443,0.103163993016827
healthy,-0.154309380665843,0.0684347059168453,-0.0655563187333524,-0.0824506907131681,0.0991863446301838,-0.159438614713379,-0.120979992062478,0.138429006419625,0.0620326372807306,-0.133004809600513,0.142752458358603,0.14097366429585,0.0273006304692944,0.0282500454017634,-0.102931472895027,0.0204558929422767,-0.040847905375738,-0.0482913049622831,-0.0035961018359666,0.124365153379229,-0.10066804095273,-0.0996831743042865,-0.133395031301461,-0.0604432093173285,0.0656491336854747,-0.0999592594584808,0.110280568669746,-0.0577828136678759,0.0287278570000227,0.0093580450743781,0.111435277691231,0.0224559652670964,0.0445286755729929,0.0066180094766002,0.0590348884956736,-0.114472691946142,-0.0978583660491675,-0.121731838121376,0.0677669102019992,0.151433072267597,-0.0677684552450884,-0.0790849126642629,0.074096502271384,0.0771716155776713,0.0449013118744162,0.111264817300953,-0.0904356981317102
healthy,-0.0714058488995545,-0.12617755921912,-0.0503945809985491,-0.0526721542696523,0.0569812181825672,-0.0355992555974374,0.0821664663404083,0.0703052836085524,0.0536690507083145,0.0338442152285321,-0.0480374235579728,0.0346536700048828,-0.0887625279655483,0.0597080231471432,-0.0940318377127628,-0.0007958416947303,0.0924610975257951,-0.0945292387719693,-0.0426874824811606,0.074157785707122,-0.122229765549208,-0.0557036828305001,-0.131156805611808,0.0408413391814111,-0.0890159407157124,-0.0785307263876403,-0.0541706404080196,0.0259748068918236,-0.100894925169687,0.146677812979299,-0.0275832448432786,0.0807946865771231,-0.089052591320075,0.102581900130491,-0.0198394957215275,-0.0396988874854232,0.0761358711825768,-0.0545821743370051,0.0376328405594983,0.0407732737733092,0.0125407896527506,0.0758625623900444,-0.0060609628014462,-0.0859027336651423,-0.115245207517825,0.0591341793988377,0.062400271827606
healthy,-0.015803232153504,0.0179846930783987,0.20640606305018,-0.064578659108072,0.0796078743186778,-0.128411110265206,0.0896623698563652,-0.0246495814849112,0.0300167169332711,0.0855404592702328,-0.107744394406625,-0.0793900372149879,-0.087198184179873,-0.0390685438163857,-0.0027407306520985,-0.0921497296928244,0.163337659223488,0.0348214927664314,0.0543418601786441,-0.196487522584299,0.111334844257514,-0.103713635516363,0.0886272573778387,-0.0792865259671353,-0.0912722015020736,-0.106044956009045,-0.0397127854634687,0.139474454233457,0.052954500468619,0.183839066074304,0.0962608256709723,0.0003337079035249,-0.178300441842188,-0.0837390545687971,-0.0522345565656439,-0.124609003086619,-0.146564202239365,-0.0169310412718986,-0.0518390509022069,-0.129721222775341,-0.0514960733346951,0.0405362406142965,-0.0970487471098507,0.0382667178815271,0.0798102619823897,0.0035549161389395,-0.0823068914828358
healthy,0.0788599534699339,-0.004750720872726,-0.114711791920464,0.0107872565579326,-0.0471046052634704,0.0311589918257241,-0.0818392191019825,0.118936612018614,-0.108534345022931,-0.156283115828466,0.017732166308316,-0.0277293135685601,-0.0902737616683903,0.0613341214368105,0.0036234311741131,-0.107150395616152,0.0200119084220289,-0.128528639543419,-0.0286326550904396,-0.0345031168468326,0.06463798611154,0.0366193013033806,0.0025263367352844,0.112930271593192,-0.037321341093365,-0.0717590348773317,-0.0164060911494566,0.0818241214720904,0.138656632929395,-0.114880382120926,-0.0133739838127855,0.0152284760178698,0.0128380179516146,-0.0452777920465217,-0.0365740084137042,0.0405799128784182,-0.0538406644670127,0.0222262274728758,0.148449962186095,0.0844083324552947,-0.0302153899574654,0.0417927558130866,0.0186506054600878,-0.049321440585966,-0.0330461955622413,-0.0190808879120137,0.0708682747136956
healthy,-0.107480145527961,0.0946841491545316,-0.0734051116301558,-0.145478073184623,0.130747329515178,-0.0374664114464787,0.0773849409245008,0.128721343907634,-0.0171563389360096,-0.154617817996454,0.190061426567186,0.130379900810999,0.159008573329543,0.0752426087879145,-0.151652219234914,-0.0845485629269484,-0.107389260853299,-0.0705919303580291,-0.114058144879668,0.0853368195021302,-0.0073609513738928,-0.165807595722744,-0.0855702198339471,-0.0845970111776438,0.0925807170732482,0.0760142444303759,0.0169501686429046,-0.0960958675251576,0.0957266706366472,-0.227429173327942,0.0308816929943103,-0.032720958336401,-0.0056581898622284,0.033979198307014,0.0724375611637147,-0.120154137182487,-0.0878306666839073,-0.0283482384834975,0.0716715837111156,-0.0004873116018844,0.0379264930096512,0.0620424054762018,0.0300460490790325,-0.0836849816992258,0.124051569086963,0.0537680100764254,-0.0863719146100516
healthy,0.0995718516225074,0.0507899291099435,-0.0564544735951387,-0.0640287306484712,0.0181591198023165,-0.0289967386264952,0.106362564842736,0.0546205878495599,-0.0386492122980947,-0.0293112795200708,-0.0543341309643393,-0.0723444055223745,-0.046998587982024,-0.0152748921442622,-0.111010468225482,-0.0548621103214125,0.129877305038344,0.0179147889296284,0.0719287621987212,0.0600745022720929,0.109109180859851,0.0330661114371288,0.0897312150949297,-0.0660844800600542,-0.0705723045951766,-0.0328498645727956,-0.0776831755106523,0.117040104819292,-0.0392024672626874,-0.102689176549908,-0.0789778482958159,-0.078536929364643,0.0789329138824479,0.114234512384631,-0.006150397829736,-0.0556203785469964,0.0356133309949236,0.0414491879310841,-0.114004223516121,0.107898760099753,0.0217791484792708,-0.0084897957257041,-0.029148392271612,0.0298898100921829,0.0601699879004998,0.0080713440012152,-0.0772619153853279
healthy,-0.0105060035236013,0.0360126759349578,0.0003653299433918,-0.0761768284993683,1.10706043452068e-05,0.0001882002738685,0.17181577943761,-0.14613197735673,0.0674974746927261,-0.0775495834381739,-0.119695374180376,0.112034515973493,-0.0322486704575875,-0.004339676903321,-0.215788219896772,-0.0735530952695542,0.178081741496997,-0.0734756010391378,0.039499916303698,-0.140120639197283,0.0225951034685672,0.0841698048366076,0.0376843371910841,-0.0565818588083521,0.0777599249207328,-0.138947155136691,0.0322154586445519,0.117337335454847,-0.0337099902311548,0.0710954211049183,-0.0523528879484831,0.0854539949406516,0.0079265527111681,0.0638441752588078,-0.125286029374706,-0.0637113280066654,-0.109543629995822,0.008889695289201,0.0150449513051361,-0.0796308570550728,0.0513454629530693,0.0875463391618957,0.0664457672799314,-0.0635674101501777,0.0967792231857982,0.17662042172343,0.0921074281521209
healthy,-0.038479982248638,0.0544015136592421,0.0630375642465242,-0.092738051789623,0.0033636880015355,-0.0616829106642507,0.0252140047440313,0.0267089374853691,0.037144114230606,0.0152507642526331,0.0995667064868657,0.068894219137456,-0.0054300490203715,-0.0185315507424073,-0.0374184957735355,-0.0522978367505677,-0.0289164965223898,-0.0550781002583095,-0.075870503866727,0.0963409494488642,0.0923551938227447,0.0018687042124688,-0.0656181290387422,0.0399620509622887,0.0186799464903693,-0.0384210221217388,-0.0079720217295282,-0.0134559771516362,0.0715825967331471,-0.0274297824654077,-0.0173167168896377,0.0164447706320045,-0.156739244014916,-0.0607581300071882,-0.0703568386663893,-0.0187827055686795,-0.071181667870232,0.0542368847334844,-0.0393344701829817,0.069333995322077,-0.091063431042497,-0.0382265302745646,0.0069695974767828,-0.0439114606054192,-0.0294817990724179,0.0476744949902734,0.0823766390126713
healthy,-0.13831063985862,0.0206481430619664,0.0009221742197288,-0.0877708064326954,-0.0184585471313787,0.0008637881827939,-0.0087021495049591,0.0235537210818464,0.0301992092857665,-0.0962519879796889,0.0352986868753203,0.0690712076942826,0.0395017164432378,0.0135093621823542,-0.0537378198125995,-0.0787866251129599,-0.0590739497336772,-0.0253234252922662,-0.0150552771602963,-0.0828446698618876,0.0307221492529407,0.0318635221567887,-0.0509533653238874,-0.0519347384901563,-0.0311494049777672,-0.0170972582702306,-0.000732766281728,-0.0141583031383272,0.0292436579540143,-0.0367033946730261,0.0749725488820025,-0.0049822273335634,-0.004944642218878,0.0077510930851413,-0.0385454478383046,-0.0080873507524025,-0.0419455139891784,0.0203997752684859,-0.0026838449705212,-0.0116409611822263,0.0381662972348184,-0.0420643900643791,-0.0370692518135573,-0.0178272032774466,0.0092524893076483,0.0049987246167268,0.0070106280712703
