group,AR,ASCL2,CEBPA,E2F3,E2F8,EHF,ETS2,FOXA1,FOXD2,FOXH1,GATA2,GATA4,GLIS1,GTF2I,HEY1,HNF4A,HNF4G,HOXA6,IRF1,IRF3,JUNB,JUND,KLF3,KLF4,MEIS1,MITF,MYB,MYC,NFE2,NR2C2,OTX2,RXRA,SETDB1,SOX17,SP4,SPI1,SPIB,STAT3,STAT5B,TCF21,TCF3,TCF4,TFAP2A,TFDP1,TP63,TP73,USF2,XBP1,YY1,ZEB1,ZFX,ZNF263,ZNF384
healthy,-0.26152864563438,-0.240860713516565,-0.20521036071358,0.0084379822034716,0.118746664531447,0.128033813249323,-0.03262946732933,0.20686477133647,-0.144646243220762,0.240265320903017,-0.0269439558966843,-0.187490110059557,-0.0651271674409077,0.172883469958348,0.217767288538642,-0.204302630991287,-0.268980813838372,-0.0046362539579514,0.0203799963456898,-0.124261366607748,0.214673199055125,0.285632285948404,0.275793667022898,-0.0944234121878368,0.14044433305466,0.299628892634093,-0.257575629101811,0.067279365330862,-0.128175341001723,-0.0870688493303285,0.0944087713858643,-0.112016775891432,0.119073642442166,-0.259761988863034,0.0136159458344048,0.0543905793277569,-0.162600746706344,0.0826229257980193,0.124959244835102,-0.240528855338522,0.259478933358233,-0.353209347586039,-0.284217008424397,-0.139380434777994,-0.0773473568206029,-0.222388901694621,0.239757773101305,0.137843150570883,0.242329673981137,0.180921270241239,0.151244364643025,0.168237455465748,-0.0563573270593932
healthy,0.225330133206635,-0.372026032842069,-0.393158964045876,-0.0313475202803726,0.457629658980146,0.401357890483079,-0.299632014182637,0.246020676293326,-0.391410768245137,-0.0130173974691399,0.292537532561956,0.326071568823473,0.413612549819262,-0.348107581976701,-0.261450360230966,-0.245232513555937,-0.316170210873509,-0.368613033943129,0.395997366884655,-0.37534140125999,-0.247031558565539,0.396679763267607,0.460485350549938,-0.36799267359499,0.234201286185018,0.380835149785638,-0.380875829152729,0.390199540090001,-0.114521571218936,0.220279789782279,-0.301602929518199,-0.120519743896513,-0.266031873949597,-0.359786628268545,0.370957182471751,0.379504934481761,-0.312996203256228,-0.328002821776121,0.0980179519900918,-0.404175953638313,-0.324787117807573,0.411960967515365,0.318645550361,-0.394883769210537,0.339082864387549,0.274325379915287,-0.384364084880788,0.205969805423821,-0.381486019659095,0.236204745014253,0.284170803735502,-0.182687986653429,0.385354627469455
healthy,0.113127179994392,-0.12701648960368,-0.29834465348123,-0.036478292907375,0.0719575686760199,0.148704075656946,0.252629440523987,0.229675804843257,0.169049117829711,-0.271495405742604,0.156498622202906,-0.0364613203042117,0.236190494870352,0.0411254480720985,0.225397721520172,-0.367149032195062,0.110636673803911,0.0434277354592643,-0.0238481216439296,-0.170801637055319,-0.269734690144462,0.178114603617342,-0.121055125245915,-0.254313285744921,0.0002023861470454,0.208763097267188,-0.290416332105536,0.111870517799333,-0.225101210299628,-0.312268347108376,0.261518555419652,0.181691810893643,0.210029162566492,-0.276774433840789,0.0841989999381131,-0.250616408295255,-0.286355194069237,0.332899510071493,0.276387072961393,-0.216080467616366,0.328999243476995,0.22507063453899,-0.191124958057276,-0.281066386742636,-0.240881405813499,-0.230585586522697,0.285935580542279,0.283218772976287,-0.21722938590861,0.117482635193577,0.308672772435116,-0.241515535491979,0.294981225779952
healthy,0.0555782738332601,-0.0429657650715071,0.0477737922763792,0.3374343082662,0.244294170268137,0.0251388385840449,0.334550470531967,0.27897779990814,0.204397701271278,-0.248683732430434,0.340998344058322,0.331104220515619,-0.122006531387566,-0.102552701203229,0.28344288702013,-0.31611804229266,0.0155196274365916,0.318264781771797,0.345540495029637,-0.0070502185404905,-0.291661059053801,0.0051386165614673,0.374358116821533,-0.181604003131393,-0.217024218056615,0.232811023881069,-0.319219971143377,-0.149959207047143,-0.248808620866054,0.115290492992815,0.180064383232176,0.269014030839729,0.237729063395106,0.141965636901482,0.193316841646025,-0.2486382359482,-0.16306471932063,0.338919237684605,0.339809437718597,-0.149290491622672,0.112149657349832,-0.264893067597263,-0.312808557937563,-0.281435438592411,0.088461813253818,-0.334962740476787,0.284535433941282,0.309435899369061,0.110391157149705,-0.108370687178936,0.323437333263638,-0.212993734808739,0.250236531709586
healthy,-0.283932317279483,-0.379483762103888,-0.25922353025305,0.28571999126981,0.354423921272707,0.21696205298926,0.334673094134857,0.219991917365616,0.293426972490951,-0.17144387658297,0.279428026923189,0.0546455753297156,-0.1956233824884,0.166863974637961,0.285714590442045,-0.345690782776152,0.0088843616739851,0.256199066704459,0.131099693175876,0.21506096161586,-0.262858287339124,0.351010598125012,-0.0389885756379933,0.293524187390728,-0.187284504418714,-0.0103857917927499,-0.213456915769554,0.35589294642488,-0.212274134488944,-0.239596922153802,0.41647943229647,0.202482433750382,0.380067051502544,-0.279708869966986,-0.342110033967731,0.264932205201015,0.124764522207132,0.425547422114477,-0.262750270783817,-0.301117751228796,0.0432066221227243,0.138947095918916,0.0985381025786381,-0.344999476822188,-0.367855779925109,-0.0669162560125693,0.104657240436769,0.319442759836597,-0.131510156086042,0.257738302617581,0.386855892003577,-0.0245953696433608,0.288922682134657
healthy,-0.196431826980518,-0.369391182271739,-0.201396070479984,0.192850918467295,0.29600420500482,-0.0540176178249545,0.148897706861686,-0.0369110638500826,-0.18890752000928,-0.259091632230856,0.342349293104934,-0.101908424335188,0.267622043217932,-0.108435448691742,0.387663554051765,-0.0484919385704576,0.0873246750193187,0.228292290456679,0.292566296047148,-0.106114607690741,0.204573632032542,0.117371644131906,0.206091957670657,0.300294772026676,0.121873808710393,-0.129456963713014,-0.185771976183271,0.154659706810259,-0.220807099435295,-0.263384288531933,0.0101925486782157,-0.127745844031256,0.140147341201097,-0.0320833199263694,0.0868152391026698,-0.236059650243926,-0.0346395530529036,0.396790570327421,-0.0894889361498348,-0.359020232362289,0.344467241879391,0.0033737216571694,-0.285293747222005,-0.0925071321262807,0.205064148365137,-0.289096467545826,0.066226785235423,0.356987247609474,0.0746148930933554,0.254397834319404,0.257074781356468,-0.175621445231605,0.244380204740388
healthy,-0.33869778095817,-0.318932661025412,-0.527170549003221,-0.499052397579963,0.407186967257613,0.489125812690121,0.480488644883777,-0.492834529862137,0.47899503858471,-0.516802364420979,0.471715080842166,-0.0512244839522163,0.449917071805554,-0.515357824754401,0.396473785729137,-0.470687562536485,0.455401460890559,0.454592356622343,0.435736274833146,0.469442620529041,0.305499207385646,0.477471182031486,0.518912679770594,-0.447030783418467,0.476933969928621,0.516525970729711,-0.483375833576047,0.373601442517314,0.459606966462711,-0.446408942628374,0.383880676947448,0.524243926943923,-0.382592520291206,-0.309928168704289,0.101816413482658,-0.236796288635692,-0.428697688910239,-0.411825069470332,0.408116892481426,-0.271456237581721,-0.323902885820244,0.405567318232887,0.4461231857632,-0.448041466017221,-0.431277063260345,-0.477740463311806,-0.453354887147921,0.460188473580594,-0.491159512068639,0.37141081994535,0.42882850325337,-0.487271994287223,-0.463742428291603
healthy,-0.409987099890577,0.033333952657822,-0.386083747000829,0.264541871714419,0.419500804927014,0.402010398983288,0.419187073038894,0.351781330662093,0.316150957310999,-0.356389015153932,0.422095135610285,-0.357864919580441,0.355569811621075,0.332275026048456,0.353672726884789,-0.392694686462334,0.298262816024435,0.400614467688105,-0.32264872529163,-0.0691399905328011,-0.309619760676626,0.359073694172464,0.277507905708443,-0.291576797395723,-0.330186374283698,0.208305871225809,-0.393796864758217,0.327129270353235,-0.401023856423154,-0.34562710744748,0.387983595387441,0.326078588075104,0.382311191576854,0.0779782479142031,0.377700777980317,-0.168290793903396,0.332415143120016,0.408712400723055,0.2016235374642,-0.397935292939807,0.367143748884745,0.385715628777323,-0.368389061237127,-0.380819730102047,0.313600384424566,-0.38011727928028,0.321560837370977,0.392319659113012,-0.32063167510075,0.374967424170407,0.409904236441618,-0.385583998415309,0.378306351342927
healthy,-0.0312044794977102,-0.133483817418918,-0.359256174448241,0.123755270551704,0.181641443955836,0.358051118228118,-0.207126241142568,-0.151860669791401,0.349883968263977,-0.318663297257596,0.250752540111184,-0.0189158893698041,0.283531930684558,-0.219114077184221,0.338716926968955,-0.285318223818301,0.175417530016569,-0.227233290083321,0.21588839717731,0.233115397449783,-0.269818870270212,0.322995482018469,0.100217916632256,-0.179003630456647,-0.155358035664275,0.297839487200727,-0.25867069781994,0.0492645137674631,0.0303375325767586,-0.191672529800023,-0.0258056950396784,0.206928245764886,0.184031412629389,-0.264115761944487,0.302523040448974,-0.203657051044625,-0.355361032929283,-0.255878746257893,0.166843934937135,0.0264807662082723,-0.197913145216738,-0.0066090678581191,-0.156126431119065,-0.233856254590614,0.149206027322569,-0.271529688024954,-0.0406536909673056,0.266458940982747,0.105757579964943,0.0874597727528996,-0.0087492793231212,0.22712517670259,0.214105418840617
healthy,-0.110544871760484,0.0833814418763117,-0.315448513562598,-0.345136361500932,0.351726216507046,0.201797829521436,0.199554382654809,0.319637145573699,-0.0438552797405905,-0.214121658070095,0.185164335219352,0.120145441106879,0.266846982069489,0.302798326173032,-0.263903268550851,-0.25986809003448,0.289058835102561,0.268532809194701,-0.286782968483525,0.446800382418477,-0.217903962517684,0.366062231021823,-0.204514604773219,0.323948972643951,-0.341542091617309,0.245034972649449,-0.20791003350874,-0.0804117925557474,-0.350762269202118,-0.29961902912023,0.136941034171003,0.322526826171657,0.337072488418672,-0.32813976597188,0.317415311875344,-0.289026415350153,-0.304641929426628,0.21385581610035,-0.334422713988532,-0.289547292705506,-0.436709194152309,-0.334195775721677,-0.247470776713696,-0.384042225707249,0.237515751407642,-0.335831892559863,0.26542915823085,0.410507550256238,0.256226271180659,-0.213475424338764,0.257218315604341,-0.223838938525159,-0.326989945419813
