group,BARX2,BCL6,CTCF,E2F1,E2F7,EGR1,EGR2,EPAS1,ESR1,FOXA2,FOXO3,FOXP2,GATA2,GLIS1,GMEB1,GMEB2,GRHL2,HIF1A,HNF4G,IKZF1,JUND,KLF10,KLF3,KLF4,MAFF,MAX,MECOM,MYC,NFAT5,NFE2,NR3C1,PBX3,REST,RUNX2,SETDB1,SIX5,STAT4,TCF12,TCF3,TEAD4,TFAP4,TFDP1,USF1,USF2,VDR,VEZF1,ZBTB7B,ZFP42,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF76
progressive,0.225454731005501,-0.0721756956355426,0.0787395506461577,0.178105498166975,0.0485778689747963,0.0244324979489731,0.0763891162985112,0.0575656094064218,-0.129981690372974,0.203078863110719,-0.138515369623804,-0.0710739295350833,-0.0452725706734184,-0.28964429175529,-0.0776377845456984,0.0507346595835741,-0.0866856213100763,-0.119064189922968,0.116914076684496,0.193476804610958,0.212580761055892,0.297910876193888,-0.196601813914079,-0.240104881456457,0.071194122200588,-0.0176883539401011,-0.0542269242535148,-0.0432960690628975,0.0210604259445371,-0.146140926513043,0.0426283320323161,0.0441440950917358,-0.1290936001223,0.0484910631608207,0.0643231081559055,-0.0497597635189253,0.112239917470426,0.0281517932093115,-0.218176397372164,-0.0376737232654021,-0.0663530287288729,-0.0814305308794007,0.208126955061914,-0.0578660910701834,-0.202217482341269,-0.0065772097512267,-0.124285893502114,-0.0543003753268788,0.321815861888702,-0.14890535781965,0.0349092919587952,-0.174339461314496,0.0202858509890627
progressive,0.144607254479596,0.0886618344561595,0.0483055198960874,-0.14663601481707,-0.0886891664253705,0.131594636342237,-0.0110758785820382,-0.14173943105963,-0.0148013962192172,-0.101349448053056,0.083555390353809,0.174759807253752,0.0081088467340367,-0.0606234426014758,-0.0443645620310099,0.0841594836179451,0.0575820280760194,-0.0447833369779523,0.0133838222174738,-0.122241381127652,0.0708000142796126,-0.0608162322874157,-0.0260227773432316,0.148252714982044,-0.0635442276226807,-0.0133804175431084,0.119398998191139,0.0664757941127094,0.0919533506860397,0.0395323360765048,-0.0123726339309543,0.0421158691869608,-0.010637337608919,0.0220566627175654,-0.0777798331643724,0.114339841232752,-0.0019008013259082,-0.0694865192817333,0.103107205768474,-0.106524127504146,0.0253515363346671,-0.0695956580100015,0.197009212370113,0.0430004225019455,-0.158505229813387,-0.037110052126965,-0.0458096098633961,0.145670127614467,-0.255754551474783,0.054552482623698,-0.208323229009153,-0.043433383592077,0.0542990708191966
progressive,0.200399587901936,-0.107635543318225,0.220299205198365,-0.251294942582208,-0.147617097616412,0.108618985202883,0.0724298411628935,-0.173773197055304,-0.0521518496961867,-0.335835303025233,-0.119305060979206,0.121109864401671,0.229589770843093,-0.152858365900154,0.185544777091299,-0.0905353347989723,-0.14333947737932,0.0570416277877043,0.11752845263789,-0.0979444038546767,0.302527696278707,0.102756915967604,0.205822755828849,0.0111107968045979,-0.0925603908124657,0.144646519874804,0.15467181241973,0.209809782157337,-0.187340339146308,0.0745472344760065,-0.201359786347236,-0.185083574301139,-0.0096580945738581,-0.0835745611689645,-0.0222299948523373,-0.0116202685553526,-0.167893459751116,-0.143440737817489,0.262876374481765,0.217322046482963,-0.358951539924912,0.24101038258227,-0.0504633398454507,-0.134512303939632,-0.0109423518796095,-0.0893863375078003,-0.0141493355115586,0.281853102489937,-0.0277673051235694,-0.0505122325347034,-0.0134475262094871,-0.232097732858195,-0.189932453613545
progressive,-0.365790831863188,-0.272630142875519,-0.0428722979259039,0.173641223638132,-0.429819469103053,0.158058328552043,0.186548865494844,-0.219343466306678,-0.40029158907131,-0.136865591234961,0.300929590301935,-0.237260383342888,0.0327536530583235,0.237014696821823,-0.125227329737088,-0.262989221798899,-0.162894713216718,0.213151256025753,-0.208965485666862,-0.275164353842804,0.247824903748698,0.233707028288221,0.228925240628227,-0.187108484792826,-0.350490021301285,0.0102005403746022,0.128002677475048,0.12717462290405,0.0285678826994323,0.136583506710775,-0.227346477242862,-0.362169230552669,0.0472764563035198,-0.274454592781948,0.132070154323797,0.386665086652963,-0.193532732343646,0.368429687089446,-0.0551884722319022,0.313937326667229,-0.281574952142454,0.0691698551806767,0.35164565790037,0.277143495262497,-0.177408416961134,0.179383008630438,-0.0432089794547712,-0.0204693270050559,0.219593702578133,-0.220708391423708,0.212318651704365,-0.364544200256301,-0.0885790903448395
progressive,0.143232945606354,-0.0782445703142272,-0.0481322293739878,-0.0047959077373395,-0.124411725821026,-0.0253567011100143,-0.15694819476956,-0.355013949493758,0.0283767941436035,-0.103927441471869,0.0520543235269422,-0.202020063202844,0.0442705370817052,-0.116410492677371,0.0955879579084517,-0.196277859648313,-0.371145273083835,-0.23151227837352,-0.0141823568857346,-0.181451216248746,0.304791815740526,0.0896887095161742,-0.0524771365516447,0.278219023835654,0.0986603992212897,0.118886968964914,0.182594824810799,0.0118588986452266,-0.182151877832539,-0.0912591578936406,-0.0607844057893705,-0.203272395114106,0.0665467432974586,0.113209194061766,-0.106778409295577,-0.0924390075720961,0.287641714100452,0.318587600717962,0.241595362314996,-0.165613848380605,0.29997577404963,-0.172000338448968,0.275875431641588,0.241087986685353,0.0235204845455921,0.105888488548346,-0.250615373508649,0.242477229480804,0.219351370424934,0.113044095642597,0.0746124050924973,-0.0187809518782129,0.0171138605236717
stable,0.290507226646969,-0.135242350421298,0.0959387995328457,-0.228863139421031,-0.180849995003227,-0.0622004559608834,0.0582430697782171,-0.0115128383399862,-0.0014018959993842,0.0208777808578608,-0.0841978445396507,0.0716481454843597,0.0458322349116065,-0.0771076238936193,0.353025659712406,-0.21140115009051,-0.0567010328178396,-0.108389700730604,0.0246085703543573,-0.0930886181400478,0.211681614408541,-0.13838831739988,0.0049674954780852,0.284647510517008,0.0374353898001936,0.0434002268505705,0.110324861965941,0.237580454382941,-0.0378440785376323,-0.103792955612664,-0.0417253447709869,-0.185813173774921,-0.013152943573718,0.0029281861012379,0.0021711209184669,0.19783745062418,-0.0130564560660841,0.0588734305086193,0.0639159515597483,-0.02164335785605,-0.173804947777593,-0.232031723509153,0.141426670712103,-0.119517865812367,-0.0804160449493263,0.0702377984682388,-0.0050004483634901,0.0574474582313378,0.130931663100094,0.0673059644461073,-0.0178604030907761,-0.0017088077438933,-0.163771645353342
stable,-0.0005658161955891,0.0855257197608236,0.102658705936989,-0.0185861050421104,-0.159400171561734,0.197882102591295,0.0847369564331986,-0.242105183945815,-0.127227599510209,-0.109060473585446,0.0820850668378566,0.10559066258686,0.028041545615071,0.0050214692072612,0.0441734378616726,0.0394774924011867,-0.103320968075008,0.132621544442421,0.154067981938397,0.0092194844533411,0.0792471636729286,0.102282043411437,0.112169920675107,0.114897621267057,-0.139997042287938,0.14125248435405,-0.0009173579175316,0.0598513613001851,-0.111117687966766,-0.154681796812311,-0.0366063938886316,-0.0659081664847877,-0.0398776309158264,-0.0635003075530824,0.373505976955681,0.0411501192415304,0.0755494710987412,-0.207775811470089,0.207229583520171,-0.224732353906615,0.0566690937857747,0.188900069543502,-0.0401279417803656,0.17435437661054,0.102782067026144,0.0860973675715365,-0.0688042362723594,0.16902517755906,-0.191635994208063,0.0534646960396128,-0.207923246662703,0.0337166043019623,0.0221863049737175
stable,-0.085178042257436,-0.0616723037335871,-0.0018293880602023,-0.033249890325634,-0.144959089806435,0.157243879732083,0.0453094035267799,-0.0396137503556733,0.0799736520723339,-0.0666179160974961,0.0943277829597189,0.0839291670089443,0.30915273574568,-0.0192599671813831,-0.123611423477202,-0.134458518505668,0.0349256711901701,-0.0826669120654892,0.0707105988371237,0.020053414208288,-0.103086349091809,-0.0342094944946436,-0.124641296974411,0.165624236114682,-0.0417980633473878,0.0774068250106553,-0.0992085712201226,-0.0830491668390392,0.0266320753877024,-0.0189751041409395,-0.143474514117598,-0.0609408804089161,-0.139151628021603,0.0503908353523532,-0.0538065988735371,-0.0752151480007826,-0.128419193867417,0.104413168842356,0.0594677137622961,-0.0098838088503769,0.0842610145596086,0.0180605656886867,-0.0604857114837433,0.0303165218530951,-0.0957080696308365,-0.0517639654424438,-0.0162594927968955,0.078313428992639,-0.108168040213797,0.105159320203343,-0.0930401688269725,-0.0603098047964713,-0.0308117261445928
stable,-0.0414316842848234,0.0836235756042267,0.127008345516322,-0.0419862796211251,0.0174539927037613,-0.0231870161300665,-0.0708030372593512,-0.123152036226142,-0.0475849513625451,-0.0606312466415526,-0.0760658548448216,-0.155818438188458,-0.0232461489119257,0.164027220898638,0.0620357504357631,0.0410952287785498,0.139219816208048,-0.108359670168897,0.0344365267535128,0.0518508804484177,0.0230166335382688,0.0321789574121927,-0.0201115602355902,0.10783138390927,0.0211311998224457,0.0497776750939281,-0.0109164126564817,-0.0318764280866977,-0.0347641123425075,0.0348362743813866,-0.0889902764581668,-0.262281399322956,0.0282543948602396,0.0496508904006197,-0.0505241512961102,-0.0765793579089838,0.0254712453357503,-0.0039268677281951,0.0257461626588687,-0.0862689156794678,-0.0981208791025001,0.0648444072364949,0.144443946922675,-0.0912593716806968,-0.0609760709398351,0.0068555941436173,0.052730505634837,0.0480564601290818,-0.0786016990485691,0.0597459587395823,0.0120180864500352,-0.0987923869642912,-0.072932719431769
stable,0.263398048612124,-0.0838060328180757,0.204118320198304,-0.004941439684742,-0.0043048443839413,-0.107984955713114,-0.045442202483687,-0.0757904780003192,0.204479241679037,-0.0839634214469788,-0.0165863567874449,0.0494017234340818,0.138552362128763,-0.0422844644865893,-0.0856468190256319,0.0031733360442842,-0.0209583594301061,-0.0534110714796559,0.0282656112579125,0.0094530665136772,0.138942096668882,-0.102379190865906,-0.0203087657566499,0.0798721836536753,-0.132774802122959,0.0831086701251107,-0.013214795560165,-0.0339092880253654,-0.0115559865697851,0.229503925354857,-0.0655513349003036,0.05082179564669,0.0658214844119927,-0.141369867721604,-0.147351827137415,0.088582826449182,-0.0039241003849087,0.0402671170504632,0.0508927450974343,0.0280465886786681,0.028576489003922,-0.0161472284312349,-0.0497930827707831,0.106881610514211,-0.055913799814691,0.0324862911789098,0.136556137048202,0.111764665841775,0.0262165261285527,0.0280003361359691,-0.0712551291412879,0.0902733731327957,0.142992281268549
