group,ARNTL,ASCL2,ATF2,BHLHE40,CDX2,CEBPA,CTCFL,DUX4,EGR2,ELK1,ELK3,EPAS1,ESRRA,ETV1,ETV5,FOS,FOSL2,FOXA1,FOXG1,FOXO3,GATA3,GMEB2,GTF2I,HNF4A,HOXA1,HOXA6,IKZF1,IRF3,JUND,KLF1,MAFF,MAX,MEIS1,MITF,MNT,MXI1,MYB,NFATC1,NRF1,ONECUT1,PGR,POU2F1,PPARG,RARA,RELA,RFX5,RUNX1,SPDEF,SPI1,SRF,STAT1,STAT5A,TAL1,TBP,TCF4,TEAD4,TFDP1,USF1,USF2,VDR,XBP1,ZNF76
progressive,-0.0113146745970423,-0.0395516481081145,0.075954807385769,-0.161971522233934,-0.135265708554096,-0.168858427275719,0.0075696299881794,0.109792776816291,0.0202099840927838,-0.0861426544013836,-0.0179894709176173,-0.0137207829032675,-0.299623453901642,-0.25612790925853,0.24217513244144,-0.172378106368296,0.201171865272545,0.153427517807697,-0.0706984881382854,-0.149483621272699,-0.0487717490832087,-0.0279917228021732,-0.175135519744026,0.0015775586139988,0.106485206444924,0.184885892522145,-0.118946593816007,-0.217007106990374,0.346565765264415,-0.112881610068911,-0.004122863268518,0.158922459366541,0.0759813209759203,-0.0717126329615704,-0.171171738016415,0.129558658274041,0.0969999695683169,0.0034202531295101,-0.052536678884685,-0.302579719203506,-0.112371223458499,0.015450794660636,0.0253469921845869,0.0132766802682342,0.255252960783539,0.0046067362887782,0.171423617122852,-0.0468163718095546,-0.0115930672936303,0.139779647277345,0.0732901915755692,0.158783263018247,-0.276477089699608,0.0430845839957674,0.0250023155126207,-0.073614983054922,0.0351769057331596,0.255876030152094,0.15199578393953,-0.0062770924683064,-0.0981665675349716,0.162760301540934
progressive,0.157826395370151,-0.167227649728918,-0.095805261195825,0.260749156522453,0.159858735524194,-0.174084595683914,-0.236921062145316,0.135162932864773,-0.108518752654839,0.15219403427962,0.134998748800226,-0.198981378201984,-0.1476828320377,0.131803102748988,0.175434863994386,-0.149488572610302,-0.169040730517847,-0.031744351938661,-0.154770450210292,0.185300162093704,-0.197120562328814,0.207108039512796,0.137016740015256,0.260030146816077,-0.0730918378631908,-0.0101153390167692,-0.23270299499412,0.038885719437258,-0.122027734138731,-0.213354374181879,-0.215059198619048,0.162066719951499,-0.210517972524539,0.186492828856207,0.191655652883001,-0.0975799360786834,-0.198528652601447,0.0088578415694197,-0.0194609971563911,-0.197443863340829,-0.199196564930942,-0.254341952725229,-0.264153880348416,-0.225751904845205,0.0031849435422718,-0.0316253930779341,-0.0312061009788593,-0.252742401197055,0.131973158986595,-0.135678736969485,0.231367454472536,0.144643082709993,-0.240387538500893,0.234898240594381,-0.210401618256703,-0.213564351725057,-0.225545242238432,-0.0775819192245841,-0.262463499562729,0.0350416244688486,-0.119839591973625,0.0001014844102459
progressive,0.373828960569852,-0.459925016877415,0.521560225367122,-0.368264941670452,0.39025935593779,-0.54606089615888,-0.39119383721778,0.512489345591445,0.459424847402606,-0.399878582013574,-0.55260207554578,-0.469944886588759,-0.489449499270432,0.346165984197747,-0.482908484180156,0.472453885602972,-0.0150852862729588,-0.481447697624015,-0.321959935166569,0.168356734321016,-0.13925616249309,-0.139400768798193,0.338054836829275,-0.415378818366541,-0.168002687735527,0.526642513928152,-0.496688648628661,0.334359527725818,0.435106697521379,0.145296287731054,-0.466176895186696,0.254660840706765,-0.429132632164273,0.393669812610665,0.215211755367644,-0.453201733640644,-0.255462949461003,0.135094352084444,0.1166348555014,0.480281709763281,0.374821476472551,-0.514831823658617,-0.377902442586052,0.0505101785829368,0.522178372455822,0.337466048283378,-0.42192711306106,-0.484971405223304,0.229163748807949,-0.479040158093928,0.221138781337616,0.478343312922561,-0.453387755333076,0.244019866567498,-0.455675585815625,0.178283511037831,0.0490739480529119,-0.462438755217307,-0.495712827790552,-0.407241535196727,0.284562396488968,-0.475866882554411
progressive,-0.237822932999316,0.225584673862753,0.396621807649348,-0.183831677429365,0.298901162725583,-0.301813741766213,-0.547809082104689,0.30112177811215,0.227963581588485,0.451639702104738,0.0297544371247028,-0.409696754864353,-0.1741306183577,-0.0860793740377669,-0.0124191646670366,0.399448456563004,0.403184155767291,-0.312527871808533,-0.255158205456982,0.523671761701203,0.164714485496531,-0.371046288278594,-0.537474853676365,-0.0542038195682571,0.291194587127392,0.320555554723314,-0.467568434062969,-0.518298867446127,0.329401835163491,-0.177160785993139,-0.430433051294929,-0.078752700053572,-0.282325693495907,0.285518676108772,-0.361340706568666,-0.225141455313092,-0.309375592940024,0.350906980098581,-0.323929442866654,-0.238849571884755,-0.31337812780176,-0.505816385843424,0.271792468984061,-0.317774132192277,0.0228438458605979,0.465338773399878,-0.253579804703597,-0.0110126241676017,-0.269870347722776,0.129008256419235,-0.141305309853202,0.29050262347333,-0.358893959269006,-0.334652618185497,0.274890476193428,0.467722203763872,0.168101941554656,0.377074965081638,0.238049064912408,-0.166993895180503,-0.0642033727652046,-0.358514057655011
progressive,0.0847902194873984,-0.22590571369756,0.123045119231571,-0.0471038979056363,-0.0280645376080079,-0.209336865556322,0.0956652778613961,-0.0405772612526112,0.0231315214383595,-0.0185068187793141,-0.179242263664214,-0.273502112405848,-0.101567279350083,0.187326484156519,0.0803096634047389,-0.0807260868476313,-0.0198201542530517,-0.0101463173489359,0.0066147262274831,-0.0513962626246811,-0.0016056326980755,0.0361687784581446,-0.112418313294683,-0.0376462808660994,-0.0483811967352774,0.217312976116338,-0.102284008160445,0.0117839826195416,0.303740860874342,-0.0035075666920552,-0.109150990896604,0.0530179116090217,-0.196147453817019,0.123053127374704,0.0131013221648455,-0.0400046790186342,-0.104478239378763,0.107713529204312,0.0144106535670168,0.054547466947338,0.0193156412357013,0.261293698200281,0.132787025352314,-0.0936872665076572,0.0407774648309249,0.109158999039736,-0.143301717285347,-0.159450137912126,-0.0577507242003564,-0.0060821847091687,0.455158831224524,-0.0670401702341099,-0.0745678247787033,0.0766579501362978,0.173392315105889,0.0179742772609998,-0.212347927374159,0.0695827556786933,0.206317795595352,0.0275119757318622,0.153660250427295,0.0524493334466109
stable,0.510556766743081,-0.200058650333396,0.400775586364201,0.162441071465843,0.0672282134025592,-0.167331988987516,0.0668037159344501,-0.0522459818538769,0.182306839023783,-0.0810799239718205,-0.0450667954833038,-0.168362920053524,-0.343513927327984,0.35911475381879,-0.0111148635806008,-0.352359278361725,-0.473919597934428,-0.273110392998425,0.187684573339698,0.0291193404299547,0.0619830437891274,-0.0265272799922042,0.0979188479098786,-0.377324944948585,0.467663524145231,0.132686678951329,-0.0730334098923901,0.191758623655422,0.39768848056099,-0.502581405603003,-0.178249427363094,0.346341530616839,-0.418985959006596,0.162684903392365,-0.001448168030101,-0.0251145674233791,0.0537591313949171,0.251687368337551,0.164021743694228,0.239875919900858,0.367510740158169,-0.208708512296518,-0.235743362023609,0.108921657711839,0.311386741596988,0.0219241204463472,-0.208553016502185,-0.402813428328765,-0.207736996355038,-0.324460065631583,0.0026522621168794,0.528639536027402,-0.288925464861891,0.0961426866108752,-0.289509632914142,0.26471162346584,-0.44986119182851,-0.134378799916352,-0.114469106309118,-0.192367416917126,0.206428714035636,-0.432650106555455
stable,0.273852951345831,-0.164050487289622,-0.108455871894033,0.170990123958318,0.461371638525246,-0.156468057456219,-0.0467703448787038,-0.373069117881344,0.0852678524508009,-0.289708516075268,-0.399750539621102,-0.249466985659762,-0.339089017827882,0.292168241493271,0.217736066503917,-0.299433738585742,-0.395481172890792,-0.370049477954362,0.26306563216645,-0.332943200958656,0.334169864581305,-0.124371698482662,-0.0086735414715501,-0.231579331520509,-0.278073810999359,0.460745659163227,0.156853733355043,-0.324141696033021,0.384563658336616,-0.404318686137228,-0.365876976582901,0.387280501020501,-0.40823124314324,0.176793117806367,-0.44315232096837,-0.168841825876828,0.0742138931438384,-0.072439664973476,-0.276950559702976,-0.207820386759457,-0.24346192859003,-0.2076651938727,-0.230419476724469,-0.003923270225423,0.492791576728721,0.336061640575769,-0.456632080498531,-0.403135768160511,-0.259971297293014,-0.428857612789343,-0.29226332131555,0.228953104817481,-0.183681717888143,0.398812835333142,0.160121860454493,-0.242557851907446,0.239599217813226,-0.272842635237414,0.340884523642354,-0.168812513318159,0.0827532217833131,0.0326067248427574
stable,0.225801504552978,-0.349728288157104,0.138788221146259,-0.17509932789829,-0.464213170162675,-0.348020795530336,-0.335066688740957,0.239810943786945,0.281711811343666,-0.361547990971726,-0.339347296460978,-0.35818369786952,-0.475028181272121,0.513205232182767,-0.0102376552682258,0.418203307868836,-0.241964948923152,-0.462931573866154,-0.321426695551069,-0.194828702913792,0.246075845901243,-0.022702217772645,0.233520541361227,0.16537286133258,-0.392557140837068,0.289142118819387,0.334137315495922,-0.265865475684858,-0.134241094042366,-0.365248723666535,-0.135783502999841,0.494308730241866,-0.371652129488424,0.450184657107061,0.316679473261599,-0.503316098307919,0.258074205131559,-0.486604088770709,0.340392295110011,-0.304559627668611,-0.377032489550346,-0.473435131575234,-0.480921015334513,-0.284653704126061,0.0840868656116969,-0.18761884974325,-0.364801799861751,-0.405667488445812,0.461316365632528,0.123852801853858,-0.0891948967429908,0.442496056154378,0.309876082716228,0.48914126693315,-0.320189621975696,-0.255712958553147,-0.2573223058281,-0.327626098881599,-0.354229864301485,-0.396648038578986,0.334525269830548,-0.295364297629673
stable,0.0950471129780862,0.0833387263353001,0.3713473544626,-0.031911044417812,0.35681777014939,-0.388828927336759,-0.0988034233891038,-0.0382331162545524,0.164842316219535,-0.17406161195863,0.234974235379978,-0.212872160826107,-0.288515188829103,0.234634446692809,-0.0365798182943305,-0.204317326424363,-0.0700262060230845,-0.239808839616367,-0.318230740386221,-0.0521318414372229,0.490324640815288,-0.122505815432575,0.332231659891083,0.114433752559669,0.327948221055804,0.288262874913353,-0.10785322127083,-0.400561004030955,-0.0296777862450382,-0.326770706554863,-0.312064834557834,0.244769972516457,-0.291187605046947,0.32178509063093,0.17559616229714,-0.348187652927371,-0.308022261098816,0.0409462714310981,-0.10396988658834,-0.344592563723961,0.0006334858517208,-0.142414478678387,-0.0945342580576037,0.0189550147746175,0.162436536981995,0.0137136156805443,-0.200478447758849,-0.132964626204649,0.361794712937347,-0.321881486342211,0.177060534575406,0.264123009891229,-0.241929049656784,0.234559114311756,-0.0435172367384068,-0.169110639017826,0.310745873599311,0.150014822075727,-0.224835339423493,-0.335531565106631,0.185152620002223,-0.160027883219389
stable,0.234975110326494,0.200858294788504,-0.0388006431360622,0.261983658139296,0.30987082756827,-0.372161268491939,-0.267986612455992,0.241261566852591,-0.174023969223868,0.111386486212056,-0.183481594299252,-0.128806229844973,-0.318483879280871,0.317827444370597,0.159894059448587,0.0934333959568894,-0.31335538040915,-0.375732231252807,-0.022482221442174,0.283587324789478,-0.331200916743932,-0.253504590347575,-0.347130763491755,-0.008918345187716,0.0396331342129042,-0.150986178383517,-0.306216259703792,-0.0217709847349536,0.446248335596095,-0.382325167907103,-0.275141483284095,0.409086244613221,-0.363986954787568,0.200562063027845,-0.217429473589175,-0.33045526709729,0.0318000372088127,-0.158014185209239,-0.307939819368779,0.150014848895907,0.271607954034133,-0.30869927734221,-0.239624093474933,-0.235339304945571,0.367821246655418,0.210541815459962,-0.344416887889822,-0.40177052835353,-0.295388589704747,-0.254671286083748,0.331439434013712,0.341692440287691,-0.324145940529948,0.362545818556451,-0.229531932632543,0.26430744850942,-0.238857084072789,-0.342165159725131,0.302800532741754,-0.238958273217544,0.281064716089092,0.123481285949158
