group,ATF1,ATF2,ATF3,BACH1,BHLHE40,CEBPB,CEBPD,CTCFL,E2F1,E2F7,EGR2,ELF1,ELK1,EPAS1,ESRRA,FOSL2,FOXA1,FOXD2,FOXH1,FOXO3,FOXP2,GLIS1,GMEB2,GRHL2,HIF1A,HNF4G,IRF2,JUND,KLF10,KLF4,KLF9,MAF,MEIS1,MYOD1,NANOG,NFAT5,NFE2,PGR,POU2F1,PPARG,RARA,RARG,REST,RFX5,SETDB1,SIX5,SPDEF,STAT1,STAT5A,TCF12,TCF21,TFAP4,TFDP1,USF2,VDR,VEZF1,YY1,ZBTB33,ZFP42,ZKSCAN1
progressive,0.0753729004321093,-0.143307467223901,-0.0707704314921629,-0.184962135609679,-0.0256356855818083,-0.0966850545854831,-0.0764023126769747,0.106899480602276,0.0849563963633397,0.0354582708086203,0.0422191847781231,0.0379487843042623,-0.0119079751938296,-0.0337049493076883,-0.139030425380719,-0.0806660717815138,0.219211677201748,0.0830303992600432,-0.133391902826585,0.148328342431115,-0.278339788272949,-0.277868251051108,0.0644876961138234,-0.10815469940408,0.103525664986846,0.378073231377098,-0.122612960417447,0.125455466487139,-0.0978472942167827,-0.123416566105374,-0.0418605508347506,0.021790332744537,-0.005970591020219,-0.0221091184719792,-0.11257785137234,0.205351139427335,-0.0864639871993683,-0.099500995177889,-0.0266650978266736,-0.281780017581596,-0.124983929265298,-0.135683175242576,-0.078261896087054,0.102901376270605,0.0230057033304103,-0.018907978458914,-0.214861580296026,0.148866293346174,-0.298722150721283,-0.171500079994569,0.11242509987794,0.0792049705307371,-0.0568899696097849,0.0591480351791669,0.0327817989719704,-0.0897116167976855,0.152631949751585,0.314634871616105,-0.198902369815952,-0.0244468804732218
progressive,-0.148953917973772,-0.0222455625518052,-0.0288622933847907,-0.0382370036887313,0.151890622805876,0.122746101863123,-0.130800326731779,-0.224646617422413,-0.0809181769192944,-0.112447093961994,-0.0669171951114802,-0.0282273048279928,0.0672406453386763,-0.165147767575332,-0.133446878373269,-0.112285345399779,-0.126886752502474,-0.0029314523418262,0.051920678807085,0.169812213428189,0.196700180132578,-0.0107627746543177,0.0949467811983016,-0.0163283508704591,0.0464934025358474,-0.106171118435781,0.151254696304386,-0.030518047150397,0.016267759643326,0.252334463360535,0.208094988817912,-0.0742554398991435,-0.0886524219561159,-0.208678624902798,0.0301620502423724,0.0279961483585351,-0.0376752217151802,-0.0303680228968374,-0.108705210508645,-0.149323280593664,-0.206080236721266,-0.14580978667293,-0.1131502242007,0.187585186713981,0.008384709681045,0.0715969763600589,-0.0298015511998239,0.207631409653662,-0.0138585549062636,0.0636332631542261,-0.213580980426898,-0.0789544490139176,-0.160153258985197,-0.121905328240799,-0.125237095377368,0.0239122433730787,0.0094712717100297,-0.207329532154393,0.0442705674091775,0.117679840504015
progressive,0.0537016522200121,0.245073156585694,0.0837353875228828,0.0885009950934912,-0.225267215582351,0.0968890670832359,-0.0600764195813189,-0.0977672169112824,-0.21674002999768,-0.133869166602741,0.159027239631113,0.0119209708143285,-0.0755830098094041,-0.263937394866634,-0.260281194831937,-0.215933282377315,-0.196078172567479,-0.170512402918688,-0.349892039854201,-0.136563566639373,0.154739150914103,-0.218143982700098,-0.0953107231152188,-0.258565759636357,-0.0186974182531522,0.0457734665684271,0.0436749697148573,0.385229016451119,0.22831522655226,0.0992770026257217,-0.356428786201422,0.0018020936370503,-0.109827364519517,-0.390303679674057,0.0045728127620126,-0.12001544457997,-0.018863252376851,0.181534039606851,-0.216165146795389,-0.0330888119187514,0.0546309426627297,-0.09654956216231,-0.0892882268688117,0.338927471845039,-0.048807346246393,-0.0733795394499411,-0.163700842126538,0.141224238623477,0.193991127369097,-0.116593472605202,-0.163541327900846,-0.407296065283747,0.209452163772349,-0.241242186091517,-0.0696154081970841,-0.166572098188993,-0.0620571514554298,-0.0196662459778005,0.279401009788273,0.0142537968461949
progressive,0.132458649081633,0.190066096689678,-0.15594528469582,-0.266764358173017,-0.217550168550459,-0.11037088979836,0.244649436242542,-0.464141734067959,0.122005557016645,-0.372580977457138,0.146868433422411,0.470574754347019,0.38455517776545,-0.366627830611984,0.125541228260801,0.150512755255376,-0.367374803410045,0.205847594714168,-0.15968920290186,0.540011534811631,-0.166398376760809,0.186897121182752,-0.23215461852952,-0.230506751265918,0.121063918580301,-0.158249582600142,-0.161979919482581,0.226894119188023,0.208894338308684,-0.2722602671236,0.0763496741775775,0.361874367351596,-0.24266656299678,-0.135528028215484,0.273804010906259,0.206006043489515,0.138565717594266,-0.170377704575934,-0.383142720110935,0.358175720224226,-0.277389480336953,-0.35732915105309,0.0421247387027785,0.417172989947451,0.255238341543541,0.382585885843289,0.0934078166205726,0.0910356120982452,0.220995297637274,0.354481600204724,0.114802928400189,-0.239375355577444,0.194344213624028,0.220959080774338,-0.281563473790361,0.148271836861193,0.0786449178661652,-0.214435518337937,0.190011771395273,-0.263224159820994
progressive,-0.0185826490646964,0.320257798232112,0.196982434485975,0.398103172097706,0.0924485798093617,-0.18718871518836,-0.0233365347091593,-0.0928775018223959,0.171088253699093,-0.195381919937338,-0.0503903935312819,-0.126031584829894,0.057554979749002,-0.318347506674062,-0.339066822803688,-0.226887830394751,0.033185855008464,0.388786032814574,0.152334830129207,-0.0924843233104478,-0.221820196240754,-0.322597011803197,-0.208464041334882,-0.444132858496474,-0.405883340834133,-0.235934907669677,0.371367033285239,0.291321448352784,0.112957406432591,0.113572988951298,-0.388158535795505,-0.164173871988976,-0.0452512723751124,-0.0284359408641219,-0.374603805883599,-0.152271286127276,-0.285046478162098,-0.138549753210301,0.351354644177095,-0.25912052537425,-0.160774267885668,0.102889653626649,0.197764820009751,0.0347823980569804,0.0951452283913084,-0.141599865302989,-0.292862390399611,-0.0326616169925333,-0.129764794943341,0.362053865502227,-0.149876471554502,-0.0068071512068582,-0.39627628204219,0.217368144605464,-0.215485653548258,0.107842114277146,0.254954421747649,0.373031091835807,0.342752374915686,0.338042175772551
stable,0.0686355716174055,0.180998258164814,-0.169654819206605,0.11122350367678,0.0985765016925116,-0.0057502848565902,-0.183702405359757,-0.0119347483890676,-0.246503840721918,-0.311038003617373,0.145716936417463,0.231424302413276,0.134061289946108,-0.137791106482809,-0.273564221524219,-0.287454374864047,-0.263173897491497,0.230784844881028,0.418011787921125,0.0472741257517691,-0.0354337403920233,-0.0504296085370218,-0.222371674000446,-0.240513359063417,-0.184388077819938,0.118120220804458,-0.0395629988940735,0.265579067329133,0.0189443145172408,0.372344793839681,0.0741524861908523,0.0374282316935973,-0.307756381264116,-0.222507116965708,-0.201251874816812,-0.148818954874323,-0.12828472601285,0.216322895079913,0.0378401788747402,-0.0882580675476849,0.105569031729604,-0.03612134602566,0.0286458850945869,0.205911245727504,-0.0892966045752591,0.236238991728825,-0.399480387171755,0.112081893102922,0.38752050752776,0.0024359193779212,0.114603717876295,-0.0672042379082371,-0.337141403147276,-0.0185243929955918,-0.139571800882482,-0.0631828142380302,-0.0337356287459247,0.156921126475168,0.107432127647839,0.107613060600988
stable,-0.143095282971903,-0.218912844477363,0.115847431184565,0.0194874627865555,-0.0570285485643585,-0.161756563262848,-0.148246128051374,0.0459223355694141,-0.0035189529171964,-0.170331118098773,0.180290259257471,-0.0435903616695232,0.0104283843322685,-0.221138597032873,-0.0661118086934136,-0.128420863587228,-0.169894364414615,0.0530732870245028,-0.184863711219163,-0.0520428213009427,0.121128827637019,-0.0088806087932672,-0.0806828254565335,-0.0595318711412882,0.0736742936810615,0.0289675694187093,0.0501197105646181,0.130716194090384,0.062145272262255,0.164799152022494,0.139507197168559,-0.0641192683632759,-0.122642778502111,-0.0107578781952151,-0.0275453012223703,-0.114837586643783,0.0539088158115876,0.0420261188550662,0.0929979738360577,-0.0543147118984952,0.25229334701053,0.0013304371737528,0.110552237825649,0.090053595313815,0.235473434493962,0.0542865246702378,-0.120229506701772,-0.140738237274246,-0.190483354410706,-0.207689283600568,-0.111944538547736,0.102114020162191,0.113577617540674,0.130283594313548,0.0726338882506948,0.15228179736868,0.0099219043466315,0.0071337424104683,0.121538877631249,0.0157750564712129
stable,-0.0372347655704531,0.112797803703401,-3.25028457288728e-05,0.0736758641884649,0.0077088405439713,-0.0270445825788569,-0.0891080711123751,-0.0390921667022081,0.0664965470265741,-0.0199284682564421,-0.0659366327110862,-0.161895489844213,0.0545379722810668,-0.0355000098835165,-0.13278380869309,-0.0299711779559277,-0.0887330263901058,-0.0598240373117932,-0.0519642723019176,-0.0260192749017837,0.0342843210371661,-0.123868293562678,-0.0232171278215132,0.0044905952263033,0.0029584285920635,-0.0127501812956837,0.0842145642231697,0.0657100914820599,-0.0537854618638669,0.0766095164432929,-0.0095260638315607,0.0665709790583937,-0.0186536973751455,-0.0229737428039713,-0.0728989895144825,-0.0171439376155365,0.0314223707811567,0.0051152061729092,-0.0306470414088731,-0.0640650148037033,-0.0392442758994147,-0.0357664714064253,-0.0250208554742675,0.136282371738899,0.0112625708604225,0.0753361878435818,-0.0180416033722989,0.106427606510938,0.078927984091877,0.0108451848716094,-0.0414498850139387,0.0622407861484132,0.0254194918024699,-0.0669005404006653,-0.0307431076644742,-0.0576735954679121,-0.0330364899154831,0.0142727155493351,0.0867559158867598,0.0457486567893794
stable,-0.157186628223762,0.168543549016047,-0.0819988695796623,0.109807489137426,-0.0448638552421656,0.0629284149784782,0.0347580410372459,-0.123070988225218,-0.121621933058467,-0.135050182219236,0.0221265560303119,0.010349037992898,-0.0381206819686725,-0.108951683328479,-0.128913875654979,0.15336730903575,-0.0821980109197582,-0.205687509058864,0.0453802212325813,-0.0020937423301468,-0.113457833891617,0.075368064304661,0.0620881647571154,-0.0124965539516907,0.0107412574728172,0.078700091044548,0.108533372208043,0.0791517000681195,-0.0179425005570574,0.143102161879408,-0.0640181012831804,0.0019960353487073,-0.0666247804167037,0.0587798441363264,0.161662611880626,-0.0054616015896767,-0.0503457834622639,0.0316756988725128,-0.0094628167858629,-0.0147827283429434,0.173190594437975,0.236710419934831,0.0859543125836278,0.007227682613297,-0.0713657557444913,-0.0291327330402131,-0.17714792597973,0.141640831217023,-0.0762204409265687,0.0509999133146078,0.0401673599491636,-0.213279629767226,0.139608565761769,-0.0733170128682357,-0.0603257614123488,-0.0656096416563349,0.015028983731058,-0.0365318750054769,0.0893152140723532,-0.0096929202060385
stable,0.124909137644667,-0.159810104903343,-0.115769523246264,0.103010070266742,0.0935947087724365,0.20842076230958,-0.0265995509862289,-0.0672967930979704,-0.164946713641902,0.0714312808167877,-0.113959174275773,-0.152661197626588,0.140321004840018,-0.0668577676281789,-0.16307352398146,-0.246977339003654,-0.168265668851138,0.104921501441068,-0.148453556899469,0.0119331784716591,0.327496565207107,0.110223214693224,-0.0458931466808182,-0.141566432120851,-0.0686951864343409,0.0760644120958624,0.0683907582030247,0.31321174847152,-0.144398237707992,0.124936852000235,-0.234750044619029,0.184634433253463,-0.148234957234428,0.091945382356195,0.169546115046371,0.0356923302721216,0.331546620819427,0.293403073959301,-0.171561743604034,-0.0255533877735302,-0.0755885415719631,0.198209418742566,0.0065878527064778,-0.0370634389328554,-0.161583179139795,0.265186315131694,-0.302576847912241,0.17912722557417,0.0838323807336173,-0.130419030823531,-0.247323231348339,-0.182909483169315,-0.0802055598536145,0.207819962345659,-0.0498016227557789,0.137922209203631,-0.0097138816265666,-0.166707756840278,0.279480262565822,0.112020028745879
