group,AR,ARID3A,ATF1,ATF2,ATF3,BACH2,BARX2,BATF,BCL11A,CEBPB,E2F1,E2F4,E2F6,EGR1,EHF,FOS,FOXG1,FOXH1,FOXO3,GATA4,GLIS1,GMEB1,HEY1,HNF4A,HNF4G,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IRF1,IRF3,JUND,KLF1,KLF3,MAF,MEF2C,MNT,MXI1,MYBL2,MYC,MZF1,NFYB,NKX2-1,NR2F2,NR3C1,NR5A2,NRF1,PBX1,PBX3,POU2F2,PRDM14,RUNX3,RXRA,RXRG,SMAD3,SP1,SP2,SP4,SPI1,SPIB,SREBF1,SRF,STAT2,STAT3,TAL1,TBP,TBX21,TCF3,TFAP2A,VDR,YY1,ZBTB7A,ZBTB7B,ZFX,ZNF250,ZNF263
progressive,-0.144043132597438,-0.0489696235071513,0.182166734100499,-0.547952972221311,0.0085375108986323,-0.581923907195589,0.125296430344497,0.464382216742701,-0.357606944462681,-0.481742485601847,0.015423242299394,-0.402954593649201,0.568656601991809,0.458557869758242,0.262486999804182,-0.236357042205338,-0.358402982774908,0.234764965580884,-0.50277779800244,-0.145177487192361,0.400281231650639,0.423372976357818,-0.57329352516053,-0.483851987129248,0.0712918645125109,0.511799565541011,-0.180760399748898,0.0807647204280097,-0.410934877729274,-0.436713251740219,0.476362593341715,-0.386290858313253,0.324392245885019,-0.319808391937113,0.318574532553161,0.583330241547189,-0.350236956421982,-0.280039644588783,0.574805997953761,-0.349374581583736,-0.456753516250528,-0.276417670268151,0.134066119084195,-0.468050626631547,-0.151114606271052,-0.128593355687636,-0.0479347737012565,-0.312789987484313,-0.54496782855046,-0.191606421752988,-0.395690744050131,0.108977644943847,-0.468621120755309,-0.461509845166083,0.56957204605087,0.417336352490098,0.457343911332096,-0.300882581063921,0.553744150942761,-0.0677428603704998,0.460348955960752,0.265790558799923,0.281485780855995,0.0775739335265006,-0.335092327531867,-0.426112674882399,0.0214664998197158,0.526765085810874,0.432958604367549,-0.416354571905018,0.444056705170511,0.196329582405534,-0.0113369122966299,0.159512810465045,-0.39888153095164,-0.425382973096191,-0.215759550876469
progressive,-0.0386059536660231,-0.0840078733401656,-0.118746019356342,0.0462639092381245,0.0609689481059088,0.11594640288277,0.0493578403277612,0.1111409984111,0.163830760856019,0.0461662021315587,0.0337845590230295,-0.174858108051217,-0.0011261853797326,-0.0559671747840134,-0.182760928037916,0.0049850671727512,-0.179125335861172,-0.0210575282139093,0.10727438405762,-0.0525152070522908,0.0703826722212027,-0.166042368611573,0.158729657544498,0.115372475061887,-0.123345079020154,0.0061120639940137,0.0239757106145498,-0.0458002420015931,-0.156096959366804,-0.182385135145883,-0.0038425097668574,0.0768738226052239,-0.107236962283537,0.0025401461114363,-0.0406439606660419,0.166504890283592,-0.117435254894494,0.110823963432199,0.0259384922115653,0.132451266795632,0.0774540510309266,0.111422616353815,-0.0690314311465714,0.155095449591541,0.206274785226413,0.146105393418542,0.197223345888273,-0.0035696744854065,0.10088089304831,-0.0683666218743447,0.104694286383802,0.118272376162178,0.0314925230923107,0.120313485732753,0.0435437185707692,-0.0521153095736352,0.0915413442352159,0.105025354527984,-0.128568996393812,0.244307431585664,0.128384894630244,0.0908402110215645,-0.0219750299249045,0.13415180958294,0.139595007097078,-0.148269746637945,0.0245076344032986,-0.13109625490448,-0.104125847726209,0.0515607131539051,-0.140588163797768,-0.0683010860378451,0.132484535898356,-0.19230949464273,0.0525658028182702,0.207994802610437,-0.156363016724887
progressive,-0.313090920219952,-0.122876522784377,0.0377872832149407,0.236518426587882,0.288556391427428,0.0421391337715364,0.39805149717176,0.104214625330658,0.0345072257066322,0.178455202091964,-0.25848466275406,-0.192934750471908,0.380731817736465,0.213577421228673,0.0533706041500936,0.394413014258523,-0.150756809682303,-0.36112237279312,0.088322955819095,-0.389868264426749,-0.157807811392189,0.212353731832591,-0.210897250808773,-0.0195906156519763,0.237293569955938,0.287480686126913,-0.178575863522778,0.178578286595125,-0.337138865796659,0.032693997760293,0.428977914135097,-0.0543219124499262,0.488824431537726,0.500932763842267,0.394479232282524,0.0285299100703053,-0.11278296251676,-0.0395737816444446,-0.165230300381378,-0.207183210946861,0.233460244261577,0.29638003771201,-0.243539278715276,-0.160778510710609,0.48743972141204,-0.452215266290495,-0.0658059628803917,-0.171605012502892,-0.0613499075926774,-0.18839053068721,0.0032424115457402,0.336355746482126,0.128982728201364,-0.0712079124156617,-0.0134717143455005,0.293338564488769,0.180281883137901,-0.200060488819517,0.0446044079626017,0.45642247709617,-0.155910962209518,0.0217489421053323,-0.271538132096048,0.0442189627769624,-0.261841993553956,-0.128814980921961,0.454019937762607,-0.113310826303668,0.442181336318935,-0.102624130737778,-0.161352034267068,-0.0360878134672575,0.473876813729121,-0.118719843133285,0.047171438572101,-0.0929778166208351,-0.073740161840837
progressive,-0.46226315263461,0.066720022333066,-0.264879888351446,0.0353398940786971,0.437628623173339,-0.194182039688582,0.0435032425512006,-0.227575914302871,-0.166739101626703,0.245415178581002,-0.187842802268562,0.0935308427034894,0.0189590156172798,-0.107008494910582,-0.257741473564373,0.0293934726526534,0.269819436597529,0.17086592712663,0.0006637235760276,-0.175552628296132,-0.289089995934169,0.107970216826867,-0.136672875145287,0.0719124176557314,0.29813830917471,-0.0734385303679582,-0.529457263236267,0.146493274994676,-0.0752265204095021,-0.25192147567662,0.332760298160969,0.0275919372320069,-0.0916480350082273,-0.233657789519941,-0.0214287897403215,-0.126843445043163,-0.238818578958033,0.226072377222482,-0.214382715056934,0.0283865994726931,0.156417522750518,0.0711719369314556,0.464340110763676,0.0705985158827787,0.265873216152304,0.132965956397541,-0.465658527662996,-0.0287749003403011,-0.0845908924957699,0.174338059303265,-0.101373617203898,-0.325062007704321,0.162729669412332,-0.208485960020933,-0.0712893302170115,-0.12164653459413,-0.0897065306701872,0.217267880805789,-0.120070755491861,0.329252044973394,0.289740174131094,-0.161478979408525,0.0443836921928699,0.245261664284506,-0.467595516874669,0.195003792687473,0.285848135202279,0.278994173376361,0.439375977077575,-0.0955174983052048,0.152412605662514,0.482477373382065,-0.0429478820079938,-0.255605818792529,-0.450862458556584,0.035195410034936,0.303773186881393
progressive,-0.108516646809692,-0.187959175035813,0.260897589256472,-0.0300865896304983,0.272476208149135,0.081175878658461,0.28375108572772,-0.011594818429414,0.125603108197641,-0.12231460223722,-0.0393446248836035,0.239295506999226,-0.204660897425929,-0.103405692964802,-0.057484056160357,0.0984405349506692,-0.136205705001066,-0.0894497920539528,-0.0283127403562812,0.23407115639708,-0.378797817729088,0.126522431908251,0.156345779066548,-0.114935713247212,-0.0003037413140782,0.0663978512575069,0.339137301878843,0.236007001038805,0.0265186416611257,0.119443234348134,-0.075198249597401,-0.180511438014614,0.193232124248212,-0.313323340066379,-0.244459109338556,-0.130649263895528,-0.027952300663575,0.168710075491627,-0.0060950757025036,-0.170479874881656,-0.0678517596808949,0.258427159901969,-0.409613386513374,-0.265178316842881,0.0649763419076207,-0.0437630485323952,0.369118594520461,-0.123019282085882,-0.376448884900216,-0.0139842501001629,0.202137819576986,-0.021107996386345,0.10669824880941,0.0762998180964581,0.0458163398155643,0.03643275815264,0.121140135822784,-0.0197998837937146,-0.124299045489198,-0.063797825608997,-0.119009896740049,-0.154596229097457,0.150817687150324,0.20886872709696,0.0727723689689626,-0.0565161338394943,0.0937183699877992,-0.0498945731925883,0.202652154868825,-0.0959377065226643,0.107921313834098,-0.0185403698113368,0.106264911201325,-0.0622993684595443,0.088356323323271,0.135270181753705,0.117470940748719
stable,0.114169938409935,0.168943216644614,-0.0358001643222353,0.135061215810332,-0.0640722025430377,-0.221934829916699,0.400787018458687,0.0893539510875327,-0.381252515874274,0.33708525154219,-0.32869684061706,0.0075926021850615,0.0121361738423451,-0.0994975241656002,0.0522152439504891,0.038817620887712,-0.182845781620753,0.492000694037026,-0.0290158072753955,-0.0670769208560372,-0.0048433130011191,0.30111635065278,-0.0878222818761625,-0.337787726925246,0.306712609079945,0.236148908555314,-0.0902937443401992,0.26155339106799,-0.0521099571622415,-0.049087369073255,0.45678745526258,0.400884275921913,0.200250339723421,-0.293701902889805,0.239209832143462,-0.0438807442076439,-0.250312154925749,0.317269420727712,-0.280199958972618,-0.126220747849423,0.410746279286456,-0.19209459811131,-0.116932448813273,-0.263192822273065,0.383718786443936,0.0131839705721761,-0.278801045292988,0.0294854322328371,-0.382213438929628,-0.184400089906431,-0.0563035589161585,-0.0725623987462559,0.166903647347506,-0.365289191427474,-0.0776602353134598,-0.0325877098633871,0.244121545334423,0.0528015054187646,0.0318493138157631,-0.0041920321114315,0.224038814926572,-0.395170837646131,0.145364952792769,0.0864676804113118,0.125239781666949,0.0741758704794585,0.213501020101224,0.0184030318359403,0.310354843725453,-0.277616448183473,-0.373096653520433,0.141838026499069,-0.0172570720799105,0.14758901545277,-0.164718282411855,-0.375942475717224,0.0400671770477744
stable,0.133511484615153,-0.0658991869442485,0.250130087471728,0.0660353370628006,-0.175932141607385,-0.14276165758773,0.0923219818096963,0.0012219287142619,-0.238566999261147,0.0557266155182238,-0.128153717053727,-0.156271766892578,-0.130323786265709,0.0160442870852416,0.21839788437658,0.147670650550737,-0.0654957957186805,-0.331128396962373,0.0512143178733148,0.278018690881281,-0.216056251135429,0.0138953471812754,0.0780616332723463,-0.0099420834111207,0.146115414442424,-0.086864370827999,-0.292390637876461,0.10676073908163,-0.273184840879879,0.425339666264152,0.295395463553008,0.0757046738429858,0.0852762503741123,-0.140324049672845,0.0026797021694036,-0.0598076967220793,0.130024404802838,-0.0474030073415194,0.32665538197462,-0.223590783816306,0.132395797632745,-0.189356394498676,-0.109522577715996,-0.191025907427806,-0.255986476942736,0.182390865154785,0.0120382000450476,-0.207278362836386,-0.128036761869922,-0.156679026864684,0.0309056305174897,-0.205907338582464,-0.0552367726873238,-0.351626206504734,-0.0192389789380427,-0.19792135294018,0.220383890532115,-0.216800687248124,-0.0059044512068468,0.285721216440678,-0.135697772803006,0.167684866775836,0.0283458594907669,-0.150258693186777,-0.132447728115121,0.280132812066405,-0.148875467501465,0.0860427085824858,0.103592682060764,-0.168361302228227,0.112874995389196,0.217400194163584,-0.0368576970663439,0.184582361270671,-0.0336787777955826,-0.138536539974303,-0.185534519312873
stable,-0.179476863087103,-0.0105199724595798,-0.0559767215792334,0.160314908661899,0.131462262355994,0.0409336900168478,0.0816565285765081,-0.0156731204357886,-0.180436506881167,-0.184321104689736,0.156617996900726,-0.0798891259479173,-0.175335442553579,0.20992093709046,-0.0128988186317418,0.232682518828624,-0.213274117316554,-0.104254360145241,-0.150965636911751,-0.350124469077545,-0.308895073375185,0.14399988550736,-0.2308452090543,0.0206835263414679,0.085892562601905,0.160046683007957,0.0626101443775342,0.178907846657694,-0.027517116771598,-0.171970859398497,-0.126746123928567,-0.172732544236167,-0.0216997224995672,-0.247187147230415,-0.0538596804928898,0.198998728879057,0.206059864243497,0.0651571067054514,-0.307875076240756,0.232158754563352,-0.101892567002016,-0.291299223926753,-0.135718739470297,-0.278221040303903,0.23273301017635,-0.248352454662623,0.0586860985984118,0.148855889590796,-0.105238402098176,-0.102810400056457,0.170625621965186,0.241479570355575,0.270624172735208,0.0446213047953772,0.188348958214285,0.114375024632061,-0.180803403826037,-0.0607205454964101,-0.133630462529148,0.403960521879739,-0.132780327945004,0.264898361446896,0.147306991736597,0.184501496971744,0.180778389292626,0.173130362637121,0.339918642175129,-0.159710502060992,0.0128526419057951,0.181508074018766,-0.214682019494754,-0.0229183463294756,-0.114166844131213,-0.125488565773556,-0.186370190483057,0.152197666887902,-0.141087618535467
stable,0.11341805796713,-0.139621633360748,-0.18959172437244,0.116377266900494,-0.0770795416301938,-0.0037149563561273,0.0391428362296586,-0.131626472362811,-0.173531818859428,0.173821262484526,-0.143956641841786,0.052703686673882,0.0641381977523005,-0.139330404271204,0.37945067325688,-0.104474765752434,0.0415168591910324,0.187776204608844,-0.149675484460502,0.0662660250051432,0.204989272172432,0.0862678392437906,-0.138959424436431,-0.118275661972098,0.186236340717129,-0.0465151181173135,-0.240613602731195,0.192530400464682,-0.325352985217227,-0.13785660256397,0.0469011752074034,-0.458410308948113,0.232502088966897,-0.149518512378008,0.197420341214606,-0.0344740946860288,0.184994351810393,-0.148972259450175,-0.131687674116301,-0.0540873720228566,0.198561401783941,-0.167583147289597,0.0275324569033651,-0.105900508708345,0.0340255959365834,-0.0659460300995342,-0.19634757466031,-0.180173548211494,-0.202812989398389,-0.0371098865735967,-0.013486505688565,0.138791987548438,-0.0466947556790177,-0.269116806734294,-0.0588494040837601,0.184527056088036,-0.0008237934566281,-0.13370202518439,0.0543098111350166,0.0396038828264566,0.0787439912632125,0.230901816861445,-0.103909269485578,-0.116816193576662,0.18208890519533,-0.0506622560617043,0.0484014613039116,0.154269633267301,0.297378278689976,-0.0511615413553753,-0.182447237990282,0.153878864534924,0.0938093434838847,0.297166254787081,-0.0106299609608134,-0.229080295953463,-0.457132164386357
stable,-0.261904727621709,0.377574477569227,-0.384530491816582,-0.0370909874205583,0.142877426815359,-0.313984076819384,-0.124582441394186,-0.190755227186366,-0.364258672740564,-0.308441373193472,-0.0708778171464079,-0.0620032943070244,0.401566556488476,-0.130581667294875,0.378423514650945,0.485616402895093,-0.471004580861757,0.287212980201165,-0.152957906100653,-0.392666409218921,-0.0712411694219406,0.469817923149866,-0.159048908203129,0.220086622517988,0.0961977561814652,0.370785826231906,-0.312410372275191,0.37609480074579,-0.314024711376017,-0.486360905167533,0.452060729116735,-0.0475467198673648,-0.0894746133246252,0.235753120365552,0.29716748163938,-0.30348610158811,-0.489296028181692,0.296691875060961,0.0735920768712195,-0.357393684188673,0.159958736297012,-0.366275712091286,0.101557979555693,-0.295773362536768,0.406826319230608,0.327116007598906,-0.426690398942846,-0.0028980265587635,-0.427438653746901,-0.459114952477218,-0.220038268467748,-0.319164929182409,-0.0376162346314862,-0.23423205847916,0.288556064873811,0.315958658955261,-0.223762173627405,-0.336604337395334,0.28509194211711,0.438537462897351,0.0015340349242615,-0.461183240688284,0.0465565875969178,0.325118695842961,-0.189752872384373,0.296465114936219,-0.182428359532413,0.395792482484695,0.435937816209584,-0.341479412039322,0.246392083570365,0.172793359357428,-0.178404359058735,-0.232251150647132,-0.511337112306646,-0.458602678304159,-0.362129164656577
