group,ARID3A,ATF2,BARX2,BHLHE40,CTCF,CTCFL,E2F1,E2F7,EGR2,ELF1,ELK1,EPAS1,FOSL2,FOXA2,FOXO3,FOXP2,GATA4,GLIS1,GRHL2,GTF2I,HNF1B,HNF4G,HOXA4,KLF4,KLF9,KMT2A,MEIS1,MYOD1,NFAT5,PGR,POU2F1,PRDM14,RARA,SETDB1,TCF3,TEAD4,TFAP4,VDR,VEZF1,XBP1,ZFP42,ZKSCAN1,ZNF143,ZNF76
progressive,-0.119978752780041,-0.188134860981992,0.315986910317096,-0.0706156891190689,0.200030528473896,0.144548185748353,0.199562350873051,0.0123044986363043,0.155362428922811,0.0380278904799393,-0.0265476481831517,-0.0376520295891197,0.0638370049828841,0.124363796506269,-0.0096800664512833,-0.141323694948164,-0.0477145509819388,-0.191471450644355,-0.104067308402012,-0.222285449640845,0.124594588281334,0.289102965547421,-0.0023672642070917,-0.149229961756807,-0.0019386509105431,0.022749474970659,-0.0712816882413983,-0.0078403263014822,0.094710350435819,-0.0824915744588245,-0.0120011723033622,-0.056748400463041,0.0360694574172478,0.0092646412561669,-0.0517567040709283,0.0834477118126638,-0.0602102770890109,0.117492795660059,-0.0222878914205297,-0.0931014020610826,-0.0086513945395665,-0.0871469742644144,0.09733478262084,0.0686374739042289
progressive,-0.0170418020391378,-0.0371645671758416,0.0481016917501591,0.160124091143818,0.125435473136879,-0.182383332162091,-0.150227584918764,-0.165874153616309,-0.0196025260625585,-0.113234576999227,0.0069663526399094,-0.0640786674055024,-0.052393664111858,-0.156504429177435,0.0759193405119368,0.290182504404083,-0.0529768066888599,-0.0792076141137166,0.0237675698107666,0.0223719625999149,0.124649319552144,-0.0803301098307393,0.2911280664942,0.239157388715443,0.123407746476073,-0.0750750035237421,-0.0373351450253413,-0.189810011327363,0.069343354112266,-0.024070964714589,-0.119817199578248,0.0994533822366897,-0.214817471802534,0.0153081702843324,0.0527675801046927,-0.107008438758831,-0.113386461385768,-0.184243098058212,0.0666315869081377,-0.120000629183532,0.105904028967221,0.109483266319956,-0.150232865822049,-0.0569360821435483
progressive,-0.0891479987819822,0.260601009813519,0.291812791670684,-0.286482880605687,0.200851264819426,-0.113518055770454,-0.31097541990955,-0.205514424450405,0.14439308696012,-0.0145819309496036,-0.0852772018264726,-0.285925225234833,-0.24233124838325,-0.424382209555217,-0.112719775892067,0.222107119360972,-0.175503822168751,-0.159279129336399,-0.208405842315011,0.0539976686267402,0.402402008630153,0.0677876153999943,0.268423400670125,0.0502781073031408,-0.469902683846904,-0.166086007052732,-0.074910754364771,-0.440088194576213,-0.177455224850984,0.247169211524709,-0.228187960064382,0.229035142029136,0.113799873598933,-0.0720833911679894,0.299853551286538,0.265209728654335,-0.48210528100865,-0.0601296824112406,-0.202417948378956,-0.0193825866944197,0.327963595934478,0.0098697935324326,-0.0013426625467496,-0.303416413974254
progressive,0.203358129913112,0.188991319881927,-0.425474434432978,-0.195994010305932,-0.199124890605181,-0.467034272633252,0.0810188692733456,-0.499495131147108,0.191552949217676,0.403748022659403,0.377987157628643,-0.319263951092372,0.306672661923532,-0.19148969911062,0.548279035146082,-0.15893848330097,0.213505254230735,0.243874341346969,-0.0940890521098922,-0.407796029510957,0.168326606333927,-0.192573986660144,0.252444730852994,-0.223787914492048,-0.0479300275537235,-0.0908136001373736,-0.228847923056491,-0.184568330252829,0.233510359519441,-0.225992632509413,-0.438485885027259,0.276565610965099,-0.312835029496657,0.131930687588258,-0.0443925394234035,0.339147074031758,-0.339002502358488,-0.329374932491678,0.146948070149157,-0.0002168575099046,0.17493624252123,-0.199920034808165,0.241276569092903,-0.254319644740711
progressive,-0.198425905394459,0.282094564706444,0.336706545135987,-0.0783888674703422,-0.109263569199983,-0.0096961218517203,0.0291675822369562,-0.20924294329358,-0.0116646563943286,-0.237321296155853,0.0026696021764949,-0.417123359660284,-0.14520021689633,-0.15879379949237,-0.0370813287482868,-0.0467219989227506,0.0141362168663358,-0.269253540587458,-0.440028863201337,-0.0531900409913206,0.140074897584187,-0.151961360687542,0.313646569065433,0.152131676553402,-0.399319410426835,-0.0110705312808654,-0.293735456096234,0.0170830774291135,-0.0602878556801616,-0.118674510997241,0.33956626734879,-0.0627911028248868,-0.110237934386063,0.0163859706293166,0.245611321905711,-0.147176673107118,0.0135064442460647,-0.0663281276670381,-0.0189525911194779,0.160556370662311,0.346291763633194,0.214645520992006,0.311903802065941,-0.0053867343620668
stable,0.0599693719459747,0.193845970121059,0.405392812224581,0.25708524021509,0.0932345254956026,-0.0789103299909963,-0.298609965574523,-0.407746994351987,0.0953915320720974,0.177956475366685,0.189331107712636,-0.0075740946807653,-0.327750030743063,0.0043479196389893,-0.0322971625203673,-0.0696096544094735,0.0208811558300438,-0.0563863055435691,-0.131580231725404,-0.136954319419366,-0.27305272590973,0.153599151913365,0.243223208784306,0.378607350756096,0.0945146609599195,-0.180154555164231,-0.219387792271791,-0.236788926100044,-0.224403362539188,0.166405685877663,0.111211407114543,0.106088396046039,0.169126455536651,0.0127803964599931,0.229872364304083,0.0481988828815937,-0.144807916767138,-0.152708910925713,-0.0330210027605641,0.0864665379464652,0.125243211873983,0.118834464447382,-0.0865713890870078,-0.321668243018937
stable,-0.15870179916571,-0.269726326196415,-0.0938887094503649,-0.0827537779533892,0.0787415524476584,0.0501642071054727,-0.0739742985134863,-0.188482900899489,0.138460973392089,-0.0560760575151996,-0.041110077755361,-0.30444920361668,-0.110398171419648,-0.289754767871458,0.0118831565350726,0.226929747134587,0.0383115179271599,0.0584372776640861,-0.0276120034122276,-0.0965685057471187,-0.0923289582640099,0.0637439221327392,0.247548900571274,0.211677285481332,0.101686873782979,0.127907435969981,-0.145902551330781,0.031563737903809,-0.12739821699268,-0.009770851732918,0.0285229182194303,0.0715241905907519,0.146209443395231,0.154468907173155,0.177463479138578,-0.132605620702179,0.103888066358982,0.0395704409404591,0.0146354237289735,0.0228123594240244,0.195103339203567,0.0516264923301542,-0.266048354216302,-0.12764387854403
stable,-0.004776308692264,0.144762649575789,0.0587098189223421,-0.0352883332840288,-0.0980403129402168,-0.0901080579966008,0.101757506071699,-0.0660427074681212,0.0574717319687123,-0.193447909878193,-0.0429790617288168,-0.0960615961668582,-0.0906079329676575,0.0133061295166863,-0.0826371469595852,-0.0186696125343226,-0.175792760082292,-0.176132594810994,-0.0137724119842852,0.0817944535458897,0.204882839209924,0.0293138062295281,0.120830331534204,0.0611263185508713,0.0252934060300815,0.0636391715622129,-0.0850505599874904,-0.0431775815922837,-0.0110142771100231,-0.046737975412067,-0.0964517939290755,0.0368211905972506,-0.105274636039403,-0.0790577191026206,0.0089371492201027,-0.112139030053802,0.106294911875666,-0.0608824256582316,-0.110119930255613,0.0091034141070488,0.0708945864323295,0.136673389547099,-0.0434440066694786,-0.166886065321679
stable,-0.0299516604499032,0.0920984575949034,-0.10657591116762,-0.0779766861598994,0.273698992393396,-0.127951415504276,-0.172249070996221,-0.168470506361695,-0.0632631529088884,0.0222291910741585,0.0581229259315365,-0.118012108838421,0.0948528362579911,-0.0715786242754578,0.0085132048395012,-0.0983037963126767,0.0288962716800525,0.0456172014979627,-0.0021371684598217,-0.0444905770865841,-0.0471132491840335,0.122321865150858,0.150528351597314,0.142312887928042,-0.122628287544812,0.10407690930299,-0.100928750331791,0.0657949449956978,0.0337424780116274,0.144899942204728,0.0745182850563078,0.153035340187769,0.081838640149166,-0.184860011861327,0.105085965141652,-0.106327032885207,-0.161697068363437,-0.0664978264753695,-0.0870131951654714,0.0217720130293667,0.140567416282638,0.005235819652299,-0.134169701647146,0.0430661618979827
stable,-0.04014699527731,-0.0494815769972127,0.128457440431155,0.0008685001473942,0.305253745265837,-0.0105682698379719,-0.0592064212139458,0.0037147803343267,-0.0609212401971353,-0.171180039600231,0.206938457019857,-0.0267866662363146,-0.175154137683687,-0.173636914539091,-0.018725849013892,0.242817532202094,0.0060231369259575,-0.0055163957542082,-0.12939280598163,-0.0936712502585751,-0.080160045436268,0.0772156102666073,0.289846306192045,0.0841435732560562,-0.156002771817815,-0.165035494818999,-0.125717244777957,0.123422282698161,0.0783004585691637,0.182832086179813,-0.138184963550255,0.0167701431298583,-0.050041467591924,-0.108576770184879,0.13691773557455,0.0887837536240531,-0.202172582552798,-0.0030222304943995,0.076763411547051,-0.0220873357040535,0.2096313968353,0.0577847813058051,-0.128636069640989,0.100669079021756
